# time  chi_mean_R8  chi_min_R8  chi_max_R8  lapse_mean_R8  lapse_min_R8  lapse_max_R8  K_mean_R8  K_min_R8  K_max_R8  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16
0.0000000000000000e+00  9.8302373321894077e-01  9.8254695650950008e-01  9.8352866168067177e-01  9.8446761334457633e-01  9.7746634418250389e-01  9.8616479501908416e-01  2.1540119934617977e-02  2.4761237470467216e-03  7.9091684935406331e-02  9.8981926808283682e-01  9.8859229204970689e-01  9.9041804470762651e-01  9.9207706575348842e-01  9.9139229953948760e-01  9.9243476971125988e-01  2.1163528431921119e-05  2.2754876122090575e-06  1.5052278853382745e-04
2.6666666666666600e-01  9.8670163708665459e-01  9.8375249695449984e-01  9.9611640137756985e-01  9.7328312468514766e-01  9.3946093755797366e-01  9.8479595503992712e-01  2.1673245131417378e-02  2.7707085411088038e-03  7.7237567105731222e-02  9.8983747902140373e-01  9.8865707026730565e-01  9.9030790118348033e-01  9.9207242597644252e-01  9.9132357483324407e-01  9.9234906137146695e-01  5.2396150640048108e-05  -2.3966450942000808e-04  3.6646108476426624e-04
5.3333333333333299e-01  9.9032862888593687e-01  9.8451277289707662e-01  1.0084616050494768e+00  9.6231580529040228e-01  9.0191840978862281e-01  9.8319868027864432e-01  2.1718792737265173e-02  3.4096844498678015e-03  7.8243935873165568e-02  9.8984575721093560e-01  9.8868420627224607e-01  9.9030775488046152e-01  9.9204870505085607e-01  9.9119925375776097e-01  9.9234388220665504e-01  4.9006061473525480e-05  -1.4957856823328890e-05  2.3453635613452354e-04
8.0000000000000104e-01  9.9390704248596728e-01  9.8527306821423788e-01  1.0208020578801482e+00  9.5154599811907903e-01  8.6480979579891359e-01  9.8117602508084090e-01  2.1747854080574867e-02  4.3544151235021715e-03  7.9080979854155589e-02  9.8985663496551668e-01  9.8872872404370038e-01  9.9031342589332361e-01  9.9201686234120268e-01  9.9105282154714569e-01  9.9232953484943520e-01  6.8918963217951600e-05  5.6204985856708637e-06  2.9548708350544370e-04
1.0666666666666700e+00  9.9746358804512347e-01  9.8623260587333561e-01  1.0324750675105281e+00  9.4090674319807044e-01  8.2975814136707504e-01  9.7862216563964155e-01  2.1851269268604902e-02  5.4787730715477878e-03  7.5024450346272989e-02  9.8987216488226981e-01  9.8879678834195950e-01  9.9031974295509861e-01  9.9197380884632347e-01  9.9085958477841118e-01  9.9231110830886049e-01  9.1680070075859493e-05  1.8579458704624881e-05  4.0337089934157746e-04
1.3333333333333299e+00  1.0010435066564816e+00  9.8748998362399576e-01  1.0417896836683347e+00  9.3029486567121067e-01  7.9913829257270752e-01  9.7539717605931819e-01  2.2094378150410134e-02  6.9890160469696823e-03  6.5146221816579211e-02  9.8989291093577503e-01  9.8889058685187758e-01  9.9032832887924127e-01  9.9191778129908159e-01  9.9060837266298318e-01  9.9228678393004632e-01  1.1854272131852839e-04  3.1972727695698233e-05  5.2855347562168436e-04
1.6000000000000001e+00  1.0046848054682074e+00  9.8916976194918993e-01  1.0482101262929235e+00  9.1961255457365765e-01  7.7434672514321590e-01  9.7125384610611887e-01  2.2436685231181891e-02  9.0886755748793430e-03  5.2833787354449400e-02  9.8992009896086131e-01  9.8901697507263375e-01  9.9033910266757208e-01  9.9184606420842147e-01  9.9028344608004915e-01  9.9225655728411455e-01  1.5138964481452774e-04  5.3418076345937970e-05  6.8799911945504786e-04
1.8666666666666600e+00  1.0083935236336510e+00  9.9142837752384116e-01  1.0521861992864558e+00  9.0881881496241590e-01  7.5526694155312224e-01  9.6586280502730415e-01  2.2776516630166686e-02  1.1922968830131666e-02  4.1058625880009317e-02  9.8995529397843463e-01  9.8918603006523731e-01  9.9035281106020834e-01  9.9175517204631358e-01  9.8986316754752168e-01  9.9221926173610919e-01  1.9170575274449195e-04  7.3995495649636974e-05  8.9525343610625315e-04
2.1333333333333302e+00  1.0121497802130857e+00  9.9442651509397884e-01  1.0544520651818559e+00  8.9793224779951419e-01  7.4107773178455849e-01  9.5886295424635837e-01  2.3037293270264506e-02  1.5530925908133141e-02  3.0754877134721324e-02  9.9000053737251870e-01  9.8940941109053815e-01  9.9037010741401232e-01  9.9164062407365927e-01  9.8931806127585353e-01  9.9217333058832657e-01  2.4175872209069180e-04  9.0718422720269848e-05  1.1634854754938237e-03
2.3999999999999999e+00  1.0159148671262255e+00  9.9830749967140586e-01  1.0555412127175090e+00  8.8702097370135591e-01  7.3094773674461633e-01  9.4990865510761890e-01  2.3125128603033864e-02  1.3892555093960320e-02  3.4228797023060392e-02  9.9005862025334868e-01  9.8958045125014138e-01  9.9038991414972433e-01  9.9149640379291271e-01  9.8861590746554184e-01  9.9211992806496629e-01  3.0509375347952334e-04  1.0446150428474916e-04  1.5112402016490647e-03
