# downsampled to dt=0.5 from the every-step stream
   0.0066667    1.0963394283e-02    2.2931308360e-04   -1.7772148633e-03    1.7258797613e-03    1.2874034291e+01    9.9674237499e-01    7.0776593292e-02    0.0000000000e+00    9.9999989018e-01    0.0000000000e+00    4.6713129905e-03    2.2188466376e-04    9.8015062095e-01    6.4276838298e-02    1.3188110397e-01    0.0000000000e+00
   0.5066667    4.1179878104e-03    1.8746370432e-04   -5.8428362187e-04    1.2545176497e-03    2.6135376880e+00    9.7078917348e-01    6.9188659877e-02    0.0000000000e+00    9.9999999886e-01    0.0000000000e+00    7.3368763771e-04    1.7858265730e-04    5.6033118187e-01    6.1868131105e-02    1.0909519580e-01    0.0000000000e+00
   1.0066667    2.4972961342e-03    1.7397373980e-04   -5.8491813665e-04    4.7185418342e-04    1.5595235120e+00    9.3046265949e-01    7.0772708867e-02    0.0000000000e+00    9.9999999961e-01    0.0000000000e+00    7.2926041539e-04    1.5489316002e-04    5.7116508264e-01    5.9181456851e-02    8.5175482508e-02    0.0000000000e+00
   1.5066667    1.6122303649e-03    1.5675014434e-04   -4.5003907266e-04    5.5566947070e-04    1.1098406917e+00    8.5620105461e-01    6.6265854460e-02    0.0000000000e+00    9.9999999978e-01    0.0000000000e+00    6.4606811761e-04    1.4905049574e-04    5.2881619737e-01    5.9157899116e-02    6.1574080865e-02    0.0000000000e+00
   2.0066667    9.6143614192e-04    1.3838491381e-04   -3.8514105655e-04    5.1867513171e-04    7.0912363632e-01    7.1842934632e-01    6.0212207190e-02    0.0000000000e+00    9.9999999986e-01    0.0000000000e+00    5.5677854724e-04    1.4035398808e-04    4.8935599910e-01    5.7313218985e-02    4.5046809239e-02    0.0000000000e+00
   2.5066667    6.8653148099e-04    1.1895278208e-04   -3.8879248354e-04    3.5812280764e-04    5.0864895511e-01    6.1053955905e-01    5.3672273202e-02    0.0000000000e+00    9.9999999988e-01    0.0000000000e+00    5.1107763431e-04    1.2309633853e-04    4.7405508806e-01    5.2119998675e-02    3.4911383867e-02    0.0000000000e+00
   3.0066667    5.8593590565e-04    1.0214128257e-04   -4.7262425347e-04    3.1897646589e-04    4.5907003565e-01    5.5550278979e-01    4.8203262250e-02    0.0000000000e+00    9.9999999989e-01    0.0000000000e+00    4.8628898502e-04    1.0632782852e-04    4.6146698608e-01    4.7083387172e-02    3.0732419412e-02    0.0000000000e+00
   3.5066667    5.2880895504e-04    8.8961825922e-05   -4.6212980576e-04    3.2648015717e-04    4.1695630961e-01    5.1661142752e-01    4.3996521148e-02    0.0000000000e+00    9.9999999990e-01    0.0000000000e+00    4.6826189147e-04    9.2950199581e-05    4.4810237234e-01    4.3129947023e-02    2.7598107877e-02    0.0000000000e+00
   4.0066667    4.9563049906e-04    7.9339600976e-05   -4.3487220308e-04    3.5372609202e-04    3.8348761670e-01    4.9159868072e-01    4.5698524754e-02    0.0000000000e+00    9.9999999990e-01    0.0000000000e+00    4.5512382909e-04    8.3042883037e-05    4.3735377171e-01    4.4876610527e-02    2.5240084212e-02    0.0000000000e+00
   4.5066667    4.7909705463e-04    7.2698017701e-05   -4.1705435948e-04    3.7899341127e-04    3.6387340732e-01    4.7221878001e-01    3.3193913566e-02    0.0000000000e+00    9.9999999990e-01    0.0000000000e+00    4.4563322098e-04    7.6319886702e-05    4.2349205328e-01    3.2693481096e-02    2.3254718021e-02    0.0000000000e+00
   5.0066667    4.7214891642e-04    6.7586984985e-05   -3.9062536933e-04    3.6351841602e-04    3.5737909048e-01    4.6104910700e-01    2.6399557275e-02    0.0000000000e+00    9.9999999990e-01    0.0000000000e+00    4.3897955201e-04    7.1271768331e-05    4.1278470958e-01    2.6117518077e-02    2.1321568245e-02    0.0000000000e+00
   5.5066667    4.7075126754e-04    6.3916872212e-05   -2.9645295453e-04    3.1579701383e-04    3.5767865644e-01    4.6120787166e-01    2.5427228122e-02    0.0000000000e+00    9.9999999990e-01    0.0000000000e+00    4.3453941593e-04    6.7683165804e-05    4.1047284425e-01    2.5260559566e-02    1.8901054760e-02    0.0000000000e+00
   6.0066667    4.7291783048e-04    6.1483136272e-05   -2.2341279866e-04    3.4131064649e-04    3.6106673652e-01    4.6095995663e-01    2.5109456566e-02    0.0000000000e+00    9.9999999990e-01    0.0000000000e+00    4.3181836044e-04    6.5285570068e-05    4.0654063718e-01    2.5013593312e-02    1.6219384609e-02    0.0000000000e+00
   6.5066667    4.7721406373e-04    6.0375611469e-05   -2.0569816810e-04    3.0656417966e-04    3.6545864150e-01    4.6428241464e-01    2.4956809140e-02    0.0000000000e+00    9.9999999990e-01    0.0000000000e+00    4.3030464946e-04    6.4199795291e-05    4.0538276870e-01    2.4896481883e-02    1.4219909826e-02    0.0000000000e+00
   7.0066667    4.8227698981e-04    6.0543663688e-05   -1.8951491220e-04    3.0597870093e-04    3.7042238705e-01    4.7222639632e-01    2.5001267119e-02    0.0000000000e+00    9.9999999990e-01    0.0000000000e+00    4.2928247415e-04    6.4416595116e-05    4.0837108549e-01    2.4955569577e-02    1.3619824167e-02    0.0000000000e+00
   7.5066667    4.8740179854e-04    6.1502423768e-05   -1.6952571310e-04    3.1416815753e-04    3.7523047702e-01    4.8395191202e-01    2.4999822203e-02    0.0000000000e+00    9.9999999990e-01    0.0000000000e+00    4.2846992615e-04    6.5449491744e-05    4.1498117426e-01    2.4958998671e-02    1.3174342851e-02    0.0000000000e+00
   8.0066667    4.9250551515e-04    6.2730616265e-05   -1.8695852610e-04    3.1724701956e-04    3.7929877649e-01    5.0123899189e-01    2.5411721173e-02    0.0000000000e+00    9.9999999990e-01    0.0000000000e+00    4.2800285472e-04    6.6755538611e-05    4.2704875761e-01    2.5369856413e-02    1.2465465753e-02    0.0000000000e+00
   8.5066667    4.9785690338e-04    6.4409172784e-05   -1.9486801460e-04    3.3737835325e-04    3.8255249647e-01    5.2315027218e-01    2.6657255013e-02    0.0000000000e+00    9.9999999990e-01    0.0000000000e+00    4.2825602723e-04    6.8533639533e-05    4.4391312303e-01    2.6610181543e-02    1.2283857719e-02    0.0000000000e+00
   9.0066667    5.0318197359e-04    6.8933205325e-05   -2.2141671077e-04    3.4744645509e-04    3.8446299669e-01    5.4398392279e-01    2.8636071006e-02    0.0000000000e+00    9.9999999990e-01    0.0000000000e+00    4.2881563325e-04    7.3344929632e-05    4.6019344748e-01    2.8584565803e-02    1.2330459785e-02    0.0000000000e+00
