# time  P_total  P_z_beam  beam_ratio  beaming_gain  wavezone_std
0.0000000000000000e+00  4.2240127866853357e-08  2.0914479705260608e-08  4.0266812755336262e-01  2.6106725102134503e+00  7.9006090698086096e-01
4.0000000000000002e-01  4.3121034203527416e-08  2.2250008972007338e-08  6.3296799812234406e-01  3.5318719924893762e+00  8.3743690345243016e-01
8.0000000000000004e-01  4.2562521157471516e-08  2.2189605369496562e-08  6.3864773851019674e-01  3.5545909540407870e+00  8.3266684043598826e-01
1.2000000000000000e+00  3.9982875373088928e-08  2.1033417487964667e-08  6.2798342602441348e-01  3.5119337040976539e+00  8.2654667083363187e-01
1.6000000000000001e+00  4.0059610120298436e-08  2.1034089787901362e-08  6.2994732514020413e-01  3.5197893005608165e+00  8.3014185736126966e-01
2.0000000000000000e+00  3.7393731856276400e-08  1.9631915041855610e-08  6.2542769846481727e-01  3.5017107938592691e+00  8.1902051200077519e-01
2.3999999999999901e+00  3.6520112314512513e-08  1.9457757956178122e-08  6.2340182611183603e-01  3.4936073044473441e+00  8.1572276357322282e-01
2.7999999999999798e+00  3.7038702840772232e-08  1.9929074717076083e-08  6.1647737095079491e-01  3.4659094838031796e+00  8.1196449618823408e-01
3.1999999999999802e+00  3.6136898710806103e-08  1.9505622426418618e-08  6.1529060085263421e-01  3.4611624034105368e+00  8.2734911122480814e-01
3.5999999999999699e+00  3.5666010820932732e-08  1.9338169567315995e-08  6.3321332278149933e-01  3.5328532911259973e+00  8.4639448634311898e-01
3.9999999999999600e+00  3.6196281487125626e-08  1.9821472182890107e-08  6.2286409158884393e-01  3.4914563663553757e+00  8.2739996288754525e-01
4.3999999999999497e+00  3.6741638995924435e-08  2.0357022814814853e-08  6.2496610060387758e-01  3.4998644024155103e+00  8.3327189553621306e-01
4.7999999999999403e+00  3.7037507192005927e-08  2.0733917377659065e-08  6.2850117246905846e-01  3.5140046898762338e+00  8.1054130339552821e-01
5.1999999999999300e+00  3.7167656804459267e-08  2.0959811969360039e-08  6.2521950517805869e-01  3.5008780207122348e+00  7.8250061826901351e-01
5.5999999999999304e+00  3.7199442858183974e-08  2.1025661736265245e-08  6.2321807844293908e-01  3.4928723137717563e+00  8.2717003246085297e-01
5.9999999999999201e+00  3.7807077321179234e-08  2.1426828410491021e-08  6.3655678314610065e-01  3.5462271325844026e+00  8.6250475267935867e-01
6.3999999999999098e+00  3.9102654336886707e-08  2.2292088039323131e-08  6.4326462032992859e-01  3.5730584813197144e+00  8.6019842566448590e-01
6.7999999999999003e+00  4.0125020473647791e-08  2.2939583530959379e-08  5.9412218302766151e-01  3.3764887321106460e+00  8.9424684003235844e-01
7.1999999999998900e+00  4.0722612515372990e-08  2.3203087536211290e-08  5.4318978033851517e-01  3.1727591213540607e+00  9.0278868772623444e-01
7.5999999999998797e+00  4.1670145038055124e-08  2.3588475965303868e-08  5.6741057479436818e-01  3.2696422991774727e+00  9.0415795329083670e-01
7.9999999999998703e+00  4.2786906949624600e-08  2.4048056263784009e-08  5.8257148007665671e-01  3.3302859203066268e+00  8.8957174082046853e-01
8.3999999999998707e+00  4.4070186342826934e-08  2.4565703023576005e-08  5.6988604018515154e-01  3.2795441607406062e+00  8.8849129959317164e-01
8.7999999999998604e+00  4.6605501572554300e-08  2.5779590958720850e-08  5.7457919471235819e-01  3.2983167788494328e+00  8.9884053444574130e-01
9.1999999999998501e+00  5.0030018252309242e-08  2.7524349126445390e-08  5.3717892950312451e-01  3.1487157180124981e+00  9.2424450977541972e-01
9.5999999999998398e+00  5.3406564045332227e-08  2.9228100776178738e-08  5.5311687941293008e-01  3.2124675176517203e+00  9.0503903775002437e-01
9.9999999999998295e+00  5.7156102008713790e-08  3.1022647761185340e-08  5.7650705425632176e-01  3.3060282170252870e+00  8.6693916812595839e-01
1.0399999999999800e+01  6.1359579160462394e-08  3.2894265909760123e-08  5.9448534768982020e-01  3.3779413907592808e+00  8.3127157205105484e-01
1.0799999999999800e+01  6.6718899091295177e-08  3.5387881307140001e-08  6.1521962294763699e-01  3.4608784917905480e+00  7.7502017230682085e-01
1.1199999999999800e+01  7.5513339070885350e-08  4.0017903313120155e-08  6.2227926722053861e-01  3.4891170688821544e+00  7.1149245024455532e-01
1.1599999999999801e+01  8.7488760131894015e-08  4.6574578239658751e-08  6.2467193794697740e-01  3.4986877517879096e+00  6.5344926244728518e-01
1.1999999999999799e+01  1.0044113215839236e-07  5.3575682785622656e-08  6.2631172769557675e-01  3.5052469107823070e+00  5.8913098935966568e-01
1.2399999999999800e+01  1.1504882700470681e-07  6.1401749125560815e-08  6.2821234372427592e-01  3.5128493748971037e+00  5.3070894301404248e-01
1.2799999999999800e+01  1.3248975927706346e-07  7.0770261936001660e-08  6.2964731113349837e-01  3.5185892445339935e+00  4.9328708922742515e-01
1.3199999999999800e+01  1.5190449030250451e-07  8.1116333566541560e-08  6.2970358092289747e-01  3.5188143236915899e+00  4.7371514397207137e-01
1.3599999999999801e+01  1.7348041885529821e-07  9.2561425550279028e-08  6.2924231664421226e-01  3.5169692665768491e+00  4.6178587771073665e-01
1.3999999999999700e+01  1.9816115687225614e-07  1.0571683968903208e-07  6.2893918346838573e-01  3.5157567338735429e+00  4.4399948962447305e-01
1.4399999999999700e+01  2.2542354706769719e-07  1.2024056836017304e-07  6.2852665271480701e-01  3.5141066108592280e+00  4.1718296778803848e-01
1.4799999999999701e+01  2.5471171088099944e-07  1.3571256602583591e-07  6.2806069981201407e-01  3.5122427992480563e+00  3.9584367245360069e-01
1.5199999999999701e+01  2.8641976384003617e-07  1.5229730087217107e-07  6.2771800233426356e-01  3.5108720093370542e+00  3.8751983038782900e-01
1.5599999999999699e+01  3.2100165652954758e-07  1.7021490478109020e-07  6.2704655539909027e-01  3.5081862215963611e+00  3.8570313014659646e-01
1.5999999999999700e+01  3.5958680970502250e-07  1.9011977666888460e-07  6.2573507334686274e-01  3.5029402933874509e+00  3.8603953493857879e-01
1.6399999999999800e+01  4.0534386485828858e-07  2.1408270272942867e-07  6.2475405800024830e-01  3.4990162320009932e+00  3.8356207395781222e-01
1.6799999999999802e+01  4.6158044693853623e-07  2.4436964121503777e-07  6.2524438514294234e-01  3.5009775405717694e+00  3.7184527627888414e-01
1.7199999999999900e+01  5.2816474316847749e-07  2.8086851174850819e-07  6.2668671676010179e-01  3.5067468670404072e+00  3.5822816307667493e-01
1.7600000000000001e+01  6.0241751259057640e-07  3.2162057042108956e-07  6.2785850447945468e-01  3.5114340179178187e+00  3.5375612714177096e-01
1.8000000000000000e+01  6.8368702121309649e-07  3.6610231123486106e-07  6.2856033399928435e-01  3.5142413359971374e+00  3.5527549692547966e-01
1.8400000000000102e+01  7.7418479725504908e-07  4.1581275451861011e-07  6.2919201482645315e-01  3.5167680593058126e+00  3.5421304036214690e-01
1.8800000000000100e+01  8.7640346309695812e-07  4.7239739634363481e-07  6.2995294052986450e-01  3.5198117621194580e+00  3.4897727603138384e-01
1.9200000000000198e+01  9.9204747394896228e-07  5.3694291816048621e-07  6.3091782960578002e-01  3.5236713184231201e+00  3.4178665528568408e-01
1.9600000000000300e+01  1.1220584206606168e-06  6.1002143034231281e-07  6.3211778539810370e-01  3.5284711415924148e+00  3.3500050443948448e-01
2.0000000000000298e+01  1.2669556914624052e-06  6.9187795060927318e-07  6.3339109192342979e-01  3.5335643676937192e+00  3.3080484363162221e-01
2.0400000000000400e+01  1.4279508939359282e-06  7.8322072750193773e-07  6.3459890906176109e-01  3.5383956362470443e+00  3.2926320706514184e-01
2.0800000000000502e+01  1.6071395618167986e-06  8.8538734869589112e-07  6.3577731373603630e-01  3.5431092549441452e+00  3.2896650285326129e-01
2.1200000000000500e+01  1.8063586292590732e-06  9.9951511905527443e-07  6.3695999844167750e-01  3.5478399937667100e+00  3.2980242269947335e-01
2.1600000000000598e+01  2.0269679301479679e-06  1.1263964063775103e-06  6.3813107753248643e-01  3.5525243101299457e+00  3.3256976966138668e-01
2.2000000000000600e+01  2.2706941676188658e-06  1.2671218919560031e-06  6.3930824685654897e-01  3.5572329874261959e+00  3.3698838667280911e-01
2.2400000000000698e+01  2.5395938853396737e-06  1.4230468380452278e-06  6.4052190933901776e-01  3.5620876373560710e+00  3.4207294086074885e-01
2.2800000000000800e+01  2.8352298237304823e-06  1.5951541430140802e-06  6.4173964134843031e-01  3.5669585653937212e+00  3.4770703490029592e-01
2.3200000000000799e+01  3.1587204116354072e-06  1.7840704017647273e-06  6.4287962307744850e-01  3.5715184923097940e+00  3.5463890325280062e-01
2.3600000000000900e+01  3.5119727168205493e-06  1.9909758210862647e-06  6.4389652012135556e-01  3.5755860804854223e+00  3.6300343602973001e-01
2.4000000000000998e+01  3.8987582825919082e-06  2.2184023833624484e-06  6.4483619711259976e-01  3.5793447884503991e+00  3.7140453707346466e-01
2.4400000000001000e+01  4.3243551569250582e-06  2.4699610366873433e-06  6.4580186205185630e-01  3.5832074482074252e+00  3.7776942525985729e-01
2.4800000000001098e+01  4.7939859408518521e-06  2.7491776823661952e-06  6.4686421117416515e-01  3.5874568446966606e+00  3.8114966506226916e-01
