# time  chi_mean_R8  chi_min_R8  chi_max_R8  lapse_mean_R8  lapse_min_R8  lapse_max_R8  K_mean_R8  K_min_R8  K_max_R8  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16
0.0000000000000000e+00  1.0033468859964945e+00  9.8505813616877591e-01  1.0205721293063661e+00  1.0017570131753295e+00  9.8912199646794330e-01  1.0135108421947461e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0014169530623667e+00  9.9697731610905649e-01  1.0061437298832268e+00  1.0008257039228514e+00  9.9847837778479298e-01  1.0032866735659933e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00
4.0000000000000002e-01  1.0033438124507592e+00  9.8500657047538009e-01  1.0206035043563182e+00  1.0017558626192669e+00  9.8927766594747391e-01  1.0134287693121873e+00  -1.0943955100666955e-05  -7.8375196057044205e-04  5.9154498678264567e-04  1.0014160249842352e+00  9.9700399100899850e-01  1.0061664569923587e+00  1.0008253580420452e+00  9.9849076994136865e-01  1.0032991577732389e+00  7.0805696276251303e-07  -1.0722616171594246e-04  5.6549284272851186e-05
8.0000000000000004e-01  1.0033440544111687e+00  9.8482659039458276e-01  1.0206829919626210e+00  1.0017508621027653e+00  9.8980734889248279e-01  1.0131999253576152e+00  6.8023770149736992e-06  -1.1533957581642464e-03  8.0178441809806305e-04  1.0014163844762978e+00  9.9699691356188902e-01  1.0061752814696661e+00  1.0008254793006006e+00  9.9848844593585662e-01  1.0032984320058997e+00  1.3553299665134447e-06  -5.6713580776591394e-05  4.1199959628531488e-05
1.2000000000000000e+00  1.0033518943647444e+00  9.8453278494007401e-01  1.0208356626926589e+00  1.0017356329723566e+00  9.9071480750417007e-01  1.0127760368680943e+00  3.0843291588143804e-05  -1.3931294561598945e-03  1.0976723485106425e-03  1.0014166779130136e+00  9.9699234326426345e-01  1.0061782440404581e+00  1.0008255050778838e+00  9.9848947731211102e-01  1.0032972786697327e+00  1.0223133320830986e-06  -2.4607085987703540e-05  2.8369751361967455e-05
1.6000000000000001e+00  1.0033660652856238e+00  9.8419868280388501e-01  1.0211029050977007e+00  1.0017059438693754e+00  9.9185409523989365e-01  1.0120479417887909e+00  5.1642718100835500e-05  -1.5402877282641198e-03  1.3259849929904348e-03  1.0014169154841457e+00  9.9699009611816347e-01  1.0061813315461721e+00  1.0008255049688404e+00  9.9848949364761230e-01  1.0032939674946801e+00  9.3725334992837032e-07  -1.5409908283118050e-05  2.0727880521552637e-05
2.0000000000000000e+00  1.0033849952339544e+00  9.8387763580013943e-01  1.0214552374858621e+00  1.0016624581771039e+00  9.9306782321499454e-01  1.0110304181301906e+00  7.0541584406862097e-05  -1.5497803448254329e-03  1.4714236807925466e-03  1.0014171338753082e+00  9.9698839865578048e-01  1.0061818575797419e+00  1.0008254744901257e+00  9.9848970698137363e-01  1.0032925009932689e+00  8.6625831643308907e-07  -1.2896027266009983e-05  2.5024620272842403e-05
2.3999999999999901e+00  1.0034084553260412e+00  9.8358041752300485e-01  1.0218316808963683e+00  1.0016051859151562e+00  9.9425742496532721e-01  1.0098484633787499e+00  8.8150258088612291e-05  -1.4795486386307525e-03  1.6321658282927426e-03  1.0014173553249419e+00  9.9698777209320621e-01  1.0061777033491841e+00  1.0008254146497466e+00  9.9848836016154374e-01  1.0033002679458694e+00  8.5838245483152017e-07  -1.5083921850031504e-05  1.8814653408149750e-05
2.7999999999999798e+00  1.0034348339427541e+00  9.8327798644020403e-01  1.0222192838924535e+00  1.0015367154457566e+00  9.9541117609453034e-01  1.0085765215683060e+00  9.9994904272368904e-05  -1.4120121639545266e-03  1.7201755202322594e-03  1.0014175702299422e+00  9.9698833126861053e-01  1.0061769319592866e+00  1.0008253341227387e+00  9.9848454991425073e-01  1.0033045464627168e+00  7.6020102275945932e-07  -2.3147594701521356e-05  1.7112960867981964e-05
3.1999999999999802e+00  1.0034621254623071e+00  9.8297153259962966e-01  1.0226031343935116e+00  1.0014616130044962e+00  9.9649637171270533e-01  1.0072896756467984e+00  1.0705639976941393e-04  -1.2626646414641935e-03  1.6938631101579170e-03  1.0014176765615876e+00  9.9698812199300768e-01  1.0061810340885473e+00  1.0008254019234630e+00  9.9848157278418237e-01  1.0032996759627051e+00  4.4347438082305905e-07  -3.0850886384397044e-05  1.8695916614691084e-05
3.5999999999999699e+00  1.0034904576576991e+00  9.8268255718341890e-01  1.0229637899225688e+00  1.0013816404301421e+00  9.9747277255595557e-01  1.0060700631308637e+00  1.1394871976695120e-04  -1.0744164583150111e-03  1.5789007026592492e-03  1.0014177159880961e+00  9.9698611682460658e-01  1.0061937008313082e+00  1.0008255996494899e+00  9.9848170178183715e-01  1.0032780271973869e+00  5.6281031655919991e-07  -3.2505640752098157e-05  6.1111320733751479e-05
