# time  core_x_canon  core_y_canon  core_z_canon  peak_canon  core_x_phantom  core_y_phantom  core_z_phantom  peak_phantom  coord_sep  proper_sep  px_canon  px_phantom  px_total  shift_x_canon  shift_x_phantom  max_abs_shift
0.0000000000000000e+00  6.3998620472161420e+01  6.3998787595429789e+01  6.3998787904055213e+01  3.8407269561559147e-02  nan  nan  nan  nan  nan  nan  0.0000000000000000e+00  nan  nan  0.0000000000000000e+00  nan  0.0000000000000000e+00
4.0000000000000002e-01  6.3997807671009205e+01  6.3998665187227068e+01  6.3998665383411364e+01  7.4131833715115530e-02  nan  nan  nan  nan  nan  nan  -4.2177649764574190e-05  nan  nan  1.3980457300657778e-04  nan  2.6782035468268734e-03
8.0000000000000004e-01  6.3993974180742796e+01  6.3996075286864759e+01  6.3996076241254599e+01  6.4662614316496531e-02  nan  nan  nan  nan  nan  nan  -1.4180395776328646e-04  nan  nan  7.7387481573111755e-04  nan  7.4782126469967285e-03
1.2000000000000000e+00  6.3990031005754773e+01  6.3991793900412311e+01  6.3991798157197010e+01  5.0075058265225805e-02  nan  nan  nan  nan  nan  nan  -2.7429959110249202e-04  nan  nan  -6.9672747701670225e-04  nan  1.2285096959874455e-02
1.6000000000000001e+00  6.3988808826266869e+01  6.3988905569840959e+01  6.3988913139142959e+01  5.2231488487705952e-02  nan  nan  nan  nan  nan  nan  -3.8616788715271216e-04  nan  nan  2.4794926451447304e-03  nan  1.5951574123240841e-02
2.0000000000000000e+00  6.3986791421811816e+01  6.3986282952382957e+01  6.3986293396720775e+01  4.3170737717033683e-02  nan  nan  nan  nan  nan  nan  -4.5495787908770083e-04  nan  nan  2.8489347374414755e-03  nan  1.8438650672166747e-02
2.3999999999999901e+00  6.3986240085726806e+01  6.3983194933957911e+01  6.3983209125661077e+01  3.5775878519962459e-02  nan  nan  nan  nan  nan  nan  -5.0969368078545782e-04  nan  nan  7.5708808064175893e-03  nan  2.0784061316527734e-02
2.7999999999999798e+00  6.3984621064273398e+01  6.3980930511657036e+01  6.3980949560255702e+01  3.3547626758435568e-02  nan  nan  nan  nan  nan  nan  -5.6210618295269958e-04  nan  nan  -4.2277947315145668e-03  nan  2.3629547046831019e-02
3.1999999999999802e+00  6.3982011438971753e+01  6.3976694803291124e+01  6.3976716321042964e+01  3.3167729216853278e-02  nan  nan  nan  nan  nan  nan  -6.1424205756709094e-04  nan  nan  4.3886380460241934e-03  nan  2.7090568190072398e-02
3.5999999999999699e+00  6.3978690391353872e+01  6.3971243407078823e+01  6.3971267604030380e+01  3.2987317358567511e-02  nan  nan  nan  nan  nan  nan  -6.6611284304550315e-04  nan  nan  6.5044854512552727e-03  nan  3.0721983296634926e-02
3.9999999999999600e+00  6.3974590101684164e+01  6.3967204768378828e+01  6.3967232948078482e+01  3.2438787937359506e-02  nan  nan  nan  nan  nan  nan  -7.1975501944766991e-04  nan  nan  1.7217976852399251e-02  nan  3.5656915265713053e-02
4.3999999999999497e+00  6.3970812847222717e+01  6.3965323137655524e+01  6.3965352301851567e+01  3.2164961856350489e-02  nan  nan  nan  nan  nan  nan  -7.7837246024295773e-04  nan  nan  1.1495373695682572e-02  nan  3.9083179807932134e-02
4.7999999999999403e+00  6.3969018539262812e+01  6.3965794638177428e+01  6.3965819246614473e+01  3.1652494290335856e-02  nan  nan  nan  nan  nan  nan  -8.4213899275476997e-04  nan  nan  2.0932967483084475e-03  nan  3.0752457766294195e-02
5.1999999999999300e+00  6.3970266685771051e+01  6.3967481541462398e+01  6.3967500798944847e+01  3.1256501825178432e-02  nan  nan  nan  nan  nan  nan  -9.0264685510725584e-04  nan  nan  -1.2937500300975954e-02  nan  2.1807674667125736e-02
5.5999999999999304e+00  6.3973087737010950e+01  6.3969166925622204e+01  6.3969183800044227e+01  3.0840163481892960e-02  nan  nan  nan  nan  nan  nan  -9.4429515521211350e-04  nan  nan  -1.2922893424851853e-02  nan  2.0561797082839343e-02
5.9999999999999201e+00  6.3975475625235759e+01  6.3970120567659379e+01  6.3970133869547062e+01  3.0494219279153738e-02  nan  nan  nan  nan  nan  nan  -9.5611822316001710e-04  nan  nan  -1.0319201563924383e-03  nan  2.1931255281380912e-02
6.3999999999999098e+00  6.3976041926026618e+01  6.3970182572283456e+01  6.3970181834052198e+01  2.9675054321536064e-02  nan  nan  nan  nan  nan  nan  -9.4423059469066293e-04  nan  nan  1.8198577286189128e-04  nan  2.3421497671907775e-02
6.7999999999999003e+00  6.3974827392497254e+01  6.3969850463903654e+01  6.3969863427699593e+01  2.8525336900488873e-02  nan  nan  nan  nan  nan  nan  -9.2332495430730646e-04  nan  nan  2.4886803613754552e-03  nan  2.3458656728815520e-02
7.1999999999998900e+00  6.3974562444108820e+01  6.3969976384421393e+01  6.3969985996159075e+01  2.7125989369327586e-02  nan  nan  nan  nan  nan  nan  -9.0020923733945138e-04  nan  nan  3.5682220250895006e-03  nan  2.3221300234106929e-02
7.5999999999998797e+00  6.3977306652079413e+01  6.3971191349986505e+01  6.3971205019661070e+01  2.6188099126003336e-02  nan  nan  nan  nan  nan  nan  -8.7129697647172306e-04  nan  nan  4.5168711694386406e-03  nan  2.3404701169220912e-02
7.9999999999998703e+00  6.3980063915278414e+01  6.3972040278212752e+01  6.3972049622208196e+01  2.5634403603593564e-02  nan  nan  nan  nan  nan  nan  -8.3424218258969815e-04  nan  nan  4.8648998524228673e-03  nan  2.3801137084563967e-02
8.3999999999998707e+00  6.3976531230020889e+01  6.3965910755429100e+01  6.3965911509483952e+01  2.5112342834286355e-02  nan  nan  nan  nan  nan  nan  -7.9102074680458619e-04  nan  nan  4.9490806315326654e-03  nan  2.4404229184173849e-02
8.7999999999998604e+00  6.3974099456901470e+01  6.3957573681986389e+01  6.3957557183659276e+01  2.4569837257847966e-02  nan  nan  nan  nan  nan  nan  -7.2476097033474796e-04  nan  nan  6.6967182410034558e-03  nan  2.8078996039603076e-02
9.1999999999998501e+00  6.3969059861820384e+01  6.3950637809351747e+01  6.3950627381840071e+01  2.5386823021604922e-02  nan  nan  nan  nan  nan  nan  -6.5892921391210899e-04  nan  nan  -2.2170602453356358e-03  nan  3.0516888658407456e-02
9.5999999999998398e+00  6.3964774294606400e+01  6.3941931295183444e+01  6.3941906158995756e+01  2.3356048327303140e-02  nan  nan  nan  nan  nan  nan  -6.1304722293682430e-04  nan  nan  8.2427901749257612e-03  nan  3.1889132923902969e-02
9.9999999999998295e+00  6.3962806360667877e+01  6.3937406064740742e+01  6.3937368058821406e+01  2.2517520543380212e-02  nan  nan  nan  nan  nan  nan  -5.7205307715637969e-04  nan  nan  8.1038561317175670e-03  nan  3.2269157606751593e-02
1.0399999999999800e+01  6.3962056546772722e+01  6.3934925546300512e+01  6.3934877383473733e+01  2.1748053630961571e-02  nan  nan  nan  nan  nan  nan  -5.3531965172461593e-04  nan  nan  9.3027918237415051e-03  nan  3.1790311719704832e-02
1.0799999999999800e+01  6.3962741712048015e+01  6.3934557195263842e+01  6.3934504030605410e+01  2.0980959305286210e-02  nan  nan  nan  nan  nan  nan  -5.0111884586568007e-04  nan  nan  9.8248690077275685e-03  nan  3.0835087053580231e-02
1.1199999999999800e+01  6.3964440500528013e+01  6.3936451825342985e+01  6.3936402773095018e+01  2.0089014795772412e-02  nan  nan  nan  nan  nan  nan  -4.6644353991522405e-04  nan  nan  1.0110300076493555e-02  nan  2.9667119364214258e-02
1.1599999999999801e+01  6.3966454128994464e+01  6.3939222601894627e+01  6.3939189425135744e+01  2.0619462612608309e-02  nan  nan  nan  nan  nan  nan  -4.2860214363162541e-04  nan  nan  -6.8793984108706701e-04  nan  2.8413138467816686e-02
1.1999999999999799e+01  6.3966970917166897e+01  6.3936984776137642e+01  6.3936953809840183e+01  2.3200960815333207e-02  nan  nan  nan  nan  nan  nan  -3.8534337267875050e-04  nan  nan  -7.0439989707010286e-04  nan  2.7123701039385599e-02
1.2399999999999800e+01  6.3965513755359801e+01  6.3930704364114924e+01  6.3930661671557004e+01  2.3224189981029576e-02  nan  nan  nan  nan  nan  nan  -3.3376499811637672e-04  nan  nan  -5.2841847629763665e-04  nan  2.5823125140015345e-02
1.2799999999999800e+01  6.3964065049885562e+01  6.3925046247573881e+01  6.3924986244063575e+01  2.2765293084136214e-02  nan  nan  nan  nan  nan  nan  -2.7537092995606229e-04  nan  nan  -3.7873943693687796e-04  nan  2.4757251949015849e-02
1.3199999999999800e+01  6.3962345880322580e+01  6.3919148042424247e+01  6.3919043693170032e+01  2.0779177958869664e-02  nan  nan  nan  nan  nan  nan  -2.1316177528444766e-04  nan  nan  -1.3188731927368702e-03  nan  2.3607148186417942e-02
1.3599999999999801e+01  6.3962069231749183e+01  6.3917219515199733e+01  6.3917075146887413e+01  2.0253515941271564e-02  nan  nan  nan  nan  nan  nan  -1.4909999934223199e-04  nan  nan  -1.3958968103036339e-03  nan  2.2321956954781789e-02
1.3999999999999700e+01  6.3963724347311782e+01  6.3918347820160577e+01  6.3918174960841711e+01  1.9735144477304081e-02  nan  nan  nan  nan  nan  nan  -8.9822796916064207e-05  nan  nan  -1.1754366025009994e-03  nan  2.1313623745209630e-02
1.4399999999999700e+01  6.3966318338945456e+01  6.3920939706403800e+01  6.3920762344928406e+01  1.9312818959861647e-02  nan  nan  nan  nan  nan  nan  -4.0772598141272307e-05  nan  nan  -1.1994446190161960e-03  nan  2.0305604124256204e-02
1.4799999999999701e+01  6.3968012496411831e+01  6.3922941970154490e+01  6.3922770081960721e+01  1.9234733182529620e-02  nan  nan  nan  nan  nan  nan  -3.9744497992363903e-07  nan  nan  -1.2351222028958466e-03  nan  1.9242383879349303e-02
1.5199999999999701e+01  6.3968855246498777e+01  6.3923160763394051e+01  6.3922990842918935e+01  2.0079215859511040e-02  nan  nan  nan  nan  nan  nan  3.7719440883042174e-05  nan  nan  -1.1719982272346136e-03  nan  1.8388509566220353e-02
1.5599999999999699e+01  6.3970047295400484e+01  6.3922431217843972e+01  6.3922242942038736e+01  2.0671489776998828e-02  nan  nan  nan  nan  nan  nan  7.5544946858905823e-05  nan  nan  -1.1903281158783014e-03  nan  1.7667655306418145e-02
1.5999999999999700e+01  6.3971300428560404e+01  6.3921911865211371e+01  6.3921707977148351e+01  2.0867526665957099e-02  nan  nan  nan  nan  nan  nan  1.1237378724543966e-04  nan  nan  -1.2161918731400606e-03  nan  1.7042792896238147e-02
1.6399999999999800e+01  6.3971847054002765e+01  6.3921773956930075e+01  6.3921562895069528e+01  2.0912367065855499e-02  nan  nan  nan  nan  nan  nan  1.4991835998975564e-04  nan  nan  -1.2380773322473370e-03  nan  1.6478117588313228e-02
1.6799999999999802e+01  6.3972472270935576e+01  6.3920607655106437e+01  6.3920398265054445e+01  2.4172360303879335e-02  nan  nan  nan  nan  nan  nan  1.8909493077644106e-04  nan  nan  -9.9515836692334490e-04  nan  1.5952460100214366e-02
1.7199999999999900e+01  6.3972680769770172e+01  6.3917086091153848e+01  6.3916906381084402e+01  2.7441673928149370e-02  nan  nan  nan  nan  nan  nan  2.2952497734567145e-04  nan  nan  -6.4471170549560580e-04  nan  1.5434332208735435e-02
1.7600000000000001e+01  6.3972594635903398e+01  6.3912235922413963e+01  6.3912065598884240e+01  2.7253893135221162e-02  nan  nan  nan  nan  nan  nan  2.7138143361762207e-04  nan  nan  -2.1955547211830176e-03  nan  1.4974543826634044e-02
1.8000000000000000e+01  6.3972606563458982e+01  6.3907582218427493e+01  6.3907428713223702e+01  3.3696096559521015e-02  nan  nan  nan  nan  nan  nan  3.1333292400986465e-04  nan  nan  -1.4866662758356672e-03  nan  1.4549575067672956e-02
1.8400000000000102e+01  6.3973521700674993e+01  6.3906264465099589e+01  6.3906070382573930e+01  2.9405445917946291e-02  nan  nan  nan  nan  nan  nan  3.5425214201553583e-04  nan  nan  -1.4068098772414507e-03  nan  1.4172911107908123e-02
1.8800000000000100e+01  6.3976179700331130e+01  6.3907991401761450e+01  6.3907750979542868e+01  2.5671317048033625e-02  nan  nan  nan  nan  nan  nan  3.9586929466509969e-04  nan  nan  6.3545651785240631e-03  nan  1.3849427004870322e-02
1.9200000000000198e+01  6.3979343037270198e+01  6.3910791857176058e+01  6.3910507659825868e+01  2.6584696054010190e-02  nan  nan  nan  nan  nan  nan  4.3904269885790097e-04  nan  nan  6.9726712681371893e-03  nan  1.3472205724411868e-02
1.9600000000000300e+01  6.3981263891030615e+01  6.3911885029891096e+01  6.3911580651437490e+01  2.8267041775076041e-02  nan  nan  nan  nan  nan  nan  4.8540143902855992e-04  nan  nan  7.6268921894316116e-03  nan  1.3187396782996514e-02
2.0000000000000298e+01  6.3982999707990331e+01  6.3912599800760333e+01  6.3912306219591869e+01  2.9126044847258462e-02  nan  nan  nan  nan  nan  nan  5.3789275396647421e-04  nan  nan  7.8505828767722156e-03  nan  1.3866366317013736e-02
2.0400000000000400e+01  6.3986337874340215e+01  6.3917780840526511e+01  6.3917466521360836e+01  3.0718724223173493e-02  nan  nan  nan  nan  nan  nan  5.9512329231517155e-04  nan  nan  -1.7161205607388328e-03  nan  1.4675326499683561e-02
2.0800000000000502e+01  6.3988225156933197e+01  6.3920202991600256e+01  6.3919861660714552e+01  2.9644288617716126e-02  nan  nan  nan  nan  nan  nan  6.5198005377990059e-04  nan  nan  7.6790866744640062e-03  nan  1.4769796980584326e-02
2.1200000000000500e+01  6.3992481385771711e+01  6.3924805541240730e+01  6.3924442273988625e+01  3.2973440331945991e-02  nan  nan  nan  nan  nan  nan  7.0978142580760493e-04  nan  nan  4.0210119102572764e-03  nan  1.5191911664164432e-02
2.1600000000000598e+01  6.3995540929281866e+01  6.3924774133582389e+01  6.3924387340126501e+01  3.5036818662497991e-02  nan  nan  nan  nan  nan  nan  7.7188312588125953e-04  nan  nan  2.6146345362004142e-03  nan  1.6338076893087992e-02
2.2000000000000600e+01  6.3999242761038992e+01  6.3922662028024362e+01  6.3922137025250819e+01  4.0553631298288144e-02  nan  nan  nan  nan  nan  nan  8.3941120182024810e-04  nan  nan  3.2923455460541324e-03  nan  1.7170845893679437e-02
2.2400000000000698e+01  6.4004051317494955e+01  6.3925570282664069e+01  6.3925121000739892e+01  4.5062236612162784e-02  nan  nan  nan  nan  nan  nan  9.1309362584118727e-04  nan  nan  3.3269664927799542e-03  nan  1.6803166133716740e-02
2.2800000000000800e+01  6.4003535278534216e+01  6.3928698623588545e+01  6.3928286089392543e+01  3.1900366904917855e-02  nan  nan  nan  nan  nan  nan  9.9138094499998108e-04  nan  nan  2.5574855447044881e-03  nan  1.7229911675560008e-02
2.3200000000000799e+01  6.4005629440271022e+01  6.3940620988243666e+01  6.3940107329943594e+01  3.9856519971610938e-02  nan  nan  nan  nan  nan  nan  1.0605562341467322e-03  nan  nan  6.5022966113060686e-04  nan  1.8117951255585251e-02
2.3600000000000900e+01  6.4007127917364215e+01  6.3951363781677252e+01  6.3950811262433263e+01  2.8392944074370471e-02  nan  nan  nan  nan  nan  nan  1.1360594960906911e-03  nan  nan  -1.1719937160409872e-03  nan  1.9069963676284787e-02
2.4000000000000998e+01  6.4008524881940303e+01  6.3956902127540531e+01  6.3956306451722519e+01  2.7716689581720431e-02  nan  nan  nan  nan  nan  nan  1.2200968634689668e-03  nan  nan  -2.7756684720030224e-04  nan  1.9741513390640949e-02
2.4400000000001000e+01  6.4014153193429138e+01  6.3955352792649443e+01  6.3954709783040322e+01  2.7301407298384109e-02  nan  nan  nan  nan  nan  nan  1.3053544813255331e-03  nan  nan  -4.4121238987520473e-04  nan  2.0117933468415651e-02
2.4800000000001098e+01  6.4021340023966388e+01  6.3952428811060706e+01  6.3951832158059482e+01  2.7345397523757441e-02  nan  nan  nan  nan  nan  nan  1.3885106227170575e-03  nan  nan  -2.3353109473458838e-03  nan  2.0292964593347451e-02
2.5200000000001101e+01  6.4024207644360715e+01  6.3948455894486223e+01  6.3947940249316481e+01  2.6948133731479876e-02  nan  nan  nan  nan  nan  nan  1.4671103262976978e-03  nan  nan  -1.6560293683087022e-04  nan  2.0586072998360478e-02
2.5600000000001199e+01  6.4021610772897532e+01  6.3947358307955483e+01  6.3946905020732054e+01  2.5800393757497729e-02  nan  nan  nan  nan  nan  nan  1.5395412582890622e-03  nan  nan  -6.3547840396534520e-04  nan  2.0761212397261558e-02
2.6000000000001300e+01  6.4016319993407436e+01  6.3949081224560416e+01  6.3948700316783793e+01  2.7001025910666596e-02  nan  nan  nan  nan  nan  nan  1.6179591000179024e-03  nan  nan  -1.6729736584952354e-04  nan  2.1204987431276412e-02
2.6400000000001299e+01  6.4012913471993144e+01  6.3948128133526126e+01  6.3947751843612856e+01  2.5442150856172560e-02  nan  nan  nan  nan  nan  nan  1.7024065230506723e-03  nan  nan  -8.1931948640457195e-03  nan  2.1697125978441572e-02
2.6800000000001400e+01  6.4017134376656088e+01  6.3948329703506197e+01  6.3947926787023384e+01  2.5138604973689360e-02  nan  nan  nan  nan  nan  nan  1.7915797414879975e-03  nan  nan  8.6177649229071448e-03  nan  2.2181763408132889e-02
2.7200000000001499e+01  6.4029283760928820e+01  6.3952014130341674e+01  6.3951528006463313e+01  2.4552943048740415e-02  nan  nan  nan  nan  nan  nan  1.8779889520016586e-03  nan  nan  -8.9914729028144208e-03  nan  2.2543807645597966e-02
2.7600000000001501e+01  6.4045719315093862e+01  6.3957315169592057e+01  6.3956736253733069e+01  2.3922101442939138e-02  nan  nan  nan  nan  nan  nan  1.9462433901943459e-03  nan  nan  8.5647644831678311e-03  nan  2.2562379723546425e-02
2.8000000000001599e+01  6.4056852775686608e+01  6.3963148695027371e+01  6.3962516880184779e+01  2.3308867460570336e-02  nan  nan  nan  nan  nan  nan  1.9980816059744118e-03  nan  nan  8.3811083060357696e-03  nan  2.2400514291199942e-02
