time  net_outward_flux  psi4_boundary_amp
0.0000000000000000e+00  0.0000000000000000e+00  3.2948267547816929e-07
4.0000000000000002e-01  -4.8379623761437528e-40  3.2058115708140849e-07
8.0000000000000004e-01  -8.7622175789499090e-40  3.1169532695053641e-07
1.2000000000000000e+00  -1.1024662273338031e-39  3.0284472734812728e-07
1.6000000000000001e+00  -1.1191961773317859e-39  2.9397262187149495e-07
2.0000000000000000e+00  -9.2294853428093004e-40  2.8492244635488771e-07
2.3999999999999901e+00  -5.5076439796431071e-40  2.7648806687340901e-07
2.7999999999999798e+00  -7.3068580567554485e-41  2.6786464257383403e-07
3.1999999999999802e+00  4.1940928783144267e-40  2.5790555604800605e-07
3.5999999999999699e+00  8.3261646659208348e-40  2.4866972589097386e-07
3.9999999999999600e+00  1.0874042861727332e-39  2.4160625829123400e-07
4.3999999999999497e+00  1.1351230525353973e-39  2.3400113681357242e-07
4.7999999999999403e+00  9.6689200607541963e-40  2.2362430465620969e-07
5.1999999999999300e+00  6.1482714195230131e-40  2.1363625889117520e-07
5.5999999999999304e+00  1.4562575230319869e-40  2.0630660063891703e-07
5.9999999999999201e+00  -3.5191995479091113e-40  1.9959550551482847e-07
6.3999999999999098e+00  -7.8334045612437556e-40  1.9170763581743337e-07
6.7999999999999003e+00  -1.0661634499504576e-39  1.8401091988896509e-07
7.1999999999998900e+00  -1.1457006523958158e-39  1.7683133038478042e-07
7.5999999999998797e+00  -1.0058237397530236e-39  1.6957353003632977e-07
7.9999999999998703e+00  -6.7241563376697383e-40  1.6330993037867149e-07
8.3999999999998707e+00  -2.0866058068639608e-40  1.5873575185798516e-07
8.7999999999998604e+00  2.9695843655556838e-40  1.5405410021781998e-07
9.1999999999998501e+00  7.4761308360815126e-40  1.4801198231286827e-07
9.5999999999998398e+00  1.0567381882634521e-39  1.4283487190157364e-07
9.9999999999998295e+00  1.1646979644283413e-39  1.3968728931950706e-07
1.0399999999999800e+01  1.0502972827398844e-39  1.3663886178031958e-07
1.0799999999999800e+01  7.3492230309334307e-40  1.3271560600808380e-07
1.1199999999999800e+01  2.7851410955933311e-40  1.2935807417687675e-07
1.1599999999999801e+01  -2.3184857671555652e-40  1.2766345772705455e-07
1.1999999999999799e+01  -6.9856571261924626e-40  1.2657677473520383e-07
1.2399999999999800e+01  -1.0321605231201366e-39  1.2465969681348712e-07
1.2799999999999800e+01  -1.1684043818711549e-39  1.2300376838188723e-07
1.3199999999999800e+01  -1.0806518367892657e-39  1.2260024203176260e-07
1.3599999999999801e+01  -7.8501808755122973e-40  1.2277746627320797e-07
1.3999999999999700e+01  -3.3740191078430508e-40  1.2285103584935100e-07
1.4399999999999700e+01  1.7707717498950016e-40  1.2273300272785702e-07
1.4799999999999701e+01  6.6022703918756985e-40  1.2293256231570247e-07
1.5199999999999701e+01  1.0195029437729646e-39  1.2352923970852891e-07
1.5599999999999699e+01  1.1857629678129073e-39  1.2448770654796040e-07
1.5999999999999700e+01  1.1265511763819452e-39  1.2564445502438361e-07
1.6399999999999800e+01  8.5231261784120396e-40  1.2682311133796983e-07
1.6799999999999802e+01  4.1458404760305561e-40  1.2833272550880107e-07
1.7199999999999900e+01  -1.0342313422671808e-40  1.3002641787849951e-07
1.7600000000000001e+01  -6.0251444303168703e-40  1.3162016382826216e-07
1.8000000000000000e+01  -9.8677853630144298e-40  1.3326544794120766e-07
1.8400000000000102e+01  -1.1822575729859976e-39  1.3503699785824381e-07
1.8800000000000100e+01  -1.1507858831751437e-39  1.3711938603730584e-07
1.9200000000000198e+01  -8.9698778806009756e-40  1.3963573462498962e-07
1.9600000000000300e+01  -4.6919449718823698e-40  1.4222145846327737e-07
2.0000000000000298e+01  4.9432613739702552e-41  1.4481144909630333e-07
2.0400000000000400e+01  5.7753103619739290e-40  1.4761925215041993e-07
2.0800000000000502e+01  1.0309357868416237e-39  1.5078084096434241e-07
2.1200000000000500e+01  1.2800390510108246e-39  1.5452645770580562e-07
2.1600000000000598e+01  1.1338719735335480e-39  1.5845370226256912e-07
2.2000000000000600e+01  1.7811238158016908e-39  1.6181925823905187e-07
2.2400000000000698e+01  6.8791736316599944e-39  1.6457890809830383e-07
2.2800000000000800e+01  1.6553764868016010e-38  1.6707628368652063e-07
2.3200000000000799e+01  1.0064843467571017e-37  1.6978825066532267e-07
2.3600000000000900e+01  2.0557674425475737e-37  1.7302066363483705e-07
2.4000000000000998e+01  1.5442126197684948e-36  1.7645998376826942e-07
2.4400000000001000e+01  3.7510360056176459e-36  1.8002861780518379e-07
2.4800000000001098e+01  1.7873934729917907e-35  1.8412547416662519e-07
2.5200000000001101e+01  6.3069443354536750e-35  1.8886042743244971e-07
2.5600000000001199e+01  1.8507086804640897e-34  1.9397735297186940e-07
2.6000000000001300e+01  8.1469757862503335e-34  1.9883106072704133e-07
2.6400000000001299e+01  2.2172866055642279e-33  2.0297183773302164e-07
