# time  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16  chi_mean_R24  chi_min_R24  chi_max_R24  lapse_mean_R24  lapse_min_R24  lapse_max_R24  K_mean_R24  K_min_R24  K_max_R24  chi_mean_R32  chi_min_R32  chi_max_R32  lapse_mean_R32  lapse_min_R32  lapse_max_R32  K_mean_R32  K_min_R32  K_max_R32  chi_mean_R40  chi_min_R40  chi_max_R40  lapse_mean_R40  lapse_min_R40  lapse_max_R40  K_mean_R40  K_min_R40  K_max_R40
3.9999999999999600e+00  9.9121560819484000e-01  9.9060926190867848e-01  9.9663261862173935e-01  9.8927414048935947e-01  9.7378362965558263e-01  9.9160133078813006e-01  1.3357691980722397e-03  2.8696830089132810e-04  1.0463886024168926e-02  9.9407419759921123e-01  9.9363726755203241e-01  9.9429085962042529e-01  9.9461728713125064e-01  9.9432524457742821e-01  9.9475556240339913e-01  2.3059563812789259e-05  1.7333693928288947e-05  4.4383572398755529e-05  9.9621979644047920e-01  9.9602768901489969e-01  9.9633839950016856e-01  9.9600249945283492e-01  9.9589285147225115e-01  9.9606177314795297e-01  3.6007343014765246e-06  3.1117083768525646e-06  4.9346508311314133e-06  9.9755209420613511e-01  9.9743694138419237e-01  9.9766224107876456e-01  9.9680529336512991e-01  9.9674741871054473e-01  9.9684300291049022e-01  9.1719967587591547e-07  8.1040274318196057e-07  1.1662387580219292e-06
4.3999999999999497e+00  9.9176764736959866e-01  9.9078483996041844e-01  1.0008130114353555e+00  9.8800716466975658e-01  9.6436579040478143e-01  9.9133794300556877e-01  1.9300160620731766e-03  3.8495231177149321e-04  1.4235890149199107e-02  9.9408179066643076e-01  9.9365286086706628e-01  9.9429640880761050e-01  9.9459737809598636e-01  9.9428596781283973e-01  9.9474074443193894e-01  2.7135871769329376e-05  1.9991835230535053e-05  5.4814866609384413e-05  9.9622091333437146e-01  9.9602923787233244e-01  9.9633939684040540e-01  9.9599944653925299e-01  9.9588865561376294e-01  9.9605911257191415e-01  4.0725887050648291e-06  3.5127595225726963e-06  5.6115086452842654e-06  9.9755237235036909e-01  9.9743724327572458e-01  9.9766251132790074e-01  9.9680451972803530e-01  9.9674644448066230e-01  9.9684231956830449e-01  1.0249947682366746e-06  9.0571916212317629e-07  1.3038446179353764e-06
4.7999999999999403e+00  9.9255489842451117e-01  9.9100519095895656e-01  1.0055864471892730e+00  9.8620284194845065e-01  9.5280734768589948e-01  9.9097896821362663e-01  2.7232327750865244e-03  5.3224830894590600e-04  1.5683147569721664e-02  9.9409084662140756e-01  9.9367246060768777e-01  9.9430286234404708e-01  9.9457392330254923e-01  9.9423729752240830e-01  9.9472367596276046e-01  3.2021277248991483e-05  2.3007522745211204e-05  6.8708669204913672e-05  9.9622218222688097e-01  9.9603100892809804e-01  9.9634052468758494e-01  9.9599600261872734e-01  9.9588389514768061e-01  9.9605611960669327e-01  4.5836368881803194e-06  3.9451738184024868e-06  6.3539306684443655e-06  9.9755268381953810e-01  9.9743758245116476e-01  9.9766281276432334e-01  9.9680365797870341e-01  9.9674535856886981e-01  9.9684155835132049e-01  1.1383768757117995e-06  1.0059481177321276e-06  1.4489086262541336e-06
5.1999999999999300e+00  9.9362716585199895e-01  9.9131817699366176e-01  1.0097186484385376e+00  9.8372277711822065e-01  9.4139572981949438e-01  9.9047755843333440e-01  3.6804222634427633e-03  7.4761707088117659e-04  1.4764110830352931e-02  9.9410169089452238e-01  9.9369754882208394e-01  9.9431035447312199e-01  9.9454617318099103e-01  9.9417600096345382e-01  9.9470403948670028e-01  3.8000878653903828e-05  2.6468201603414675e-05  8.7052052747686067e-05  9.9622361718372276e-01  9.9603302623496404e-01  9.9634179357375641e-01  9.9599213384291296e-01  9.9587851253408732e-01  9.9605276758952832e-01  5.1406842858178343e-06  4.4133273009705465e-06  7.1759092444360715e-06  9.9755303060686673e-01  9.9743796134192375e-01  9.9766314686289415e-01  9.9680270332952092e-01  9.9674415451282328e-01  9.9684071512265793e-01  1.2582011424987493e-06  1.1116945554393534e-06  1.6020851694335411e-06
5.5999999999999304e+00  9.9500786099863592e-01  9.9166882139775514e-01  1.0126397937182980e+00  9.8047121252586200e-01  9.3165421155092487e-01  9.8977643607525412e-01  4.7344481804331359e-03  1.0401526186148014e-03  1.3669477979843560e-02  9.9411476473081972e-01  9.9373056469681897e-01  9.9431905213556149e-01  9.9451310991509567e-01  9.9409680040298731e-01  9.9468143825245336e-01  4.5471989778856198e-05  3.0487044442937935e-05  1.1354143778686701e-04  9.9622523449937705e-01  9.9603531874873585e-01  9.9634321605554510e-01  9.9598780055121483e-01  9.9587243811611048e-01  9.9604902588591349e-01  5.7515649766536089e-06  4.9230605099474548e-06  8.0937370776981574e-06  9.9755341496830341e-01  9.9743838283350039e-01  9.9766351545153042e-01  9.9680165027930856e-01  9.9674282482270460e-01  9.9683978513074323e-01  1.3854047710365863e-06  1.2238752014185236e-06  1.7653499102270273e-06
5.9999999999999201e+00  9.9669438974455282e-01  9.9209488458720196e-01  1.0145841281920056e+00  9.7640489363277616e-01  9.2375390681163183e-01  9.8880484341908514e-01  5.8197142578530273e-03  1.4425814201430853e-03  1.3067738735505792e-02  9.9413067239746411e-01  9.9377366444085491e-01  9.9432916677906547e-01  9.9447333874593136e-01  9.9399395373375721e-01  9.9465536951065370e-01  5.5000859167796249e-05  3.5221088920426320e-05  1.4952602308149568e-04  9.9622705307142789e-01  9.9603792099430832e-01  9.9634480662908009e-01  9.9598295634052136e-01  9.9586558818061743e-01  9.9604485933955544e-01  6.4254405660885669e-06  5.4811338857444767e-06  9.1267452890407860e-06  9.9755383944951637e-01  9.9743885014521849e-01  9.9766392067528253e-01  9.9680049254254999e-01  9.9674136097088817e-01  9.9683876287944984e-01  1.5210205455564121e-06  1.3434087973718847e-06  1.9404791072564951e-06
6.3999999999999098e+00  9.9867045524139564e-01  9.9269198419531779e-01  1.0159885869820702e+00  9.7151959759780748e-01  9.1724896679565759e-01  9.8744685026168566e-01  6.8997464742604321e-03  2.0362057866340367e-03  1.2553157697832122e-02  9.9415026304774035e-01  9.9382948206430310e-01  9.9434097155449475e-01  9.9442491010127276e-01  9.9385687368653386e-01  9.9462518556025992e-01  6.7449984231820906e-05  4.0874606034506956e-05  2.0178783895989996e-04  9.9622909488594735e-01  9.9604087437124866e-01  9.9634658158399714e-01  9.9597754687317408e-01  9.9585786183783220e-01  9.9604022722924102e-01  7.1731483102340285e-06  6.0948105077840185e-06  1.0298988568681632e-05  9.9755430691676850e-01  9.9743936677721368e-01  9.9766436487502297e-01  9.9679922296819856e-01  9.9673975324252717e-01  9.9683764214081494e-01  1.6661912468634934e-06  1.4712181954044597e-06  2.1285928655130153e-06
6.7999999999999003e+00  1.0009206415815695e+00  9.9354147053638808e-01  1.0171220177248368e+00  9.6582632046584527e-01  9.1191556530687801e-01  9.8552776589202395e-01  7.9659571794254303e-03  2.8837339991726776e-03  1.2601033405570387e-02  9.9417477553905664e-01  9.9390751026489266e-01  9.9435482725504165e-01  9.9436500829413188e-01  9.9367290918251761e-01  9.9459004505783644e-01  8.4167661270245859e-05  4.7764578514229209e-05  2.7186867772015520e-04  9.9623138562859037e-01  9.9604422893857303e-01  9.9634855962256696e-01  9.9597150837689885e-01  9.9584913673141007e-01  9.9603508203457258e-01  8.0076436131360309e-06  6.7727140654482719e-06  1.1640681658824522e-05  9.9755482059589984e-01  9.9743993678746856e-01  9.9766485061570753e-01  9.9679783344098882e-01  9.9673799025368859e-01  9.9683641596437877e-01  1.8221992565432625e-06  1.6081862261449469e-06  2.3317052057941588e-06
7.1999999999998900e+00  1.0034281710291537e+00  9.9472788095474707e-01  1.0179071982747712e+00  9.5935053659054048e-01  9.0767528042108025e-01  9.8283437303164467e-01  8.9844314047479220e-03  4.0344943939476987e-03  1.3540292453459063e-02  9.9420602648281164e-01  9.9398534030373586e-01  9.9437121505001502e-01  9.9428951797392928e-01  9.9341784024124646e-01  9.9454879593757117e-01  1.0710497334068142e-04  5.6245579607170386e-05  3.9482692089821790e-04  9.9623395546613736e-01  9.9604804602583796e-01  9.9635076244519627e-01  9.9596476573558401e-01  9.9583926307750015e-01  9.9602936850104251e-01  8.9445881859987735e-06  7.5248395642598658e-06  1.3191502744373553e-05  9.9755538412062217e-01  9.9744056480223886e-01  9.9766538079794276e-01  9.9679631475965791e-01  9.9673605893849004e-01  9.9683507666140514e-01  1.9904897707005731e-06  1.7553604464083419e-06  2.5523093000615797e-06
7.5999999999998797e+00  1.0061464100487676e+00  9.9636953032838760e-01  1.0183501307297578e+00  9.5218007244400948e-01  9.0462079864488232e-01  9.7909185554092093e-01  9.8385621431696067e-03  3.5209754814379667e-03  1.6464904030832419e-02  9.9424666161964226e-01  9.9407846743057160e-01  9.9439079272828246e-01  9.9419244937189388e-01  9.9304874428344214e-01  9.9449998605202006e-01  1.3914982746129824e-04  6.7031477698708311e-05  5.4535881040545077e-04  9.9623684005779101e-01  9.9605240288168118e-01  9.9635321516078024e-01  9.9595723003501557e-01  9.9582805354626125e-01  9.9602302315180569e-01  1.0003163766812669e-05  8.3630274447391212e-06  1.5006718846436798e-05  9.9755600158411983e-01  9.9744125598604327e-01  9.9766595869696240e-01  9.9679465650170884e-01  9.9673394470027843e-01  9.9683361550430738e-01  2.1726865334265494e-06  1.9142975704424988e-06  2.7927049000053782e-06
7.9999999999998703e+00  1.0089707572696356e+00  9.9866543031857202e-01  1.0185578135293742e+00  9.4452360155534187e-01  9.0267573270114443e-01  9.7387226055545062e-01  1.0357335351600060e-02  2.0663254623816451e-03  1.8573692354609837e-02  9.9430065705878445e-01  9.9415929348905774e-01  9.9441444239057430e-01  9.9406487658855625e-01  9.9254550426671617e-01  9.9444134851687738e-01  1.8497308280497192e-04  8.0754915019091143e-05  7.8950873113014023e-04  9.9624008191510804e-01  9.9605739703449381e-01  9.9635594689172224e-01  9.9594879530768754e-01  9.9581527158670535e-01  9.9601597266714148e-01  1.1207282292543712e-05  9.3013666316018611e-06  1.7153060888461800e-05  9.9755667759857114e-01  9.9744201619604478e-01  9.9766658808823760e-01  9.9679284686849401e-01  9.9673163069879667e-01  9.9683202246240776e-01  2.3706254794800394e-06  2.0866045028865298e-06  3.0557105008654748e-06
8.3999999999998707e+00  1.0117503281890960e+00  1.0018617070246589e+00  1.0185403459329940e+00  9.3670410819950045e-01  9.0178698681250846e-01  9.6661486141096131e-01  1.0424368351501416e-02  5.6730245894093408e-04  1.8482950162564057e-02  9.9437404530419871e-01  9.9423828685198945e-01  9.9472865248048326e-01  9.9389330017311617e-01  9.9181040039147339e-01  9.9437028770899505e-01  2.5146481250925640e-04  9.8888186256177141e-05  1.1113190181651618e-03  9.9624373223853646e-01  9.9606314927941364e-01  9.9635899153252838e-01  9.9593933416532210e-01  9.9580062304123629e-01  9.9600813121837117e-01  1.2587193423073012e-05  1.0356336085580748e-05  1.9716593891591882e-05  9.9755741736529624e-01  9.9744285202220218e-01  9.9766727325460447e-01  9.9679087250315090e-01  9.9672909732757620e-01  9.9683028631207127e-01  2.5863862361551103e-06  2.2737179160609882e-06  3.3449141251887798e-06
8.7999999999998604e+00  1.0143390231953742e+00  1.0060138233078093e+00  1.0203543090665741e+00  9.2907228607343129e-01  9.0202759163440616e-01  9.5703023932358500e-01  1.0055616898877975e-02  -1.0532469834622106e-03  1.7503413867600747e-02  9.9447558563190108e-01  9.9430808062367471e-01  9.9520957982597236e-01  9.9365793956139026e-01  9.9076821041023955e-01  9.9428214579814522e-01  3.4779819127004176e-04  1.2388801541583070e-04  1.7651481258519300e-03  9.9624785345415434e-01  9.9606982630982788e-01  9.9636238861060389e-01  9.9592869184136323e-01  9.9578371537664789e-01  9.9599939800350124e-01  1.4182008695912755e-05  1.1547825482573128e-05  2.2867368902373760e-05  9.9755822675485650e-01  9.9744377094539438e-01  9.9766801885550593e-01  9.9678871828188209e-01  9.9672632229884095e-01  9.9682839457288630e-01  2.8223335566014013e-06  2.4774212400409343e-06  3.6644440363972145e-06
9.1999999999998501e+00  1.0166428145426178e+00  1.0105972747396583e+00  1.0230226203926056e+00  9.2190869592999758e-01  9.0343352938679788e-01  9.4571641411430007e-01  9.3707793060697712e-03  -2.6212232769452712e-03  1.6227585132592950e-02  9.9461790425317598e-01  9.9437673492982792e-01  9.9605852507895176e-01  9.9333022582421915e-01  9.8896750750015139e-01  9.9417047625166499e-01  4.8786032909993915e-04  1.5712553648311814e-04  2.9875511262639604e-03  9.9625252285642885e-01  9.9607766821335642e-01  9.9636618460229587e-01  9.9591667774274262e-01  9.9576399015042649e-01  9.9598965449879306e-01  1.6043296549419544e-05  1.2900279462623155e-05  2.6819752516351544e-05  9.9755911240749195e-01  9.9744478155866412e-01  9.9766883019173258e-01  9.9678636705994184e-01  9.9672328014416756e-01  9.9682633318555380e-01  3.0811876320932408e-06  2.6998572392245304e-06  4.0187294667889961e-06
9.5999999999998398e+00  1.0186278622170928e+00  1.0134862664307740e+00  1.0250412938306543e+00  9.1538445680768188e-01  8.9869871858247852e-01  9.3475077110082716e-01  8.5023604154029174e-03  -3.9601904607629509e-03  1.5279237568498052e-02  9.9482014909035832e-01  9.9445329797503002e-01  9.9747203898446668e-01  9.9286736640363427e-01  9.8592839577788383e-01  9.9402736241081413e-01  6.9456113456412190e-04  2.0065009764436533e-04  4.8120311763649058e-03  9.9625783741334950e-01  9.9608694482855165e-01  9.9637043471283326e-01  9.9590305409482405e-01  9.9574077511161130e-01  9.9597876045575451e-01  1.8238903416335000e-05  1.4444118197851627e-05  3.1705293463702180e-05  9.9756008185550693e-01  9.9744589358241409e-01  9.9766971339474131e-01  9.9678379936186423e-01  9.9671994129222974e-01  9.9682408627810604e-01  3.3660830357864026e-06  2.9434629712415847e-06  4.4127663485702512e-06
9.9999999999998295e+00  1.0202959586444527e+00  1.0127933304872152e+00  1.0267247799441812e+00  9.0958420068498169e-01  8.9241723007297691e-01  9.2618206325982477e-01  7.5355002283509481e-03  -5.0481955301028957e-03  1.3068011691077838e-02  9.9511097044493368e-01  9.9455704602020012e-01  9.9953787347332224e-01  9.9220531365060827e-01  9.8136328033755271e-01  9.9383795170559908e-01  9.9838830452437079e-04  2.6016691864678336e-04  6.7975989744920029e-03  9.9626392054884616e-01  9.9609797814854439e-01  9.9637520493692411e-01  9.9588752024492000e-01  9.9571327687088829e-01  9.9596654860108758e-01  2.0861278946355051e-05  1.6217187206610396e-05  3.8194141566321024e-05  9.9756114364701121e-01  9.9744711812273001e-01  9.9767067504262597e-01  9.9678099304685730e-01  9.9671627142304287e-01  9.9682163584402617e-01  3.6805743350536919e-06  3.2111544522250421e-06  4.8527652867246562e-06
1.0399999999999800e+01  1.0216604548457571e+00  1.0109861916381349e+00  1.0281042576891242e+00  9.0454390008092500e-01  8.8703938274169902e-01  9.1966556757939844e-01  6.5221054814015023e-03  -5.9480961553338898e-03  1.1293812325344736e-02  9.9552787390430331e-01  9.9470223107440747e-01  1.0020645302034206e+00  9.9125735900339329e-01  9.7546237540388669e-01  9.9359104874688819e-01  1.4251692197761172e-03  3.5210838153774135e-04  8.1764793930315747e-03  9.9627093385163157e-01  9.9611146619059332e-01  9.9638057556363147e-01  9.9586968691831113e-01  9.9567996566733918e-01  9.9595281742352137e-01  2.4043634290621935e-05  1.8266976383648148e-05  4.6378570005903780e-05  9.9756230747917984e-01  9.9744846807433685e-01  9.9767172265840143e-01  9.9677792295325973e-01  9.9671223099714723e-01  9.9681896145606597e-01  4.0287410889855144e-06  3.5060246233392554e-06  5.3462162404710539e-06
1.0799999999999800e+01  1.0227471203994800e+00  1.0090670801309634e+00  1.0291579729822333e+00  9.0025760400661803e-01  8.8263100237241110e-01  9.1803200412596209e-01  5.5380583749836537e-03  -6.4787661387179082e-03  9.7288668153897827e-03  9.9611051822085606e-01  9.9488291586850985e-01  1.0046211964925291e+00  9.8992461135614551e-01  9.6896664014061484e-01  9.9326386473792916e-01  1.9802123754731078e-03  4.7825232375905161e-04  8.4101498130351761e-03  9.9627909352517563e-01  9.9612701955765059e-01  9.9638664510190367e-01  9.9584903858464302e-01  9.9563848169893610e-01  9.9593732053972639e-01  2.7971176684578850e-05  2.0656502093555436e-05  5.8579748781868442e-05  9.9756358446495430e-01  9.9744995818546522e-01  9.9767286617835893e-01  9.9677456030801115e-01  9.9670777443235536e-01  9.9681604019207526e-01  4.4156552439022708e-06  3.8313131120794468e-06  5.9040600188964509e-06
1.1199999999999800e+01  1.0236104111850652e+00  1.0072437466271333e+00  1.0299483941209624e+00  8.9665308636078145e-01  8.7875506931413760e-01  9.2286082867825858e-01  4.6905265270229127e-03  -6.2281988610581127e-03  8.4532015965042232e-03  9.9689062919009563e-01  9.9508411867603497e-01  1.0067820377659360e+00  9.8811566716105559e-01  9.6278969930670322e-01  9.9281700433848286e-01  2.6416322246748938e-03  6.6050948936460211e-04  8.2255159511405544e-03  9.9628868822849692e-01  9.9614434514891115e-01  9.9639353204652414e-01  9.9582488948226122e-01  9.9558615786279847e-01  9.9591975289414469e-01  3.2890730853810460e-05  2.3465365455681034e-05  7.3461359257654150e-05  9.9756498750397360e-01  9.9745160534807065e-01  9.9767411586562760e-01  9.9677087184158197e-01  9.9670284728191971e-01  9.9681284626394651e-01  4.8473847688009672e-06  4.1910806670245172e-06  6.5397930015445973e-06
1.1599999999999801e+01  1.0243137860116693e+00  1.0058177510873214e+00  1.0306685283321892e+00  8.9361213251067373e-01  8.7566501679468522e-01  9.2719277317246152e-01  3.9723137318170895e-03  -5.1248128242439902e-03  7.7442198102858559e-03  9.9788458896002563e-01  9.9535812533405454e-01  1.0083697771892628e+00  9.8576487605158625e-01  9.5752508151057292e-01  9.9219355521260200e-01  3.3692851955298428e-03  9.2999686768851641e-04  7.9532039572355190e-03  9.9630010831730642e-01  9.9616594017636206e-01  9.9640138654877874e-01  9.9579631795073331e-01  9.9552077333855593e-01  9.9589973357669637e-01  3.9162637314069589e-05  2.6801630385331144e-05  9.6586036043366452e-05  9.9756653124164885e-01  9.9745342941751691e-01  9.9767547777767229e-01  9.9676681950578239e-01  9.9669737345057485e-01  9.9680935023371853e-01  5.3296429046779529e-06  4.5903815742109218e-06  7.2577092467072021e-06
