# time  P_total  P_z_beam  beam_ratio  beaming_gain  wavezone_std
0.0000000000000000e+00  6.0323392372139719e-09  4.9347613083512345e-09  7.6847263387042286e-01  4.0738905354816914e+00  6.6994515240624863e-01
4.0000000000000002e-01  5.5757515620066482e-09  4.1800128512048614e-09  7.4916019499642306e-01  3.9966407799856922e+00  6.4902283735922894e-01
8.0000000000000004e-01  6.4156176980714887e-09  4.7579318344622792e-09  7.4689387203145730e-01  3.9875754881258292e+00  6.8936836763806963e-01
1.2000000000000000e+00  8.9374173167860489e-09  6.4208782787648444e-09  7.4072003308496603e-01  3.9628801323398641e+00  7.8386682788786655e-01
1.6000000000000001e+00  8.8930435834869782e-09  6.2382517495930968e-09  7.3614342430329027e-01  3.9445736972131611e+00  7.8589328750700327e-01
2.0000000000000000e+00  5.4749992890797601e-09  3.5577524853978816e-09  7.2093568999661495e-01  3.8837427599864598e+00  6.5427376251259595e-01
2.3999999999999901e+00  2.6132189522841876e-09  1.4424747943973944e-09  6.8491111448684838e-01  3.7396444579473935e+00  4.5734756886806471e-01
2.7999999999999798e+00  2.1341510949915443e-09  1.2918818135225355e-09  6.9974533701019803e-01  3.7989813480407921e+00  4.1078644041891194e-01
3.1999999999999802e+00  3.6386123407119219e-09  2.2262932699521042e-09  7.0858523165692799e-01  3.8343409266277120e+00  5.5710976251575794e-01
3.5999999999999699e+00  7.8992978525565307e-09  5.0312135202678150e-09  7.1890911931655155e-01  3.8756364772662062e+00  7.9003720506801778e-01
3.9999999999999600e+00  2.1466899856592677e-08  1.5640461323556969e-08  7.4359273173741314e-01  3.9743709269496525e+00  1.0655028893758487e+00
4.3999999999999497e+00  5.2636769531723086e-08  4.0549546216168231e-08  7.5423945132570958e-01  4.0169578053028383e+00  1.2693093376768856e+00
4.7999999999999403e+00  1.0374454948996606e-07  7.8099603097708924e-08  7.4973397615029891e-01  3.9989359046011956e+00  1.3941133119183671e+00
5.1999999999999300e+00  1.8386444392005450e-07  1.2857852966715612e-07  7.3567326621134810e-01  3.9426930648453924e+00  1.4800176608617734e+00
5.5999999999999304e+00  2.9298334100344802e-07  1.9082269860782627e-07  7.2295298439891942e-01  3.8918119375956777e+00  1.5392432313542008e+00
5.9999999999999201e+00  4.1744850743241430e-07  2.5375306044448482e-07  7.1298343961313959e-01  3.8519337584525584e+00  1.5799190330034198e+00
