# downsampled to dt=0.5 from the every-step stream
# time min_lapse min_chi max_abs_K min_lapse_x min_lapse_y min_lapse_z max_ah_r min_theta_plus r_at_min_theta_plus min_phi max_phi min_Pi max_Pi pump_work
   0.0100000    9.8490744912e-01    9.8211978853e-01    1.0184639748e-04    3.6750000000e+01    3.1750000000e+01    3.1750000000e+01    0.0000000000e+00    6.3970277361e-02    3.1271529427e+01    1.0446647347e-22    1.9693191684e-02   -6.1468769518e-05    8.2408089883e-19    0.0000000000e+00
   0.5100000    9.8512058870e-01    9.8205154946e-01    9.1477341647e-04    3.6750000000e+01    3.1750000000e+01    3.1750000000e+01    0.0000000000e+00    6.3975160950e-02    3.1271529427e+01    1.5776056034e-22    1.8916563934e-02   -3.0893692036e-03    1.6512897653e-12    0.0000000000e+00
   1.0100000    9.8577990213e-01    9.8185720821e-01    1.3632732252e-03    3.6750000000e+01    3.1750000000e+01    3.1750000000e+01    0.0000000000e+00    6.3976151426e-02    3.1271529427e+01    2.3972099926e-22    1.6702861437e-02   -5.8509353334e-03    1.5273093358e-12    0.0000000000e+00
   1.5100000    9.8677604781e-01    9.8156474908e-01    1.8618763949e-03    3.6750000000e+01    3.1750000000e+01    3.1750000000e+01    0.0000000000e+00    6.3975492893e-02    3.1271529427e+01    3.6509736659e-22    1.3231690255e-02   -8.1474346208e-03    6.6686579160e-13    0.0000000000e+00
   2.0100000    9.8806033002e-01    9.8122449601e-01    2.2775106576e-03    3.6750000000e+01    3.1750000000e+01    3.1750000000e+01    0.0000000000e+00    6.3974551624e-02    3.1271529427e+01    5.5454520433e-22    8.7726118905e-03   -9.8692313915e-03    8.2051605460e-13    0.0000000000e+00
   2.5100000    9.8912989387e-01    9.8063293344e-01    2.7092207159e-03    3.6750000000e+01    3.2250000000e+01    3.2250000000e+01    0.0000000000e+00    6.3974003509e-02    3.1271529427e+01    8.2620463511e-22    3.6471263337e-03   -1.0874959723e-02    1.4448339012e-13    0.0000000000e+00
   3.0100000    9.9020577417e-01    9.7998148074e-01    2.5129556129e-03    3.6250000000e+01    3.2250000000e+01    3.2250000000e+01    0.0000000000e+00    6.4305407705e-02    3.1104731514e+01   -1.9916517865e-03    4.7253787093e-11   -1.1069858651e-02    1.4241640289e-14    0.0000000000e+00
   3.5100000    9.9313111651e-01    9.7921663362e-01    3.6860329247e-03    3.6250000000e+01    3.2250000000e+01    3.2250000000e+01    0.0000000000e+00    6.4305669637e-02    3.1104731514e+01   -7.2655187394e-03    4.3061706940e-11   -1.0466106651e-02    1.5513971329e-15    0.0000000000e+00
   4.0100000    9.9552614064e-01    9.7844694132e-01    2.5022028221e-03    3.5250000000e+01    3.1250000000e+01    3.1250000000e+01    0.0000000000e+00    6.4373883628e-02    3.1074933861e+01   -1.2043558457e-02    3.4842774817e-11   -8.8503841551e-03    1.9661482349e-16    0.0000000000e+00
   4.5100000    9.9589655937e-01    9.7835121233e-01    1.2759142760e-03    3.4750000000e+01    3.0750000000e+01    3.1250000000e+01    0.0000000000e+00    6.2416207079e-02    3.2051974193e+01   -1.5915366430e-02    2.2985134469e-11   -6.6653477299e-03    1.3047420880e-16    0.0000000000e+00
