time  net_outward_flux  psi4_boundary_amp
0.0000000000000000e+00  0.0000000000000000e+00  4.2398523360970219e-05
4.0000000000000002e-01  -6.2615195282689028e-19  1.8159408350838165e-06
8.0000000000000004e-01  -1.1250904087267226e-18  3.8503502980961689e-07
1.2000000000000000e+00  -1.3812481627985528e-18  1.5048793491595262e-07
1.6000000000000001e+00  -1.3610895539986513e-18  7.1953200707060217e-08
2.0000000000000000e+00  -1.0878100453429526e-18  7.0293084869530612e-08
2.3999999999999901e+00  -6.1463826564833275e-19  7.3466482519537590e-08
2.7999999999999798e+00  -2.0082074606483801e-20  7.3728869602870617e-08
3.1999999999999802e+00  5.9681195049162220e-19  7.2372905306998855e-08
3.5999999999999699e+00  1.1274964688557502e-18  7.0422952440842936e-08
3.9999999999999600e+00  1.4713881016966236e-18  6.8470308790351894e-08
4.3999999999999497e+00  1.5571648361674973e-18  6.6286642588737769e-08
4.7999999999999403e+00  1.3610793302879993e-18  6.3844730948176397e-08
5.1999999999999300e+00  9.1535767426845213e-19  6.1601944957276926e-08
5.5999999999999304e+00  3.0355157444533885e-19  5.9460749345042439e-08
5.9999999999999201e+00  -3.5594369883043116e-19  5.6676859191637019e-08
6.3999999999999098e+00  -9.3397308799916605e-19  5.4074429682065042e-08
6.7999999999999003e+00  -1.3169314501107757e-18  5.2210105477511826e-08
7.1999999999998900e+00  -1.4295471250157047e-18  5.0613692018882720e-08
7.5999999999998797e+00  -1.2496242201826605e-18  4.9021549214966082e-08
7.9999999999998703e+00  -8.1357136876417488e-19  4.7912962574477532e-08
8.3999999999998707e+00  -2.0752734945655204e-19  4.7423353392628799e-08
8.7999999999998604e+00  4.5876778752699232e-19  4.6968363386474929e-08
9.1999999999998501e+00  1.0584878091657238e-18  4.6829603878472698e-08
9.5999999999998398e+00  1.4321741747710419e-18  4.7596427035987484e-08
9.9999999999998295e+00  1.4619450246935379e-18  4.8050017255706673e-08
1.0399999999999800e+01  1.3491890301626515e-18  4.5048929054955394e-08
1.0799999999999800e+01  1.6070445381159068e-18  5.0391133804590281e-08
1.1199999999999800e+01  1.9019125881780114e-18  6.3060612942551311e-08
1.1599999999999801e+01  3.3812230872279631e-18  7.1817235958141746e-08
1.1999999999999799e+01  5.2355123421854574e-18  7.0770075305008556e-08
1.2399999999999800e+01  2.1677692845169230e-17  8.2532536683039374e-08
1.2799999999999800e+01  8.8043325080254927e-17  1.0892644345675034e-07
1.3199999999999800e+01  1.7241720387307178e-16  1.2537479192527505e-07
1.3599999999999801e+01  5.5404179560433273e-16  1.2637256308687352e-07
1.3999999999999700e+01  1.6093262291306882e-15  1.3886003323671175e-07
1.4399999999999700e+01  2.7341412991887572e-15  1.6403856248069123e-07
1.4799999999999701e+01  8.3312359974989189e-15  1.9666015390655209e-07
1.5199999999999701e+01  2.3899297331157085e-14  2.2277919908279979e-07
1.5599999999999699e+01  2.9609673197649714e-14  2.0047168562190633e-07
1.5999999999999700e+01  1.0133741239114951e-13  2.0150766128754341e-07
1.6399999999999800e+01  2.8969672866421528e-13  2.1150977953477892e-07
1.6799999999999802e+01  2.5540079257050604e-13  1.9117928877016106e-07
1.7199999999999900e+01  9.0761568311264903e-13  2.2476229553520020e-07
1.7600000000000001e+01  2.9237279510191145e-12  1.5475428639148904e-07
1.8000000000000000e+01  2.5128677908993960e-12  2.1045220511807021e-07
1.8400000000000102e+01  4.9367802206527374e-12  1.8392070113291590e-07
1.8800000000000100e+01  2.1548348623826533e-11  2.0348002301468607e-07
1.9200000000000198e+01  3.0160432949809421e-11  2.4877708516910869e-07
1.9600000000000300e+01  2.3908389112350410e-11  2.1754140585448296e-07
2.0000000000000298e+01  8.0894443896281579e-11  2.5628137965851675e-07
2.0400000000000400e+01  2.0747769375008983e-10  2.7558378782592294e-07
2.0800000000000502e+01  2.4717326807458960e-10  2.1668485582985450e-07
2.1200000000000500e+01  2.4249424231086783e-10  2.4396170274741213e-07
2.1600000000000598e+01  5.7904200569287175e-10  2.8487738818467525e-07
2.2000000000000600e+01  1.2443510100889677e-09  2.9571196231296784e-07
2.2400000000000698e+01  1.5590454081343445e-09  3.3170290838533763e-07
2.2800000000000800e+01  1.5691360381395779e-09  3.8987255599529509e-07
2.3200000000000799e+01  2.5390133771923125e-09  3.9268529827359847e-07
2.3600000000000900e+01  4.7065621976054972e-09  4.0766559050358289e-07
2.4000000000000998e+01  6.3821122324709302e-09  5.0126657623662126e-07
2.4400000000001000e+01  6.9297657506169151e-09  4.8974151514188075e-07
2.4800000000001098e+01  8.3193513479564224e-09  5.3721916290299733e-07
2.5200000000001101e+01  1.1988516320315273e-08  6.7007924332084849e-07
2.5600000000001199e+01  1.6676536145039495e-08  7.6654959932807081e-07
2.6000000000001300e+01  2.0559350999661486e-08  8.5309020681786799e-07
2.6400000000001299e+01  2.3040876966352514e-08  9.3981099455720829e-07
2.6800000000001400e+01  2.4992604462957842e-08  1.0309788147816697e-06
2.7200000000001499e+01  2.9494148688156595e-08  1.1339148946578516e-06
2.7600000000001501e+01  3.8539827594130628e-08  1.2406737905316456e-06
2.8000000000001599e+01  4.7047054337471024e-08  1.3360872155202242e-06
2.8400000000001601e+01  4.8007588354515280e-08  1.4155467701072779e-06
2.8800000000001699e+01  4.5642292406387793e-08  1.4931314777043830e-06
2.9200000000001801e+01  5.2085105791988620e-08  1.5928185510852201e-06
2.9600000000001799e+01  6.7687274754199186e-08  1.6942349883595749e-06
3.0000000000001901e+01  7.8362147814288547e-08  1.7753426889784334e-06
3.0400000000001999e+01  7.8562258308675609e-08  1.8666641753211841e-06
3.0800000000002001e+01  8.0583402886341592e-08  1.9903212366679314e-06
3.1200000000002099e+01  9.2085796538655167e-08  2.1337669857375063e-06
3.1600000000002101e+01  1.0483396543259736e-07  2.2866367506038184e-06
3.2000000000002203e+01  1.1489345421371410e-07  2.4520564600491375e-06
