time  net_outward_flux  psi4_boundary_amp
0.0000000000000000e+00  0.0000000000000000e+00  3.6516564688696276e-05
8.0000000000000004e-01  0.0000000000000000e+00  1.4987005787824127e-07
1.6000000000000001e+00  0.0000000000000000e+00  1.7146530905096093e-07
2.3999999999999901e+00  0.0000000000000000e+00  1.9882027510561185e-07
3.1999999999999802e+00  0.0000000000000000e+00  2.1318617288913350e-07
3.9999999999999600e+00  0.0000000000000000e+00  2.1690262381356898e-07
4.7999999999999403e+00  0.0000000000000000e+00  2.0916297472173808e-07
5.5999999999999304e+00  0.0000000000000000e+00  1.9469215076415315e-07
6.3999999999999098e+00  0.0000000000000000e+00  1.7371851573222876e-07
7.1999999999998900e+00  0.0000000000000000e+00  1.5079807343466276e-07
7.9999999999998703e+00  0.0000000000000000e+00  1.3182418552403516e-07
8.7999999999998604e+00  0.0000000000000000e+00  1.1791316188706139e-07
9.5999999999998398e+00  0.0000000000000000e+00  1.0856070446029446e-07
1.0399999999999800e+01  0.0000000000000000e+00  1.0196691035383933e-07
1.1199999999999800e+01  0.0000000000000000e+00  9.6883991521184378e-08
1.1999999999999799e+01  0.0000000000000000e+00  9.5402879230757843e-08
1.2799999999999800e+01  0.0000000000000000e+00  9.1141969400606499e-08
1.3599999999999801e+01  0.0000000000000000e+00  9.4081123098741519e-08
1.4399999999999700e+01  0.0000000000000000e+00  9.7466514940649986e-08
1.5199999999999701e+01  0.0000000000000000e+00  9.2277823490967475e-08
1.5999999999999700e+01  0.0000000000000000e+00  1.0516880075587380e-07
1.6799999999999802e+01  0.0000000000000000e+00  1.0653848847895221e-07
1.7600000000000001e+01  0.0000000000000000e+00  9.8203959068734600e-08
1.8400000000000102e+01  0.0000000000000000e+00  1.0852681577093845e-07
1.9200000000000198e+01  0.0000000000000000e+00  1.1235479429536238e-07
2.0000000000000298e+01  0.0000000000000000e+00  1.1548384181841963e-07
2.0800000000000502e+01  0.0000000000000000e+00  1.3705679493668599e-07
2.1600000000000598e+01  0.0000000000000000e+00  1.2332706766557613e-07
2.2400000000000698e+01  0.0000000000000000e+00  1.1977393944021693e-07
2.3200000000000799e+01  0.0000000000000000e+00  1.2749879130423198e-07
2.4000000000000998e+01  0.0000000000000000e+00  1.4416796439360652e-07
