# time  core_x_canon  core_y_canon  core_z_canon  peak_canon  core_x_phantom  core_y_phantom  core_z_phantom  peak_phantom  coord_sep  proper_sep  px_canon  px_phantom  px_total  shift_x_canon  shift_x_phantom  max_abs_shift
0.0000000000000000e+00  3.6003377704824253e+01  3.1999289716462194e+01  3.1999289716462194e+01  2.2547351974527254e-02  2.8005667606835505e+01  3.2000736927042340e+01  3.2000736927042340e+01  2.2280381564391393e-02  7.9977100979887474e+00  6.9985164789169323e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00
4.0000000000000002e-01  3.6004050860392894e+01  3.1999219495492273e+01  3.1999219491681565e+01  2.2545913919571409e-02  2.8006647929501600e+01  3.2000812550762284e+01  3.2000812508033476e+01  2.2290124661069978e-02  7.9974029308912939e+00  6.9985329609148899e+00  2.5395973662052930e-05  3.7882077059320135e-05  -1.2486103397267204e-05  4.3275116376731390e-06  -6.7443261347333566e-07  2.0543025762132719e-05
8.0000000000000004e-01  3.6005855269496386e+01  3.1999045243046830e+01  3.1999045229189086e+01  2.2537037301181423e-02  2.8009130539382451e+01  3.2000997741830176e+01  3.2000997589115947e+01  2.2304924166505244e-02  7.9967247301139359e+00  6.9986558656893241e+00  5.0382549053995784e-05  7.4956158349562716e-05  -2.4573609295566932e-05  2.2670926883936961e-05  -1.1590179588271859e-06  9.1872427643044000e-05
1.2000000000000000e+00  3.6008058874528139e+01  3.1998862566656058e+01  3.1998862540399976e+01  2.2530013874426033e-02  2.8011972064419282e+01  3.2001186333451642e+01  3.2001186048500614e+01  2.2313616423581869e-02  7.9960868101088565e+00  6.9988939400121506e+00  7.4678655530851043e-05  1.1052869379176195e-04  -3.5850038260910910e-05  2.4173514353310818e-05  1.8475091168161824e-05  1.6047615039712325e-04
1.6000000000000001e+00  3.6009787491590828e+01  3.1998758355429011e+01  3.1998758318800235e+01  2.2529886592021018e-02  2.8014067519827620e+01  3.2001286447323160e+01  3.2001286055046087e+01  2.2310393640520738e-02  7.9957199717632079e+00  6.9992082313287955e+00  9.8126167390013826e-05  1.4414413040102870e-04  -4.6017963011014875e-05  3.8264186265771692e-05  6.5155698930122283e-05  2.4934651033242655e-04
2.0000000000000000e+00  3.6010593602381370e+01  3.1998754093504534e+01  3.1998754051083928e+01  2.2531741743888424e-02  2.8014925709337447e+01  3.2001277741147248e+01  3.2001277307460427e+01  2.2299999020001758e-02  7.9956678930439224e+00  6.9995833385585211e+00  1.2054236413345506e-04  1.7558474697015972e-04  -5.5042382836704659e-05  8.5281060288423720e-05  1.3233528624694604e-04  4.2054290133015004e-04
2.3999999999999901e+00  3.6010775510324493e+01  3.1998806242805347e+01  3.1998806198058301e+01  2.2564824971271567e-02  2.8014793605322343e+01  3.2001209874911616e+01  3.2001209480741998e+01  2.2295834810974784e-02  7.9959819050021501e+00  6.4886700945572802e+00  1.4162960540475497e-04  2.0471764152685203e-04  -6.3088036122097057e-05  -1.3171454505485488e-04  2.2371329697636527e-04  5.9383922825581494e-04
2.7999999999999798e+00  3.6010612129491989e+01  3.1998852709450791e+01  3.1998852660426351e+01  2.2599243364589478e-02  2.8014322546853336e+01  3.2001154273086208e+01  3.2001153942230715e+01  2.2305553603007705e-02  7.9962895826386529e+00  5.9859771886772393e+00  1.6101725241645951e-04  2.3134875074435571e-04  -7.0331498327896202e-05  -5.6050170047747911e-04  2.3449141842008444e-04  7.5242886740587225e-04
3.1999999999999802e+00  3.6010492581377065e+01  3.1998856353034633e+01  3.1998856291522422e+01  2.2636422189484855e-02  2.8014101282234176e+01  3.2001151232229944e+01  3.2001150879186085e+01  2.2321158214769713e-02  7.9963912991428892e+00  7.9730568792134076e+00  1.7837294952683847e-04  2.5521833931277794e-04  -7.6845389785939474e-05  -7.1343027336796610e-04  4.4507873518921767e-04  8.7899397823110864e-04
3.5999999999999699e+00  3.6010628090158214e+01  3.1998817686377187e+01  3.1998817604144218e+01  2.2692477228346719e-02  2.8014303416807447e+01  3.2001201963043172e+01  3.2001201427695889e+01  2.2350307951362478e-02  7.9963246733507667e+00  7.9815671364492076e+00  1.9348798475373765e-04  2.7617422210813745e-04  -8.2686237354399807e-05  -5.2601810614746251e-04  6.3644906712830745e-04  9.6475663830913286e-04
