# time  Re(R=8)  Im(R=8)  Re(R=16)  Im(R=16)
1.3599999999999801e+01  -6.0057846909244669e-04  -4.1968165640926406e-06  8.2279759229352445e-04  -2.5053261747840042e-06
1.4399999999999700e+01  -4.2137830902233672e-04  -5.4646715399877906e-05  5.5841922604757724e-04  3.6289142378838026e-05
0.0000000000000000e+00  3.4166848739956087e-04  1.0648621698378293e-07  1.8443275930036198e-05  -9.5280208966543053e-10
8.0000000000000004e-01  3.2772473102159509e-04  2.3623722452168134e-07  2.0410349667852117e-05  4.9908482292183711e-10
1.6000000000000001e+00  3.2843561464117083e-04  -3.4768941360505385e-07  2.0113567945459382e-05  9.4908892523789324e-09
2.3999999999999901e+00  3.2421872728094774e-04  1.3255548586858670e-07  2.0128938064028610e-05  -2.3377368937176996e-08
3.1999999999999802e+00  3.2165850964941745e-04  4.5820990235228687e-08  2.0086555218632535e-05  1.9562073304750212e-08
3.9999999999999600e+00  3.1126833266788235e-04  6.7056970388939613e-09  2.0235043424619571e-05  -3.9024012859725666e-09
4.7999999999999403e+00  2.9389213686945969e-04  -8.4863655246232799e-08  1.9972884078886804e-05  -5.6122591774702955e-08
5.5999999999999304e+00  2.6724537705889089e-04  7.0319268766207583e-08  2.0177898228763721e-05  6.4525090829003983e-08
6.3999999999999098e+00  2.4363384175561643e-04  1.0930522494140710e-07  1.9975209185210631e-05  -1.9903879814162638e-09
7.1999999999998900e+00  2.3737252227862369e-04  -9.3357846946475335e-08  2.0305616616455374e-05  -2.2085414004587314e-08
7.9999999999998703e+00  2.4991245797358167e-04  2.2231471287720731e-09  1.9770179079485594e-05  -3.7954907600637394e-09
8.7999999999998604e+00  2.7309681214134876e-04  5.4519436666420913e-08  2.0228530448321589e-05  4.3504419921280889e-09
9.5999999999998398e+00  2.8780917838718716e-04  1.8765696727566183e-08  1.8490614669219251e-05  9.0561424168155934e-09
1.0399999999999800e+01  2.8707068335863427e-04  -1.3307042533347551e-09  1.6591711301263411e-05  -2.6382047341210682e-08
1.1199999999999800e+01  2.7604921201403713e-04  4.5098485945730395e-08  1.2944420399727918e-05  6.9522100325107442e-08
1.1999999999999799e+01  2.6327094557233882e-04  -4.4286062919505791e-08  5.2081210726839829e-06  -4.0109822877218339e-08
1.2799999999999800e+01  2.5436853278335209e-04  1.2825384232109739e-08  -1.0428278150296509e-05  -4.0699528255209355e-08
1.5199999999999701e+01  -8.9215979595576767e-05  -2.3546238907786676e-06  5.6583773681954626e-04  -4.6482760643838910e-06
1.5199999999999701e+01  2.4229780528618299e-04  -2.0636520579532896e-08  -4.5978388594085389e-05  -4.4032281691811956e-08
1.5999999999999700e+01  2.3775302478776778e-04  -1.6699126535109005e-08  -2.5414794863183914e-05  -8.4130846594351132e-08
1.5999999999999700e+01  -1.3945455930169872e-04  9.0103643020538574e-06  8.9111115626227925e-04  4.6060406347608552e-05
1.6799999999999802e+01  2.3159680720577329e-04  3.5514198127892565e-08  3.4208366748930008e-06  6.5575005105514783e-08
1.6799999999999802e+01  -2.5278659385944216e-04  -4.1605368821886325e-06  7.5865489370293272e-04  1.5951948533820848e-05
1.7600000000000001e+01  2.2417108846000945e-04  1.3588602640889363e-08  2.4217054465546462e-05  6.2625142680275588e-09
1.8400000000000102e+01  2.1557783981567208e-04  -7.9306918491031329e-09  2.7674989266503784e-05  8.4682621874521012e-09
1.9200000000000198e+01  2.0524816837957238e-04  1.0165852862855727e-08  1.9909312765002884e-05  -1.1871977859332486e-08
2.0000000000000298e+01  1.9348919291792375e-04  1.0695012984002153e-08  1.1109659301872430e-05  -1.6974094511638705e-08
2.0800000000000502e+01  1.8062840453039657e-04  4.8305696092934541e-09  7.4726269303073098e-06  -1.3158671551399129e-08
2.1600000000000598e+01  1.6687587064658857e-04  3.9261697420771171e-09  8.7237590094753516e-06  3.6185470638924007e-08
2.2400000000000698e+01  1.5207382807602148e-04  5.1981092266706254e-09  1.0687867558548548e-05  1.9225856362196387e-08
2.3200000000000799e+01  1.3551770543951018e-04  5.0119264425914720e-09  1.1928951178011953e-05  -3.1272690035665790e-08
2.4000000000000998e+01  1.1714921084985536e-04  4.1246990327815901e-09  1.2763087677359547e-05  -2.0245444196796541e-08
2.4800000000001098e+01  9.7717772609598382e-05  4.2654343446726135e-09  1.2309392411587186e-05  2.2203834367703572e-08
2.5600000000001199e+01  7.7547829831787373e-05  4.3765002598018789e-09  1.0631039545046288e-05  8.7894704913204662e-09
2.6400000000001299e+01  5.5995766226139681e-05  4.1366843188244631e-09  8.0589177554807439e-06  -1.2167119487205566e-08
2.7200000000001499e+01  3.2357817102069290e-05  4.0084824663851221e-09  4.2444945908240934e-06  1.2286910381301151e-09
2.8000000000001599e+01  6.9005391757448992e-06  3.9647179640423319e-09  -5.9350425282605510e-07  5.1036768395596300e-09
2.8800000000001699e+01  -1.9957202711166618e-05  3.7526546763744525e-09  -5.8936847636283323e-06  -6.1235840304954944e-10
2.9600000000001799e+01  -4.9081973757129895e-05  3.4403697489572372e-09  -1.1326463704005387e-05  -1.3127925494605239e-09
3.0400000000001999e+01  -8.2309879805083605e-05  3.2359192245600817e-09  -1.7047624004265988e-05  -2.2560584087240680e-10
3.1200000000002099e+01  -1.2096521353733645e-04  3.0835695404562025e-09  -2.3555799203680239e-05  1.0752711905313580e-10
