# time  Re_m-2(R=8)  Im_m-2(R=8)  Re_m-1(R=8)  Im_m-1(R=8)  Re_m0(R=8)  Im_m0(R=8)  Re_m1(R=8)  Im_m1(R=8)  Re_m2(R=8)  Im_m2(R=8)  Re_m-2(R=16)  Im_m-2(R=16)  Re_m-1(R=16)  Im_m-1(R=16)  Re_m0(R=16)  Im_m0(R=16)  Re_m1(R=16)  Im_m1(R=16)  Re_m2(R=16)  Im_m2(R=16)
0.0000000000000000e+00  4.1498945091262944e-04  1.0892663670378584e-05  1.0317970236914116e-05  -6.9816895314886692e-06  -3.6291642986189577e-04  -7.8536350627373079e-08  3.8206545863760978e-06  1.0022688364057956e-05  4.0922651739175986e-04  -1.0984858938671698e-05  2.6512204035028520e-05  4.9184088925796265e-08  -2.0407218189466745e-06  -1.2055097215043896e-06  -1.9516549240982306e-05  1.0389492164829209e-09  -2.0171727001761985e-06  1.1861352254438903e-06  2.5791286901843080e-05  -4.7305494499825557e-08
8.0000000000000004e-01  4.2381822166555333e-04  2.4690814999131630e-06  -1.2106415462578602e-08  -1.1067609953264340e-07  -3.4847604766682222e-04  2.4927716515773760e-07  -4.0775478684040609e-06  3.8606762219468221e-06  4.2222776854139449e-04  -2.1702802318465313e-06  2.5871014803433930e-05  6.5092538561568687e-09  -9.6063948176015831e-09  -1.3992875872505036e-08  -2.1605201657993737e-05  -4.8511495477121595e-10  -8.9032775748782166e-09  1.7973115499697967e-08  2.5853746932546035e-05  -7.4443193322242877e-09
1.6000000000000001e+00  4.2194134289552838e-04  2.8267749957085734e-06  2.7003050968217635e-06  1.8156812546844617e-06  -3.4914413257800035e-04  -2.5010616146274062e-08  -2.6600580674071194e-06  1.5927114447484438e-06  4.1962671222187651e-04  -2.8076107271083203e-06  2.5869930535264446e-05  3.1821850909429181e-09  -9.8147707913815740e-09  -4.2812866273943529e-08  -2.1296906030298266e-05  -1.0559985139859041e-08  -1.2619080491567108e-08  5.3242635894859910e-08  2.5896345376805718e-05  -1.2298690566735150e-08
2.3999999999999901e+00  4.1658232673836074e-04  2.3236682073410644e-06  1.9971410836030129e-06  8.0039790794762163e-07  -3.4581236586330203e-04  5.6003204982605190e-08  -2.0418272708838489e-06  3.4650094471661776e-06  4.1645874240080449e-04  -2.2585639609243442e-06  2.5904280088059253e-05  3.9733459738914783e-08  6.0248925075076492e-08  -5.0982659315309498e-08  -2.1322836592088319e-05  2.1670661114500736e-08  2.1984413621058516e-08  -1.7651384844474501e-09  2.5961954639196128e-05  -2.2023044003014047e-08
3.1999999999999802e+00  4.1170568320098353e-04  2.3733901857287404e-06  2.4657398552121794e-06  2.7869533932798906e-07  -3.4248842072000837e-04  2.1451690868505351e-08  -1.7940704440196057e-06  3.2702670587784076e-06  4.1295502980125988e-04  -2.3210093623778036e-06  2.5968529701197750e-05  -4.6760987958814923e-08  -7.0992571091458023e-08  6.6382292626343826e-08  -2.1322021878333689e-05  -8.3289498942330988e-09  4.5850953235554204e-08  1.7573549505753950e-08  2.5840570492701755e-05  4.2501729921593302e-08
3.9999999999999600e+00  3.9771804988529455e-04  1.6661473832789145e-06  1.6257018813641326e-06  1.0826011483349104e-06  -3.3059095282325797e-04  -4.3717729750016564e-08  -1.4117424975502164e-06  3.0064360234815167e-06  3.9741978511626382e-04  -1.6774598287640453e-06  2.5967708580613039e-05  7.2496581549253240e-08  7.9696154835230420e-08  -1.5328609785661598e-07  -2.1480091803313206e-05  -3.0874276438257273e-08  -7.1830421974767707e-08  4.3315720579610172e-08  2.6155716410998534e-05  -9.4908736096255727e-08
4.7999999999999403e+00  3.7289568470597517e-04  2.2927124831505637e-06  2.4966830709840964e-06  1.1066328101277096e-06  -3.0968037602945421e-04  5.5678423067921484e-08  -1.7285651077562348e-06  2.3226245829142010e-06  3.7245237313126016e-04  -2.2168693340169710e-06  2.5960675503137183e-05  1.1878798959636275e-08  -2.3504558519012512e-08  1.8837171635276621e-07  -2.1170039137403065e-05  6.2204338763967683e-08  1.4351858773377195e-08  -1.0836243816576559e-07  2.5624280182645657e-05  4.5218417632830285e-08
5.5999999999999304e+00  3.3454642945276970e-04  2.0493609326827272e-06  2.1178560249722424e-06  1.2466220557910967e-06  -2.7787892922071975e-04  -4.9638924763007942e-08  -1.7239689987200834e-06  2.1562140418321211e-06  3.3384992821326043e-04  -2.0744503740213062e-06  2.5980382148685616e-05  -4.7819161510996052e-08  -1.0181858797301902e-08  -7.0076210612744090e-08  -2.1527158190413065e-05  -1.2456646432462611e-08  5.5813685595569970e-08  1.1694387465702902e-07  2.6168658661874548e-05  2.9047568647154143e-08
6.3999999999999098e+00  3.0171691574946611e-04  1.1625682092797996e-06  1.2152272355058579e-06  1.3168423731326620e-06  -2.5065749634231566e-04  -7.7837912875274637e-08  -9.0121156548519685e-07  2.3067759959929851e-06  3.0095774800794722e-04  -1.1984996533603873e-06  2.5922278801188601e-05  9.4279970404737546e-08  8.1763898457840966e-08  -2.1516539838395071e-07  -2.1365463150801859e-05  -6.4688481259410684e-08  -1.0989527923126948e-07  3.9151943738218566e-08  2.6133054102095154e-05  -1.4644656716990941e-07
7.1999999999998900e+00  2.9527413271801295e-04  1.7513819362920214e-06  1.8338395093361774e-06  5.1633091166796133e-07  -2.4690017431385083e-04  3.0983616198549676e-08  -1.4303902026494410e-06  3.2026526209450087e-06  2.9631533401913669e-04  -1.7196814602669938e-06  2.6361014825245205e-05  -1.1881359166037605e-07  -1.2761284839242562e-07  1.4767698196386642e-07  -2.1724621280697059e-05  8.5014530112269068e-08  1.5788155851733622e-07  1.3017301247909512e-07  2.6338328964284389e-05  1.9287750340201387e-07
7.9999999999998703e+00  3.1790653377426813e-04  1.5021534543099100e-06  1.5769926183330690e-06  6.7779858359678907e-07  -2.6430740867228728e-04  9.8788381787628783e-08  -1.0940379923430956e-06  2.3561692795057842e-06  3.1795652767183016e-04  -1.3967136853451834e-06  2.6365320287632288e-05  9.0802481585098324e-08  1.0345332137767719e-07  2.1090802360016477e-07  -2.1413774228962625e-05  -6.1571084110542249e-08  -8.0998316285246196e-08  -3.8874580555893651e-07  2.5774575760395026e-05  -1.3997912038916224e-07
8.7999999999998604e+00  3.5049844235335141e-04  1.4216940336982664e-06  1.6276927782151637e-06  8.2883628317558190e-07  -2.9148266583077498e-04  -1.5034020283552865e-07  -1.1431512154355800e-06  2.5818109590943769e-06  3.5066075928510433e-04  -1.5267464194581356e-06  2.6365003811582044e-05  8.8874757107281354e-08  1.0670745601201556e-07  -1.6283818473117498e-07  -2.1880723256066376e-05  4.2564976986615437e-08  -7.2551977704269008e-08  1.8160898742036750e-07  2.6666740287528020e-05  -6.5210203029933544e-08
9.5999999999998398e+00  3.6586893136467932e-04  1.1273831495243870e-06  1.2830651524733003e-06  1.3153148955359650e-06  -3.0324322581625417e-04  3.3863788091290865e-08  -7.5820431545385156e-07  2.1918006126134818e-06  3.6513080428485461e-04  -1.0919536922217799e-06  2.4269343380318629e-05  -1.5730700030080874e-07  -1.7896361559825140e-07  1.1714239257880282e-07  -1.9999249703046464e-05  -4.0210711486294412e-08  1.5926467064760495e-07  2.2605682884145252e-07  2.4390459749080957e-05  1.4489536776800666e-07
1.0399999999999800e+01  3.5898152624210444e-04  1.2295091265061379e-06  1.3868483473405582e-06  1.3508725949564556e-06  -2.9708312045322239e-04  9.9258167494805465e-09  -8.7227097113311964e-07  1.7376876273663032e-06  3.5778908849505017e-04  -1.1988109591566309e-06  2.2433580898813220e-05  2.4774380405339288e-07  2.6334396729411130e-07  -4.4373037376596829e-08  -1.8319850079642222e-05  4.4267439126731607e-08  -2.1150132241599708e-07  -9.1110893916638393e-10  2.2497822383759210e-05  -2.3096098195229199e-07
1.1199999999999800e+01  3.4021094444294662e-04  9.9843583707999286e-07  1.1932821528243271e-06  1.2757249471034366e-06  -2.8177626573919104e-04  -8.0531964997002220e-08  -7.0483598706250574e-07  2.0610159436912841e-06  3.3943624492872008e-04  -1.0546343793976565e-06  1.7245764623133860e-05  -2.8117287830185378e-08  -1.0446758116977086e-08  3.9903072977988483e-08  -1.4239094596224653e-05  -6.6606378579568426e-08  -7.5079072322818421e-09  2.4252809088329612e-07  1.7414706174985895e-05  -1.6054508976885215e-08
1.1999999999999799e+01  3.2399200221544056e-04  9.6090203714233972e-07  1.0687554920250533e-06  1.2250576076112994e-06  -2.6828300446752994e-04  6.4825732287748416e-08  -6.4339193223738904e-07  1.8786978566005067e-06  3.2311618932625289e-04  -8.9678810462070583e-07  5.2587061014518507e-06  -9.0917590889205119e-08  -1.2554327915509690e-07  7.6808976767466316e-07  -3.7281361593567054e-06  8.0811440322986477e-08  1.4313730280704037e-07  -4.9183951614241586e-07  3.9901482659813116e-06  1.4813381988372440e-07
1.2799999999999800e+01  3.1563793252959539e-04  1.0424193661977279e-06  1.1812395433303121e-06  1.0375706950753691e-06  -2.6145342126143343e-04  1.1813777609809447e-09  -7.6844650998238475e-07  1.6757864114577972e-06  3.1483944593310676e-04  -1.0281060610880967e-06  -1.9227886617038739e-05  3.2705897636429400e-07  3.5700051986879038e-07  -2.6925984551448668e-07  1.5763117045051824e-05  -3.8839666939131371e-08  -3.2765736199299882e-07  1.7550228938576389e-07  -1.8666604013194936e-05  -3.3591887272241390e-07
1.3599999999999801e+01  3.1348978567834050e-04  7.9658786781476296e-07  9.6532906346742832e-07  1.2699593275085790e-06  -2.5938101473425824e-04  -6.1767416289148051e-08  -5.3865785501743674e-07  1.5381706681173694e-06  3.1236935156668050e-04  -8.3269409786228374e-07  -5.0542623756282666e-05  1.5172929062072402e-07  1.5776647302679415e-07  -1.1661839541176573e-07  4.1793614997702759e-05  5.8709147777524236e-08  -1.6563485742748159e-07  -1.1157562023036185e-07  -5.0477218579584369e-05  -1.3286802776774605e-07
