# time  chi_mean_R8  chi_min_R8  chi_max_R8  lapse_mean_R8  lapse_min_R8  lapse_max_R8  K_mean_R8  K_min_R8  K_max_R8  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16
0.0000000000000000e+00  1.0029506512792172e+00  9.8589137886911726e-01  1.0214592570441283e+00  1.0016474680327887e+00  9.9066620817910678e-01  1.0149478737723430e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0014233900706251e+00  9.9697734064383348e-01  1.0063468745984425e+00  1.0008285054836294e+00  9.9847837778479298e-01  1.0033859002939041e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00
4.0000000000000002e-01  1.0029549246741007e+00  9.8587580017868282e-01  1.0214963204571263e+00  1.0016393421257512e+00  9.9071704405374927e-01  1.0148341335421847e+00  2.2065279834078001e-05  -6.0962084043086374e-04  7.6100111812878505e-04  1.0014228761194446e+00  9.9700402582003511e-01  1.0063242822039942e+00  1.0008283450982600e+00  9.9849077111642559e-01  1.0033727413016482e+00  2.0380709370235507e-07  -1.3942782904981487e-04  1.1283405964831858e-04
8.0000000000000004e-01  1.0029653389294517e+00  9.8580696545072422e-01  1.0216361706632315e+00  1.0016076962002751e+00  9.9092354367563318e-01  1.0144436519717051e+00  4.4505703221775870e-05  -7.7392082213278447e-04  1.1340818805170218e-03  1.0014230288048989e+00  9.9699688914351303e-01  1.0063177872758207e+00  1.0008283220809737e+00  9.9848846244325773e-01  1.0033707710894690e+00  5.8920219989496817e-07  -1.3480076146767578e-04  8.1188997545084292e-05
1.2000000000000000e+00  1.0029801843781541e+00  9.8563216320961178e-01  1.0219220371300741e+00  1.0015559067399176e+00  9.9139619001098811e-01  1.0136631021811149e+00  6.0834355213924742e-05  -9.4938332394445442e-04  1.4939305396267403e-03  1.0014231556449789e+00  9.9699234388326796e-01  1.0063189758992332e+00  1.0008282604726193e+00  9.9848960030983525e-01  1.0033665213322396e+00  4.4943368039560889e-07  -7.3057000362533546e-05  6.0696833063840502e-05
1.6000000000000001e+00  1.0029985044340493e+00  9.8535451619457048e-01  1.0223249023327283e+00  1.0014903955900718e+00  9.9216858243549055e-01  1.0124953546966182e+00  7.6911392420603915e-05  -1.1834013544987101e-03  1.7266855076808957e-03  1.0014232784965817e+00  9.9699063217035078e-01  1.0063193500581820e+00  1.0008281745174306e+00  9.9848861007354306e-01  1.0033610953330365e+00  5.1237156370196737e-07  -4.0602972462330994e-05  4.8634825643360113e-05
2.0000000000000000e+00  1.0030218239705233e+00  9.8502917614984764e-01  1.0227450894322585e+00  1.0014107958675327e+00  9.9314470290291912e-01  1.0111194235530208e+00  9.6167899950726397e-05  -1.3661680078659979e-03  1.8164948482746477e-03  1.0014234761139935e+00  9.9698802732758074e-01  1.0063078007819903e+00  1.0008279373488633e+00  9.9848969051128145e-01  1.0033787323421319e+00  7.0511960638763690e-07  -3.4383001310115352e-05  3.7630467548819902e-05
2.3999999999999901e+00  1.0030497510028500e+00  9.8470340081982044e-01  1.0231094017056268e+00  1.0013176999200049e+00  9.9419547227844762e-01  1.0097386311306826e+00  1.1085027034215919e-04  -1.3945763689492512e-03  1.7748534094264004e-03  1.0014236019168936e+00  9.9698429369048724e-01  1.0063020699749972e+00  1.0008277374941794e+00  9.9849400894940932e-01  1.0033965420178665e+00  3.2290665816930264e-07  -2.6994778465832577e-05  2.5154312694637229e-05
2.7999999999999798e+00  1.0030780685696885e+00  9.8437622060326491e-01  1.0234413045128987e+00  1.0012186568412680e+00  9.9525701622003016e-01  1.0084145712669212e+00  1.1306937704749235e-04  -1.3834419843636193e-03  1.7431392227550827e-03  1.0014233951270417e+00  9.9698255330345309e-01  1.0063082394878546e+00  1.0008281044467982e+00  9.9849741637195855e-01  1.0033951903271727e+00  -5.5431344052784825e-07  -4.3224048163972490e-05  2.1706760595836722e-05
3.1999999999999802e+00  1.0031027725308175e+00  9.8403721089331631e-01  1.0237828568088598e+00  1.0011231723914897e+00  9.9630594425294172e-01  1.0071019858526919e+00  1.0586602925990448e-04  -1.3031895772896509e-03  1.7144424240710856e-03  1.0014229677141149e+00  9.9698415809156016e-01  1.0063160276665610e+00  1.0008290214721236e+00  9.9849527736500654e-01  1.0033866132910907e+00  -9.0724835832528548e-07  -4.8419029828782868e-05  2.6198839099933066e-05
3.5999999999999699e+00  1.0031234345730704e+00  9.8371204448635508e-01  1.0241252062721076e+00  1.0010357648325556e+00  9.9727384342108227e-01  1.0058481745790091e+00  9.6188128129441364e-05  -1.1327238714140663e-03  1.5699150961929222e-03  1.0014226678238471e+00  9.9698178332267107e-01  1.0063245258844684e+00  1.0008299239784688e+00  9.9849770012204320e-01  1.0033721876134842e+00  -5.7253378766625862e-07  -3.3110595424717276e-05  3.1201253186710965e-05
