# time  Re(R=8)  Im(R=8)  Re(R=16)  Im(R=16)
0.0000000000000000e+00  -3.2808277571914061e-04  -2.5083969254441131e-06  -3.0988867809489764e-05  6.7487351477923680e-09
8.0000000000000004e-01  -3.4308358719257770e-04  1.0084496845626969e-06  -3.5437667306562743e-05  3.9843158775771125e-08
1.6000000000000001e+00  -3.6773944147859328e-04  -5.8917795014386692e-07  -3.4605932719756612e-05  2.4788525858341385e-08
2.3999999999999901e+00  -3.9889299849359702e-04  -2.2177135541904340e-07  -3.5447692072227781e-05  -3.0046918973535802e-07
3.1999999999999802e+00  -4.4786114946771796e-04  1.2423023357880895e-07  -3.3784388055160298e-05  8.1079063762955782e-07
3.9999999999999600e+00  -5.0464310046035297e-04  -1.0250987255597389e-08  -3.5165300348307239e-05  -4.6613040411775509e-07
4.7999999999999403e+00  -5.6569650956361729e-04  3.8796099582220503e-07  -3.5311664913001348e-05  -2.9737040242672609e-07
5.5999999999999304e+00  -6.4025180161875151e-04  -8.0448653414503507e-08  -3.5346915218318412e-05  5.7027212363785113e-07
6.3999999999999098e+00  -7.2270122084657374e-04  -9.6072033383710718e-08  -3.6249863856004333e-05  -1.6664782324713755e-07
7.1999999999998900e+00  -8.0485585250347790e-04  -9.1453878824406448e-08  -3.3610548748051026e-05  -2.1540082545993573e-08
7.9999999999998703e+00  -8.9550795768017044e-04  -1.5321178412019566e-07  -3.1711678181918625e-05  1.3785100936444089e-07
8.7999999999998604e+00  -9.8423449242748340e-04  -1.0000642769232769e-08  -3.5109055158049961e-05  1.5653688011905851e-07
9.5999999999998398e+00  -1.0790316576836580e-03  -5.5786080001762070e-07  -3.6719117934425367e-05  2.6073447940997012e-07
1.0399999999999800e+01  -1.1779508145396749e-03  -7.9194661441162317e-08  -3.6171840382877020e-05  1.0636401026362328e-07
1.1199999999999800e+01  -1.2702676034573967e-03  -9.4311092182378707e-08  -3.8031276444776917e-05  -1.3019083801562132e-07
1.1999999999999799e+01  -1.3681517974021653e-03  -3.0433132078751448e-07  -3.6838674332071182e-05  3.7457503997270438e-07
1.2799999999999800e+01  -1.4672800643473155e-03  -6.5269385450733235e-07  -3.1444280539218950e-05  1.9883191603097616e-07
1.3599999999999801e+01  -1.5660531534436276e-03  1.1913255486772880e-07  -3.4679777174992247e-05  -5.1583130020115670e-08
1.4399999999999700e+01  -1.6658270514500651e-03  -3.2879913545292743e-07  -3.6800591084968216e-05  2.0007231646579927e-07
1.5199999999999701e+01  -1.7683524072888645e-03  -2.3873963613680713e-07  -3.8658082398943166e-05  -9.4121322208273467e-10
1.5999999999999700e+01  -1.8658522851659272e-03  -4.3386978203404782e-07  -4.0943439814270829e-05  3.3555837545997786e-09
1.6799999999999802e+01  -1.9609577126116027e-03  -4.3853276823083536e-07  -4.0044286136907596e-05  -7.6843261319036193e-08
1.7600000000000001e+01  -2.0594336478415853e-03  -1.5660342168632330e-07  -4.4962209364220670e-05  8.5840821883773021e-08
