   0.3750000    9.9912349500e-01    1.0000000000e-08    4.2809842087e-01    1.5625000000e-02    1.5625000000e-02    3.9062500000e-03    2.8606447829e-01   -9.2651222692e+00    6.7658234671e-03   -4.1379747798e-01    3.5884186856e-01   -7.3944002457e-02    4.1361710810e-02
   0.3800000    9.9913938874e-01    1.0000000000e-08    4.2209389773e-01    1.5625000000e-02    1.5625000000e-02    3.9062500000e-03    2.8670384839e-01   -9.4866743115e+00    6.7658234671e-03   -4.1354279931e-01    3.5884187446e-01   -7.4514393828e-02    4.2008997623e-02
   0.3850000    9.9915925014e-01    1.0000000000e-08    4.1583836757e-01    1.5625000000e-02    1.5625000000e-02    3.9062500000e-03    2.8755413043e-01   -9.7189760953e+00    6.7658234671e-03   -4.1327858255e-01    3.5884188123e-01   -7.5037381028e-02    4.2663721257e-02
   0.3900000    9.9918362580e-01    1.0000000000e-08    4.0937743382e-01    1.5625000000e-02    1.5625000000e-02    3.9062500000e-03    2.8797833001e-01   -9.9625254548e+00    6.7658234671e-03   -4.1300432384e-01    3.5884188910e-01   -7.5679894520e-02    4.3326353725e-02
   0.3950000    9.9921313300e-01    1.0000000000e-08    4.0267693484e-01    1.5625000000e-02    1.5625000000e-02    3.9062500000e-03    2.8861346034e-01   -1.0217856407e+01    6.7658234671e-03   -4.1271948860e-01    3.5884189816e-01   -7.6291356472e-02    4.3997012876e-02
   0.4000000    9.9924846915e-01    1.0000000000e-08    3.9571877788e-01    1.5625000000e-02    1.5625000000e-02    3.9062500000e-03    2.8903610521e-01   -1.0485543058e+01    6.7658234671e-03   -4.1242350944e-01    3.5884190846e-01   -7.6852947571e-02    4.4675747770e-02
   0.4050000    9.9929042238e-01    1.0000000000e-08    3.9552069036e-01    1.5625000000e-02    1.5625000000e-02    3.9062500000e-03    2.8966891627e-01   -1.0766204247e+01    6.7658234671e-03   -4.1211578381e-01    3.5884192004e-01   -7.7361669989e-02    4.5362772360e-02
   0.4100000    9.9933988338e-01    1.0000000000e-08    4.0376138559e-01    1.5625000000e-02    1.5625000000e-02    3.9062500000e-03    2.9030034790e-01   -1.1060509088e+01    6.7658234671e-03   -4.1179567160e-01    3.5884193295e-01   -7.7936694055e-02    4.6058155158e-02
   0.4150000    9.9939785862e-01    1.0000000000e-08    4.1283619032e-01    1.5625000000e-02    1.5625000000e-02    3.9062500000e-03    2.9051052013e-01   -1.1369183631e+01    6.7658234671e-03   -4.1146249241e-01    3.5884194722e-01   -7.8549191290e-02    4.6761808033e-02
   0.4200000    9.9946548470e-01    1.0000000000e-08    4.2276449884e-01    1.5625000000e-02    1.5625000000e-02    3.9062500000e-03    2.9134969290e-01   -1.1693018893e+01    6.7658234671e-03   -4.1111552270e-01    3.5884196288e-01   -7.9105823065e-02    4.7474196051e-02
   0.4250000    9.9954404390e-01    1.0000000000e-08    4.3356409035e-01    1.5625000000e-02    1.5625000000e-02    3.9062500000e-03    2.9176837419e-01   -1.2032880586e+01    6.7658234671e-03   -4.1075399247e-01    3.5884197992e-01   -7.9603242138e-02    4.8195100764e-02
   0.4300000    9.9963498065e-01    1.0000000000e-08    4.4525148912e-01    1.5625000000e-02    1.5625000000e-02    3.9062500000e-03    2.9239527205e-01   -1.2389720897e+01    6.7658234671e-03   -4.1037708161e-01    3.5884199836e-01   -8.0134944636e-02    4.8924669701e-02
   0.4350000    9.9973991866e-01    1.0000000000e-08    4.5784277907e-01    1.5625000000e-02    1.5625000000e-02    3.9062500000e-03    2.9302082870e-01   -1.2764592828e+01    6.7658234671e-03   -4.0998391554e-01    3.5884201815e-01   -8.0751597732e-02    4.9663080216e-02
   0.4400000    9.9986067823e-01    1.0000000000e-08    4.7135507228e-01    1.5625000000e-02    1.5625000000e-02    3.9062500000e-03    2.9364505273e-01   -1.3158667635e+01    6.7658234671e-03   -4.0957355998e-01    3.5884203925e-01   -8.1305658241e-02    5.0410294704e-02
