# time  Re(R=12)  Im(R=12)  Re(R=16)  Im(R=16)  Re(R=20)  Im(R=20)  Re(R=24)  Im(R=24)
5.0000000000000003e-02  -8.5072043952594926e-12  -1.4067434524733093e-17  -6.8047432334105889e-13  -2.6807141427031242e-16  -1.4185081929632953e-13  -1.1377176175106349e-16  -5.5570759444004781e-14  -1.6151619895984452e-16
5.5000000000000000e-02  -8.6239308761158360e-12  -1.1426073137780434e-16  -6.8795097847933458e-13  7.5619027800146129e-17  -1.4550043389447575e-13  9.2100274662960726e-17  -5.4064340976554397e-14  3.7857453006497377e-16
5.9999999999999998e-02  -8.7540688448329810e-12  4.2012942356393540e-17  -6.9352731620406555e-13  -1.4716722728894462e-16  -1.5156692241012257e-13  1.4603108476541819e-16  -4.8446000880551166e-14  2.2981292003468360e-16
6.5000000000000002e-02  -8.8790333628259026e-12  2.7750960412171673e-17  -7.1798958877933722e-13  6.4693290142233713e-17  -1.4047362077457655e-13  1.0630260971393778e-16  -3.2226373897448652e-14  -1.3508964158758162e-16
7.0000000000000007e-02  -8.9995345714189331e-12  -1.4395012749921016e-17  -7.1659852018241929e-13  -1.3478153672323731e-17  -1.4738156268082943e-13  8.7171540527766546e-17  -3.5269172342622557e-14  3.7219387324317879e-16
7.4999999999999997e-02  -9.1303746925511932e-12  -3.2652355890786017e-17  -7.2823767631464324e-13  -1.7403136798846076e-16  -1.4663917864689967e-13  -8.1985449195276318e-17  -2.8674377422310469e-14  -2.1555301772589325e-16
8.0000000000000002e-02  -9.2519201256192494e-12  -1.0470417638359696e-16  -7.3652266828404397e-13  1.0543282442356770e-16  -1.3823771435012436e-13  2.5992364645510682e-16  -3.8855111712239982e-14  -1.3578094332100029e-16
8.5000000000000006e-02  -9.3765052928845695e-12  1.4910132569044822e-16  -7.4646120703635566e-13  -9.1347125376747736e-17  -1.4064732765905148e-13  4.9381200714341975e-16  -4.2162648582491948e-14  -3.6985990573920672e-16
8.9999999999999997e-02  -9.4970226198103227e-12  -7.3755288411720716e-17  -7.6195775903881907e-13  2.6880122943098208e-16  -1.4520854616108854e-13  -1.6127302181688972e-16  -5.7759031121498743e-14  -2.0716728284791689e-16
9.5000000000000001e-02  -9.6289063152572902e-12  1.0706876060664000e-16  -7.8625907105734620e-13  3.3102550418154152e-16  -1.4561905003360744e-13  -2.6646501152665596e-16  -4.7189694361751306e-14  6.0531358668575179e-17
1.0000000000000001e-01  -9.7499942276770321e-12  -4.4312324878310674e-17  -7.8847840921834770e-13  -2.2250190675435289e-17  -1.4531727785062416e-13  -4.2884293988045853e-16  -3.6661604894717557e-14  1.0178816034206506e-16
1.0500000000000000e-01  -9.8812549610698800e-12  1.7788933205845827e-16  -7.9792668500516220e-13  -3.1311113970195190e-16  -1.5091991746048281e-13  2.9832849998890893e-17  -4.4312044700173054e-14  -1.2352739631209118e-16
1.1000000000000000e-01  -1.0016014652323300e-11  -4.3651828049883736e-17  -8.1877883271763995e-13  -1.6928182939752871e-17  -1.5101437510007982e-13  1.5693035263360560e-16  -3.8542480817088634e-14  -2.7827377329392253e-16
1.1500000000000000e-01  -1.0147784967563692e-11  8.4668411894384327e-17  -8.1489372337668017e-13  -1.5926830219706877e-16  -1.4230105788855565e-13  3.1588427851198561e-16  -4.6727508710643466e-14  1.2920982369534090e-16
1.2000000000000000e-01  -1.0269467531060695e-11  5.0786446283928723e-17  -8.2409778972569829e-13  1.5961030808174702e-16  -1.4810270732789388e-13  1.3154774348243774e-17  -6.4321748694591028e-14  1.9989869461450871e-16
1.2500000000000000e-01  -1.0402855917009478e-11  1.6778714594612265e-16  -8.2540916100983245e-13  -1.2434559750109429e-16  -1.5789927519554345e-13  1.8131070634011326e-16  -8.0091025694203606e-14  -1.6016989781568408e-17
1.3000000000000000e-01  -1.0533123300716442e-11  2.0710652388174111e-16  -8.3607941451946440e-13  -2.5710856157987778e-17  -1.5894082958974481e-13  1.3713677241557198e-17  -7.1110257537151405e-14  -5.0878648772572882e-17
1.3500000000000001e-01  -1.0660935016962431e-11  -4.6345624421174891e-17  -8.4712958682334769e-13  -3.3174132953688875e-16  -1.6052126844842618e-13  -2.5270917331098813e-16  -6.5731393301045234e-14  8.1720695232934575e-17
1.4000000000000001e-01  -1.0794036469744053e-11  2.4546195118834400e-16  -8.4997566442929447e-13  -1.2524189303275726e-16  -1.6500014821699522e-13  -2.9283296453365613e-16  -7.2730273355291584e-14  5.0521307100559720e-16
1.4499999999999999e-01  -1.0930282901030961e-11  -9.4932921871991470e-17  -8.6809684811667343e-13  -1.6327106690191001e-16  -1.6818873106240851e-13  -2.4738034178040446e-16  -5.9723649529682677e-14  -2.0905404529232481e-17
1.4999999999999999e-01  -1.1070060111982491e-11  2.9361968259722498e-17  -8.6915894590599285e-13  3.7492118502664661e-16  -1.5711812089641021e-13  2.7758573919257998e-16  -7.1866309521097283e-14  4.5473111948484214e-17
1.5500000000000000e-01  -1.1201539677574824e-11  2.1189948316683068e-16  -8.7469978640196901e-13  6.6627288804886284e-17  -1.7122505346407722e-13  -4.7573327255347585e-17  -7.8881875130342526e-14  -1.5174593646162864e-16
1.6000000000000000e-01  -1.1352625584971424e-11  1.6012025947729532e-16  -8.9013208322984887e-13  -1.3428819182508592e-16  -1.8512523191189061e-13  4.5123529944127015e-17  -5.6428391864903416e-14  -4.5745212167552496e-20
1.6500000000000001e-01  -1.1481111187559217e-11  -6.1912684763434594e-17  -9.1040106291465987e-13  2.9367079290634450e-17  -1.8371605426425575e-13  1.3842311526567743e-16  -7.7712922519812808e-14  6.5269578674034335e-17
1.7000000000000001e-01  -1.1621060147208253e-11  -9.5492204512991281e-17  -9.2113475041364206e-13  1.7255162630258267e-16  -1.7713048802681333e-13  1.2482467591105630e-17  -7.4470499348522562e-14  -5.7912698529301662e-16
1.7499999999999999e-01  -1.1758309789620079e-11  1.5593665612441621e-16  -9.2933441079228579e-13  -2.4231658303765568e-16  -1.8761822316715709e-13  2.4609959212601235e-16  -8.1291940389897574e-14  9.6755431252087920e-17
1.7999999999999999e-01  -1.1899145560708333e-11  -1.4725028516102803e-16  -9.4106201461906465e-13  -3.2837870890682713e-16  -1.8892252296490402e-13  -3.8633405395753586e-16  -7.2663377558463129e-14  -2.6973725951922130e-16
1.8500000000000000e-01  -1.2041380302044640e-11  -9.1307428171554694e-17  -9.5931898917929076e-13  -1.0836479422315843e-16  -1.8248338636589894e-13  -7.4980547398752945e-17  -9.4847261045916982e-14  -9.0552940237620152e-17
1.9000000000000000e-01  -1.2171517093699357e-11  -5.8664419795353809e-17  -9.6572080322878068e-13  -2.8767513103185916e-16  -1.7922629884241813e-13  2.3016163174970525e-16  -9.9169033732205911e-14  -1.5974689556445931e-16
1.9500000000000001e-01  -1.2313241025750715e-11  6.4217363234276358e-17  -9.8454632878672882e-13  1.7355932888804028e-16  -1.8031175520415926e-13  1.9794025315908039e-17  -9.4893848676905918e-14  -4.9965115467606032e-16
2.0000000000000001e-01  -1.2457602576120266e-11  5.6322517040610795e-17  -1.0048044707920741e-12  -1.6858904395779449e-16  -1.8671919060664317e-13  1.3335738084967835e-16  -9.7218679995054699e-14  -6.8133268581810788e-17
2.0499999999999999e-01  -1.2609500733367369e-11  -2.2668515573836308e-18  -1.0173354322761569e-12  -8.4760961863813861e-17  -1.9013285672469128e-13  2.4535604390034316e-16  -9.3902378884937168e-14  -3.4458415191105239e-16
2.0999999999999999e-01  -1.2757178233617733e-11  1.2576964463688351e-16  -1.0276868519251133e-12  3.3145046232170817e-18  -1.9383939824753794e-13  1.5467020337446831e-16  -8.9524333263372335e-14  1.1192601409161713e-16
2.1500000000000000e-01  -1.2893867087837136e-11  1.1988302661533444e-16  -1.0394574043183364e-12  6.0745258336786564e-17  -1.9154197883749848e-13  1.7265963710758990e-17  -9.0025564130476571e-14  -2.2451420897253185e-16
2.2000000000000000e-01  -1.3035408334914814e-11  1.8319181924513320e-16  -1.0551117877343310e-12  1.0272078174949100e-16  -1.9489203153219491e-13  4.1602618723997850e-16  -9.0201670952698631e-14  -3.7980773465036982e-17
2.2500000000000001e-01  -1.3182467193699482e-11  -9.4775047247786415e-17  -1.0686816380455749e-12  -1.1331574876622609e-16  -1.9546204992835041e-13  -3.0986159041605189e-17  -1.0155355782997494e-13  -2.4020388165694251e-16
2.3000000000000001e-01  -1.3332163022384736e-11  6.5445752070847711e-18  -1.0816358074685021e-12  7.2202200072446168e-17  -1.9570832013077913e-13  5.3468136265507674e-17  -1.0424264966181473e-13  -1.2909213368470258e-16
2.3499999999999999e-01  -1.3476308994475429e-11  -6.6267132822200599e-17  -1.0916328137207278e-12  -9.7918078438454581e-17  -1.9441394062893752e-13  -1.6530183976167670e-16  -1.1954449664305716e-13  -2.2093391309262890e-16
2.3999999999999999e-01  -1.3625795829623770e-11  -2.1299845373969288e-16  -1.0973326212431036e-12  1.3989000907780157e-16  -1.9920649605930830e-13  -1.7734908344563028e-16  -1.1613957340852831e-13  -3.8966165817834790e-16
2.4500000000000000e-01  -1.3780702478036406e-11  -2.2215872432401087e-16  -1.1139290036684811e-12  1.9997645989396814e-16  -2.0126002790934851e-13  8.3586760403261884e-18  -1.2085872847593615e-13  4.2299830552478699e-16
2.5000000000000000e-01  -1.3926052770331138e-11  1.5603568416400703e-16  -1.1227367485444944e-12  2.3889742884269462e-16  -2.0216190474258004e-13  -3.3596491533723966e-17  -1.2626420976940265e-13  -6.0408270322233149e-16
2.5500000000000000e-01  -1.4077967835071840e-11  9.1919650207978555e-17  -1.1378022962142338e-12  7.8101998859818694e-17  -2.0612398504005189e-13  3.1657821051349603e-16  -1.1592603679202657e-13  3.4718263057617392e-16
2.6000000000000001e-01  -1.4230356447849803e-11  -1.1641022676665916e-16  -1.1431240057018397e-12  1.0860734697061132e-17  -1.9313277741900987e-13  1.8865491604294459e-16  -1.0502672735720759e-13  -4.3692507392578246e-18
2.6500000000000001e-01  -1.4380843706440747e-11  -2.8987297432844071e-17  -1.1546125552321734e-12  -1.6349142266108777e-16  -2.0604559938798798e-13  1.6836099191785828e-16  -9.0369928016542600e-14  2.2635390770439283e-16
2.7000000000000002e-01  -1.4531443676614656e-11  5.6157412306207648e-17  -1.1645843210379248e-12  -6.9913880866761489e-17  -2.0896836514820718e-13  1.1276870504870846e-16  -9.4319873801210074e-14  -3.4358687743398920e-16
2.7500000000000002e-01  -1.4683210516260972e-11  -1.9842331728030081e-16  -1.1837280870580016e-12  -2.5162017167670207e-16  -2.0882983997433174e-13  2.1510929042493939e-16  -1.0470162380729053e-13  -3.9223002193128785e-16
2.8000000000000003e-01  -1.4828796463958218e-11  8.7606943174598326e-17  -1.1963417722750263e-12  -1.1478757216482797e-16  -2.0712814215505566e-13  -1.6391333379343974e-16  -1.1292869282039481e-13  -1.6560644759590748e-16
2.8499999999999998e-01  -1.4986114010499226e-11  -3.7198341747019522e-16  -1.2107354130949201e-12  -9.0251615431726088e-17  -2.1846039024683059e-13  9.6847417173583860e-17  -1.2109306537551214e-13  9.5876067264289752e-17
2.8999999999999998e-01  -1.5152807566499902e-11  8.9733236964516301e-17  -1.2246735294457348e-12  -2.2313959810321946e-17  -2.3238125143146289e-13  -1.7445519920159477e-16  -1.1662424528179671e-13  -7.2872992499180046e-17
2.9499999999999998e-01  -1.5305504613906870e-11  4.0469900462704713e-17  -1.2556093505955985e-12  1.1080633718258513e-16  -2.3741162114971575e-13  1.3298144967390717e-16  -1.2652972960398408e-13  4.3605560559685392e-18
2.9999999999999999e-01  -1.5469632698850071e-11  1.7837256434559073e-17  -1.2591924081332499e-12  -2.1792947043027069e-16  -2.2923474055175860e-13  -1.3923668181201251e-16  -1.2396376738913117e-13  2.2059872214370694e-16
3.0499999999999999e-01  -1.5627539647655248e-11  5.4330791973994185e-17  -1.2780093609042658e-12  2.3056287711458560e-16  -2.3186331956325580e-13  -7.9655480015653956e-17  -1.2597624493101294e-13  8.7068333789704165e-17
3.1000000000000000e-01  -1.5791127426474936e-11  2.1027286123121021e-16  -1.2942647841246945e-12  5.5251106364011450e-17  -2.3436450295233402e-13  -8.5736090045906272e-17  -1.1701217466420392e-13  2.7312068523157817e-16
3.1500000000000000e-01  -1.5945826051336226e-11  1.0353865361126392e-17  -1.2985012392324156e-12  -8.9011555665812293e-17  -2.3442540246149029e-13  1.5116998872523507e-16  -1.0823998240711944e-13  1.9620086843929521e-16
3.2000000000000001e-01  -1.6110258358092242e-11  -4.2992204331515787e-17  -1.3119906125703133e-12  -3.8657730892816845e-17  -2.2686078091445071e-13  -1.7550509804056850e-16  -9.8502132618160321e-14  2.4169561731488123e-16
3.2500000000000001e-01  -1.6273015821878393e-11  -1.2620608533946891e-16  -1.3320578250585120e-12  5.0471229591497437e-17  -2.3411558422413652e-13  3.5743213356458091e-17  -1.1491348629566790e-13  1.9289951698959270e-16
3.3000000000000002e-01  -1.6432839165244284e-11  -1.4177317003920999e-16  -1.3457167476100936e-12  1.0227554221671711e-16  -2.3372480298339655e-13  2.4223349992008159e-16  -1.2577264173089112e-13  -2.0723047391027142e-16
3.3500000000000002e-01  -1.6589763749016817e-11  1.2471670681245314e-17  -1.3572688244280148e-12  -7.7808039001063904e-17  -2.3489060316146185e-13  -1.5021943794105061e-16  -1.2816002117539735e-13  -3.0536096208072084e-16
3.4000000000000002e-01  -1.6760385673536103e-11  5.7092333137100442e-17  -1.3775465731030454e-12  1.1682852740379046e-16  -2.3999922168807308e-13  -2.6892369801949011e-16  -1.3938534677073911e-13  -4.2092557422793362e-17
3.4499999999999997e-01  -1.6925203839310124e-11  9.5694383953217479e-17  -1.3880095476944683e-12  2.0324455522520386e-16  -2.3554918104828917e-13  -2.1897870084669671e-16  -1.3839884981421115e-13  1.6245138991131137e-17
3.4999999999999998e-01  -1.7091579821225225e-11  6.3249671538692932e-17  -1.3904241050904198e-12  -1.6515580697619742e-16  -2.4372495488474696e-13  -6.1718104335342105e-17  -1.2310435804743832e-13  -6.5475004994040864e-17
3.5499999999999998e-01  -1.7258858302392481e-11  8.2887272356071736e-17  -1.3937722729186303e-12  4.1965339986704571e-17  -2.4574798423990721e-13  3.5442674364196162e-16  -1.3441771166798940e-13  -3.2147350235131307e-17
3.5999999999999999e-01  -1.7422850993365508e-11  -2.0100250456386174e-16  -1.4111892897333398e-12  1.1001130683912577e-16  -2.5144972145227375e-13  3.7464043370021536e-16  -1.1249157215149018e-13  1.0503489849442191e-16
3.6499999999999999e-01  -1.7594389393728951e-11  2.8306045504668437e-16  -1.4321068768553644e-12  -1.8460906597701900e-16  -2.6465414389907200e-13  -4.8867882061621682e-16  -1.2483061512432802e-13  -2.1886426217473874e-16
3.7000000000000000e-01  -1.7760644192026795e-11  1.1518666967176894e-16  -1.4349362412165346e-12  6.9370506651796270e-17  -2.7078032864954032e-13  -2.6007706173189996e-16  -1.3628698039992144e-13  2.4661878636008719e-16
3.7500000000000000e-01  -1.7935532217416738e-11  -7.3378120442292149e-17  -1.4552959214882638e-12  -7.6418147651083164e-17  -2.7864161149740357e-13  4.2020844798919815e-16  -1.3012467840979540e-13  -9.0683405101486134e-17
3.8000000000000000e-01  -1.8115194418723992e-11  1.4742690852459096e-16  -1.4670640691464868e-12  1.0243161461632128e-16  -2.8638037086850820e-13  2.8403909400571532e-16  -1.2426184018739739e-13  -7.9260772605471185e-17
3.8500000000000001e-01  -1.8282266662366804e-11  2.0531808742865226e-16  -1.4855533094621333e-12  2.4072204305153226e-17  -2.9069263462589584e-13  -5.8383635520302627e-16  -1.2591529571668768e-13  -6.4804022238081161e-17
3.9000000000000001e-01  -1.8461123111841177e-11  1.9732395119102049e-16  -1.5044973702297156e-12  1.6386160856628511e-16  -2.9270514178558751e-13  1.1175627546525699e-16  -1.1611044027204758e-13  2.0912310286123072e-16
3.9500000000000002e-01  -1.8633696398679825e-11  -1.5713706136282043e-16  -1.5202023881422073e-12  1.4528544927091345e-16  -2.8371046557705086e-13  3.1289774586288172e-16  -1.1655768168024041e-13  -4.1121938896111887e-16
4.0000000000000002e-01  -1.8816768018951640e-11  2.9042232975910889e-17  -1.5394136115234269e-12  9.3030584158335949e-17  -2.9248673735701739e-13  -1.5538780584690480e-16  -1.1066543389704893e-13  1.9302346429483881e-16
4.0500000000000003e-01  -1.8992707036037816e-11  7.5567758232393216e-17  -1.5527312130580164e-12  2.1498306866751057e-16  -2.9161472930435645e-13  1.2009619674166571e-16  -1.0649542786231452e-13  -4.0576558997591464e-16
4.0999999999999998e-01  -1.9168445228365876e-11  1.0871529116806683e-16  -1.5748875650948280e-12  -2.6213326997782382e-16  -2.9139561944669261e-13  -3.9550350474749227e-17  -1.1901876705204133e-13  2.2482696363183495e-16
4.1499999999999998e-01  -1.9350769201587034e-11  7.2585599447351182e-17  -1.5890768433389594e-12  1.2469493896382115e-16  -2.9752093007457878e-13  3.4360852793448501e-16  -1.0995654841248707e-13  1.8163169311948559e-16
4.1999999999999998e-01  -1.9535283130509709e-11  -9.2769878575340549e-17  -1.5934787645920889e-12  4.9247890456477343e-17  -3.0700026812876652e-13  -1.3972341866196774e-16  -1.1941283795071990e-13  -2.7097131182296930e-16
4.2499999999999999e-01  -1.9704941384582226e-11  -2.7625446154505004e-16  -1.6045899287051977e-12  -6.7816995069968274e-17  -2.9380522289295763e-13  -6.7695098256867804e-17  -1.1002260883708141e-13  -5.2082767144171415e-16
4.2999999999999999e-01  -1.9895085966530279e-11  8.0903523903793746e-17  -1.6253841622479194e-12  -6.0564725755217915e-17  -2.9560547580965180e-13  1.8700654215191282e-16  -9.4134581199322281e-14  -5.5361992072155916e-16
4.3500000000000000e-01  -2.0078137111502277e-11  1.1890407394134788e-16  -1.6374582399889073e-12  9.7172960255993875e-17  -2.9980049159100557e-13  -1.5027930175484879e-17  -1.0324567066339617e-13  -8.5866470153036962e-16
4.4000000000000000e-01  -2.0261191472869813e-11  2.5709347130123106e-16  -1.6388226622262058e-12  1.6488897789412449e-16  -2.9528460392045595e-13  7.9151283751188646e-17  -1.0536766250194703e-13  -5.0130004627608928e-16
4.4500000000000001e-01  -2.0448270332227549e-11  4.8443414825267494e-17  -1.6507470972222313e-12  -2.1762394039036664e-16  -3.0677355002306765e-13  3.7824328708111931e-16  -1.0577030100788177e-13  -4.6115321300815888e-16
4.5000000000000001e-01  -2.0643222657799493e-11  1.3753068594484760e-17  -1.6704788684873260e-12  -1.9691373234097969e-16  -3.0904150579137068e-13  7.2239312760293029e-16  -9.3782923018227145e-14  -3.0026891966826101e-16
4.5500000000000002e-01  -2.0826288527503788e-11  9.4542239111208976e-17  -1.6867779752471814e-12  2.0451086108560248e-16  -3.0199487889840074e-13  2.7622090597016926e-16  -1.0284049899089311e-13  -7.3164087248499610e-16
4.6000000000000002e-01  -2.1021210876333309e-11  -1.1548453899754426e-16  -1.7011567941194890e-12  -3.6775737065953506e-16  -3.0527602242451931e-13  3.9063198039718130e-16  -9.8706136946069125e-14  -4.4880067575887008e-16
4.6500000000000002e-01  -2.1221071428789941e-11  -3.6212869698390815e-18  -1.7109909269930342e-12  -1.6344909117521716e-16  -3.1232896835873524e-13  4.7608951688906145e-16  -8.5736592497203785e-14  -8.5150085551141633e-16
4.6999999999999997e-01  -2.1407589466324441e-11  2.9638976900842769e-16  -1.7325178204970227e-12  -1.7819264147845361e-16  -3.0772908464726406e-13  6.4998211455811264e-16  -1.0213984329767927e-13  -7.1899752966004641e-16
4.7499999999999998e-01  -2.1600895644819329e-11  -3.2402922182214648e-17  -1.7512040268094995e-12  -3.3030671214413680e-16  -3.1172157287643643e-13  2.8172885372705559e-16  -1.0054178734926904e-13  -6.1763696823586845e-16
4.7999999999999998e-01  -2.1795525168462557e-11  -7.9396149502430307e-17  -1.7680962428941485e-12  -4.1607716662778467e-16  -3.0824041379132778e-13  4.3002690637878871e-16  -8.3920348004828521e-14  -6.3013224683012302e-16
4.8499999999999999e-01  -2.1989877958914085e-11  -6.7643697110110724e-17  -1.7822847887997317e-12  -3.1119846490172145e-17  -3.0733041605511504e-13  1.1431037972517497e-15  -1.0070808689470729e-13  -1.2032545844418410e-15
4.8999999999999999e-01  -2.2184768116585117e-11  -3.0305278513827154e-17  -1.7938858121245284e-12  2.0404003910504633e-16  -3.1348652379576520e-13  6.1376326591928145e-16  -1.0327044095162282e-13  -2.7424273820466578e-16
4.9500000000000000e-01  -2.2378075965426195e-11  -1.9141924859468066e-16  -1.8047663057710124e-12  -2.4804006773216529e-17  -3.1298334526836792e-13  8.7039645861143456e-16  -1.0403733480432435e-13  -9.0424872958921516e-16
5.0000000000000000e-01  -2.2578547696156647e-11  -3.2180835439700074e-16  -1.8276395514557299e-12  -8.3095172859462939e-17  -3.2156953128786355e-13  6.2297891870432743e-16  -9.4276990472286937e-14  -4.4144821125213730e-16
5.0500000000000000e-01  -2.2772749638065327e-11  -3.7383028286302546e-16  -1.8409263010801939e-12  -1.2704286619114626e-16  -3.2346249636842694e-13  9.4135364750829205e-16  -9.1119513151581100e-14  -3.8559809464190797e-16
5.1000000000000001e-01  -2.2973295443842720e-11  -3.0367880938255916e-16  -1.8616344218796620e-12  -1.9533190691628978e-16  -3.2518244331419111e-13  6.8438209566059085e-16  -8.7961658976304571e-14  6.9592280721466444e-17
5.1500000000000001e-01  -2.3165659123654503e-11  6.0226360378870082e-17  -1.8813637928221618e-12  1.1133358369372641e-16  -3.3981242535886126e-13  1.0077487377767909e-15  -1.0626556261853955e-13  1.3840480966160366e-16
5.2000000000000002e-01  -2.3363689555683910e-11  -4.4925184967521815e-17  -1.8999408499249824e-12  -2.2950127054336784e-16  -3.3609434103582646e-13  7.3163939285270494e-16  -9.8369629064600563e-14  8.4160846698759763e-16
5.2500000000000002e-01  -2.3573440210049357e-11  6.0639764764529337e-17  -1.9070413442187364e-12  3.2926286146521095e-16  -3.2698117270123298e-13  2.6840851357792082e-16  -1.0181176022102556e-13  5.2397809832815755e-16
5.3000000000000003e-01  -2.3774617844251906e-11  2.8913578228884360e-16  -1.9204854959735197e-12  -2.1871058178007213e-16  -3.3024765666167108e-13  6.5520479064595402e-16  -9.5597212901023712e-14  5.8014509014189080e-16
5.3500000000000003e-01  -2.3979749615004289e-11  8.2729435287988292e-18  -1.9259656077419663e-12  5.0137658225849694e-17  -3.2924349146602914e-13  4.9889419165990893e-16  -8.8758902774950385e-14  8.3445909150629669e-16
5.4000000000000004e-01  -2.4191184553132746e-11  -1.7610299764943258e-16  -1.9394329499659156e-12  2.7080817105634440e-16  -3.2355494514995350e-13  2.1560049854567812e-16  -9.9190945603601218e-14  3.8330570563438438e-16
5.4500000000000004e-01  -2.4395427934563398e-11  -3.1050605787706813e-16  -1.9467578396105417e-12  -1.5288032386214533e-16  -3.2052098415573599e-13  9.4428129871172565e-16  -8.7734404046543195e-14  1.5674396943007448e-16
5.5000000000000004e-01  -2.4605277657723355e-11  5.6378925282569446e-17  -1.9667412528986154e-12  4.4327734742450083e-17  -3.2310620108953263e-13  3.7082720968450988e-16  -9.2001339684423223e-14  -7.8805611003813934e-17
5.5500000000000005e-01  -2.4814232888628658e-11  -4.3919125251330657e-16  -1.9764260359271884e-12  -3.5450244979123308e-16  -3.2943311145796288e-13  8.1392601066810082e-16  -1.0439761776050317e-13  -1.0145828053073983e-15
5.6000000000000005e-01  -2.5023567680776409e-11  -3.2194293649460932e-16  -2.0077993587794151e-12  -3.9802310621014851e-16  -3.2430790152581189e-13  7.7991976645132174e-16  -1.0081066233268816e-13  -1.1269269158289393e-15
5.6499999999999995e-01  -2.5245328393155528e-11  -6.4285288217757860e-16  -2.0255011764021011e-12  -3.3895870340284585e-17  -3.3334734904790469e-13  1.0552710332804652e-15  -8.1915570207148786e-14  -2.0221242184618756e-16
5.6999999999999995e-01  -2.5443507732088420e-11  -3.3346638312141791e-16  -2.0430103605383101e-12  -5.1900878395511355e-17  -3.2132166389787429e-13  5.0740520885581689e-16  -1.0128055834285343e-13  1.0737016052890828e-16
5.7499999999999996e-01  -2.5667511801248153e-11  -2.4366682664950525e-16  -2.0632378785823209e-12  -2.4000136804472414e-16  -3.2442306271730989e-13  9.0513252727850927e-16  -1.0048152350135567e-13  -3.1042735646663632e-17
5.7999999999999996e-01  -2.5883659950330258e-11  -3.2569830479795887e-16  -2.0700251636459459e-12  -1.5087849888295861e-16  -3.3147498830857011e-13  4.6901242400070627e-16  -1.1716057552927955e-13  -3.4247143119018880e-17
5.8499999999999996e-01  -2.6096597332039797e-11  -7.6003250314576508e-16  -2.0785155486488128e-12  -2.8298436897503082e-16  -3.2364290847997506e-13  1.0162067937001629e-15  -1.1367754725243364e-13  5.6764413880554994e-16
5.8999999999999997e-01  -2.6313812519155998e-11  -5.3325486770518612e-16  -2.0897465124941989e-12  -1.5466400664666345e-16  -3.2490100085106548e-13  1.5456763549115517e-15  -1.2515697880449383e-13  -4.5506483047860158e-16
5.9499999999999997e-01  -2.6528870744801251e-11  -5.1566213548958107e-16  -2.1038348569436492e-12  -1.1515738623188692e-16  -3.2521122044003534e-13  1.3333644758096145e-15  -1.3168750246035668e-13  -4.2726673263265488e-17
5.9999999999999998e-01  -2.6757727440502207e-11  -2.6134437576613779e-16  -2.1219402521364939e-12  -2.8986101695468812e-16  -3.2635360710447624e-13  1.6585141892290240e-15  -1.4193639771655079e-13  -1.7189547020671883e-16
