# time  f_op  f_geo  geo_trustworthy  max_local_speed  superluminal_fraction  max_shift  structure_coherence  reachable  n_rays  n_reached  max_h_rel_drift  f_geo_evol  f_geo_evol_ok
0.0000000000000000e+00  2.6093986873521616e-02  2.9591638469201625e-02  1  1.0419900489533400e+00  0.0000000000000000e+00  0.0000000000000000e+00  nan  1  5  5  1.5135624143157721e-04  0.0000000000000000e+00  0
8.0000000000000004e-01  2.5756087819674083e-02  2.9296787004019123e-02  1  1.0415547962819287e+00  0.0000000000000000e+00  6.5447808463980954e-05  nan  1  5  5  1.4918119657156742e-04  0.0000000000000000e+00  0
1.6000000000000001e+00  2.4821754816060245e-02  2.8440292677011456e-02  1  1.0402575994802590e+00  0.0000000000000000e+00  1.5959012006830524e-04  nan  1  5  5  1.5030762953157761e-04  0.0000000000000000e+00  0
2.3999999999999901e+00  2.3533566887431238e-02  2.7127293708603731e-02  1  1.0382140915406062e+00  0.0000000000000000e+00  3.6168700340995637e-04  nan  1  5  5  1.5692519132904536e-04  0.0000000000000000e+00  0
3.1999999999999802e+00  2.2078455618548199e-02  2.5430099283249387e-02  1  1.0361431882625756e+00  0.0000000000000000e+00  5.1708021758163907e-04  nan  1  5  5  1.6161177090539175e-04  0.0000000000000000e+00  0
3.9999999999999600e+00  2.0650045295805448e-02  2.3249604046958871e-02  1  1.0313626465257197e+00  0.0000000000000000e+00  6.9389868924778317e-04  nan  1  5  5  1.1573278242015001e-04  0.0000000000000000e+00  0
4.7999999999999403e+00  1.9362706979568794e-02  2.1638807608737778e-02  1  1.0282077277864858e+00  0.0000000000000000e+00  1.0286570944236133e-03  nan  1  5  5  6.8935248974081630e-05  0.0000000000000000e+00  0
5.5999999999999304e+00  1.8296397867053903e-02  2.0883473649561602e-02  1  1.0272640118485852e+00  0.0000000000000000e+00  1.4335248720770378e-03  nan  1  5  5  5.9049402055684579e-05  0.0000000000000000e+00  0
6.3999999999999098e+00  1.7536675712320707e-02  2.0955623292509364e-02  1  1.0278836499104806e+00  0.0000000000000000e+00  1.9511342429439312e-03  nan  1  5  5  6.9832386768644216e-05  0.0000000000000000e+00  0
7.1999999999998900e+00  1.7105080781837183e-02  2.1421370513957400e-02  1  1.0291579918533766e+00  0.0000000000000000e+00  2.5848624089335275e-03  nan  1  5  5  6.3291894206145410e-05  0.0000000000000000e+00  0
7.9999999999998703e+00  1.6997879908186714e-02  2.2094235315883601e-02  1  1.0306210662831010e+00  0.0000000000000000e+00  3.2187837374428574e-03  nan  1  5  5  5.4473916435085572e-05  0.0000000000000000e+00  0
8.7999999999998604e+00  1.7239735420501844e-02  2.2989760155152944e-02  1  1.0324680361498482e+00  0.0000000000000000e+00  4.0447437051152092e-03  nan  1  5  5  5.9376301264476394e-05  0.0000000000000000e+00  0
9.5999999999998398e+00  1.7777768666037443e-02  2.4078577656153743e-02  1  1.0347376991786272e+00  0.0000000000000000e+00  4.8060098690877844e-03  nan  1  5  5  6.6572378830905284e-05  0.0000000000000000e+00  0
1.0399999999999800e+01  1.8532815596685775e-02  2.5335093603983359e-02  1  1.0373329440390588e+00  0.0000000000000000e+00  5.5053765105769195e-03  nan  1  5  5  7.3497271671525206e-05  0.0000000000000000e+00  0
1.1199999999999800e+01  1.9434419720431327e-02  2.6749167854115775e-02  1  1.0401584788459246e+00  0.0000000000000000e+00  6.1553153052290380e-03  nan  1  5  5  7.9221729615906679e-05  0.0000000000000000e+00  0
