# time  Re_m-2(R=8)  Im_m-2(R=8)  Re_m-1(R=8)  Im_m-1(R=8)  Re_m0(R=8)  Im_m0(R=8)  Re_m1(R=8)  Im_m1(R=8)  Re_m2(R=8)  Im_m2(R=8)  Re_m-2(R=16)  Im_m-2(R=16)  Re_m-1(R=16)  Im_m-1(R=16)  Re_m0(R=16)  Im_m0(R=16)  Re_m1(R=16)  Im_m1(R=16)  Re_m2(R=16)  Im_m2(R=16)
0.0000000000000000e+00  4.2291630636614666e-04  -8.2506630190423634e-05  -9.0746158838280827e-05  2.1425703041531552e-05  -3.2808277571914061e-04  -2.5083969254441131e-06  7.9794136499278137e-05  -2.1653489409120913e-06  3.9835015868541681e-04  7.8417307666170093e-05  4.4195697029522296e-05  -1.5120072906102666e-06  -5.1282699418049123e-06  1.7095945404768976e-06  -3.0988867809489764e-05  6.7487351477923680e-09  3.3018637190089945e-06  -1.8019661205028117e-06  4.1440284159449331e-05  1.5561133828666467e-06
8.0000000000000004e-01  4.2282487763889377e-04  -8.1826527621238880e-05  -8.1951894158051328e-05  1.4723120584096027e-05  -3.4308358719257770e-04  1.0084496845626969e-06  8.3136779189641193e-05  1.8957696226125195e-05  4.2426971978064168e-04  8.0199766973122635e-05  4.1821797966657688e-05  -3.3747186182700041e-06  -2.7964866078026421e-06  -1.2838272985125507e-06  -3.5437667306562743e-05  3.9843158775771125e-08  1.2549528377377549e-06  1.1598371409129863e-06  4.1851090734242510e-05  3.3911449037010540e-06
1.6000000000000001e+00  4.5088511867741766e-04  -8.0954970250387816e-05  -7.9178670419646413e-05  1.6647930366481038e-05  -3.6773944147859328e-04  -5.8917795014386692e-07  8.1833755317795465e-05  1.5593229994953510e-05  4.4661667712213201e-04  7.9569195995277106e-05  4.2086152778237913e-05  -3.1533052477224196e-06  -2.6746132014316028e-06  -8.9584657903594029e-07  -3.4605932719756612e-05  2.4788525858341385e-08  2.2834252115194422e-06  6.3443577516651300e-07  4.2337844312084404e-05  3.1395877930792540e-06
2.3999999999999901e+00  4.8735121665241445e-04  -7.4765179475831339e-05  -7.2711134192432329e-05  1.5503345037851721e-05  -3.9889299849359702e-04  -2.2177135541904340e-07  7.5596829089980981e-05  1.5919980862513306e-05  4.8825078935825668e-04  7.4119099926636708e-05  4.3226577036897115e-05  -2.8346594488841766e-06  -2.7680798566448021e-06  1.3657252511016729e-07  -3.5447692072227781e-05  -3.0046918973535802e-07  2.0635664850226110e-06  -3.5173277365284931e-07  4.2225906877079864e-05  2.7285215589738768e-06
3.1999999999999802e+00  5.4846524785776940e-04  -7.2868528495627572e-05  -7.0488847279142280e-05  1.4527945832249702e-05  -4.4786114946771796e-04  1.2423023357880895e-07  7.4200903911351030e-05  1.4856352491055058e-05  5.4741344713070026e-04  7.2715611925577292e-05  4.0138757644847496e-05  -3.0802790169374614e-06  -3.1884035532126496e-06  -8.7161052215471046e-07  -3.3784388055160298e-05  8.1079063762955782e-07  3.0314326360815592e-06  1.6404701933330790e-06  4.2130409196336447e-05  3.6208262805438017e-06
3.9999999999999600e+00  6.2008112061489240e-04  -7.1165738099297733e-05  -6.8207121940305109e-05  1.5305428409094017e-05  -5.0464310046035297e-04  -1.0250987255597389e-08  7.3168908569010488e-05  1.3732811880257290e-05  6.1776139754186389e-04  7.0989944694214492e-05  4.3344270477989978e-05  -2.4552348636050015e-06  -2.2944377602451675e-06  3.4428470755345094e-07  -3.5165300348307239e-05  -4.6613040411775509e-07  1.8737933172734442e-06  -9.7772825166656820e-07  4.1689019675221400e-05  2.2914275302830847e-06
4.7999999999999403e+00  6.9320113097106045e-04  -6.7250430667907689e-05  -6.3364817205938416e-05  1.2652327598429094e-05  -5.6569650956361729e-04  3.8796099582220503e-07  7.0147258458286190e-05  1.4737743891936343e-05  6.9421777126323504e-04  6.7456233520628384e-05  4.2674341245683463e-05  -3.7605061062889455e-06  -3.5059289837523058e-06  -8.4531211967112432e-07  -3.5311664913001348e-05  -2.9737040242672609e-07  3.3420279917132635e-06  5.7639563205738726e-08  4.3134868547998135e-05  3.3471268663557288e-06
5.5999999999999304e+00  7.8647397613336391e-04  -6.4853804746455710e-05  -5.9791338711969141e-05  1.3107505997492445e-05  -6.4025180161875151e-04  -8.0448653414503507e-08  6.8558235459845079e-05  1.3854656886757303e-05  7.8642886184366527e-04  6.4704173081859455e-05  4.2162731783860356e-05  -2.5332892511622928e-06  -2.7681088504855971e-06  7.9548281244106166e-08  -3.5346915218318412e-05  5.7027212363785113e-07  2.4822319925643380e-06  1.2608756067752616e-06  4.3340523599607352e-05  3.0633913644877726e-06
6.3999999999999098e+00  8.8843861258008363e-04  -6.3686701599916496e-05  -5.7979350578115754e-05  1.2819765076745193e-05  -7.2270122084657374e-04  -9.6072033383710718e-08  6.7732591856138082e-05  1.3524947936295399e-05  8.8797073781738843e-04  6.3540725207373284e-05  4.4394502431605918e-05  -2.1854561175952376e-06  -2.0733768315347237e-06  -4.0582171773183779e-07  -3.6249863856004333e-05  -1.6664782324713755e-07  1.7539032747347664e-06  -6.5688012176479410e-07  4.3967748032414725e-05  2.1082641867017101e-06
7.1999999999998900e+00  9.9238492037865352e-04  -6.0161721949557484e-05  -5.2955632802355448e-05  1.2812188636099639e-05  -8.0485585250347790e-04  -9.1453878824406448e-08  6.5862332610580165e-05  1.2054929260204559e-05  9.9064213439482070e-04  6.0030216065116604e-05  4.1752642684065047e-05  -3.4580016657427460e-06  -3.4785174538582645e-06  9.5450278536734778e-07  -3.3610548748051026e-05  -2.1540082545993573e-08  3.4296406999500035e-06  -7.7065598543538668e-07  3.9654898626989271e-05  3.3516710401074796e-06
7.9999999999998703e+00  1.1034467253441523e-03  -5.8473919905822436e-05  -5.0694076459392568e-05  1.1879032589546810e-05  -8.9550795768017044e-04  -1.5321178412019566e-07  6.4615057113505647e-05  1.2459102826965815e-05  1.1029107841755044e-03  5.8349955243369085e-05  3.8097366296980572e-05  -2.6974590895416438e-06  -2.4305925616571698e-06  -1.1464230641268353e-06  -3.1711678181918625e-05  1.3785100936444089e-07  2.6748843870697000e-06  9.2623090393197447e-07  4.0104394524397236e-05  2.8554884356630655e-06
8.7999999999998604e+00  1.2169065491005702e-03  -5.6350518656546823e-05  -4.6151426181496275e-05  1.1224899371796138e-05  -9.8423449242748340e-04  -1.0000642769232769e-08  6.4803547470914939e-05  1.2599207852118928e-05  1.2171081959235898e-03  5.6240346087175272e-05  4.2321529235681555e-05  -2.7238055813486543e-06  -2.7340032056301231e-06  5.0795837817561539e-08  -3.5109055158049961e-05  1.5653688011905851e-07  2.7011495038094721e-06  7.6236013895697277e-07  4.2806042457594071e-05  2.8792935460442674e-06
