# time  Re_m-2(R=8)  Im_m-2(R=8)  Re_m-1(R=8)  Im_m-1(R=8)  Re_m0(R=8)  Im_m0(R=8)  Re_m1(R=8)  Im_m1(R=8)  Re_m2(R=8)  Im_m2(R=8)  Re_m-2(R=16)  Im_m-2(R=16)  Re_m-1(R=16)  Im_m-1(R=16)  Re_m0(R=16)  Im_m0(R=16)  Re_m1(R=16)  Im_m1(R=16)  Re_m2(R=16)  Im_m2(R=16)
0.0000000000000000e+00  -7.9825420974746633e-04  1.8297967520720270e-05  2.2280804363055881e-05  -4.6262962533985433e-04  4.1529270276426382e-04  -9.7098588274315895e-05  9.2520658604020741e-05  4.7235746119722306e-04  1.4017629269967807e-04  -4.2992686737951557e-05  6.8799256312754742e-05  6.0708371219526394e-07  1.3295684098498280e-06  1.5245871647413203e-06  2.5910003025872526e-03  -2.9872281848578522e-08  -7.7401185961650727e-07  -1.4372565850861658e-06  6.8812616963614953e-05  -1.4400264875383238e-06
2.0000000000000001e-01  3.9465483804511820e-04  9.8231540289679561e-06  -1.7771419849649299e-05  -3.8859505499298276e-04  -5.1041941865872598e-04  -7.2585314826425275e-06  4.2048605009185533e-05  4.2688096966541852e-04  1.1912739816268411e-03  -1.4989669767089319e-05  -7.0261872695831355e-05  1.0259242188622852e-06  1.1148952640670546e-06  -3.4470529343744031e-06  2.3047597105708409e-04  2.2491113788264051e-07  -1.1266792717171362e-06  3.5183559330468691e-06  -7.0268016783546597e-05  -8.1021257119138589e-07
4.0000000000000002e-01  6.8432112990576041e-04  -5.7311512629115813e-05  -1.1785818683796431e-04  -3.8037131969317960e-04  -9.4027814617364297e-04  -4.4199171702891198e-05  -3.7008920469281574e-05  3.2443321003096143e-04  1.4627462423978670e-03  3.0494445547564578e-05  -9.2565685534859096e-05  8.8324758853707544e-07  1.1394091363830560e-06  2.7908961609987353e-07  -2.0931283626264869e-05  -1.8121980422205271e-07  -1.1458984574896002e-06  -2.1134626405602596e-07  -9.2574352123264844e-05  -1.0162372593924073e-06
5.9999999999999998e-01  7.9158629915082287e-04  -2.1619064267154736e-05  -2.0556005572884003e-05  -4.8528869876783890e-04  -9.9191333247479170e-04  -6.6064786876070172e-05  1.2418037935265107e-05  4.1117617866887068e-04  1.6891553768033246e-03  -4.6443144750443059e-05  -8.5094911516647381e-05  9.2412415147194507e-07  1.1452113482254109e-06  8.5977997375781951e-08  8.5200599393234547e-05  -2.8414800843427198e-07  -1.1558236603755247e-06  -1.7883348593648011e-08  -8.5103339839932889e-05  -9.8765038977054567e-07
8.0000000000000104e-01  6.4747272870302127e-04  2.4867793801482538e-05  6.6952930967838361e-05  -5.3268782558094638e-04  -8.8602962992925111e-04  -8.6624871985377584e-06  3.5592110479961911e-05  5.1756553770861385e-04  1.6333606610315671e-03  -6.7782615916681788e-05  -8.7817560314055654e-05  9.6560701531150997e-07  1.1526907376796365e-06  -4.6932889467783450e-08  6.5389810846711640e-05  -1.5977835317018303e-07  -1.1571828303257287e-06  1.1539693324662659e-07  -8.7824586683652050e-05  -9.6207811420032846e-07
1.0000000000000000e+00  4.6771704343425552e-04  1.9624853576797504e-05  6.7615232241228021e-05  -5.2469010973846448e-04  -7.3169743873798942e-04  6.1484680897038320e-05  3.4910002630328575e-05  5.7588437339962072e-04  1.4749664705156396e-03  6.9410400931175332e-07  -9.2486127680310709e-05  9.0702655671904409e-07  1.1554109205385717e-06  -2.2956206547746412e-08  7.2447440326319602e-05  -1.2234343062089852e-07  -1.1642154196128190e-06  9.1574600709166837e-08  -9.2492475516669113e-05  -1.0333568290981344e-06
1.2000000000000000e+00  3.5047459535934465e-04  -1.1534045250826932e-05  2.5294474516898192e-05  -5.3753522493609125e-04  -6.3471800733456778e-04  8.1296980868962972e-05  1.9785554926146079e-05  6.1753572636805880e-04  1.3784783750108802e-03  6.8958334945832110e-05  -1.0178200550414802e-04  8.6751678429302306e-07  1.1544024750169306e-06  -1.9529721777783481e-08  9.0938616018524808e-05  -1.0399929016252968e-07  -1.1785029808621635e-06  8.9008535191920031e-08  -1.0177774693491397e-04  -1.0819389156494642e-06
1.3999999999999899e+00  2.2266981640163804e-04  -1.5732251527453065e-05  -2.2974274668897477e-06  -5.9144755370432408e-04  -6.0334142720525627e-04  5.2310017758783727e-05  -2.5737291974744201e-06  6.7669458692511727e-04  1.3662040728470977e-03  7.0207377644981815e-05  -1.1611166348086880e-04  9.0925140838433288e-07  1.1514037420628781e-06  1.8967355236452362e-09  1.0308316425135622e-04  -4.1377319535136854e-08  -1.1811843900305105e-06  6.4514200797205323e-08  -1.1610902608745039e-04  -1.0495789507740987e-06
1.5999999999999901e+00  9.3893565905781061e-05  3.7562262362407996e-06  -4.3042137429834953e-06  -6.3766196120341101e-04  -5.7148019233203341e-04  8.3576399881418357e-06  -1.8827154577951961e-05  7.2715594247430937e-04  1.3740941176380581e-03  2.2171886968084034e-05  -1.2076941788060408e-04  1.0444192868675502e-06  1.1500766998180668e-06  5.0280289529065236e-08  9.4450325862313687e-05  1.3603247554959618e-07  -1.1816320031006576e-06  8.8983633940924842e-09  -1.2077895799446334e-04  -9.2533386816929318e-07
1.7999999999999801e+00  4.8051077280845072e-05  1.8206276645343896e-05  1.3099714702573847e-06  -5.9847467489077205e-04  -5.1890865048629883e-04  -2.0557290892235131e-05  -2.3004962296377103e-05  6.9336628987800425e-04  1.3057665475001562e-03  -2.4771843843467494e-05  -1.0337900351226509e-04  1.2036221214090730e-06  1.1497447287626240e-06  8.2066444189859534e-08  7.4790299833101348e-05  3.9528298903219378e-07  -1.2099824307370102e-06  3.1585275964717565e-09  -1.0338487825173514e-04  -7.9288928156735203e-07
