# time  core_x_canon  core_y_canon  core_z_canon  peak_canon  core_x_phantom  core_y_phantom  core_z_phantom  peak_phantom  coord_sep  proper_sep  px_canon  px_phantom  px_total  shift_x_canon  shift_x_phantom  max_abs_shift
0.0000000000000000e+00  3.7999667952565076e+01  3.1999528492551473e+01  3.1999528492551473e+01  2.4519112403191528e-02  2.6000637548020720e+01  3.2000477198141006e+01  3.2000477198141006e+01  2.4431448230980118e-02  1.1999030404544357e+01  1.1498559269378097e+01  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00
8.0000000000000004e-01  3.7999664133442380e+01  3.1999456404440004e+01  3.1999456404459234e+01  2.4587637240865615e-02  2.6000801403115332e+01  3.2000557460432489e+01  3.2000557460428304e+01  2.4494683490065630e-02  1.1998862730327048e+01  1.1498668942551436e+01  -6.9416408062047545e-07  3.1768157797890446e-06  -3.8709798604095202e-06  -2.8341869902089207e-05  3.5980610824265806e-05  7.5437973167348887e-05
1.6000000000000001e+00  3.7999581396917534e+01  3.1999197318142798e+01  3.1999197318251561e+01  2.4525682678039649e-02  2.6001269102550882e+01  3.2000818995461223e+01  3.2000818995423693e+01  2.4430570699908147e-02  1.1998312294366652e+01  1.2001350010867252e+01  -9.0617529069545560e-07  5.8725292506572486e-06  -6.7787045413527039e-06  -1.6653908416747651e-04  1.1139252021179495e-04  3.1423763254505885e-04
2.3999999999999901e+00  3.7999460743810225e+01  3.1998850643063520e+01  3.1998850643263854e+01  2.4454515309163021e-02  2.6001864386604741e+01  3.2001159384163294e+01  3.2001159384075450e+01  2.4306624132973510e-02  1.1997596357205484e+01  1.2498151131050451e+01  -6.4818989634807112e-07  8.1066879581465710e-06  -8.7548778544946420e-06  -5.1146664781810879e-05  2.0225394050905584e-05  1.2440587342231853e-04
3.1999999999999802e+00  3.7999446618859785e+01  3.1998565099674803e+01  3.1998565099965710e+01  2.4553161069988970e-02  2.6002453710013473e+01  3.2001441794735591e+01  3.2001441794590562e+01  2.4379074900965466e-02  1.1996992908846313e+01  1.1498100887209887e+01  -3.6159793940535635e-07  1.0325436364403958e-05  -1.0687034303809315e-05  5.0533007099237531e-05  -5.3778367499699494e-05  1.4433261521074324e-04
3.9999999999999600e+00  3.7999407813824945e+01  3.1998176402940718e+01  3.1998176403339237e+01  2.4579877923123761e-02  2.6003244141567396e+01  3.2001829176658958e+01  3.2001829176458358e+01  2.4428348713563093e-02  1.1996163672257548e+01  1.1498044592421261e+01  -3.1015358566737704e-07  1.2814245814461284e-05  -1.3124399400128662e-05  2.9495503572167158e-05  2.8827587499297414e-06  1.1971372632104419e-04
4.7999999999999403e+00  3.7999330276183741e+01  3.1997702645295451e+01  3.1997702645724701e+01  2.4519880812253793e-02  2.6004188755925949e+01  3.2002313345252844e+01  3.2002313345014159e+01  2.4419784758031329e-02  1.1995141520257793e+01  1.1497965055317042e+01  -2.8326037043303800e-07  1.5314537064997766e-05  -1.5597797435430805e-05  1.1894231913400423e-05  -8.0961732635528616e-06  9.0805969604905692e-05
5.5999999999999304e+00  3.7999325038745326e+01  3.1997314552788520e+01  3.1997314553165019e+01  2.4482088044232124e-02  2.6005024218047947e+01  3.2002706952812396e+01  3.2002706952517087e+01  2.4428351152199500e-02  1.1994300820697379e+01  1.1497892447035399e+01  -1.4140752054668965e-07  1.7632866367050427e-05  -1.7774273887597118e-05  1.6696553723314658e-05  6.7126967383879558e-07  7.0364059101736626e-05
6.3999999999999098e+00  3.7999394469957146e+01  3.1996992967908408e+01  3.1996992968223527e+01  2.4498740399767481e-02  2.6005771880401717e+01  3.2003018240549800e+01  3.2003018240159754e+01  2.4433355500896006e-02  1.1993622589555429e+01  1.1497842818092192e+01  1.0611327693529565e-07  1.9801496843366761e-05  -1.9695383566431465e-05  1.6923753734480710e-05  4.4954232914182455e-06  5.3957944371443525e-05
7.1999999999998900e+00  3.7999473979648144e+01  3.1996598070529380e+01  3.1996598070781221e+01  2.4531536904972142e-02  2.6006659358677851e+01  3.2003398309134390e+01  3.2003398308617804e+01  2.4416355195204808e-02  1.1992814620970293e+01  1.1497797954860690e+01  4.5918554804003334e-07  2.1853338586088808e-05  -2.1394153038048775e-05  5.5457155322666054e-06  1.7608210087572747e-05  4.5629065917900092e-05
