# time  R_areal_min  r_at_R_areal_min
0.0000000000000000e+00  2.5004314874932693e-01  2.5000000000000000e-01
8.0000000000000004e-01  2.5004270715342303e-01  2.5000000000000000e-01
1.6000000000000001e+00  2.5004390003461197e-01  2.5000000000000000e-01
2.3999999999999901e+00  2.5004299840250005e-01  2.5000000000000000e-01
3.1999999999999802e+00  2.5005092071236501e-01  2.5000000000000000e-01
3.9999999999999600e+00  2.5005921677109461e-01  2.5000000000000000e-01
4.7999999999999403e+00  2.5005432650164805e-01  2.5000000000000000e-01
5.5999999999999304e+00  2.5004625270685360e-01  2.5000000000000000e-01
6.3999999999999098e+00  2.5004767805535810e-01  2.5000000000000000e-01
7.1999999999998900e+00  2.5005128341934718e-01  2.5000000000000000e-01
7.9999999999998703e+00  2.5005149176856800e-01  2.5000000000000000e-01
8.7999999999998604e+00  2.5005246653707991e-01  2.5000000000000000e-01
9.5999999999998398e+00  2.5005272565593262e-01  2.5000000000000000e-01
1.0399999999999800e+01  2.5005241093276459e-01  2.5000000000000000e-01
1.1199999999999800e+01  2.5005208560869385e-01  2.5000000000000000e-01
1.1999999999999799e+01  2.5005175007696812e-01  2.5000000000000000e-01
1.2799999999999800e+01  2.5005142623028614e-01  2.5000000000000000e-01
1.3599999999999801e+01  2.5005108295126932e-01  2.5000000000000000e-01
1.4399999999999700e+01  2.5005064979896757e-01  2.5000000000000000e-01
1.5199999999999701e+01  2.5005010221000107e-01  2.5000000000000000e-01
1.5999999999999700e+01  2.5004956226916292e-01  2.5000000000000000e-01
1.6799999999999802e+01  2.5004910445976541e-01  2.5000000000000000e-01
1.7600000000000001e+01  2.5004867997168312e-01  2.5000000000000000e-01
1.8400000000000102e+01  2.5004814842639611e-01  2.5000000000000000e-01
1.9200000000000198e+01  2.5004748405974148e-01  2.5000000000000000e-01
2.0000000000000298e+01  2.5004681148715413e-01  2.5000000000000000e-01
2.0800000000000502e+01  2.5004625991518636e-01  2.5000000000000000e-01
2.1600000000000598e+01  2.5004574594832157e-01  2.5000000000000000e-01
2.2400000000000698e+01  2.5004498765852379e-01  2.5000000000000000e-01
2.3200000000000799e+01  2.5004402289738620e-01  2.5000000000000000e-01
2.4000000000000998e+01  2.5004319044126000e-01  2.5000000000000000e-01
2.4800000000001098e+01  2.5004256754033782e-01  2.5000000000000000e-01
2.5600000000001199e+01  2.5004198580747056e-01  2.5000000000000000e-01
2.6400000000001299e+01  2.5004130030955107e-01  2.5000000000000000e-01
2.7200000000001499e+01  2.5004050315403992e-01  2.5000000000000000e-01
2.8000000000001599e+01  2.5003971617985321e-01  2.5000000000000000e-01
