# time  Re_m-2(R=8)  Im_m-2(R=8)  Re_m-1(R=8)  Im_m-1(R=8)  Re_m0(R=8)  Im_m0(R=8)  Re_m1(R=8)  Im_m1(R=8)  Re_m2(R=8)  Im_m2(R=8)  Re_m-2(R=16)  Im_m-2(R=16)  Re_m-1(R=16)  Im_m-1(R=16)  Re_m0(R=16)  Im_m0(R=16)  Re_m1(R=16)  Im_m1(R=16)  Re_m2(R=16)  Im_m2(R=16)
0.0000000000000000e+00  2.0290032560464218e-04  -7.4431929747592010e-07  -9.3695235770499183e-07  -6.0373431693884053e-07  -1.6813385029983775e-04  -1.1374805448677999e-17  -9.3695235609096039e-07  6.0373431532638530e-07  2.0290032560461708e-04  7.4431929746739927e-07  1.3227291737705082e-05  -6.5081461875584589e-09  -2.2816407512067341e-08  -1.4642169957128659e-08  -1.0878517600898606e-05  -7.3198519350185253e-18  -2.2816404260005254e-08  1.4642166752975829e-08  1.3227291737726986e-05  6.5081461651618192e-09
8.0000000000000004e-01  2.0265913132539067e-04  -7.3597845376994999e-07  -7.5496978064813991e-07  -5.9967432935839288e-07  -1.6765054222209267e-04  -1.5806937108921648e-16  -7.5496978050848112e-07  5.9967432934069243e-07  2.0265913132524313e-04  7.3597845359473328e-07  1.3226957952656209e-05  -6.5073377185543842e-09  -2.2975678331048325e-08  -1.4641786644870900e-08  -1.0878382219668865e-05  2.2357050830973033e-17  -2.2975677697582454e-08  1.4641786779468303e-08  1.3226957952958913e-05  6.5073377353007525e-09
1.6000000000000001e+00  2.0242275767292210e-04  -7.1741455951175431e-07  -8.6703658403836727e-07  -5.8183107002613492e-07  -1.6764993490022532e-04  4.0876751243308466e-18  -8.6703658431890458e-07  5.8183106994280000e-07  2.0242275767276259e-04  7.1741455957581182e-07  1.3226392939230252e-05  -6.4964321509204845e-09  -2.3839736741918728e-08  -1.4643855388673448e-08  -1.0879498027987860e-05  2.2170036709567247e-16  -2.3839736839263778e-08  1.4643855555998302e-08  1.3226392939088075e-05  6.4964322524892094e-09
2.3999999999999901e+00  2.0247523191492631e-04  -7.2573154107788834e-07  -8.8614351643182985e-07  -5.8809465854668907e-07  -1.6761255884680743e-04  -5.3649584571429688e-17  -8.8614351608888315e-07  5.8809465838567457e-07  2.0247523191526268e-04  7.2573154103143059e-07  1.3223944672578903e-05  -6.4084931586031443e-09  -2.9605033311090472e-08  -1.4550191605796729e-08  -1.0886730326760104e-05  -2.3707107197971855e-17  -2.9605032940768938e-08  1.4550191175529047e-08  1.3223944671879687e-05  6.4084933181492594e-09
3.1999999999999802e+00  2.0305717342287527e-04  -7.2923366609672596e-07  -9.8867678927013229e-07  -5.9077548547678874e-07  -1.6841417888682373e-04  2.0112702041346795e-16  -9.8867678955058151e-07  5.9077548566894388e-07  2.0305717342285719e-04  7.2923366600353825e-07  1.3221201586503006e-05  -6.7744093931100766e-09  -2.1607119545610791e-08  -1.4950242052505805e-08  -1.0871740931470686e-05  -3.5240998172725645e-16  -2.1607119818091338e-08  1.4950241884417238e-08  1.3221201587003552e-05  6.7744089160775957e-09
3.9999999999999600e+00  2.0288459157040864e-04  -7.3557251796386265e-07  -1.0379856428427718e-06  -5.9776004947152021e-07  -1.6827364969359626e-04  -2.2053540397126096e-16  -1.0379856429739670e-06  5.9776004901580356e-07  2.0288459157083482e-04  7.3557251829501844e-07  1.3318545054927625e-05  -6.2120764783667016e-09  -3.2473954329514103e-08  -1.4283993766248375e-08  -1.0968789646641848e-05  -4.4691010253402158e-16  -3.2473953831165656e-08  1.4283992957341113e-08  1.3318545054537812e-05  6.2120873300391501e-09
4.7999999999999403e+00  2.0355824995645807e-04  -7.2384356365119672e-07  -9.7370245563785965e-07  -5.8380615957698394e-07  -1.6872455403764376e-04  1.6945550560356400e-16  -9.7370245546535630e-07  5.8380615992381651e-07  2.0355824995567541e-04  7.2384356368368890e-07  1.3050725037167538e-05  -6.5265856250883819e-09  -5.8295602025614561e-09  -1.4955934909116972e-08  -1.0705667004472464e-05  2.7155572248812558e-14  -5.8295298573177060e-09  1.4955936418993388e-08  1.3050725035670477e-05  6.5266392086190494e-09
5.5999999999999304e+00  2.0305014858086105e-04  -7.2355517420143954e-07  -9.2339350703817046e-07  -5.8613733105453472e-07  -1.6826097431135061e-04  -7.8563999923730865e-17  -9.2339350685379510e-07  5.8613733095718078e-07  2.0305014858145948e-04  7.2355517440154472e-07  1.3301958491696049e-05  -6.4426490537325731e-09  -1.9528208948040383e-08  -1.3063153367109840e-08  -1.0937271235723989e-05  -1.0413450111945694e-13  -1.9528349316873765e-08  1.3063168506665714e-08  1.3301958466077164e-05  6.4418281847127284e-09
6.3999999999999098e+00  2.0249200482127177e-04  -7.2419586986089965e-07  -8.8981692371291885e-07  -5.8956844400007763e-07  -1.6768093078699972e-04  -1.3541780425550516e-16  -8.8981692360510850e-07  5.8956844404199899e-07  2.0249200482098690e-04  7.2419586996053021e-07  1.3282473475527883e-05  -5.9301561492520882e-09  -4.1193876986307337e-08  -1.4836791564104314e-08  -1.0947234112833458e-05  1.0965735897696250e-13  -4.1193705052293968e-08  1.4836653160838480e-08  1.3282473632015078e-05  5.9336164296813428e-09
7.1999999999998900e+00  2.0364715601962313e-04  -7.2538688131729518e-07  -1.0475657596011062e-06  -5.8636666840446100e-07  -1.6895379644724475e-04  3.5998444978098615e-16  -1.0475657596698243e-06  5.8636666787703687e-07  2.0364715602013184e-04  7.2538688106269698e-07  1.3223224866189715e-05  -8.1415897341887835e-09  -1.0340446582599110e-09  -1.9869161067540249e-08  -1.0854494956054015e-05  -1.3011199668242785e-13  -1.0339319392331410e-09  1.9869593189088086e-08  1.3223224421507945e-05  8.1311122229851071e-09
7.9999999999998703e+00  2.0323826992273589e-04  -7.2400200461881436e-07  -9.0002453321607028e-07  -5.8612107715529428e-07  -1.6831349577100353e-04  4.6271705254696078e-16  -9.0002453276878945e-07  5.8612107723843924e-07  2.0323826992148052e-04  7.2400200400362905e-07  1.3221590335520291e-05  -5.5061041004590851e-09  -3.7623706717234980e-08  -7.5110871858006026e-09  -1.0884128038300048e-05  1.5492451207064416e-12  -3.7625326063011879e-08  7.5105908717294189e-09  1.3221591330647183e-05  5.5338647880642363e-09
