# time  chi_mean_R8  chi_min_R8  chi_max_R8  lapse_mean_R8  lapse_min_R8  lapse_max_R8  K_mean_R8  K_min_R8  K_max_R8  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16
0.0000000000000000e+00  9.9535557123714602e-01  9.8080227110082907e-01  1.0093240434728781e+00  9.9704931567019095e-01  9.8745695512711384e-01  1.0053579711649738e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  9.9790813219323626e-01  9.9440495323767175e-01  1.0010005389973031e+00  9.9848287517485890e-01  9.9661039277120833e-01  1.0001189592173603e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00
2.0000000000000001e-01  9.9535782548249652e-01  9.8079651476934593e-01  1.0093409672441214e+00  9.9705321198837915e-01  9.8747638969713092e-01  1.0053025158614186e+00  2.5130613417066957e-06  -5.0710675540948812e-04  3.5672274255507658e-04  9.9791087226545916e-01  9.9442375328128774e-01  1.0009712498017895e+00  9.9848453176381891e-01  9.9661856037234053e-01  1.0001038344154258e+00  5.2063222142603008e-06  -1.6662503700906438e-04  1.8787846572533394e-04
4.0000000000000002e-01  9.9535683297650024e-01  9.8077693192994486e-01  1.0093876019697468e+00  9.9705895575196379e-01  9.8753828427806678e-01  1.0051467855721465e+00  -1.7448886689724411e-05  -4.9707363360066196e-04  4.5682426065833253e-04  9.9791089805965671e-01  9.9441517801244050e-01  1.0009708878857977e+00  9.9848440288381435e-01  9.9661503054945155e-01  1.0001049014364982e+00  -8.4803802366604026e-07  -5.7333258104062193e-05  3.3042155672471319e-05
5.9999999999999998e-01  9.9535348870565454e-01  9.8073773666083808e-01  1.0094553393121590e+00  9.9706777012631198e-01  9.8765353083211582e-01  1.0049175495686391e+00  -3.1881141551855010e-05  -6.6212065607838518e-04  6.0654251644574474e-04  9.9791079748582190e-01  9.9441129327672562e-01  1.0009713699164351e+00  9.9848448353065655e-01  9.9661656823242939e-01  1.0001046454937008e+00  -3.6640190339953032e-07  -2.1650473896030095e-05  1.6145698221622286e-05
8.0000000000000104e-01  9.9534895136878720e-01  9.8067266005728759e-01  1.0095385397360068e+00  9.9707965145797295e-01  9.8783071555805535e-01  1.0046354899474184e+00  -4.0032608459651443e-05  -7.8673610399549636e-04  7.0133155713548426e-04  9.9791076326375627e-01  9.9441042174213723e-01  1.0009712566728108e+00  9.9848454465489977e-01  9.9661672767247689e-01  1.0001047936625074e+00  -3.3266051467609590e-07  -1.3824359848768601e-05  1.0294782851774586e-05
1.0000000000000000e+00  9.9534362770031404e-01  9.8058322644682083e-01  1.0096267828206449e+00  9.9709398886699074e-01  9.8808138587259353e-01  1.0043211327848427e+00  -4.7257367350514359e-05  -8.4314011354835337e-04  7.1505590853159753e-04  9.9791071968370393e-01  9.9440959960280695e-01  1.0009712395791974e+00  9.9848462922424341e-01  9.9661683519989508e-01  1.0001048406182476e+00  -3.6833023191268891e-07  -9.6163910655155238e-06  6.4590000081167351e-06
1.2000000000000000e+00  9.9533661783468119e-01  9.8047665365818448e-01  1.0097158716424843e+00  9.9711186061950596e-01  9.8839716144071399e-01  1.0039908271808176e+00  -5.9232207778189935e-05  -9.5516495937521696e-04  7.0824526612945477e-04  9.9791066560869113e-01  9.9440848580214880e-01  1.0009711937639949e+00  9.9848473508120961e-01  9.9661734235312327e-01  1.0001049333080940e+00  -4.4828701214644169e-07  -9.1313919726121300e-06  5.4136569556501801e-06
1.3999999999999899e+00  9.9532738263154030e-01  9.8035369634968006e-01  1.0098099888984129e+00  9.9713455688960217e-01  9.8877240343331596e-01  1.0036502862938539e+00  -7.1778554414281224e-05  -1.0867672877446916e-03  7.2904969549212294e-04  9.9791059304027818e-01  9.9440737395664902e-01  1.0009711459257256e+00  9.9848487830503929e-01  9.9661805520116020e-01  1.0001050435043637e+00  -5.5164744502660424e-07  -8.2252925944144328e-06  3.5212628811496855e-06
1.5999999999999901e+00  9.9531684997985925e-01  9.8021342214955076e-01  1.0099143242752249e+00  9.9716125406884770e-01  9.8920620592408226e-01  1.0032968130730064e+00  -7.9746446390694216e-05  -1.2238260806142257e-03  7.6985431224962507e-04  9.9791050681982918e-01  9.9440640195647545e-01  1.0009711395158469e+00  9.9848505810094401e-01  9.9661883444477639e-01  1.0001051021858172e+00  -6.4009591688001284e-07  -1.0142645876522814e-05  5.2467504537613514e-06
1.7999999999999801e+00  9.9530592218296088e-01  9.8006378199478228e-01  1.0100370819852729e+00  9.9719058989431963e-01  9.8968219679931102e-01  1.0029183180514512e+00  -8.5556479511070531e-05  -1.2989232671413145e-03  7.6258750290979140e-04  9.9791041398310298e-01  9.9440549920619847e-01  1.0009710558340299e+00  9.9848526690691608e-01  9.9661977560964576e-01  1.0001052575335234e+00  -7.0185956786956315e-07  -1.0897943173203717e-05  2.9043388689355452e-06
1.9999999999999800e+00  9.9529433017733870e-01  9.7991662003036717e-01  1.0101767013406260e+00  9.9722265696909673e-01  9.9017206506794053e-01  1.0025138158924924e+00  -9.3203450666191223e-05  -1.3120254580418461e-03  7.7809699170472760e-04  9.9791031603404445e-01  9.9440504143307473e-01  1.0009708463768288e+00  9.9848550072019138e-01  9.9662025040041469e-01  1.0001056292534718e+00  -7.8320299901489184e-07  -1.2882809505538725e-05  4.0867284688158313e-06
