# time  Re(R=8)  Im(R=8)  Re(R=16)  Im(R=16)
0.0000000000000000e+00  9.7101064328865603e-05  3.8166961078528637e-06  -3.4288843688813658e-05  6.3008664156424967e-09
2.0000000000000001e-01  6.9880958054956510e-05  -3.6390783487537749e-07  1.1504631619085637e-05  1.8113259974747766e-10
4.0000000000000002e-01  6.8690939876211210e-05  3.5790807165389689e-08  8.5146463039302248e-06  5.2974862912451458e-11
5.9999999999999998e-01  7.3835403284537425e-05  3.0522745452637615e-08  1.0759017088176751e-05  -8.1379843368999197e-11
8.0000000000000104e-01  7.5276103868748986e-05  -6.5064801067918860e-08  1.0767857244534158e-05  9.5186855960298075e-10
1.0000000000000000e+00  7.7701627898468930e-05  -3.4694074654113829e-07  1.0143208939077046e-05  2.6734652708967003e-10
1.2000000000000000e+00  7.7383795198861173e-05  1.5319493828516812e-07  1.0508981119206831e-05  -2.4569028736494384e-10
1.3999999999999899e+00  8.0365096333884318e-05  2.1010012877608631e-07  1.0593602932825271e-05  2.4756684768965439e-10
1.5999999999999901e+00  8.3802329533155627e-05  -5.7958738121382335e-08  1.0307585001342173e-05  -9.7017011914122511e-10
1.7999999999999801e+00  8.5603364643679645e-05  -1.0590314953210496e-07  1.0417088910095868e-05  4.2364600798960271e-09
1.9999999999999800e+00  8.7740408918643545e-05  -1.3434528683516674e-07  1.0459226368670495e-05  2.1363487008462947e-09
2.1999999999999802e+00  9.1286416580380997e-05  8.5342185200856533e-08  1.0330289053115163e-05  -1.1098868323939972e-08
2.3999999999999702e+00  9.5951199430530267e-05  1.5560259611695602e-07  1.0446296864473336e-05  -3.9745655339789646e-09
2.5999999999999699e+00  1.0061772735584065e-04  -7.6696872580083130e-08  1.0439179415094514e-05  1.0422534537010334e-08
2.7999999999999599e+00  1.0519955223661075e-04  -1.1418509539397939e-07  1.0280874970853183e-05  1.8871288779839967e-08
2.9999999999999600e+00  1.0971469003921117e-04  1.0501400801918044e-08  1.0578008595611471e-05  -5.8445512331481046e-09
3.1999999999999500e+00  1.1417268130278799e-04  -8.3557335449543794e-09  1.0795148699845122e-05  -3.6611597462292614e-08
3.3999999999999502e+00  1.1937694244290876e-04  1.0840552375701120e-08  1.0264560375780767e-05  4.6805938709195344e-09
3.5999999999999499e+00  1.2527092536344871e-04  8.4577708451873897e-08  1.0018654905332045e-05  4.8440761819946280e-08
3.7999999999999399e+00  1.3129240595171753e-04  -3.7618795698171683e-08  1.0757487414803985e-05  4.0396694222113111e-08
3.9999999999999400e+00  1.3792898879339520e-04  -1.1548195700596185e-07  1.1208704218132435e-05  -8.3318443032034810e-08
4.1999999999999300e+00  1.4518120007728279e-04  -2.2676982228885454e-08  1.0406835739153766e-05  -1.2895456569922177e-07
4.3999999999999302e+00  1.5223068729255517e-04  5.1384178026793177e-09  9.6346260511524352e-06  1.1917878721667798e-07
4.5999999999999197e+00  1.5938994391514127e-04  -1.8314946055857381e-08  1.0412508203226817e-05  1.9444892189278485e-07
4.7999999999999199e+00  1.6733818180661886e-04  -8.0708348550471495e-09  1.1675946902359107e-05  -1.0007298751578507e-07
4.9999999999999201e+00  1.7561891221692762e-04  -2.6121050346917850e-08  1.1460292363244612e-05  -2.1425217736048871e-07
5.1999999999999096e+00  1.8390633747511904e-04  -4.2637745324807584e-08  1.0309226284980333e-05  1.1429871920402808e-09
5.3999999999999098e+00  1.9265972275276646e-04  -2.0779525919272393e-08  9.9743467904820626e-06  1.5822735564703724e-07
5.5999999999999002e+00  2.0177553449744859e-04  -3.3905246555309987e-08  1.0500412247743320e-05  1.2041805467373104e-07
5.7999999999999003e+00  2.1061555357939699e-04  -7.5747584195151968e-08  1.1028501766083681e-05  3.1762379855847439e-08
5.9999999999998899e+00  2.1930005333075240e-04  -7.0013757923041819e-08  1.1373771205842210e-05  -4.1752410536835050e-08
6.1999999999998900e+00  2.2841758420168585e-04  -2.2340795325302314e-08  1.1565921650453193e-05  -1.0654063121238587e-07
6.3999999999998902e+00  2.3788587440553598e-04  6.2619700088548862e-09  1.1412168585998394e-05  -1.3059776150864995e-07
6.5999999999998797e+00  2.4715131032638192e-04  -2.5784496695800522e-08  1.0943837818700749e-05  -6.0834833601419841e-08
6.7999999999998799e+00  2.5608650301991965e-04  -7.4265933872812190e-08  1.0709826614559576e-05  1.0751701768762646e-07
6.9999999999998703e+00  2.6507506504654083e-04  -5.3999891343360378e-08  1.1245352207158803e-05  2.1562108783690510e-07
7.1999999999998696e+00  2.7435904099361178e-04  -1.1821055098648658e-09  1.2123844600227075e-05  7.3837371309063182e-08
7.3999999999998600e+00  2.8368384414784821e-04  -2.5984572741797719e-09  1.2323683276542658e-05  -1.4732799340065451e-07
7.5999999999998602e+00  2.9280873327510836e-04  -3.4258878160646836e-08  1.1729584088414763e-05  -1.0586324548256391e-07
7.7999999999998604e+00  3.0198591496707888e-04  -5.6531107382452193e-08  1.1220254864344142e-05  9.2513382578363876e-08
7.9999999999998499e+00  3.1145672112443376e-04  -6.4402290463152497e-08  1.1406679285604761e-05  1.0106803801107827e-07
8.1999999999998803e+00  3.2104690333889995e-04  -2.6278074057454876e-08  1.2137094566124495e-05  -2.9748663188568016e-08
8.3999999999999098e+00  3.3075961703285490e-04  1.2973606304427183e-08  1.2861230950957922e-05  -5.5697682680952866e-08
8.5999999999999392e+00  3.4090023944642920e-04  -3.8099599491511175e-08  1.3170341269922194e-05  -8.6234479298502610e-09
8.7999999999999794e+00  3.5140177946142915e-04  -1.0482635356440907e-07  1.3248506890941072e-05  1.9211221667767377e-09
9.0000000000000107e+00  3.6206382498993865e-04  -6.5775058213380136e-08  1.3541648274588627e-05  3.1672120769361144e-08
9.2000000000000401e+00  3.7314039758032760e-04  8.4094728732038807e-09  1.4062172083980997e-05  8.8974222080655216e-08
9.4000000000000696e+00  3.8482603567662681e-04  6.3698798884941062e-10  1.4565954913794044e-05  6.7190993680867050e-08
9.6000000000000991e+00  3.9694399976350996e-04  -5.8643094311672445e-08  1.5042378439478149e-05  -1.7600044271781062e-08
9.8000000000001304e+00  4.0947474915391924e-04  -9.3493414748675715e-08  1.5555471992493669e-05  -4.0084537409048561e-08
1.0000000000000201e+01  4.2243967613686675e-04  -9.6330450133568315e-08  1.6083563103040313e-05  1.0755004735938601e-08
1.0200000000000200e+01  4.3555734511416288e-04  -8.8005824641384145e-08  1.6737294849466178e-05  5.0135879715028372e-08
1.0400000000000199e+01  4.4881431385490107e-04  -7.0773870234394028e-08  1.7703039177193136e-05  4.1412991111304333e-08
1.0600000000000300e+01  4.6260760320637084e-04  -4.4261437128140652e-08  1.8933853286673141e-05  5.6083731934257004e-09
1.0800000000000299e+01  4.7691109050186273e-04  -4.2103364959552500e-08  2.0177092573422090e-05  -1.6851940600334845e-08
1.1000000000000300e+01  4.9138115156460054e-04  -8.5191277626186110e-08  2.1265466188311255e-05  3.9278237851040924e-11
1.1200000000000401e+01  5.0622762619897585e-04  -1.1044296945674213e-07  2.2244799481470330e-05  3.6070205182887404e-08
1.1400000000000400e+01  5.2172792411432438e-04  -8.6497672264795112e-08  2.3298469395214039e-05  5.5790247406886273e-08
1.1600000000000399e+01  5.3737204215435525e-04  -9.2353983019497003e-08  2.4639969260074178e-05  4.5186039692022875e-08
1.1800000000000400e+01  5.5269006767209926e-04  -1.1959844589963545e-07  2.6400625100979634e-05  6.7520907148735088e-09
1.2000000000000499e+01  5.6810419931669482e-04  -6.0126363644275850e-08  2.8516997788916678e-05  -3.5766109279363089e-08
1.2200000000000500e+01  5.8399478757658403e-04  2.7647962100166601e-08  3.0757105435545017e-05  -4.5985322480378736e-08
1.2400000000000500e+01  5.9993961715297940e-04  -5.8599509866300168e-09  3.2951661256227295e-05  -1.3209926581090112e-08
1.2600000000000600e+01  6.1561528467723938e-04  -1.0828308630679145e-07  3.5195845582070595e-05  3.6030140800616062e-08
1.2800000000000599e+01  6.3144484509177813e-04  -1.2738439194196677e-07  3.7713738882221063e-05  6.0254930211347337e-08
1.3000000000000600e+01  6.4781085300388776e-04  -6.4950246074523601e-08  4.0538982276397154e-05  3.8695290492743785e-08
1.3200000000000699e+01  6.6444456090087006e-04  -1.9710108305912808e-08  4.3513001986135880e-05  -5.2694346915407187e-09
1.3400000000000700e+01  6.8098047776736644e-04  -2.1518375322683215e-08  4.6529537365197127e-05  -3.3164428695113825e-08
1.3600000000000700e+01  6.9752589184007103e-04  -3.1579108098895612e-08  4.9500244624448421e-05  -3.2719366734449968e-08
1.3800000000000800e+01  7.1440305991653198e-04  -2.6243337484549469e-08  5.2273328207450982e-05  -1.0799356574223048e-08
1.4000000000000799e+01  7.3171093294187913e-04  -2.3689950383545677e-08  5.4929131152749294e-05  1.6986488399173065e-08
1.4200000000000800e+01  7.4934619662487493e-04  -4.1636697659988568e-08  5.7779282532263674e-05  2.0884996594900167e-08
1.4400000000000899e+01  7.6724212740506394e-04  -6.5251681410776028e-08  6.0775354085241230e-05  -5.0658235719553650e-09
1.4600000000000900e+01  7.8543823206223321e-04  -7.3253737065024179e-08  6.3492401158439889e-05  -1.5650721314676002e-08
1.4800000000000900e+01  8.0400438462641967e-04  -6.6935697186456989e-08  6.5846021093344647e-05  1.6474377689379982e-08
1.5000000000000901e+01  8.2298851416516940e-04  -5.7234176537956393e-08  6.8138229601278044e-05  4.5772695117023479e-08
1.5200000000000999e+01  8.4241244068010489e-04  -4.6230143579939372e-08  7.0460687641144654e-05  2.4483303722378208e-08
1.5400000000001000e+01  8.6226340679003779e-04  -3.1180898868372216e-08  7.2712938822590663e-05  -1.9382207480157518e-08
1.5600000000001000e+01  8.8249148768941642e-04  -1.4137043877493112e-08  7.4952425836606913e-05  -2.4719838176507274e-08
1.5800000000001100e+01  9.0305417325770075e-04  -3.5069577845431800e-09  7.7238519149688700e-05  1.5028235464130101e-08
1.6000000000001101e+01  9.2397353019440371e-04  -8.9544042584801755e-09  7.9489270919686015e-05  5.0253754599237722e-08
1.6200000000001101e+01  9.4532424694246202e-04  -3.3613550847310570e-08  8.1718116421002307e-05  4.5368323776992243e-08
1.6400000000001000e+01  9.6715325633273965e-04  -6.9692853675843840e-08  8.4064606996011465e-05  1.1876372106974677e-08
1.6600000000001000e+01  9.8942706892239641e-04  -1.0069027787657887e-07  8.6624722451176102e-05  -1.8043552347327440e-08
1.6800000000000900e+01  1.0120733358575675e-03  -1.0834776426753380e-07  8.9490814909149694e-05  -2.1832284243056281e-08
1.7000000000000899e+01  1.0350747117087167e-03  -8.3073790675706133e-08  9.2726131035878525e-05  -4.8099326618087715e-09
1.7200000000000902e+01  1.0585154972785247e-03  -3.4276752984172859e-08  9.6204094351828138e-05  8.5850129528837274e-09
1.7400000000000801e+01  1.0825231268976915e-03  9.7993617135542197e-09  9.9813500404917442e-05  1.7247377892945455e-08
1.7600000000000801e+01  1.1071483649938655e-03  1.9228268614194930e-08  1.0374008111660625e-04  3.5446346366181869e-08
1.7800000000000701e+01  1.1323050800467376e-03  -1.4198335224141862e-08  1.0811706705499885e-04  3.4554251530610095e-08
1.8000000000000700e+01  1.1578487496735567e-03  -6.8538171377946670e-08  1.1260689485965565e-04  -2.0739598123352836e-08
1.8200000000000699e+01  1.1837232444490676e-03  -1.0787359654466801e-07  1.1683754259298048e-04  -8.3983817175902317e-08
1.8400000000000599e+01  1.2100170376049895e-03  -1.0973843115113487e-07  1.2101909637316725e-04  -7.8171176780014690e-08
1.8600000000000598e+01  1.2368717683420498e-03  -8.0165436229318153e-08  1.2560149604532529e-04  -1.5095850882497092e-08
1.8800000000000502e+01  1.2643562364697131e-03  -4.5147842335932748e-08  1.3055283399194482e-04  2.6031633407307410e-08
1.9000000000000501e+01  1.2924375498655554e-03  -2.8567988359636588e-08  1.3548723475056339e-04  1.0799196963951710e-08
1.9200000000000500e+01  1.3210471542412080e-03  -3.6035923724884792e-08  1.4029392907924008e-04  -2.4374196624396796e-08
1.9400000000000400e+01  1.3501481612657011e-03  -5.5486808162641487e-08  1.4515646897636199e-04  -3.7323126783837907e-08
1.9600000000000399e+01  1.3797509387592237e-03  -7.0049659811217009e-08  1.5009345191755781e-04  -2.7977103894937686e-08
1.9800000000000299e+01  1.4098933886545410e-03  -7.0807198361664312e-08  1.5488196330132390e-04  -1.9739864782754244e-08
2.0000000000000298e+01  1.4406119542485424e-03  -6.0627148504633760e-08  1.5938053630335528e-04  -1.7320162679629919e-08
2.0200000000000301e+01  1.4719155832344549e-03  -4.9024867712233554e-08  1.6367221083059773e-04  -5.6070013411529110e-09
2.0400000000000201e+01  1.5037807920670943e-03  -4.4056850214453172e-08  1.6791085412841400e-04  1.6618233986083515e-08
2.0600000000000200e+01  1.5361804116551577e-03  -4.7401613561045179e-08  1.7216197300299729e-04  2.9708491002194098e-08
2.0800000000000100e+01  1.5691209469647527e-03  -5.4940988117840625e-08  1.7637637612217698e-04  2.2036309422504609e-08
2.1000000000000099e+01  1.6026436941291914e-03  -6.0982381347087277e-08  1.8045425759243185e-04  5.3873431010659338e-09
2.1200000000000099e+01  1.6367830355662051e-03  -6.2410867462919344e-08  1.8434887970089875e-04  -9.4566160585856161e-10
2.1399999999999999e+01  1.6715287640297967e-03  -6.0057402541930325e-08  1.8813348656033846e-04  1.0637034966061698e-08
2.1600000000000001e+01  1.7068387854876454e-03  -5.7093166174218836e-08  1.9195318839580340e-04  3.2792817107049241e-08
2.1799999999999901e+01  1.7426922350205448e-03  -5.6299597605703005e-08  1.9590076840522773e-04  5.1255230669621326e-08
2.1999999999999901e+01  1.7791259299911617e-03  -5.8343750701962490e-08  1.9995164233555828e-04  5.4864966566390369e-08
2.2199999999999900e+01  1.8162121515924818e-03  -6.1931005145474433e-08  2.0402548757751478e-04  4.1663100014499073e-08
2.2399999999999800e+01  1.8539976421457880e-03  -6.5184649322945640e-08  2.0809617904885539e-04  1.8581403427609925e-08
2.2599999999999799e+01  1.8924669376807436e-03  -6.6963835021157772e-08  2.1222812232465937e-04  -3.2393208363990867e-09
2.2799999999999699e+01  1.9315695725929546e-03  -6.7276535519726375e-08  2.1651360559288800e-04  -1.3743611513154793e-08
2.2999999999999702e+01  1.9712830389529415e-03  -6.6829402965248119e-08  2.2099139787084318e-04  -7.6204205360844983e-09
2.3199999999999701e+01  2.0116454930405093e-03  -6.6318049113576363e-08  2.2562584377034610e-04  1.4243510015572050e-08
2.3399999999999601e+01  2.0527265401742590e-03  -6.6013839550787617e-08  2.3035004362336018e-04  4.4870701802861614e-08
2.3599999999999600e+01  2.0945710523938392e-03  -6.5796373956569917e-08  2.3512444254988039e-04  7.2111967811154488e-08
2.3799999999999500e+01  2.1371747016631793e-03  -6.5431676488427748e-08  2.3996446173998805e-04  8.1465405581464145e-08
2.3999999999999499e+01  2.1805092698187413e-03  -6.4818612402325154e-08  2.4491954527984061e-04  6.2716218745754648e-08
