# time  Re_m-2(R=8)  Im_m-2(R=8)  Re_m-1(R=8)  Im_m-1(R=8)  Re_m0(R=8)  Im_m0(R=8)  Re_m1(R=8)  Im_m1(R=8)  Re_m2(R=8)  Im_m2(R=8)  Re_m-2(R=16)  Im_m-2(R=16)  Re_m-1(R=16)  Im_m-1(R=16)  Re_m0(R=16)  Im_m0(R=16)  Re_m1(R=16)  Im_m1(R=16)  Re_m2(R=16)  Im_m2(R=16)
0.0000000000000000e+00  -7.6866959453726773e-05  4.9209101896505220e-05  6.4500511297301626e-05  3.3727947738939113e-07  9.7101064328865603e-05  3.8166961078528637e-06  -2.7572554061119290e-05  2.1272974353211907e-06  -5.6974389954188922e-05  -6.3979147972029573e-05  -8.2237828261881910e-05  2.3909248100011335e-07  1.6933325937497763e-04  -2.9139035416279212e-04  -3.4288843688813658e-05  6.3008664156424967e-09  1.6937923188102091e-04  2.9142444480446630e-04  -8.2251184148535676e-05  -2.3238914372765079e-07
2.0000000000000001e-01  -8.7091848986782199e-05  5.2938996448724430e-05  5.2799289493208926e-05  4.2194735196144548e-06  6.9880958054956510e-05  -3.6390783487537749e-07  -3.8228913417021342e-05  -6.6939500884040169e-06  -8.4574497409342888e-05  -5.7833679352970146e-05  -1.0936242405069845e-05  2.8683748451807877e-08  -2.7100740786950887e-06  3.2355460257516013e-06  1.1504631619085637e-05  1.8113259974747766e-10  -2.6841047886106983e-06  -3.2275037458133989e-06  -1.0934234853992608e-05  -2.9125596062560321e-08
4.0000000000000002e-01  -9.6089850585282568e-05  5.4036786323535787e-05  4.8431591157891449e-05  3.5497786425745663e-06  6.8690939876211210e-05  3.5790807165389689e-08  -4.8813649549883805e-05  -5.4920250340453282e-06  -9.2578877912354894e-05  -5.1253529445496544e-05  -1.1899321464904244e-05  2.9732399090397807e-08  -5.1745469155504463e-06  5.1977761986980736e-06  8.5146463039302248e-06  5.2974862912451458e-11  -5.1489108479711927e-06  -5.1860407876249094e-06  -1.1905207621946830e-05  -2.9778424607623141e-08
5.9999999999999998e-01  -9.2025003058793345e-05  5.1775399142219606e-05  4.9409469676285874e-05  5.7321938581485394e-08  7.3835403284537425e-05  3.0522745452637615e-08  -4.8765317826236125e-05  -1.8413769930537990e-06  -8.9530027097612448e-05  -4.9650604507315808e-05  -1.2940760105858765e-05  3.2777019735163862e-08  1.9025721778707858e-06  -1.7949118096403759e-06  1.0759017088176751e-05  -8.1379843368999197e-11  1.9386072337331153e-06  1.8072060811998925e-06  -1.2924423020253599e-05  -3.2453626137226127e-08
8.0000000000000104e-01  -9.2937183020338449e-05  4.9281187700993574e-05  4.9171234594283189e-05  -2.4022941760416629e-08  7.5276103868748986e-05  -6.5064801067918860e-08  -4.9106950631553985e-05  -2.5495943153510049e-06  -9.0501659592216830e-05  -4.9741073083852525e-05  -1.2303930648357783e-05  2.5593702012072805e-08  3.0805687346360337e-07  4.3226360984116020e-07  1.0767857244534158e-05  9.5186855960298075e-10  3.1807694960149302e-07  -4.2188239410230550e-07  -1.2310068099618596e-05  -2.4720903224810163e-08
1.0000000000000000e+00  -9.5663936297104540e-05  4.9616207406013439e-05  5.0231536447694738e-05  -1.7263467507296393e-06  7.7701627898468930e-05  -3.4694074654113829e-07  -4.6147868121262583e-05  -1.6188361091037125e-06  -9.5175284657653144e-05  -4.9758891976274655e-05  -1.2571753568464857e-05  6.2250453332884948e-08  -9.8293076146503086e-10  -1.2071647614292757e-08  1.0143208939077046e-05  2.6734652708967003e-10  3.5664750054347078e-08  2.3031956336756748e-08  -1.2599884349119158e-05  -6.1391600220062048e-08
1.2000000000000000e+00  -9.6233411274137967e-05  4.9973516880398201e-05  5.0071587323321151e-05  -1.7086466116773769e-06  7.7383795198861173e-05  1.5319493828516812e-07  -4.5668779713232141e-05  -1.3103968132375715e-06  -9.5720695595536166e-05  -4.9434034469444051e-05  -1.2518371221872374e-05  1.1022715535210054e-08  3.5510553936995866e-07  -8.1255173663530632e-09  1.0508981119206831e-05  -2.4569028736494384e-10  4.0155638120310469e-07  1.9826299692911462e-08  -1.2507063676716334e-05  -1.0841251507243310e-08
1.3999999999999899e+00  -1.0048741540561647e-04  4.9114898110676829e-05  4.8906050120979018e-05  3.2539059245089222e-08  8.0365096333884318e-05  2.1010012877608631e-07  -4.6643338336545270e-05  -1.4441290939844228e-06  -9.5980338338650810e-05  -4.8615670655485507e-05  -1.2554022795116332e-05  1.3489717993192484e-08  3.9748442689308787e-07  -5.7132784400375929e-09  1.0593602932825271e-05  2.4756684768965439e-10  4.2379416442901168e-07  1.6782487758759601e-08  -1.2483689127229043e-05  -1.3167834104639042e-08
1.5999999999999901e+00  -1.0261966294755471e-04  4.8492717000429443e-05  4.8949160801686157e-05  -4.1762792056459604e-07  8.3802329533155627e-05  -5.7958738121382335e-08  -4.5593451686484109e-05  -2.2724057163759980e-06  -1.0182020080313277e-04  -4.8196037853167680e-05  -1.2556020860710101e-05  8.0981102984154957e-08  1.1167970398491539e-07  7.2411506928592990e-08  1.0307585001342173e-05  -9.7017011914122511e-10  1.1056307648698607e-07  -6.4398223779008029e-08  -1.2628334199709260e-05  -8.1484202915701626e-08
1.7999999999999801e+00  -1.0440847846602939e-04  4.7950481804641587e-05  4.8882172665551789e-05  -2.2699644353555913e-06  8.5603364643679645e-05  -1.0590314953210496e-07  -4.4476343984053968e-05  -1.6948998101444581e-06  -1.0599091133784535e-04  -4.8190406632768843e-05  -1.2498159988564160e-05  2.8146491779285486e-08  1.5566431757579277e-07  7.4275882831474955e-08  1.0417088910095868e-05  4.2364600798960271e-09  1.8601553785516396e-07  -5.5158692279538983e-08  -1.2609730581768480e-05  -2.4276212053214266e-08
