# time  R_areal_min  r_at_R_areal_min
0.0000000000000000e+00  1.2556971305337114e-01  1.2500000000000000e-01
2.0000000000000001e-01  1.2556937506493743e-01  1.2500000000000000e-01
4.0000000000000002e-01  1.2556902726197924e-01  1.2500000000000000e-01
5.9999999999999998e-01  1.2556962400958110e-01  1.2500000000000000e-01
8.0000000000000104e-01  1.2557157992027257e-01  1.2500000000000000e-01
1.0000000000000000e+00  1.2557462469730529e-01  1.2500000000000000e-01
1.2000000000000000e+00  1.2557819489553945e-01  1.2500000000000000e-01
1.3999999999999899e+00  1.2558142523052232e-01  1.2500000000000000e-01
1.5999999999999901e+00  1.2558346475698415e-01  1.2500000000000000e-01
1.7999999999999801e+00  1.2558454858842460e-01  1.2500000000000000e-01
1.9999999999999800e+00  1.2558573105000476e-01  1.2500000000000000e-01
2.1999999999999802e+00  1.2558746224283138e-01  1.2500000000000000e-01
2.3999999999999702e+00  1.2558949847636525e-01  1.2500000000000000e-01
2.5999999999999699e+00  1.2559159691179819e-01  1.2500000000000000e-01
2.7999999999999599e+00  1.2559346942150060e-01  1.2500000000000000e-01
2.9999999999999600e+00  1.2559478451732883e-01  1.2500000000000000e-01
3.1999999999999500e+00  1.2559559708367474e-01  1.2500000000000000e-01
3.3999999999999502e+00  1.2559630844147671e-01  1.2500000000000000e-01
3.5999999999999499e+00  1.2559709905790178e-01  1.2500000000000000e-01
3.7999999999999399e+00  1.2559775616895649e-01  1.2500000000000000e-01
3.9999999999999400e+00  1.2559815983166930e-01  1.2500000000000000e-01
4.1999999999999300e+00  1.2559852204199762e-01  1.2500000000000000e-01
4.3999999999999302e+00  1.2559894800585691e-01  1.2500000000000000e-01
4.5999999999999197e+00  1.2559918545706192e-01  1.2500000000000000e-01
4.7999999999999199e+00  1.2559903721456625e-01  1.2500000000000000e-01
4.9999999999999201e+00  1.2559872208894265e-01  1.2500000000000000e-01
5.1999999999999096e+00  1.2559877209566087e-01  1.2500000000000000e-01
5.3999999999999098e+00  1.2559977078229223e-01  1.2500000000000000e-01
5.5999999999999002e+00  1.2560202211778521e-01  1.2500000000000000e-01
5.7999999999999003e+00  1.2560531866577015e-01  1.2500000000000000e-01
5.9999999999998899e+00  1.2560917205782421e-01  1.2500000000000000e-01
6.1999999999998900e+00  1.2561310532844797e-01  1.2500000000000000e-01
6.3999999999998902e+00  1.2561649314573076e-01  1.2500000000000000e-01
6.5999999999998797e+00  1.2561855443775830e-01  1.2500000000000000e-01
6.7999999999998799e+00  1.2561898752459866e-01  1.2500000000000000e-01
6.9999999999998703e+00  1.2561839951019077e-01  1.2500000000000000e-01
7.1999999999998696e+00  1.2561779463183267e-01  1.2500000000000000e-01
7.3999999999998600e+00  1.2561769629545247e-01  1.2500000000000000e-01
7.5999999999998602e+00  1.2561781966222701e-01  1.2500000000000000e-01
7.7999999999998604e+00  1.2561751966231088e-01  1.2500000000000000e-01
7.9999999999998499e+00  1.2561652454955305e-01  1.2500000000000000e-01
8.1999999999998803e+00  1.2561522666469149e-01  1.2500000000000000e-01
8.3999999999999098e+00  1.2561428365053159e-01  1.2500000000000000e-01
8.5999999999999392e+00  1.2561403348691080e-01  1.2500000000000000e-01
8.7999999999999794e+00  1.2561433090717308e-01  1.2500000000000000e-01
9.0000000000000107e+00  1.2561483658172523e-01  1.2500000000000000e-01
9.2000000000000401e+00  1.2561533991842358e-01  1.2500000000000000e-01
9.4000000000000696e+00  1.2561581927985688e-01  1.2500000000000000e-01
9.6000000000000991e+00  1.2561631883589783e-01  1.2500000000000000e-01
