time  net_outward_flux  psi4_boundary_amp
0.0000000000000000e+00  0.0000000000000000e+00  9.0378348706884529e-05
2.0000000000000001e-01  -2.9798777079203286e-19  7.2438474191074435e-07
4.0000000000000002e-01  -5.8166404481559960e-19  1.7575023767713191e-06
5.9999999999999998e-01  -8.3729846386102731e-19  5.8868634788996343e-07
8.0000000000000104e-01  -1.0523808409947257e-18  1.3002894019876642e-07
1.0000000000000000e+00  -1.2169108743013226e-18  2.7275682958439121e-08
1.2000000000000000e+00  -1.3236635056884743e-18  2.4732804798731814e-08
1.3999999999999899e+00  -1.3665711225326381e-18  2.5692538020057713e-08
1.5999999999999901e+00  -1.3407298422858148e-18  2.7653272743147761e-08
1.7999999999999801e+00  -1.2453664182467388e-18  2.6006424303193687e-08
1.9999999999999800e+00  -1.0861628252168540e-18  2.8644396152935632e-08
2.1999999999999802e+00  -8.7408944688124741e-19  3.1131331402297821e-08
2.3999999999999702e+00  -6.2231278920153720e-19  3.3067779814610870e-08
2.5999999999999699e+00  -3.4400817550180577e-19  3.9164384790376802e-08
2.7999999999999599e+00  -5.1734700116100294e-20  4.3001272061810638e-08
2.9999999999999600e+00  2.4238483740041658e-19  4.8822228641986982e-08
3.1999999999999500e+00  5.2624808391792282e-19  5.1028997764204741e-08
3.3999999999999502e+00  7.8757059076720696e-19  5.5400902764489636e-08
3.5999999999999499e+00  1.0142780958830644e-18  5.7730036049516441e-08
3.7999999999999399e+00  1.1953442978038504e-18  6.0815609471543842e-08
3.9999999999999400e+00  1.3216208915410796e-18  6.2708681080980641e-08
4.1999999999999300e+00  1.3864745109955354e-18  6.3241074131400295e-08
4.3999999999999302e+00  1.3862670145600876e-18  6.3204519357930863e-08
4.5999999999999197e+00  1.3206330982094167e-18  6.1120685035736575e-08
4.7999999999999199e+00  1.1924712439291722e-18  6.1840748465542917e-08
4.9999999999999201e+00  1.0076965738063665e-18  6.1419781395605166e-08
5.1999999999999096e+00  7.7489789472096458e-19  5.9664441781851362e-08
5.3999999999999098e+00  5.0498622594438078e-19  6.0050788301169974e-08
5.5999999999999002e+00  2.1080515670726103e-19  5.9411355291121173e-08
5.7999999999999003e+00  -9.3389609239270509e-20  5.7923183710887109e-08
5.9999999999998899e+00  -3.9263724395034513e-19  5.7857177775732645e-08
6.1999999999998900e+00  -6.7211998300545871e-19  5.5911361230714625e-08
6.3999999999998902e+00  -9.1802460636487015e-19  5.6960888701658708e-08
6.5999999999998797e+00  -1.1182861250481106e-18  5.5580411428254605e-08
6.7999999999998799e+00  -1.2631511509382505e-18  5.2570604675869315e-08
6.9999999999998703e+00  -1.3455781384037067e-18  5.2958208590749832e-08
7.1999999999998696e+00  -1.3615244921243400e-18  5.2114860860466945e-08
7.3999999999998600e+00  -1.3101454102069821e-18  5.3356793916749274e-08
7.5999999999998602e+00  -1.1938820382703993e-18  5.1245289406934695e-08
7.7999999999998604e+00  -1.0183920528640452e-18  5.0369632140463701e-08
7.9999999999998499e+00  -7.9229134063492084e-19  5.0210429332248765e-08
8.1999999999998803e+00  -5.2671404420357234e-19  4.8091852526138278e-08
8.3999999999999098e+00  -2.3473107353291179e-19  5.0230014488264134e-08
8.5999999999999392e+00  6.9321571350185918e-20  4.9269464784825503e-08
8.7999999999999794e+00  3.7055994455217357e-19  4.6333313934318944e-08
9.0000000000000107e+00  6.5428136383203502e-19  4.5956466248740550e-08
9.2000000000000401e+00  9.0667727771408211e-19  4.4374111746261249e-08
9.4000000000000696e+00  1.1154976404835047e-18  4.4816345142878447e-08
9.6000000000000991e+00  1.2706313086465333e-18  4.6268871167180882e-08
9.8000000000001304e+00  1.3645786299139566e-18  4.3815526658891711e-08
1.0000000000000201e+01  1.3928173777829896e-18  4.3703845712788296e-08
1.0200000000000200e+01  1.3540667020531725e-18  4.3434026883880818e-08
1.0400000000000199e+01  1.2504011665840541e-18  4.0789287301913166e-08
1.0600000000000300e+01  1.0871053130686813e-18  4.3545619963538695e-08
1.0800000000000299e+01  8.7222223442221636e-19  4.4498560712969521e-08
1.1000000000000300e+01  6.1597394563179935e-19  4.0558569159043172e-08
1.1200000000000401e+01  3.3037891506573886e-19  4.0091669598293864e-08
1.1400000000000400e+01  2.9127366813543186e-20  3.9921895524545820e-08
1.1600000000000399e+01  -2.7279113149993263e-19  4.0967357648235767e-08
1.1800000000000400e+01  -5.6025008392013760e-19  4.4358877010356325e-08
1.2000000000000499e+01  -8.1952885484840442e-19  4.4357684507833526e-08
1.2200000000000500e+01  -1.0390631475929555e-18  4.1743751707262336e-08
1.2400000000000500e+01  -1.2086480824766327e-18  4.8405855758379912e-08
