# time  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16  chi_mean_R24  chi_min_R24  chi_max_R24  lapse_mean_R24  lapse_min_R24  lapse_max_R24  K_mean_R24  K_min_R24  K_max_R24  chi_mean_R32  chi_min_R32  chi_max_R32  lapse_mean_R32  lapse_min_R32  lapse_max_R32  K_mean_R32  K_min_R32  K_max_R32  chi_mean_R40  chi_min_R40  chi_max_R40  lapse_mean_R40  lapse_min_R40  lapse_max_R40  K_mean_R40  K_min_R40  K_max_R40
2.3600000000000900e+01  1.0015140977814170e+00  1.0000836875202639e+00  1.0029106265798502e+00  9.9939449826074966e-01  9.9911892486651976e-01  1.0000650919391247e+00  1.1975267880324183e-05  -1.1181083190235133e-04  2.6176031694217036e-04  1.0011169153600292e+00  9.9898611584374730e-01  1.0033891587412405e+00  9.9958638165369740e-01  9.9919725125598557e-01  9.9993522924877032e-01  9.2372185607220480e-06  -6.2699262137999232e-05  1.2967408567386745e-04  1.0006299713444609e+00  9.9885435204837147e-01  1.0024666655509002e+00  1.0000443004350013e+00  9.9808072442149931e-01  1.0020193353502946e+00  2.9609197759017665e-05  -6.2667922976916034e-05  1.4744145055204313e-04  1.0003381826389763e+00  9.9956924920666390e-01  1.0012036809799334e+00  1.0002910961428118e+00  9.9992589884252447e-01  1.0004496177514968e+00  1.8874304913544611e-05  -1.3685798030553395e-04  1.9930415588716673e-04
2.4000000000000998e+01  1.0014937967836774e+00  1.0002082136795554e+00  1.0027580761110062e+00  9.9940094805051127e-01  9.9904524341703627e-01  1.0001457170258563e+00  1.1860662126798023e-05  -1.1612947397920166e-04  2.6998929177163750e-04  1.0011171761076789e+00  9.9899497385671188e-01  1.0033810299677079e+00  9.9958000603887642e-01  9.9921219448612941e-01  9.9985371736610762e-01  6.9208387082604272e-06  -2.6176218447547860e-05  7.7424985123467741e-05  1.0006401026535143e+00  9.9891341830641778e-01  1.0024300237011912e+00  1.0000182566806726e+00  9.9812767706829331e-01  1.0019228520348460e+00  3.5456479084131301e-05  -1.0747512015254985e-04  1.9369488512600467e-04  1.0003454049238019e+00  9.9952819188741093e-01  1.0012604050276359e+00  1.0002740354810049e+00  9.9976503742847944e-01  1.0005609577193064e+00  2.3761259675013454e-05  -1.4919582345002041e-04  2.0510766139830765e-04
2.4400000000001000e+01  1.0014729490824799e+00  1.0003306605355986e+00  1.0026047098810487e+00  9.9940823661239619e-01  9.9896931063915007e-01  1.0002296637496220e+00  1.2006303304372149e-05  -1.2117709143393690e-04  2.7687569511869404e-04  1.0011172442805307e+00  9.9899472773588582e-01  1.0033754799893215e+00  9.9957512765828449e-01  9.9921080472942236e-01  9.9980883943421550e-01  5.4933796779698126e-06  -5.4971003090912521e-06  3.6304525955277401e-05  1.0006519263131008e+00  9.9897940877973723e-01  1.0023822873719106e+00  9.9998776111188059e-01  9.9819977121515457e-01  1.0017826817171851e+00  4.0459688116759774e-05  -1.4485767740169783e-04  2.2465045543693373e-04  1.0003538248613610e+00  9.9948326802112730e-01  1.0013179266371250e+00  1.0002533378408671e+00  9.9959971855354535e-01  1.0006840630427136e+00  2.7820671063270464e-05  -1.6298353855804016e-04  2.0945002301819395e-04
2.4800000000001098e+01  1.0014516551096209e+00  1.0004235919437605e+00  1.0024515217280792e+00  9.9941616172083669e-01  9.9889144725061929e-01  1.0003177508847445e+00  1.2453247533459666e-05  -1.2646537890333441e-04  2.8305543282507710e-04  1.0011173098518658e+00  9.9899304721811177e-01  1.0033667398963799e+00  9.9957104152235043e-01  9.9920530123540174e-01  9.9979150229665648e-01  4.9476446100223817e-06  -8.8119777364299313e-06  1.1556373068351316e-05  1.0006646878375123e+00  9.9904822120051673e-01  1.0023289636747765e+00  9.9995393263452392e-01  9.9830308322639050e-01  1.0016181146415015e+00  4.3666332203394654e-05  -1.6646933538200183e-04  2.4174016678876157e-04  1.0003628829383424e+00  9.9943413360867339e-01  1.0013756270216490e+00  1.0002300012698946e+00  9.9943172658174895e-01  1.0008193046842087e+00  3.0297701862363616e-05  -1.7579167496427635e-04  2.1077686050952732e-04
2.5200000000001101e+01  1.0014300171805668e+00  1.0005168587830537e+00  1.0023211042454629e+00  9.9942450220970902e-01  9.9881185593884447e-01  1.0004102693549226e+00  1.3205478056319587e-05  -1.3217360710206745e-04  2.8909713631913874e-04  1.0011175508051970e+00  9.9899481174251858e-01  1.0033522447546197e+00  9.9956709762016349e-01  9.9920386680609752e-01  9.9979810859076224e-01  5.0832707272035644e-06  -9.6188260378583743e-06  1.2763838851919235e-05  1.0006776463554423e+00  9.9911333609611930e-01  1.0022764796931349e+00  9.9991825797067713e-01  9.9842843160163308e-01  1.0014461614861458e+00  4.5111613589132325e-05  -1.7121789782749089e-04  2.5044946268423085e-04  1.0003719734641168e+00  9.9938159524553505e-01  1.0014326298558194e+00  1.0002053493065908e+00  9.9926338187857555e-01  1.0009644682768153e+00  3.1198395709754957e-05  -1.8598038330506014e-04  2.1035347373493896e-04
2.5600000000001199e+01  1.0014081253834801e+00  1.0006103531841943e+00  1.0021896070860066e+00  9.9943304765076069e-01  9.9873100921818381e-01  1.0005071934466307e+00  1.4235234228322131e-05  -1.3865333169440580e-04  2.9519123496357658e-04  1.0011179921496214e+00  9.9900098266070181e-01  1.0033332650190145e+00  9.9956294414054236e-01  9.9920759854200969e-01  9.9980472312610835e-01  5.3871969964151456e-06  -9.4048534822028771e-06  1.3195799485149065e-05  1.0006903451448705e+00  9.9917362649752839e-01  1.0022290039770498e+00  9.9988196580043787e-01  9.9856255441835551e-01  1.0012749146586164e+00  4.5267818764741504e-05  -1.6937574349329225e-04  2.4836362633657763e-04  1.0003807415627382e+00  9.9932821993361953e-01  1.0014886038823836e+00  1.0001804272100903e+00  9.9909609714759540e-01  1.0011149181070658e+00  3.1085541969730153e-05  -1.8838038849504850e-04  2.1188526732121636e-04
2.6000000000001300e+01  1.0013860537791972e+00  1.0007043300457645e+00  1.0020566971876830e+00  9.9944161439914525e-01  9.9864948693236488e-01  1.0006084282453902e+00  1.5506909981887335e-05  -1.4574187213314555e-04  3.0135948936756303e-04  1.0011184802549846e+00  9.9901065052132698e-01  1.0033126203172840e+00  9.9955863692804836e-01  9.9921309624581689e-01  9.9980907252162432e-01  5.4263338889679326e-06  -6.9207075767883997e-06  1.1938139421103855e-05  1.0007025026736529e+00  9.9923102711190503e-01  1.0021876453295155e+00  9.9984601354573188e-01  9.9869440332100856e-01  1.0011052085049139e+00  4.4241556944982326e-05  -1.6418283481071464e-04  2.4195238699841566e-04  1.0003890329928951e+00  9.9927818831696213e-01  1.0015430534668732e+00  1.0001559094883148e+00  9.9893131270154167e-01  1.0012621211106478e+00  3.0178388461193264e-05  -1.8461775337860715e-04  2.1337281855253343e-04
2.6400000000001299e+01  1.0013638647037633e+00  1.0007989312277925e+00  1.0019221471841770e+00  9.9945004539327664e-01  9.9856752226811329e-01  1.0007137941283668e+00  1.6988538094102059e-05  -1.5280576506158537e-04  3.0779983771776331e-04  1.0011188149685926e+00  9.9902313654872854e-01  1.0032921441950866e+00  9.9955445110221819e-01  9.9921704008232637e-01  9.9981038021430357e-01  5.0927411117741628e-06  -4.9818197240966484e-06  9.4170970380871568e-06  1.0007137464147298e+00  9.9928750400472444e-01  1.0021516965652895e+00  9.9981147843094975e-01  9.9881796762296959e-01  1.0009362227679768e+00  4.1674682640616012e-05  -1.5460796879874407e-04  2.2917684039425415e-04  1.0003966016882697e+00  9.9923586284433608e-01  1.0015936844968696e+00  1.0001325460606378e+00  9.9877359685670319e-01  1.0013957686575665e+00  2.8128577466092081e-05  -1.7170531544941859e-04  2.0836509745120847e-04
2.6800000000001400e+01  1.0013416096739509e+00  1.0008939645092341e+00  1.0017861033890982e+00  9.9945821174503724e-01  9.9848487089805937e-01  1.0008228632597347e+00  1.8636116994070877e-05  -1.5939748587639883e-04  3.1486382262909762e-04  1.0011188577553207e+00  9.9903814810069247e-01  1.0032719503046863e+00  9.9955065837719648e-01  9.9921849611642632e-01  9.9980744965810064e-01  4.4688706967508457e-06  -2.7246067361809301e-06  9.1363986138779846e-06  1.0007235618877928e+00  9.9934229214022907e-01  1.0021200851847611e+00  9.9977970917997405e-01  9.9893144578524329e-01  1.0007688625482061e+00  3.7360090473900949e-05  -1.4419891155858193e-04  2.1613131867878385e-04  1.0004030705237290e+00  9.9920381800353708e-01  1.0016360282857588e+00  1.0001113284750818e+00  9.9863221875596897e-01  1.0015092757411641e+00  2.4850977917173767e-05  -1.4695983303268160e-04  1.8914772634659634e-04
2.7200000000001499e+01  1.0013193197237906e+00  1.0009587944811968e+00  1.0017700183154059e+00  9.9946603272798595e-01  9.9840116490989106e-01  1.0009349807289829e+00  2.0368503500805345e-05  -1.6566588206088544e-04  3.2266615984436674e-04  1.0011185414080248e+00  9.9905532188894330e-01  1.0032513217705659e+00  9.9954744720709410e-01  9.9921816309561184e-01  9.9980146926380109e-01  3.6653718884674641e-06  -2.5013902322542658e-06  9.9736342611255398e-06  1.0007315231711771e+00  9.9939487057615972e-01  1.0020917773260962e+00  9.9975197170308749e-01  9.9903511310788806e-01  1.0006048842715978e+00  3.1737591593806940e-05  -1.3192758880417442e-04  2.0630373306133388e-04  1.0004082566402399e+00  9.9918209983552231e-01  1.0016655514638593e+00  1.0000929775085936e+00  9.9851812759557801e-01  1.0015993813888886e+00  2.1132940988419963e-05  -1.1683160101517645e-04  1.6042127705670695e-04
2.7600000000001501e+01  1.0012969902337732e+00  1.0008108314745370e+00  1.0019096390301809e+00  9.9947350990258654e-01  9.9831630387078352e-01  1.0010495660910279e+00  2.2061309383975844e-05  -1.7202735804330106e-04  3.3085711971643310e-04  1.0011178489321384e+00  9.9907402828064573e-01  1.0032298282486738e+00  9.9954491730115946e-01  9.9921669660184409e-01  9.9979417894300360e-01  2.7937009574289777e-06  -2.5198930711645058e-06  1.2527286627412625e-05  1.0007375223068600e+00  9.9944552512684481e-01  1.0020659637747233e+00  9.9972897370768055e-01  9.9912502435714645e-01  1.0004448473944640e+00  2.5677948808686188e-05  -1.1410726825237102e-04  1.9884470699233932e-04  1.0004124259416398e+00  9.9916969781622289e-01  1.0016807146785913e+00  1.0000773705751913e+00  9.9843796921099326e-01  1.0016648336624712e+00  1.8161200229677610e-05  -8.8094335061697097e-05  1.2075449685610078e-04
2.8000000000001599e+01  1.0012745717557130e+00  1.0006635500099372e+00  1.0020484279433461e+00  9.9948075474009435e-01  9.9823039790042922e-01  1.0011664404666438e+00  2.3568429058657837e-05  -1.7849272496793403e-04  3.3881030000402292e-04  1.0011168007216060e+00  9.9909378529540693e-01  1.0032075374932539e+00  9.9954308175500550e-01  9.9921403504802542e-01  9.9978603477014216e-01  1.9542216301140760e-06  -3.4354815330695124e-06  1.4676376831227196e-05  1.0007417633303115e+00  9.9949316484745276e-01  1.0020427393367060e+00  9.9971073889305551e-01  9.9920807413556034e-01  1.0002888317676741e+00  1.9949991668086367e-05  -1.0256930458893051e-04  1.9330331299915183e-04  1.0004161831012499e+00  9.9916698450538677e-01  1.0016835894504039e+00  1.0000635494775501e+00  9.9839101269714681e-01  1.0017040225179981e+00  1.6745161007249352e-05  -7.2798713158095854e-05  9.5474097593228354e-05
2.8400000000001601e+01  1.0012519737038130e+00  1.0005170677743456e+00  1.0021864216707528e+00  9.9948799251344900e-01  9.9814329583651240e-01  1.0012858864679346e+00  2.4756016195666497e-05  -1.8440976027583281e-04  3.4603590486295140e-04  1.0011154364873058e+00  9.9911456611922744e-01  1.0031846562663365e+00  9.9954189039893260e-01  9.9920981552198529e-01  9.9977687244314140e-01  1.2005713416473414e-06  -6.0131725453685526e-06  1.6898399001603265e-05  1.0007446146164356e+00  9.9953442050894381e-01  1.0020237097424824e+00  9.9969679035079562e-01  9.9928474073933604e-01  1.0001465957682800e+00  1.5040374145181106e-05  -9.1686987617987570e-05  1.7838867215488530e-04  1.0004202097715758e+00  9.9917649200245029e-01  1.0016778205764036e+00  1.0000501245881455e+00  9.9837200914820246e-01  1.0017114966670553e+00  1.7179088093062317e-05  -6.0172634260707465e-05  7.8888186857455338e-05
2.8800000000001699e+01  1.0012290789403460e+00  1.0003716105925176e+00  1.0023239564263791e+00  9.9949554070537006e-01  9.9805419535421025e-01  1.0014084200562907e+00  2.5529553506024061e-05  -1.8891316009980746e-04  3.5242703647267595e-04  1.0011137940220149e+00  9.9913660456470088e-01  1.0031611523924286e+00  9.9954126991921188e-01  9.9920396796413602e-01  9.9976573829540394e-01  5.4161613068239779e-07  -7.5507656617519446e-06  1.8388073361286210e-05  1.0007464983789582e+00  9.9956450295455468e-01  1.0020114512595104e+00  9.9968635022287677e-01  9.9935104057718038e-01  1.0000208484763435e+00  1.1217836968126686e-05  -7.3681807325674846e-05  1.5071233796372057e-04  1.0004251295200621e+00  9.9920054520996815e-01  1.0016652941457467e+00  1.0000355894163468e+00  9.9837658693584219e-01  1.0016846978054232e+00  1.9490069446481692e-05  -4.1275478812771177e-05  6.7685107993505889e-05
2.9200000000001801e+01  1.0012057628026898e+00  1.0002273886881021e+00  1.0024615262333250e+00  9.9950377150179026e-01  9.9796176780102908e-01  1.0015345009456338e+00  2.5846586341904869e-05  -1.9165515279698743e-04  3.5816909246779295e-04  1.0011119036252754e+00  9.9915992526998498e-01  1.0031367515655616e+00  9.9954114401918570e-01  9.9919689784050247e-01  9.9975225670965051e-01  -1.6735973366649679e-08  -8.1190214435504144e-06  1.9994273667069067e-05  1.0007478040984878e+00  9.9958021492401772e-01  1.0020075641793085e+00  9.9967853103236148e-01  9.9940047238830398e-01  9.9991989223369271e-01  8.4730157963004605e-06  -4.8820971672223731e-05  1.0903844611853241e-04  1.0004314455840482e+00  9.9923177916675243e-01  1.0016451205371133e+00  1.0000185271929583e+00  9.9840116327941564e-01  1.0016435942229982e+00  2.3387028424128446e-05  -5.2881644585492069e-05  1.1604159017544814e-04
2.9600000000001799e+01  1.0011819113464844e+00  1.0000844374953417e+00  1.0025994713935296e+00  9.9951306907017401e-01  9.9786474931188918e-01  1.0016644022362908e+00  2.5718035116124350e-05  -1.9315062510258366e-04  3.6347405900879928e-04  1.0011097987956485e+00  9.9918420474289305e-01  1.0031110960004070e+00  9.9954142264799395e-01  9.9918929151069180e-01  9.9973715324266943e-01  -4.4467623816149302e-07  -8.3999882369884071e-06  2.0773766438204406e-05  1.0007488012237551e+00  9.9958246392291095e-01  1.0020107340748570e+00  9.9967255814372158e-01  9.9942179821270483e-01  9.9985020604351771e-01  6.5688664683855387e-06  -2.2036741169015037e-05  6.6706826843492757e-05  1.0004393849250426e+00  9.9927419808571227e-01  1.0016156997253998e+00  9.9999797194223883e-01  9.9843822387618808e-01  1.0015651835431838e+00  2.8010042476247845e-05  -8.6908823567698537e-05  1.5346060473756196e-04
3.0000000000001901e+01  1.0011574360853737e+00  9.9994259487037285e-01  1.0027401544298136e+00  9.9952378916462692e-01  9.9776254353251992e-01  1.0017982760884538e+00  2.5201191724502209e-05  -1.9446533524591594e-04  3.6838982398458255e-04  1.0011075256543498e+00  9.9920904141223943e-01  1.0030839104424054e+00  9.9954198585501064e-01  9.9918180945908663e-01  9.9972196439227623e-01  -7.0178656980193361e-07  -9.1307490965401071e-06  2.0337564095299136e-05  1.0007496551995618e+00  9.9957609270101300e-01  1.0020169591326165e+00  9.9966783250340874e-01  9.9942100411845947e-01  9.9981227282895246e-01  5.3548084596642791e-06  -4.6343539865654908e-06  3.1017519492365661e-05  1.0004487346380295e+00  9.9932690817642145e-01  1.0015775953927710e+00  9.9997382729443895e-01  9.9849908481376182e-01  1.0014519815452601e+00  3.2130621109776450e-05  -1.1687162141249203e-04  1.7920426379206802e-04
3.0400000000001999e+01  1.0011322830570066e+00  9.9980164404165672e-01  1.0028816411012640e+00  9.9953622757232252e-01  9.9765540293680832e-01  1.0019362987675231e+00  2.4384163389224177e-05  -1.9655506648283468e-04  3.7279521214711106e-04  1.0011051394193204e+00  9.9923425289279133e-01  1.0030550785961994e+00  9.9954268691937820e-01  9.9917487318854670e-01  9.9970771055389973e-01  -7.6572248291679718e-07  -9.5375228312398502e-06  1.9409577973340981e-05  1.0007505293091818e+00  9.9956708627360091e-01  1.0020218788005102e+00  9.9966379649771553e-01  9.9941603323828265e-01  9.9980196216695527e-01  4.8528784772903116e-06  -7.7288473690798953e-06  1.0955770631350789e-05  1.0004589179195913e+00  9.9938278602784314e-01  1.0015343957487004e+00  9.9994689250782276e-01  9.9858490832911062e-01  1.0013181011673060e+00  3.4868953151251210e-05  -1.3656611370968080e-04  1.9830660006904719e-04
3.0800000000002001e+01  1.0011064341755351e+00  9.9966149249405822e-01  1.0030224769274676e+00  9.9955060372867244e-01  9.9754412717566943e-01  1.0020787582189332e+00  2.3364061984999265e-05  -1.9979696061486982e-04  3.7653104428267669e-04  1.0011026928218554e+00  9.9925988210992711e-01  1.0030246120416919e+00  9.9954337296118623e-01  9.9916863593382388e-01  9.9969547041941798e-01  -6.4312803793166582e-07  -9.5123639522718301e-06  1.8704154977269999e-05  1.0007515882860702e+00  9.9955987913880917e-01  1.0020233058318520e+00  9.9965990703987928e-01  9.9941349061459583e-01  9.9980273335716696e-01  4.9477856579858068e-06  -8.9547211888890705e-06  1.1117528923282492e-05  1.0004693187983558e+00  9.9943647239596600e-01  1.0014910031482074e+00  9.9991835637879511e-01  9.9868849477825972e-01  1.0011768857786969e+00  3.6156162453134797e-05  -1.4135384559368336e-04  2.1277703999022168e-04
3.1200000000002099e+01  1.0010799013966016e+00  9.9952223520165528e-01  1.0031621871575496e+00  9.9956706142991036e-01  9.9742957620302775e-01  1.0022260192388337e+00  2.2227819976332726e-05  -2.0400778302774833e-04  3.7955479261970982e-04  1.0011002280600949e+00  9.9928599676109942e-01  1.0029925686871151e+00  9.9954390432337137e-01  9.9916309069857323e-01  9.9968566430998707e-01  -3.5716030514207278e-07  -8.7026010429949313e-06  1.8074854119845570e-05  1.0007528832338177e+00  9.9955589753292073e-01  1.0020219054476829e+00  9.9965583152088233e-01  9.9941484834428485e-01  9.9980828760987950e-01  5.2416539179821870e-06  -8.6869276095549924e-06  1.3312541137080455e-05  1.0004795432489280e+00  9.9948643693373851e-01  1.0014511910418467e+00  9.9988923567528043e-01  9.9879958514629252e-01  1.0010357404886268e+00  3.6386214422671310e-05  -1.3965313066455700e-04  2.1201915979510803e-04
3.1600000000002101e+01  1.0010527179035160e+00  9.9938407187277634e-01  1.0033005160440178e+00  9.9958568092819133e-01  9.9731235651278582e-01  1.0023783915891675e+00  2.1043882213380689e-05  -2.0880815982978978e-04  3.8201417060566769e-04  1.0010977769404552e+00  9.9931256643112498e-01  1.0029590081636652e+00  9.9954416069030161e-01  9.9915816416745440e-01  9.9968008331335367e-01  6.9087542137605183e-08  -6.9702050110463982e-06  1.7045328902600075e-05  1.0007543041833733e+00  9.9955461436761384e-01  1.0020197632389356e+00  9.9965158308228586e-01  9.9941782889168840e-01  9.9981244608511632e-01  5.3284563200430071e-06  -6.4095658502366966e-06  1.2477731679319301e-05  1.0004893711680953e+00  9.9953379016420696e-01  1.0014164517641460e+00  9.9986028691825646e-01  9.9890907095637316e-01  1.0008963489915745e+00  3.5718560689624266e-05  -1.3651870175751201e-04  2.0329247044865311e-04
3.2000000000002203e+01  1.0010249304675640e+00  9.9924718104325894e-01  1.0034373614052579e+00  9.9960649416917313e-01  9.9719281005715887e-01  1.0025359963286966e+00  1.9861339520953254e-05  -2.1395407113786093e-04  3.8417568011385575e-04  1.0010953641234994e+00  9.9933944853926437e-01  1.0029240178836618e+00  9.9954403893390831e-01  9.9915369485286520e-01  9.9967689720362274e-01  6.1462769915004311e-07  -5.4997793030427356e-06  1.5480564157455429e-05  1.0007556737261893e+00  9.9955529645097763e-01  1.0020184373826493e+00  9.9964740474872849e-01  9.9941974327105410e-01  9.9981401369029554e-01  5.0620529351740071e-06  -3.2243768655669414e-06  1.2495389629112470e-05  1.0004985323704132e+00  9.9957987164800455e-01  1.0013864845712135e+00  9.9983231853573873e-01  9.9901154814408077e-01  1.0007582901153775e+00  3.3888146024181148e-05  -1.2835788188135609e-04  1.8953228996753722e-04
3.2400000000002102e+01  1.0009965920302559e+00  9.9911167147572111e-01  1.0035726570274972e+00  9.9962950217840163e-01  9.9707115817874936e-01  1.0026987444530382e+00  1.8703433128237500e-05  -2.1937288705797860e-04  3.8623213129622722e-04  1.0010930060434950e+00  9.9936618518434728e-01  1.0028877497942477e+00  9.9954345587286952e-01  9.9914936594336956e-01  9.9967644997123550e-01  1.2477387872383285e-06  -3.8693732377521601e-06  1.3718056231119267e-05  1.0007568593554981e+00  9.9955743732989633e-01  1.0020181260046883e+00  9.9964355825620799e-01  9.9941968211878796e-01  9.9981305417971822e-01  4.5182463452295054e-06  -8.6079289048514426e-06  1.5389311813750887e-05  1.0005066274957026e+00  9.9962499369951940e-01  1.0013602889342679e+00  9.9980637319060606e-01  9.9910521438780797e-01  1.0006218243344449e+00  3.0668779059475736e-05  -1.1958887907866740e-04  1.7962309209148151e-04
3.2800000000002001e+01  1.0009677494126914e+00  9.9897763098215120e-01  1.0037063345785229e+00  9.9965470227824516e-01  9.9694756520682071e-01  1.0028664752868106e+00  1.7550045108137596e-05  -2.2495770450203543e-04  3.8812631266364479e-04  1.0010907035108627e+00  9.9939202290617357e-01  1.0028503874760082e+00  9.9954236268386776e-01  9.9914474615588100e-01  9.9967685525846472e-01  1.9126489665607439e-06  -2.1536733202519339e-06  1.2224938306451831e-05  1.0007578050590253e+00  9.9956063578169163e-01  1.0020181820872218e+00  9.9964021360890476e-01  9.9941836962724118e-01  9.9980938182271173e-01  3.8262123637124123e-06  -7.7301677728347659e-06  1.5214960493172451e-05  1.0005132914001471e+00  9.9966890126203611e-01  1.0013368154146356e+00  9.9978349261669730e-01  9.9919040627866018e-01  1.0004878786882445e+00  2.6322752448077207e-05  -1.0916309263458377e-04  1.7378083967243058e-04
3.3200000000001999e+01  1.0009384246955229e+00  9.9884518831456603e-01  1.0038383872741441e+00  9.9968212939614187e-01  9.9682203199527286e-01  1.0030391709303421e+00  1.6323651787074047e-05  -2.3039572750543176e-04  3.8955633073173247e-04  1.0010884325958433e+00  9.9941689681078383e-01  1.0028120468145996e+00  9.9954076540793424e-01  9.9913947318122942e-01  9.9967721405874088e-01  2.5292117043433875e-06  -1.0173373056236722e-06  1.2105176133876003e-05  1.0007585057810169e+00  9.9956448657581998e-01  1.0020180448990950e+00  9.9963744809645438e-01  9.9941678236505060e-01  9.9980434773282889e-01  3.0826086444085997e-06  -7.1888285301878495e-06  1.3242810806882874e-05  1.0005183893540179e+00  9.9971156911695302e-01  1.0013153305968980e+00  9.9976433028652389e-01  9.9926472203029459e-01  1.0003568955761197e+00  2.1502500686122399e-05  -9.4745669883921556e-05  1.6640123225466686e-04
3.3600000000001899e+01  1.0009085982217170e+00  9.9871450384619531e-01  1.0039689430063790e+00  9.9971189940180238e-01  9.9669424511016602e-01  1.0032170750512188e+00  1.4901436382696085e-05  -2.3524691856026408e-04  3.9019364598382611e-04  1.0010861402184159e+00  9.9944114956766605e-01  1.0027734925789564e+00  9.9953873961463913e-01  9.9913343883342298e-01  9.9967719283747913e-01  3.0070529197353148e-06  -6.4759836867112047e-07  1.3385453541057580e-05  1.0007589802090897e+00  9.9956863911399607e-01  1.0020176864232175e+00  9.9963527549499998e-01  9.9941516677387709e-01  9.9979943932854110e-01  2.3526063659548414e-06  -8.1664427943018651e-06  1.1817865103334650e-05  1.0005220459375246e+00  9.9975179917677159e-01  1.0012959172458062e+00  9.9974899544263396e-01  9.9933340194011522e-01  1.0002292603742089e+00  1.6859145803833504e-05  -8.5551903111643216e-05  1.5984966128543987e-04
3.4000000000001798e+01  1.0008782059796173e+00  9.9858570142105529e-01  1.0040982428717096e+00  9.9974422970344090e-01  9.9656357933496775e-01  1.0034006029541682e+00  1.3158663868735621e-05  -2.3922037289333132e-04  3.8994483449534433e-04  1.0010837475014185e+00  9.9946546060833119e-01  1.0027358716275199e+00  9.9953643073757714e-01  9.9912681390806868e-01  9.9967665932474781e-01  3.2652543837985252e-06  1.0314847101684177e-07  1.4348642271970702e-05  1.0007592594680610e+00  9.9957298103331471e-01  1.0020174287108521e+00  9.9963366419589927e-01  9.9941307544393476e-01  9.9979813184341682e-01  1.6862000430359569e-06  -6.8796494298889388e-06  1.2498533835107453e-05  1.0005245480004548e+00  9.9978821029709219e-01  1.0012798115263013e+00  9.9973715030088306e-01  9.9939647919925734e-01  1.0001119700799592e+00  1.2848599493924615e-05  -7.7951851798882879e-05  1.4592391101512855e-04
3.4400000000001697e+01  1.0008471571909083e+00  9.9845883390614498e-01  1.0042265183062640e+00  9.9977941968025785e-01  9.9642931234257359e-01  1.0035901036436992e+00  1.1020313448017184e-05  -2.4238295427452686e-04  3.8903048620332153e-04  1.0010811591863384e+00  9.9949031898758378e-01  1.0026992307932809e+00  9.9953403998644774e-01  9.9911990216584912e-01  9.9967561344134603e-01  3.2472736275719238e-06  -2.6501085126260195e-07  1.4952278339976723e-05  1.0007593817680265e+00  9.9957771177149202e-01  1.0020175366662851e+00  9.9963254925055933e-01  9.9940998067085296e-01  9.9979517114056793e-01  1.1149414024129429e-06  -5.0636925284983064e-06  1.3632511032821792e-05  1.0005262433856783e+00  9.9981870288476415e-01  1.0012690511637707e+00  9.9972817667875191e-01  9.9945080422867660e-01  1.0000112584453971e+00  9.7107171926411554e-06  -6.2109419542673319e-05  1.2386223362953900e-04
3.4800000000001603e+01  1.0008153643818378e+00  9.9833394465929226e-01  1.0043538673442440e+00  9.9981779751585342e-01  9.9629090056477365e-01  1.0037856614898615e+00  8.4887696715948303e-06  -2.4508666750083259e-04  3.8781982114079373e-04  1.0010782750188083e+00  9.9951596944762644e-01  1.0026634016855724e+00  9.9953180194506597e-01  9.9911296370986269e-01  9.9967411954227503e-01  2.9267611953338712e-06  -1.7143611638136064e-06  1.5324003850271482e-05  1.0007593838486231e+00  9.9958290073435008e-01  1.0020179807673562e+00  9.9963185120996934e-01  9.9940578551481152e-01  9.9979389520088735e-01  6.4351838831287371e-07  -8.3095270238034617e-06  1.4833572042776444e-05  1.0005274486018791e+00  9.9983788808753693e-01  1.0012651441872720e+00  9.9972136676976220e-01  9.9949142580929184e-01  9.9993280844955490e-01  7.4243726136210277e-06  -4.0655654706561917e-05  9.0802766664273843e-05
3.5200000000001602e+01  1.0007827706612331e+00  9.9821117665979486e-01  1.0044802405523796e+00  9.9985965933993870e-01  9.9614809341870825e-01  1.0039870789117509e+00  5.6354546633529206e-06  -2.4766564735059034e-04  3.8658440377957741e-04  1.0010750000502313e+00  9.9954277269451186e-01  1.0026271277288998e+00  9.9952996030517760e-01  9.9910614909673234e-01  9.9967223909177494e-01  2.3075165150677993e-06  -3.8408076865157523e-06  1.5582717575669502e-05  1.0007592954779998e+00  9.9958834396790730e-01  1.0020184837975943e+00  9.9963149242017169e-01  9.9940089443628599e-01  9.9979116043631677e-01  2.6802106710204258e-07  -9.3121804158763760e-06  1.5554029262738253e-05  1.0005283762035422e+00  9.9984115076352120e-01  1.0012675140273397e+00  9.9971611291640916e-01  9.9951483586447365e-01  9.9987850925153798e-01  5.7949849636543602e-06  -1.8628470291548403e-05  5.5649790903650076e-05
