# time  core_x_canon  core_y_canon  core_z_canon  peak_canon  core_x_phantom  core_y_phantom  core_z_phantom  peak_phantom  coord_sep  proper_sep  px_canon  px_phantom  px_total  shift_x_canon  shift_x_phantom  max_abs_shift
1.3599999999999801e+01  3.1970304495239880e+01  3.1949764527821678e+01  3.1949764526286661e+01  2.4104050924330801e-02  nan  nan  nan  nan  nan  nan  4.5398501651834535e-05  nan  nan  -3.2679989359137024e-04  nan  7.0094585476464279e-03
1.4399999999999700e+01  3.1971441971793734e+01  3.1949945117543667e+01  3.1949945116999949e+01  2.4253524401359413e-02  nan  nan  nan  nan  nan  nan  6.2816508563750401e-05  nan  nan  -4.9059036079806824e-04  nan  6.6130722442094506e-03
0.0000000000000000e+00  3.1999219763643918e+01  3.1999515670152196e+01  3.1999515670152196e+01  2.4575081368984553e-02  nan  nan  nan  nan  nan  nan  0.0000000000000000e+00  nan  nan  0.0000000000000000e+00  nan  0.0000000000000000e+00
8.0000000000000004e-01  3.1998529452043918e+01  3.1999411661628098e+01  3.1999411661648185e+01  2.4637538931948644e-02  nan  nan  nan  nan  nan  nan  -3.5128908883783136e-06  nan  nan  -2.7345736704366002e-05  nan  7.4780592047305955e-05
1.6000000000000001e+00  3.1998566606145456e+01  3.1999165469735107e+01  3.1999165469850944e+01  2.4533665043785527e-02  nan  nan  nan  nan  nan  nan  -6.0621554753298801e-06  nan  nan  -1.7933178624350687e-04  nan  3.0769471616771455e-04
2.3999999999999901e+00  3.1998284433448863e+01  3.1998803935434033e+01  3.1998803935662401e+01  2.4359074114661834e-02  nan  nan  nan  nan  nan  nan  -7.6605517858155842e-06  nan  nan  -4.8785855965644746e-05  nan  1.4230427579434377e-04
3.1999999999999802e+00  3.1998228078058418e+01  3.1998500872779232e+01  3.1998500873138401e+01  2.4351497531194859e-02  nan  nan  nan  nan  nan  nan  -9.1638930858090620e-06  nan  nan  3.4461851396147791e-05  nan  1.9400875582870598e-04
3.9999999999999600e+00  3.1997929954717012e+01  3.1998094331411007e+01  3.1998094331957855e+01  2.4411809708005647e-02  nan  nan  nan  nan  nan  nan  -1.1116245489490803e-05  nan  nan  1.2470445521903486e-04  nan  1.7514016167555303e-04
4.7999999999999403e+00  3.1997297926895431e+01  3.1997593998854239e+01  3.1997593999560262e+01  2.4477648965066909e-02  nan  nan  nan  nan  nan  nan  -1.3179027793188775e-05  nan  nan  1.3786362674578868e-04  nan  1.4035391447526289e-04
5.5999999999999304e+00  3.1995561680780948e+01  3.1996633487471119e+01  3.1996633488266923e+01  2.4533945019882802e-02  nan  nan  nan  nan  nan  nan  -1.5133294016849352e-05  nan  nan  1.4735923428425466e-04  nan  1.5889547447001760e-04
6.3999999999999098e+00  3.1996316611980458e+01  3.1996757910068453e+01  3.1996757910954447e+01  2.4541511184642709e-02  nan  nan  nan  nan  nan  nan  -1.6976202995945175e-05  nan  nan  1.8685282649448534e-04  nan  1.9572632492925144e-04
7.1999999999998900e+00  3.1996103868275547e+01  3.1996300576315203e+01  3.1996300577335312e+01  2.4498417847730849e-02  nan  nan  nan  nan  nan  nan  -1.8591147147980526e-05  nan  nan  2.1986563351255052e-04  nan  2.2173359270927421e-04
7.9999999999998703e+00  3.1995514048052531e+01  3.1995854230835771e+01  3.1995854232037374e+01  2.4474889653809909e-02  nan  nan  nan  nan  nan  nan  -1.9916453879716665e-05  nan  nan  2.4448993560053538e-04  nan  2.5461660521045563e-04
8.7999999999998604e+00  3.1994877883739996e+01  3.1995127793212696e+01  3.1995127794653200e+01  2.4499762107716115e-02  nan  nan  nan  nan  nan  nan  -2.1029798341321482e-05  nan  nan  2.8292460440828795e-04  nan  2.8883060352712851e-04
9.5999999999998398e+00  3.1994404710629844e+01  3.1994524844924701e+01  3.1994524846648847e+01  2.4533239786091579e-02  nan  nan  nan  nan  nan  nan  -2.2114851467850164e-05  nan  nan  3.2304086031690167e-04  nan  3.2389470533119978e-04
1.0399999999999800e+01  3.1993196994959032e+01  3.1993891655605211e+01  3.1993891657620271e+01  2.4526880285106925e-02  nan  nan  nan  nan  nan  nan  -2.3265849445804835e-05  nan  nan  3.5599816855273725e-04  nan  3.5675928037463877e-04
1.1199999999999800e+01  3.1993101886944228e+01  3.1993189803068081e+01  3.1993189805370470e+01  2.4490318178527256e-02  nan  nan  nan  nan  nan  nan  -2.4404791127460640e-05  nan  nan  4.0858936798709886e-04  nan  4.0963638577996890e-04
1.1999999999999799e+01  3.1992714727627408e+01  3.1992410934904154e+01  3.1992410937500463e+01  2.4474825929547899e-02  nan  nan  nan  nan  nan  nan  -2.5442643413266003e-05  nan  nan  4.6732938117739683e-04  nan  4.6848849640842866e-04
1.2799999999999800e+01  3.1992411344870511e+01  3.1991613344289824e+01  3.1991613347205650e+01  2.4503782221002694e-02  nan  nan  nan  nan  nan  nan  -2.6382492072820566e-05  nan  nan  5.1215234233367669e-04  nan  5.1307773611966568e-04
1.5199999999999701e+01  3.1971092693216058e+01  3.1950967008397342e+01  3.1950967009046455e+01  2.4568016168126573e-02  nan  nan  nan  nan  nan  nan  7.9326904466285077e-05  nan  nan  8.2365143411245411e-04  nan  6.2888628498769363e-03
1.5199999999999701e+01  3.1990421120564751e+01  3.1989077499718807e+01  3.1989077503784490e+01  2.4517496719830383e-02  nan  nan  nan  nan  nan  nan  -2.8901606275031928e-05  nan  nan  -6.2021344363951433e-04  nan  6.5221098852935068e-04
1.5999999999999700e+01  3.1989953742420546e+01  3.1988311872518391e+01  3.1988311877018212e+01  2.4485482633363840e-02  nan  nan  nan  nan  nan  nan  -2.9633488319462387e-05  nan  nan  -6.8099549665545482e-04  nan  7.1494416863293413e-04
1.5999999999999700e+01  3.1970879817878192e+01  3.1952799901197757e+01  3.1952799903239619e+01  2.4658240599172234e-02  nan  nan  nan  nan  nan  nan  9.5133723347016899e-05  nan  nan  -8.1789221178926784e-04  nan  6.0030931838922497e-03
1.6799999999999802e+01  3.1988991502303154e+01  3.1987127076472973e+01  3.1987127081424312e+01  2.4491015009434201e-02  nan  nan  nan  nan  nan  nan  -3.0314797661477270e-05  nan  nan  -7.3477660471662619e-04  nan  7.6794705168115659e-04
1.6799999999999802e+01  3.1971729835509691e+01  3.1954737217416234e+01  3.1954737221038826e+01  2.4440902780271855e-02  nan  nan  nan  nan  nan  nan  1.1056880067152096e-04  nan  nan  -9.0673989005161102e-04  nan  5.7652796467406548e-03
1.7600000000000001e+01  3.1988351931366132e+01  3.1986069973777756e+01  3.1986069979187004e+01  2.4514135028642754e-02  nan  nan  nan  nan  nan  nan  -3.0970177489448008e-05  nan  nan  -7.8577814703238182e-04  nan  8.1835791676788104e-04
1.8400000000000102e+01  3.1987634532079312e+01  3.1985313374174371e+01  3.1985313380044317e+01  2.4506454132095699e-02  nan  nan  nan  nan  nan  nan  -3.1599447858648272e-05  nan  nan  -8.4671922765824654e-04  nan  8.8134089483199094e-04
1.9200000000000198e+01  3.1986761174432026e+01  3.1984623275057999e+01  3.1984623281388490e+01  2.4455965412158075e-02  nan  nan  nan  nan  nan  nan  -3.2176653956450811e-05  nan  nan  -9.1859096297086868e-04  nan  9.5803072444359562e-04
2.0000000000000298e+01  3.1985070107286994e+01  3.1983230807034612e+01  3.1983230813840702e+01  2.4429918511646626e-02  nan  nan  nan  nan  nan  nan  -3.2690080444861317e-05  nan  nan  1.0372995489755607e-03  nan  1.0379472767666645e-03
2.0800000000000502e+01  3.1984691578890672e+01  3.1982053163659280e+01  3.1982053170940457e+01  2.4442707420167593e-02  nan  nan  nan  nan  nan  nan  -3.3162658153370553e-05  nan  nan  1.1065711188382292e-03  nan  1.1071139012848040e-03
2.1600000000000598e+01  3.1983699580540208e+01  3.1981115286217609e+01  3.1981115293974849e+01  2.4469632380761226e-02  nan  nan  nan  nan  nan  nan  -3.3625800672195880e-05  nan  nan  1.1789374916003185e-03  nan  1.1793703335555255e-03
2.2400000000000698e+01  3.1983366237775055e+01  3.1979974245916434e+01  3.1979974254151514e+01  2.4480787373771507e-02  nan  nan  nan  nan  nan  nan  -3.4085603071223490e-05  nan  nan  1.2686558315365888e-03  nan  1.2690335813406138e-03
