# time  Re(R=8)  Im(R=8)  Re(R=16)  Im(R=16)
0.0000000000000000e+00  -1.3645023432077822e-06  -4.4012678972280700e-17  -4.1278315242671576e-08  3.8394544352436891e-17
8.0000000000000004e-01  -8.4715713052986553e-07  3.9468982484971819e-17  -3.7714226145557849e-08  7.6202395966169521e-17
1.6000000000000001e+00  -1.1661591110098944e-06  1.3513224827316206e-16  -3.3377943934011890e-08  -9.8828943895073555e-17
2.3999999999999901e+00  -4.8482251137111512e-07  -1.2014738840328623e-16  -2.7891855427440055e-08  -1.4925249429904438e-16
3.1999999999999802e+00  -5.5501410077400705e-07  1.0730763947233192e-16  -1.7643143530035668e-08  7.8230431069912731e-17
3.9999999999999600e+00  3.5087354263302780e-07  -1.4379908938946806e-16  -3.1742505741272122e-08  1.3866886394521620e-16
4.7999999999999403e+00  8.6766257078033581e-07  4.6806193632325382e-17  3.9762753705780318e-08  -1.8318914726347374e-16
5.5999999999999304e+00  1.5703428726358118e-06  2.7697977375215621e-18  3.6372267317112690e-08  -8.7279455701951139e-15
6.3999999999999098e+00  2.2456499648538208e-06  -5.7852138539231900e-17  1.1745672331667029e-08  4.7028375535997208e-14
7.1999999999998900e+00  1.9673551062102230e-06  5.0469822887437045e-17  1.2229685636484433e-07  -1.4582389519168039e-13
7.9999999999998703e+00  1.9560016966595001e-06  -5.4413820048089881e-17  1.8829998286411503e-07  3.1190005242852467e-13
8.7999999999998604e+00  1.2424723493622086e-06  -2.7797503746518001e-18  2.3053922326322262e-07  -1.2434749997391891e-13
9.5999999999998398e+00  1.1421784692610208e-06  -8.5601064946224867e-16  4.9123317886057841e-07  -7.1804738964936204e-13
1.0399999999999800e+01  9.1133409894900659e-07  1.8279085351195681e-15  5.9917097061383256e-07  1.2657857546956826e-12
1.1199999999999800e+01  1.0473764498883372e-06  -8.7514429788359974e-15  9.2486350676833501e-07  -1.2939128489807888e-12
1.1999999999999799e+01  1.4314560298102605e-06  4.6266452168115444e-14  1.4790127378762656e-06  9.1814916047522908e-13
1.2799999999999800e+01  1.9524743589519692e-06  -1.9517635222582579e-13  1.9401341736907228e-06  3.5463642737249713e-12
1.3599999999999801e+01  2.3289727643383752e-06  6.0331164434927753e-13  2.3376171016605171e-06  -7.0076601961603796e-12
1.4399999999999700e+01  2.7740711873773388e-06  -1.1276030893231690e-12  2.3212055919899337e-06  -8.1412359102871960e-13
1.5199999999999701e+01  2.9580075575561471e-06  4.9643178573794571e-13  2.1587950515965030e-06  8.6235840083846316e-12
1.5999999999999700e+01  3.2433844838589218e-06  1.6583710568437423e-12  1.5317951838613756e-06  -9.9131976657759342e-13
1.6799999999999802e+01  3.6672167422734711e-06  -2.7252058597492895e-12  7.1753655976003204e-07  -3.6643726172761719e-12
1.7600000000000001e+01  4.0358958836302147e-06  1.3950194890416021e-12  1.1191528887946970e-07  -1.0786443615007562e-12
1.8400000000000102e+01  4.4653004092414793e-06  1.0115751012397366e-12  -9.7266065213640691e-08  -1.5336594403790860e-12
1.9200000000000198e+01  4.9023364206503333e-06  1.9980172517797474e-12  -2.6040899029025429e-07  -3.0005905048966032e-13
2.0000000000000298e+01  5.3125196606065308e-06  1.0113163814422723e-11  -8.8553008574589076e-08  8.1234318731421698e-12
2.0800000000000502e+01  5.7548576761725634e-06  1.1939123485337578e-11  2.1151647731784957e-07  5.1249486261092560e-12
2.1600000000000598e+01  6.2207221389949885e-06  1.2185376616520515e-11  4.2925683228957798e-07  -6.5000091551547091e-12
2.2400000000000698e+01  6.6990218513072861e-06  2.2518038164073454e-11  4.9616598968592769e-07  1.9355659237039959e-12
