time  net_outward_flux  psi4_boundary_amp
0.0000000000000000e+00  0.0000000000000000e+00  9.3547599649298363e-09
8.0000000000000004e-01  -6.3650517788375242e-17  1.2837445643404049e-08
1.6000000000000001e+00  -4.2502947360939156e-17  2.2051629145731597e-08
2.3999999999999901e+00  3.4242249818108820e-17  2.9282802792598945e-08
3.1999999999999802e+00  7.0628523630423720e-17  3.2007126100948133e-08
3.9999999999999600e+00  2.3970501690384158e-17  3.2132419334892525e-08
4.7999999999999403e+00  -4.6733158850948787e-17  3.0618453023153029e-08
5.5999999999999304e+00  -5.2102484956981290e-17  2.8119629737807890e-08
6.3999999999999098e+00  1.6500428752260191e-17  2.5550301506659240e-08
7.1999999999998900e+00  7.3405149065003257e-17  2.3519485920382867e-08
7.9999999999998703e+00  4.5759646037664213e-17  2.2108334605269232e-08
8.7999999999998604e+00  -3.2391740233913999e-17  2.1209057296026894e-08
9.5999999999998398e+00  -6.1290723946884088e-17  2.0574887458133149e-08
1.0399999999999800e+01  -2.8631515292047359e-18  2.0439455125924982e-08
1.1199999999999800e+01  6.9516118776052799e-17  1.9469428726208791e-08
1.1999999999999799e+01  5.7956528677346754e-17  2.1725446518577394e-08
1.2799999999999800e+01  -9.0826400518313233e-18  2.3624849065052785e-08
1.3599999999999801e+01  -4.7365845660584421e-17  3.0186909003383630e-08
1.4399999999999700e+01  9.0976549441640954e-17  3.3361362788831513e-08
1.5199999999999701e+01  5.7867633140258940e-16  3.5207934880408989e-08
1.5999999999999700e+01  3.0017515816250740e-15  3.1657065939889213e-08
1.6799999999999802e+01  1.3215321806371384e-14  3.0321283799353494e-08
1.7600000000000001e+01  8.1897117839783371e-14  3.2365402181340378e-08
1.8400000000000102e+01  1.5967882605686405e-13  3.6387593862532592e-08
1.9200000000000198e+01  7.3992113592978975e-13  3.5102144047976024e-08
2.0000000000000298e+01  2.6366415525165307e-12  2.8986200175908682e-08
2.0800000000000502e+01  3.8044023027070365e-12  3.2519653952840287e-08
2.1600000000000598e+01  1.7416743632235697e-11  4.1984147493231862e-08
2.2400000000000698e+01  2.3231556460127714e-11  5.1385142357903368e-08
2.3200000000000799e+01  6.6018923429015338e-11  7.1146003667412800e-08
2.4000000000000998e+01  8.8180991087973614e-11  8.2058229566356923e-08
2.4800000000001098e+01  1.9185468357026339e-10  9.0196967939043830e-08
2.5600000000001199e+01  2.0218038254241722e-10  8.6835044316021439e-08
2.6400000000001299e+01  3.8346028614198918e-10  1.0366386627158000e-07
2.7200000000001499e+01  3.1630858322641736e-10  1.0615684253447018e-07
2.8000000000001599e+01  5.2255579517873149e-10  1.1555835296613032e-07
2.8800000000001699e+01  4.0806326845160653e-10  1.1019779776482379e-07
2.9600000000001799e+01  6.2448682220685530e-10  1.0715938125509232e-07
3.0400000000001999e+01  6.6952001628527731e-10  1.0861028910610007e-07
3.1200000000002099e+01  9.3438420883025884e-10  8.8325440847429610e-08
3.2000000000002203e+01  1.0231872855578287e-09  1.0548537399083319e-07
3.2800000000002001e+01  1.2611196333398562e-09  8.6317109115916938e-08
3.3600000000001899e+01  1.0958028005558043e-09  9.4724708875799241e-08
3.4400000000001697e+01  1.1647308765491304e-09  8.8435326099092388e-08
3.5200000000001602e+01  9.7701888069956854e-10  6.2321699742199386e-08
3.6000000000001400e+01  9.0835196676750882e-10  5.1190560362201853e-08
3.6800000000001198e+01  9.4550070802935857e-10  3.7042127795311063e-08
3.7600000000001103e+01  8.6230975733931427e-10  4.4339360429010038e-08
3.8400000000000901e+01  9.3580825156156765e-10  5.1261288979588651e-08
3.9200000000000799e+01  9.1628566210187560e-10  4.6834562398112303e-08
4.0000000000000597e+01  8.3158187919015413e-10  4.5680249331128565e-08
4.0800000000000502e+01  8.2703124954705562e-10  3.8288286251249378e-08
4.1600000000000300e+01  7.2014640340751897e-10  4.5473208226304135e-08
4.2400000000000098e+01  6.7867222276644844e-10  4.5688651512754496e-08
4.3200000000000003e+01  5.4419384544998793e-10  4.6574721878577856e-08
4.3999999999999801e+01  5.1244746348586740e-10  5.2923934859017223e-08
4.4799999999999699e+01  3.9761263929856982e-10  4.9670271166079872e-08
4.5599999999999497e+01  3.5747155851327316e-10  5.7025380320404167e-08
4.6399999999999302e+01  3.3910821587421099e-10  5.6057427290608538e-08
4.7199999999999200e+01  4.7585266910260682e-10  5.6668448528449971e-08
4.7999999999998998e+01  4.1766667291344455e-10  6.4012089195828561e-08
4.8799999999998903e+01  4.4957943002287884e-10  6.0185939399144276e-08
