# time  chi_mean_R8  chi_min_R8  chi_max_R8  lapse_mean_R8  lapse_min_R8  lapse_max_R8  K_mean_R8  K_min_R8  K_max_R8  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16
0.0000000000000000e+00  1.0000113448616590e+00  9.9264988345090466e-01  1.0073939700652701e+00  9.9999871758168024e-01  9.9594531167825118e-01  1.0040564874484976e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0000033198332250e+00  9.9870720582973371e-01  1.0013012889685966e+00  9.9999753915085932e-01  9.9935576224323674e-01  1.0006386832137766e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00
8.0000000000000004e-01  1.0000113487892670e+00  9.9264904385180208e-01  1.0073939536904801e+00  9.9999870807789559e-01  9.9594317571374003e-01  1.0040615947014764e+00  -2.5930711209521375e-08  -3.6204786440047803e-05  3.8319840769743374e-05  1.0000033187725725e+00  9.9870723910760928e-01  1.0013012515484894e+00  9.9999754231051996e-01  9.9935573444975268e-01  1.0006387241876822e+00  -3.9964923604700953e-09  -1.1767291504371850e-07  1.0260538800428027e-07
1.6000000000000001e+00  1.0000112738602942e+00  9.9264451405452991e-01  1.0073979256319618e+00  9.9999893153445041e-01  9.9595331913774132e-01  1.0040576051518060e+00  -1.4351817984927996e-07  -2.6289229120764176e-05  3.1004461686703452e-05  1.0000033155447143e+00  9.9870729508464218e-01  1.0013011804116287e+00  9.9999755194164264e-01  9.9935562741359141e-01  1.0006388669576147e+00  -8.0928634855268386e-09  -1.3419398541099411e-07  1.0051092063809340e-07
2.3999999999999901e+00  1.0000110971453611e+00  9.9263880794395098e-01  1.0074088489288926e+00  9.9999940177987567e-01  9.9598323301292413e-01  1.0040201372351494e+00  -4.9012125371351651e-07  -1.4321827932460643e-05  1.3273414950903683e-05  1.0000033097018206e+00  9.9870757262492249e-01  1.0013008772097163e+00  9.9999756889571567e-01  9.9935510395493854e-01  1.0006394655639912e+00  -1.3220241024282909e-08  -4.8167357759130899e-07  4.0145978418237054e-07
3.1999999999999802e+00  1.0000109293947772e+00  9.9265502490592561e-01  1.0073941404600451e+00  1.0000000180691675e+00  9.9596143745946630e-01  1.0040358199068038e+00  -3.8642317938675898e-08  -1.2230241629424519e-05  1.3808678916191560e-05  1.0000033030224404e+00  9.9870702429471492e-01  1.0013014706757473e+00  9.9999759050721049e-01  9.9935608206017723e-01  1.0006384012110994e+00  -1.5532510640013532e-08  -1.3557807741075267e-06  1.2472185682080229e-06
3.9999999999999600e+00  1.0000110928221801e+00  9.9265185041142034e-01  1.0074020638581029e+00  9.9999994954539739e-01  9.9596152925585146e-01  1.0040213972490459e+00  1.4120639351615766e-07  -1.0377527843965128e-05  8.9798703699023643e-06  1.0000032777432430e+00  9.9871124675168355e-01  1.0012960853220740e+00  9.9999764729737051e-01  9.9934829742736775e-01  1.0006485008765800e+00  -6.2411283487540752e-08  -8.4545194867053267e-06  7.1981745653555081e-06
4.7999999999999403e+00  1.0000112838340729e+00  9.9264941522467831e-01  1.0074045968150989e+00  9.9999958701417124e-01  9.9596396166585144e-01  1.0040088472979150e+00  2.2399179147823625e-07  -1.0169205234878646e-05  1.3642537698548415e-05  1.0000032196760624e+00  9.9871262727065246e-01  1.0012952750732622e+00  9.9999778294949504e-01  9.9934267110207731e-01  1.0006537062860024e+00  -9.9079266903469186e-08  -9.0254902161812306e-06  7.3191988807206966e-06
5.5999999999999304e+00  1.0000113650752009e+00  9.9265775913030219e-01  1.0073841808727935e+00  9.9999923800371260e-01  9.9594733092028476e-01  1.0040365723291842e+00  3.3152693278122812e-07  -2.8279478914016762e-05  1.8614038325027056e-05  1.0000031673293570e+00  9.9871059555824371e-01  1.0012973231234295e+00  9.9999793416646465e-01  9.9934470876054859e-01  1.0006516907243668e+00  -8.5702870097947728e-08  -7.9806078959730204e-06  6.5674298812511125e-06
6.3999999999999098e+00  1.0000113520544434e+00  9.9265971068335679e-01  1.0073740061707686e+00  9.9999891251234607e-01  9.9593077087579995e-01  1.0040675866159945e+00  1.5725357264566494e-07  -3.3904646470243602e-05  2.6035664666875833e-05  1.0000031137678251e+00  9.9871008602657774e-01  1.0012974297192281e+00  9.9999809250321514e-01  9.9934551426315599e-01  1.0006517076743355e+00  -1.2212823259961842e-07  -6.9239967720159664e-06  5.7701829612979656e-06
7.1999999999998900e+00  1.0000113172486260e+00  9.9265666085630189e-01  1.0073759091075463e+00  9.9999864788615644e-01  9.9593380909407969e-01  1.0040726292735338e+00  2.1530624367608533e-07  -2.0718269098880041e-05  1.4927274018769929e-05  1.0000030222934122e+00  9.9870991422135269e-01  1.0012973770217215e+00  9.9999833126013082e-01  9.9934604797972781e-01  1.0006520118598496e+00  -1.8762141630967928e-07  -5.9303450537658784e-06  5.1346024128105392e-06
7.9999999999998703e+00  1.0000112563936761e+00  9.9265835991555584e-01  1.0073782166437810e+00  9.9999850193749262e-01  9.9593366479625756e-01  1.0040722571309380e+00  2.4217127493316245e-08  -1.4764943971542463e-05  9.7265371882094625e-06  1.0000028840511013e+00  9.9871083968897301e-01  1.0012967574377178e+00  9.9999869111132833e-01  9.9934457859794246e-01  1.0006531082504035e+00  -2.2127473796479422e-07  -5.3565854966349007e-06  4.4616106586650429e-06
8.7999999999998604e+00  1.0000111198131802e+00  9.9265973576256872e-01  1.0073803043132572e+00  9.9999865414212463e-01  9.9592957391352699e-01  1.0040686511911661e+00  -1.0829742330577032e-07  -1.2811372366386545e-05  1.0756766796159173e-05  1.0000028328083237e+00  9.9871333679181651e-01  1.0012951095433726e+00  9.9999892319032235e-01  9.9933871149748843e-01  1.0006573567535655e+00  -7.4266753201198188e-08  -6.5349998676074223e-06  5.7865081199959353e-06
9.5999999999998398e+00  1.0000108704260295e+00  9.9265552577566929e-01  1.0073816719680213e+00  9.9999911378983852e-01  9.9593023847802620e-01  1.0040611994015309e+00  -5.0879877060990183e-07  -1.3363381504782654e-05  1.3153926495584401e-05  1.0000028544630419e+00  9.9871244057199882e-01  1.0012973738136497e+00  9.9999897048178543e-01  9.9933854457522175e-01  1.0006542836583503e+00  2.7610494099546726e-08  -5.0593738906613482e-06  3.9776566733283980e-06
1.0399999999999800e+01  1.0000102173720848e+00  9.9265013328641638e-01  1.0073802472926296e+00  1.0000004325323666e+00  9.9593333682628726e-01  1.0040555424225028e+00  -8.9480861376816751e-07  -8.0521415671900099e-06  9.5049825035883823e-06  1.0000029363550444e+00  9.9871147569422458e-01  1.0012987440713130e+00  9.9999884078998225e-01  9.9934026381372110e-01  1.0006505711143376e+00  1.0520476689716234e-07  -5.3637971318397020e-06  6.1481677372355980e-06
1.1199999999999800e+01  1.0000096304432353e+00  9.9265005342117552e-01  1.0073764857002110e+00  1.0000018141321800e+00  9.9592859905944942e-01  1.0040561503815919e+00  -7.9661262306342484e-07  -1.2567562968055110e-05  8.4827820991245188e-06  1.0000030072605868e+00  9.9871232404615984e-01  1.0012952858128588e+00  9.9999867236041307e-01  9.9933890612004084e-01  1.0006562577919853e+00  1.0077685153743506e-07  -6.7845537231381114e-06  3.8914663153022457e-06
1.1999999999999799e+01  1.0000090602518110e+00  9.9265039002854227e-01  1.0073762103254509e+00  1.0000032043861524e+00  9.9592254659213242e-01  1.0040532646211480e+00  -7.7923819029631831e-07  -9.1741245710432057e-06  1.3825542467557930e-05  1.0000030300769509e+00  9.9871346291422469e-01  1.0012906237062467e+00  9.9999857591150232e-01  9.9933592175124630e-01  1.0006676058700918e+00  1.8082230516010834e-08  -1.0684742403824111e-05  7.2018924990870314e-06
1.2799999999999800e+01  1.0000087299829392e+00  9.9264584453755100e-01  1.0073784157596430e+00  1.0000042087724406e+00  9.9592364150137780e-01  1.0040442445083779e+00  -3.5716173272258685e-07  -1.1307411482608463e-05  1.5172103677729203e-05  1.0000030093698344e+00  9.9871282800425987e-01  1.0012898724394590e+00  9.9999858598730684e-01  9.9933603212068278e-01  1.0006728371321476e+00  -4.4258363225739778e-08  -8.8930887608059657e-06  5.3650570585754585e-06
1.3599999999999801e+01  1.0000086952277114e+00  9.9263950270496293e-01  1.0073768227738833e+00  1.0000045068876871e+00  9.9592568768324297e-01  1.0040394322211044e+00  5.6999543912122603e-08  -9.8576066133132739e-06  1.0844949922242828e-05  1.0000029143779732e+00  9.9871217075598695e-01  1.0012907871951082e+00  9.9999877017271133e-01  9.9933712446214229e-01  1.0006730212213304e+00  -1.7681685877676797e-07  -6.4129084578605826e-06  4.3045622753867416e-06
1.4399999999999700e+01  1.0000087581496928e+00  9.9263387034841055e-01  1.0073725750032723e+00  1.0000043310709779e+00  9.9592470266924293e-01  1.0040400645698708e+00  2.2008203324067865e-07  -9.3697697830842178e-06  1.0290584935300491e-05  1.0000027591257448e+00  9.9871218921738936e-01  1.0012917749807380e+00  9.9999912885725295e-01  9.9933697229929952e-01  1.0006716009911047e+00  -2.8854381382322442e-07  -7.1495923094151894e-06  5.5494817872102786e-06
1.5199999999999701e+01  1.0000087575516037e+00  9.9262988128894103e-01  1.0073701172885583e+00  1.0000040733620772e+00  9.9592251429803447e-01  1.0040391511813360e+00  1.9559430430879403e-07  -8.6934597878892023e-06  1.2706184230394419e-05  1.0000024939876198e+00  9.9871108837074862e-01  1.0012936408440312e+00  9.9999975376820849e-01  9.9933875493925561e-01  1.0006676884827026e+00  -4.9519650327225508e-07  -5.6729958378877987e-06  4.5296041846802629e-06
1.5999999999999700e+01  1.0000087063143994e+00  9.9262853752126112e-01  1.0073691860163430e+00  1.0000038864679075e+00  9.9591726382665391e-01  1.0040358626321029e+00  1.4650205483841540e-07  -7.2744012929475514e-06  1.3474312866555437e-05  1.0000021332810207e+00  9.9871016103950450e-01  1.0012947504976577e+00  1.0000006628341018e+00  9.9934097474930983e-01  1.0006642931875507e+00  -6.1277197032915536e-07  -7.4164264070200539e-06  4.6429545782987032e-06
