# time  total_activity  peak_activity  rms_radius  confined_frac  bary_x  bary_y  bary_z  r_conf  total_activity_proper  rms_radius_proper  confined_frac_proper  rms_radius_canon  confined_frac_canon  rms_radius_phantom  confined_frac_phantom  canon_mass_frac  min_chi
0.0000000000000000e+00  3.1908774622647030e+01  3.8825846362712392e-02  6.4371507044065153e+00  3.1860572060306425e-01  3.1999830797172606e+01  3.1999863913996389e+01  3.1999863985960506e+01  4.7999999999999998e+00  3.2748872116161309e+01  6.4338884854597884e+00  3.1901902396202603e-01  6.4371507044065153e+00  3.1860572060306425e-01  nan  nan  1.0000000000000000e+00  9.8170381095493886e-01
2.0000000000000001e-01  3.2598555339963056e+01  7.7930379285193627e-02  6.3805007997474563e+00  3.3109801212165657e-01  3.1999726341055140e+01  3.1999756838708773e+01  3.1999757161780252e+01  4.7999999999999998e+00  3.3033842137127962e+01  6.3859234870087418e+00  3.3042255681497823e-01  6.3805007997474563e+00  3.3109801212165657e-01  nan  nan  1.0000000000000000e+00  9.8403150191162059e-01
4.0000000000000002e-01  3.2838413965322971e+01  7.6144382122548912e-02  6.3672068455593838e+00  3.3394607443447477e-01  3.1999587962022225e+01  3.1999623786748959e+01  3.1999624394905975e+01  4.7999999999999998e+00  3.2871794407981923e+01  6.3810460643189861e+00  3.3219975005879271e-01  6.3672068455593838e+00  3.3394607443447477e-01  nan  nan  1.0000000000000000e+00  9.8469972849317156e-01
5.9999999999999998e-01  3.2847744961237950e+01  7.0874528120743435e-02  6.3742330133084737e+00  3.3241370971481726e-01  3.1999413145461162e+01  3.1999466613283165e+01  3.1999467562958777e+01  4.7999999999999998e+00  3.2502166542725845e+01  6.3961502269284249e+00  3.2968285972193939e-01  6.3742330133084737e+00  3.3241370971481726e-01  nan  nan  1.0000000000000000e+00  9.8518462409418006e-01
8.0000000000000104e-01  3.2856894552467949e+01  6.5548162150600497e-02  6.3808464560523150e+00  3.3068765001774830e-01  3.1999220478296948e+01  3.1999295308550867e+01  3.1999296651855690e+01  4.7999999999999998e+00  3.2160517271767588e+01  6.4104592953967874e+00  3.2688951656017995e-01  6.3808464560523150e+00  3.3068765001774830e-01  nan  nan  1.0000000000000000e+00  9.8560589521722242e-01
1.0000000000000000e+00  3.2917938465823681e+01  5.8577019979272546e-02  6.3826362000365782e+00  3.2994420719448103e-01  3.1999024319194032e+01  3.1999118942316127e+01  3.1999120709154287e+01  4.7999999999999998e+00  3.1898460875959582e+01  6.4194887461997538e+00  3.2504925932637246e-01  6.3826362000365782e+00  3.2994420719448103e-01  nan  nan  1.0000000000000000e+00  9.8599575543530249e-01
1.2000000000000000e+00  3.3009480237297559e+01  5.1392048126333238e-02  6.3818734362453862e+00  3.2970134931548528e-01  3.1998832544014064e+01  3.1998944021878774e+01  3.1998946215314916e+01  4.7999999999999998e+00  3.1695400570128918e+01  6.4253520739483623e+00  3.2379872715023855e-01  6.3818734362453862e+00  3.2970134931548528e-01  nan  nan  1.0000000000000000e+00  9.8635954835960382e-01
1.3999999999999899e+00  3.3113213754063992e+01  4.6853616351770086e-02  6.3801849050684023e+00  3.2961527889289965e-01  3.1998650404460971e+01  3.1998777332225494e+01  3.1998779933054720e+01  4.7999999999999998e+00  3.1533706149698489e+01  6.4295576064154787e+00  3.2276838114050010e-01  6.3801849050684023e+00  3.2961527889289965e-01  nan  nan  1.0000000000000000e+00  9.8669950368091897e-01
1.5999999999999901e+00  3.3312166746149323e+01  5.0164116448715643e-02  6.3694844373043757e+00  3.3144120812467548e-01  3.1998487792078610e+01  3.1998633215508935e+01  3.1998636183183976e+01  4.7999999999999998e+00  3.1487566507814773e+01  6.4242521230450835e+00  3.2363608507809349e-01  6.3694844373043757e+00  3.3144120812467548e-01  nan  nan  1.0000000000000000e+00  9.8702270294537608e-01
1.7999999999999801e+00  3.3557816504568017e+01  4.6839262965998579e-02  6.3542611185753639e+00  3.3415875465373329e-01  3.1998329411601844e+01  3.1998504259227872e+01  3.1998507552474585e+01  4.7999999999999998e+00  3.1510094570037570e+01  6.4137854145282809e+00  3.2542885234593671e-01  6.3542611185753639e+00  3.3415875465373329e-01  nan  nan  1.0000000000000000e+00  9.8733442438152164e-01
1.9999999999999800e+00  3.3787608538644463e+01  4.3934913009727378e-02  6.3399852100450076e+00  3.3657193282371789e-01  3.1998165981324323e+01  3.1998378702010250e+01  3.1998382291966355e+01  4.7999999999999998e+00  3.1543458387552739e+01  6.4034587441240154e+00  3.2696373682373592e-01  6.3399852100450076e+00  3.3657193282371789e-01  nan  nan  1.0000000000000000e+00  9.8764158030448623e-01
2.1999999999999802e+00  3.3983053801742074e+01  4.1366683872537766e-02  6.3279720225899281e+00  3.3833546156243993e-01  3.1998002848058984e+01  3.1998253244403831e+01  3.1998257119051765e+01  4.7999999999999998e+00  3.1570573168044369e+01  6.3945458918347899e+00  3.2794092910323874e-01  6.3279720225899281e+00  3.3833546156243993e-01  nan  nan  1.0000000000000000e+00  9.8793864872148618e-01
2.3999999999999702e+00  3.4150018486443244e+01  3.9304780939130056e-02  6.3175765974825318e+00  3.3953050303049442e-01  3.1997846588187603e+01  3.1998129380824821e+01  3.1998133546986026e+01  4.7999999999999998e+00  3.1596083788640531e+01  6.3864283190866864e+00  3.2845988434353479e-01  6.3175765974825318e+00  3.3953050303049442e-01  nan  nan  1.0000000000000000e+00  9.8822553970490123e-01
2.5999999999999699e+00  3.4294344329600236e+01  3.7723461860910475e-02  6.3083634990755879e+00  3.4033002365188880e-01  3.1997693639801337e+01  3.1998000800558248e+01  3.1998005279166346e+01  4.7999999999999998e+00  3.1624317507913773e+01  6.3786990733147828e+00  3.2865947882478436e-01  6.3083634990755879e+00  3.4033002365188880e-01  nan  nan  1.0000000000000000e+00  9.8850220299604630e-01
