# time  R_areal_min  r_at_R_areal_min
0.0000000000000000e+00  2.4633240381994892e-01  2.5000000000000000e-01
8.0000000000000004e-01  2.4631078762104849e-01  2.5000000000000000e-01
1.6000000000000001e+00  2.4623055396514984e-01  2.5000000000000000e-01
2.3999999999999901e+00  2.4613595945363834e-01  2.5000000000000000e-01
3.1999999999999802e+00  2.4605049468445270e-01  2.5000000000000000e-01
3.9999999999999600e+00  2.4597004020323687e-01  2.5000000000000000e-01
4.7999999999999403e+00  2.4591062582387810e-01  2.5000000000000000e-01
5.5999999999999304e+00  2.4585714909786405e-01  2.5000000000000000e-01
6.3999999999999098e+00  2.4581492640316532e-01  2.5000000000000000e-01
7.1999999999998900e+00  2.4579862352145795e-01  2.5000000000000000e-01
7.9999999999998703e+00  2.4579286437957312e-01  2.5000000000000000e-01
8.7999999999998604e+00  2.4576872376263209e-01  2.5000000000000000e-01
9.5999999999998398e+00  2.4572274537305094e-01  2.5000000000000000e-01
1.0399999999999800e+01  2.4566220631617811e-01  2.5000000000000000e-01
1.1199999999999800e+01  2.4558767647014237e-01  2.5000000000000000e-01
1.1999999999999799e+01  2.4549912795515869e-01  2.5000000000000000e-01
1.2799999999999800e+01  2.4539736236148951e-01  2.5000000000000000e-01
1.3599999999999801e+01  2.4528360641255409e-01  2.5000000000000000e-01
1.4399999999999700e+01  2.4515829470016570e-01  2.5000000000000000e-01
1.5199999999999701e+01  2.4502215656926885e-01  2.5000000000000000e-01
1.5999999999999700e+01  2.4487519150125531e-01  2.5000000000000000e-01
1.6799999999999802e+01  2.4471800942399119e-01  2.5000000000000000e-01
1.7600000000000001e+01  2.4455116095456370e-01  2.5000000000000000e-01
1.8400000000000102e+01  2.4437535042046987e-01  2.5000000000000000e-01
1.9200000000000198e+01  2.4419164618901032e-01  2.5000000000000000e-01
2.0000000000000298e+01  2.4400070106283739e-01  2.5000000000000000e-01
2.0800000000000502e+01  2.4380208873177850e-01  2.5000000000000000e-01
2.1600000000000598e+01  2.4359401591854507e-01  2.5000000000000000e-01
2.2400000000000698e+01  2.4337862366750537e-01  2.5000000000000000e-01
2.3200000000000799e+01  2.4315852011450750e-01  2.5000000000000000e-01
2.4000000000000998e+01  2.4293205618852426e-01  2.5000000000000000e-01
2.4800000000001098e+01  2.4269947819793894e-01  2.5000000000000000e-01
2.5600000000001199e+01  2.4246282963742188e-01  2.5000000000000000e-01
2.6400000000001299e+01  2.4222293869222228e-01  2.5000000000000000e-01
2.7200000000001499e+01  2.4198014837590745e-01  2.5000000000000000e-01
2.8000000000001599e+01  2.4173490982514031e-01  2.5000000000000000e-01
2.8800000000001699e+01  2.4148792330882421e-01  2.5000000000000000e-01
2.9600000000001799e+01  2.4123982246357462e-01  2.5000000000000000e-01
3.0400000000001999e+01  2.4099204591788706e-01  2.5000000000000000e-01
3.1200000000002099e+01  2.4074625415444001e-01  2.5000000000000000e-01
3.2000000000002203e+01  2.4050160194014875e-01  2.5000000000000000e-01
3.2800000000002001e+01  2.4025802249533224e-01  2.5000000000000000e-01
3.3600000000001899e+01  2.4001623928977825e-01  2.5000000000000000e-01
3.4400000000001697e+01  2.3977685557151174e-01  2.5000000000000000e-01
3.5200000000001602e+01  2.3954071000981605e-01  2.5000000000000000e-01
3.6000000000001400e+01  2.3930734407735349e-01  2.5000000000000000e-01
3.6800000000001198e+01  2.3907628405149575e-01  2.5000000000000000e-01
3.7600000000001103e+01  2.3884821917920279e-01  2.5000000000000000e-01
3.8400000000000901e+01  2.3862420859371067e-01  2.5000000000000000e-01
3.9200000000000799e+01  2.3840567020868225e-01  2.5000000000000000e-01
4.0000000000000597e+01  2.3819229152189567e-01  2.5000000000000000e-01
