# time  Re(R=16)  Im(R=16)  Re(R=24)  Im(R=24)  Re(R=32)  Im(R=32)  Re(R=40)  Im(R=40)
2.1600000000000598e+01  5.5857909553376156e-05  3.2004347980962476e-08  1.2192719441662623e-05  -2.5630852107510139e-09  4.3509769105776115e-07  -4.7422573323524817e-08  -4.2793389598526660e-07  3.8955558679548705e-08
2.2000000000000600e+01  6.0009250187486790e-05  -6.4467853694671349e-09  1.3269581933861143e-05  -1.7012074523939903e-10  8.5340486852862165e-07  -8.1158357664237655e-08  -3.9619089452253761e-07  4.6499913530990676e-08
2.2400000000000698e+01  6.3748869591737025e-05  -3.3089149417528874e-08  1.4468298065825823e-05  -9.2360667136865938e-10  1.3414481216359514e-06  -1.6714165587551706e-08  -3.1102491235374115e-07  -1.4141468263840613e-08
2.2800000000000800e+01  6.7371483363472257e-05  -1.4316109556966414e-08  1.6072767590162921e-05  -3.8029947014884106e-08  1.8012634110456709e-06  4.1735104364142657e-08  -3.0847772649764422e-07  -1.9208911270459491e-08
2.3200000000000799e+01  7.1107575467093352e-05  1.9377724146550948e-08  1.8195480712593410e-05  -7.3692921306277665e-08  2.2471340852123214e-06  -1.4325406100470742e-10  -1.7136917892197764e-07  2.6923123055216197e-08
2.3600000000000900e+01  7.5049711099433209e-05  4.1978924065680600e-08  2.0640783308755494e-05  -5.6061222578006931e-08  2.7088994005928925e-06  -5.5815257029873641e-08  -1.8330115211400061e-09  2.9968321684826962e-09
2.4000000000000998e+01  7.9159298046772001e-05  5.4147942271126449e-08  2.3295572770873184e-05  -4.5800161697210390e-08  3.1476204721877100e-06  -5.3018039586788799e-08  -9.8366855203043459e-08  -5.4230706643515305e-08
2.4400000000001000e+01  8.3378546105611877e-05  5.4434489245916875e-08  2.6218251284402173e-05  -9.1302487363025403e-08  3.5566820930833281e-06  -3.7742106664652085e-08  -2.7388788270210224e-07  -2.6834815804429667e-08
2.4800000000001098e+01  8.7785362402590875e-05  3.8667312914294303e-08  2.9433468244237059e-05  -1.1115666539611043e-07  4.1054585787202857e-06  -3.0859317995962876e-08  -1.7999368756697875e-07  4.6632596491447962e-08
2.5200000000001101e+01  9.2614361298896404e-05  2.1060934331272102e-08  3.3051692301276682e-05  -4.7771614466649134e-08  5.0059446943474321e-06  -1.2004180244653619e-08  6.7753451554514651e-08  5.7679299723237840e-08
2.5600000000001199e+01  9.8096388965834792e-05  2.7927081401675794e-08  3.7365991597258357e-05  1.6597736893300278e-08  6.1509857402368918e-06  -2.0988148125810713e-09  1.4881887405972609e-07  3.1772948698495303e-09
2.6000000000001300e+01  1.0429035486941030e-04  6.5324820306570731e-08  4.2418070773183076e-05  4.4176628531212464e-09  7.1233838457004666e-06  -1.6008540261030243e-08  5.9046546751693559e-08  -4.1541907806519688e-08
2.6400000000001299e+01  1.1106965810312589e-04  1.0625962743385528e-07  4.7726895246916120e-05  -3.4484358561150422e-08  7.7666841696284249e-06  -2.5603660804522097e-08  3.7380619779173455e-08  -3.8499080021617656e-08
2.6800000000001400e+01  1.1824271198137255e-04  1.1791045364858232e-07  5.2773585322335730e-05  -3.3869422018490007e-08  8.4235446075196247e-06  -2.2917163272812489e-08  1.5753548579611512e-07  -3.9028556892537895e-08
2.7200000000001499e+01  1.2568199483948842e-04  9.4706109150918136e-08  5.7498677222362509e-05  -2.5658439796432431e-08  9.3402591116876355e-06  -2.2152775438752390e-08  2.7296464490530843e-07  -7.7397000396591561e-08
2.7600000000001501e+01  1.3337183075386657e-04  5.9492920696939731e-08  6.2112749105407375e-05  -5.6093029113169886e-08  1.0278250157670907e-05  -1.8035716900310333e-08  3.8129298495973907e-07  -6.6084465731873965e-08
2.8000000000001599e+01  1.4137465909762304e-04  3.8985596964502672e-08  6.6680882138889718e-05  -9.0612087724759416e-08  1.0999917148650390e-05  -1.1267478623389096e-08  7.1076337591433232e-07  3.7109915904684282e-08
2.8400000000001601e+01  1.4977282438733097e-04  4.3360292118116031e-08  7.1072210426068266e-05  -8.1341889222166176e-08  1.1635014005165970e-05  -1.2356778945243716e-08  1.2790880663969625e-06  9.1430351640762883e-08
2.8800000000001699e+01  1.5863214910503628e-04  6.4766692869912665e-08  7.5127461737154304e-05  -4.6300672676182762e-08  1.2336608651294226e-05  -3.3794185107175900e-09  1.7115236900090063e-06  1.1872823780469127e-08
2.9200000000001801e+01  1.6798721807383886e-04  8.8841071048939354e-08  7.8714940720985964e-05  -2.7692709773883207e-08  1.3053911584550214e-05  2.3819238713689831e-08  1.7120291185869890e-06  -7.3687674503142864e-08
2.9600000000001799e+01  1.7783086971149642e-04  1.0681674283202642e-07  8.1716022009242005e-05  -3.2961745036520397e-08  1.3778940884745133e-05  2.6753690152030770e-08  1.4628677317494509e-06  -7.0986244711804464e-08
3.0000000000001901e+01  1.8811137894962548e-04  1.1964523890058711e-07  8.4092815013467854e-05  -4.5794186556757978e-08  1.4627299668642285e-05  -1.2980318685700054e-08  1.4044203289590133e-06  -5.4279321285962696e-08
3.0400000000001999e+01  1.9875245835785976e-04  1.3322540484054053e-07  8.5973869597717915e-05  -5.4662623657374746e-08  1.5677099698402033e-05  -4.3347756538717256e-08  1.7716535424491542e-06  -6.8672043462619463e-08
3.0800000000002001e+01  2.0969186584188148e-04  1.5078924478916943e-07  8.7612331928838488e-05  -5.4287427389812320e-08  1.7010974300712986e-05  -3.5252065700594372e-08  2.4256497453418054e-06  -5.7740065503635630e-08
3.1200000000002099e+01  2.2091361903799560e-04  1.6978322042015392e-07  8.9235604309703551e-05  -4.1002779166174251e-08  1.8776952797924019e-05  -3.9460564863575268e-08  3.0375213758722558e-06  -1.0913814248684783e-08
3.1600000000002101e+01  2.3245314415745082e-04  1.8522777714507621e-07  9.0935911220062414e-05  -1.9514411979882436e-08  2.0993384632349859e-05  -8.9789844931464201e-08  3.3905451086812552e-06  1.3323197895259773e-08
3.2000000000002203e+01  2.4437581306320370e-04  1.9501921257564831e-07  9.2693607521534139e-05  -6.2314800806760589e-09  2.3482998998173210e-05  -1.2768651008032926e-07  3.5928869752517837e-06  -5.6637139388878386e-09
3.2400000000002102e+01  2.5674559181314608e-04  2.0156093699630013e-07  9.4494807995694529e-05  -1.4810688675141761e-08  2.6152968869989279e-05  -9.0120914168361453e-08  4.0026039374820759e-06  -3.2905521546682753e-08
3.2800000000002001e+01  2.6960214428891466e-04  2.0888190808777616e-07  9.6434621492705476e-05  -3.7899918612315984e-08  2.9168935123273950e-05  -1.0994978041678686e-08  4.8290821266684587e-06  -3.6207743969952267e-08
3.3200000000001999e+01  2.8295546523865065e-04  2.1908002697982856e-07  9.8716094296783674e-05  -5.0335859922270635e-08  3.2750373426166206e-05  3.1509549956423441e-08  5.8648467462285584e-06  -1.9664747374098153e-08
3.3600000000001899e+01  2.9679549414032022e-04  2.3160303139519436e-07  1.0154112903898080e-04  -3.3909693627638313e-08  3.6908538665477640e-05  1.8637666489076034e-08  6.7610825657672489e-06  -1.1722815976160596e-08
3.4000000000001798e+01  3.1110713690364448e-04  2.4504852690824149e-07  1.0498152793069997e-04  2.9141621873717224e-09  4.1433853323196291e-05  -1.4503905477433186e-08  7.4511232206280424e-06  -1.8246825441457837e-08
3.4400000000001697e+01  3.2588132986238977e-04  2.5876885747384205e-07  1.0893444654090523e-04  3.1066886443833664e-08  4.6054582710214353e-05  -4.2911902891818632e-08  8.1320493650461163e-06  -1.0350595115499740e-08
3.4800000000001603e+01  3.4111829343931024e-04  2.7270262708293495e-07  1.1319281438012159e-04  2.6144488811022614e-08  5.0567950571221555e-05  -6.2661488146432903e-08  8.9607947742530330e-06  1.5817215707770054e-08
3.5200000000001602e+01  3.5682520460748835e-04  2.8628150137392422e-07  1.1757221025781526e-04  -1.1260629253482655e-08  5.4879330460760306e-05  -6.9639649963092082e-08  9.8998181298939277e-06  1.7148382781262085e-08
3.5600000000001501e+01  3.7301298508783903e-04  2.9807290367627049e-07  1.2200636318177374e-04  -5.7446724422154811e-08  5.8981750299865460e-05  -6.1206203925531151e-08  1.0758258150340381e-05  -2.3425114340482806e-08
3.6000000000001400e+01  3.8969520102067484e-04  3.0666479286567121e-07  1.2656009245569773e-04  -8.5489489164532172e-08  6.2896966965610477e-05  -4.5506438870448284e-08  1.1368752582290115e-05  -5.6891460255357263e-08
3.6400000000001299e+01  4.0688885358324819e-04  3.1188547762357049e-07  1.3136802606613022e-04  -8.4240255856001773e-08  6.6593905408760733e-05  -3.3999893994795425e-08  1.1800008518215642e-05  -3.9517549776009766e-08
3.6800000000001198e+01  4.2461474195402846e-04  3.1519547070583324e-07  1.3654765060133560e-04  -6.1880531129143212e-08  6.9942501523143465e-05  -3.0769562193667687e-08  1.2289678981630977e-05  1.2207938361978722e-10
3.7200000000001197e+01  4.4289499214293301e-04  3.1892218087899406e-07  1.4213805772991209e-04  -3.5114531128116698e-08  7.2760060652499815e-05  -3.3674070835494284e-08  1.2921074157450356e-05  1.0447127994794584e-08
3.7600000000001103e+01  4.6174726644363927e-04  3.2496241768263042e-07  1.4808897452088421e-04  -1.5838304811561987e-08  7.4924817700276986e-05  -4.0039096514021325e-08  1.3575873539495538e-05  5.0720884156187804e-10
3.8000000000001002e+01  4.8117845762968758e-04  3.3386897984385966e-07  1.5429316880207600e-04  -5.5944132715107430e-09  7.6463924461701367e-05  -4.6343134162026653e-08  1.4256365119726932e-05  1.2193717327024203e-08
3.8400000000000901e+01  5.0118286592719494e-04  3.4479966089799437e-07  1.6063876504711046e-04  7.3859391997082546e-10  7.7547555986940103e-05  -4.5862549823919414e-08  1.5203858090892287e-05  3.0990262751855844e-08
3.8800000000000800e+01  5.2174781398006513e-04  3.5613543997244908e-07  1.6705674671456386e-04  7.8431028683412577e-09  7.8399157480867206e-05  -3.3278413352524225e-08  1.6613874637572436e-05  2.4547885050837643e-09
3.9200000000000799e+01  5.4286388046929793e-04  3.6622306443239148e-07  1.7354481071017106e-04  1.6064642911933889e-08  7.9190317424422216e-05  -1.2913827350156476e-08  1.8427704691489242e-05  -7.2404103591166483e-08
3.9600000000000698e+01  5.6453279725696679e-04  3.7383795930517229e-07  1.8015900068069882e-04  2.2808920923353415e-08  7.9993522831119346e-05  1.4539352176450563e-09  2.0479573348566213e-05  -1.3035017124977584e-07
4.0000000000000597e+01  5.8676817665218571e-04  3.7833100481455481e-07  1.8697933549948135e-04  2.6293202232581113e-08  8.0821001807840421e-05  -1.7780958888303819e-09  2.2719593040035723e-05  -1.2712412625111507e-07
4.0400000000000503e+01  6.0959059725269752e-04  3.7964121044720367e-07  1.9406926050265555e-04  2.7474810193837278e-08  8.1711983360985418e-05  -1.9791183622854716e-08  2.5242232441677986e-05  -7.4213961826120918e-08
4.0800000000000502e+01  6.3302263492348619e-04  3.7829645031949054e-07  2.0145110098281494e-04  2.8813745556082812e-08  8.2791404899341324e-05  -3.5168291375567736e-08  2.8186575010711640e-05  -9.2950339079445378e-09
4.1200000000000401e+01  6.5708781989369590e-04  3.7535287032704044e-07  2.0910763208344064e-04  3.1913909179129990e-08  8.4245055198141756e-05  -2.9736394185895253e-08  3.1648083836699118e-05  3.2576003167740242e-08
4.1600000000000300e+01  6.8181286842493804e-04  3.7216436161520533e-07  2.1700275319059238e-04  3.6620181426036821e-08  8.6224630957348333e-05  -1.2559383720719754e-09  3.5616545496865769e-05  3.1683724870782274e-08
4.2000000000000199e+01  7.0722911962099191e-04  3.6998054751857952e-07  2.2510489798230310e-04  4.1957069544949825e-08  8.8754657645011363e-05  3.2200641200211675e-08  3.9936341888466239e-05  -5.0937865847028470e-09
4.2400000000000098e+01  7.3336949511609395e-04  3.6952329842685637e-07  2.3339939718158072e-04  4.7294182414382896e-08  9.1713909981160866e-05  4.5310512570598495e-08  4.4343481622836534e-05  -4.7803227402167760e-08
4.2800000000000097e+01  7.6026207561503511e-04  3.7074417308239571e-07  2.4188575539493449e-04  5.2381134179124434e-08  9.4908146792233120e-05  2.5343986807336825e-08  4.8593168290386571e-05  -6.8635834197673561e-08
4.3200000000000003e+01  7.8792670982012509e-04  3.7288042883721753e-07  2.5056613030071642e-04  5.6587320809501075e-08  9.8184054650651226e-05  -1.8096269335140750e-08  5.2580990746869847e-05  -6.3431115650256501e-08
4.3599999999999902e+01  8.1637974944879816e-04  3.7477627449168008e-07  2.5943666876026585e-04  5.8620903763598202e-08  1.0150749841766256e-04  -6.0899967597182165e-08  5.6343926308901761e-05  -4.7627455585474741e-08
4.3999999999999801e+01  8.4564357696759055e-04  3.7531928315139549e-07  2.6848970333357911e-04  5.7299500326898631e-08  1.0495996735578381e-04  -8.1956988510563343e-08  5.9940555455777645e-05  -3.6518711589679153e-08
4.4399999999999700e+01  8.7575216051346931e-04  3.7381575672846073e-07  2.7772389416991775e-04  5.2667524330164297e-08  1.0866725975833239e-04  -7.5744118336302809e-08  6.3324031363309836e-05  -3.3447767841618406e-08
4.4799999999999699e+01  9.0674848676920326e-04  3.7018362761405852e-07  2.8715075653984565e-04  4.6348052965687059e-08  1.1271578418785877e-04  -5.1840556968134775e-08  6.6320284986689902e-05  -3.3831595526050210e-08
4.5199999999999598e+01  9.3867769180083728e-04  3.6492913204444117e-07  2.9678866916149258e-04  4.0747105485165786e-08  1.1710766699488288e-04  -2.4875376839721968e-08  6.8724306454229277e-05  -3.3976021548731961e-08
4.5599999999999497e+01  9.7158145996665722e-04  3.5894906836758157e-07  3.0664732129019975e-04  3.7717062193929463e-08  1.2176953170051079e-04  -4.5310958522741380e-09  7.0430713283186491e-05  -3.3470805627246171e-08
4.5999999999999403e+01  1.0054960031324210e-03  3.5324199377243945e-07  3.1671498364897971e-04  3.7626557462248912e-08  1.2659550372013737e-04  7.6452569398384782e-09  7.1499043893345163e-05  -3.1853899410435293e-08
4.6399999999999302e+01  1.0404537673808277e-03  3.4862156972963940e-07  3.2695912746262220e-04  3.9343636200854085e-08  1.3149453301203404e-04  1.4943262153741292e-08  7.2116604495939929e-05  -2.6663780879489763e-08
4.6799999999999301e+01  1.0764878293629365e-03  3.4551258981985436e-07  3.3734002943296008e-04  4.0943850222737165e-08  1.3642173028692808e-04  2.0577737890436040e-08  7.2499660844162688e-05  -1.6276937543746028e-08
4.7199999999999200e+01  1.1136355643626417e-03  3.4388075482020113e-07  3.4782713962475977e-04  4.0577740418539862e-08  1.4138693087586569e-04  2.5402900097252459e-08  7.2807075875092555e-05  -4.0592572526150524e-09
4.7599999999999099e+01  1.1519377860259982e-03  3.4330571817833892e-07  3.5840728587122636e-04  3.7039907611710968e-08  1.4644197340066045e-04  2.8839868871482206e-08  7.3116681318663429e-05  2.1905236810366611e-09
4.7999999999998998e+01  1.1914338695878262e-03  3.4316174425629320e-07  3.6908161071091299e-04  2.9934842133220044e-08  1.5165332401499508e-04  3.0778851156858765e-08  7.3464285176333841e-05  -2.9164413051030843e-09
4.8399999999998897e+01  1.2321575604214705e-03  3.4283591905167058e-07  3.7985675266319130e-04  1.9592318475653241e-08  1.5707191343072380e-04  3.2230456999149534e-08  7.3905901843311988e-05  -1.5159890419090246e-08
4.8799999999998903e+01  1.2741367178252840e-03  3.4190812331438050e-07  3.9073821815392468e-04  6.9004842553676729e-09  1.6271427038347668e-04  3.4458273341925669e-08  7.4554270983481210e-05  -2.1470297477335834e-08
4.9199999999998802e+01  1.3173957657315893e-03  3.4024224220851692e-07  4.0172967986441528e-04  -6.9007827281834450e-09  1.6856327829153198e-04  3.7913331067961146e-08  7.5560296180707267e-05  -1.0251871671250559e-08
