# downsampled to dt=0.5 from the every-step stream
# time max_abs_ricci_scalar max_ricci_tensor_sq max_Kij_sq L2_ricci_scalar
   0.0100000    2.2192636102e-02    1.6564682280e-04    8.2729111809e-09    2.8830882993e-01
   0.5100000    4.5814182591e-03    7.0204927866e-06    4.0746723663e-07    1.5895695690e-01
   1.0100000    5.2798389803e-03    9.3483290293e-06    8.7285566621e-07    1.5850169973e-01
   1.5100000    5.9246640201e-03    1.1812563615e-05    1.5444437736e-06    1.6667381628e-01
   2.0100000    6.4894619448e-03    1.4206771037e-05    2.2851755681e-06    1.7783515890e-01
   2.5100000    7.0098952620e-03    1.6611296795e-05    3.2139411464e-06    1.9069103471e-01
   3.0100000    7.4923847153e-03    1.8996252851e-05    3.9995935320e-06    2.0482607102e-01
   3.5100000    8.0097452837e-03    2.1719534611e-05    6.7274589221e-06    2.1994019071e-01
   4.0100000    8.4922321784e-03    2.4419012690e-05    7.8562408570e-06    2.3579979881e-01
   4.5100000    8.9631608042e-03    2.7198602476e-05    2.7037912185e-06    2.5228902579e-01
   5.0100000    9.4462453765e-03    3.0198447573e-05    3.1306194637e-06    2.6932534211e-01
   5.5100000    9.9356626910e-03    3.3394635398e-05    3.9922381423e-06    2.8683313961e-01
   6.0100000    1.0398397761e-02    3.6553465510e-05    4.8889784893e-06    3.0475940895e-01
   6.5100000    1.0859935857e-02    3.9837428348e-05    5.9204616899e-06    3.2308658081e-01
   7.0100000    1.1347383693e-02    4.3463159604e-05    7.1910407393e-06    3.4179769044e-01
   7.5100000    1.1807737022e-02    4.7020447401e-05    8.6428178504e-06    3.6085069060e-01
   8.0100000    1.2267400216e-02    5.0747524191e-05    1.0250059584e-05    3.8022240613e-01
   8.5100000    1.2739684903e-02    5.4750825054e-05    1.1896496615e-05    3.9991344646e-01
   9.0100000    1.3217895777e-02    5.8924437313e-05    1.2995046620e-05    4.1990589180e-01
   9.5100000    1.3714484380e-02    6.3380355764e-05    1.3605395434e-05    4.4019472493e-01
  10.0100000    1.4214481152e-02    6.8020176002e-05    1.3997019613e-05    4.6080117573e-01
  10.5100000    1.4719267037e-02    7.2870696891e-05    1.4328980077e-05    4.8172128808e-01
  11.0100000    1.5226476504e-02    7.7911654047e-05    1.5275849652e-05    5.0293250804e-01
  11.5100000    1.5734911416e-02    8.3156028261e-05    1.6167460770e-05    5.2442079400e-01
  12.0100000    1.6263260102e-02    8.8932902056e-05    1.6841800473e-05    5.4617750079e-01
  12.5100000    1.6810473173e-02    9.4944001233e-05    1.7251115299e-05    5.6820136909e-01
  13.0100000    1.7362869954e-02    1.0121272351e-04    1.7713452277e-05    5.9049644712e-01
  13.5100000    1.7922049842e-02    1.0776464842e-04    1.8568236280e-05    6.1305961886e-01
  14.0100000    1.8485898068e-02    1.1458106346e-04    1.9591795100e-05    6.3587983899e-01
  14.5100000    1.9054826996e-02    1.2167298404e-04    2.0702330699e-05    6.5894828629e-01
  15.0100000    1.9631049894e-02    1.2917973229e-04    2.1788602497e-05    6.8225994380e-01
  15.5100000    2.0235375197e-02    1.3720955435e-04    2.2864556057e-05    7.0580653209e-01
  16.0100000    2.0842972230e-02    1.4550223540e-04    2.3981031011e-05    7.2957735258e-01
  16.5100000    2.1452911128e-02    1.5407261209e-04    2.5144363083e-05    7.5356673902e-01
  17.0100000    2.2067909580e-02    1.6296495516e-04    2.6312351423e-05    7.7777237328e-01
  17.5100000    2.2688188094e-02    1.7218959711e-04    2.7479735221e-05    8.0218577628e-01
  18.0100000    2.3315847039e-02    1.8184429679e-04    2.8673759136e-05    8.2679041490e-01
  18.5100000    2.3970788489e-02    1.9219155465e-04    2.9892674223e-05    8.5157001286e-01
  19.0100000    2.4638373197e-02    2.0298139076e-04    3.1124526829e-05    8.7651483897e-01
  19.5100000    2.5313947167e-02    2.1420395027e-04    3.2373462949e-05    9.0161927532e-01
  20.0100000    2.5994677166e-02    2.2586632587e-04    3.3646039094e-05    9.2687698640e-01
  20.5100000    2.6693078389e-02    2.3810331299e-04    3.4956362975e-05    9.5228087344e-01
  21.0100000    2.7404555247e-02    2.5094097838e-04    3.6297537201e-05    9.7782599404e-01
  21.5100000    2.8126200195e-02    2.6426472756e-04    3.7659160834e-05    1.0035096169e+00
  22.0100000    2.8851256512e-02    2.7799967926e-04    3.9050546349e-05    1.0293279160e+00
  22.5100000    2.9579450784e-02    2.9214561940e-04    4.0492377206e-05    1.0552739989e+00
  23.0100000    3.0311713339e-02    3.0672642328e-04    4.1991275792e-05    1.0813398163e+00
  23.5100000    3.1465637860e-02    3.3019424962e-04    4.3536462964e-05    1.1075192940e+00
  24.0100000    3.2660875501e-02    3.5573690589e-04    4.5119288536e-05    1.1338091102e+00
  24.5100000    3.3925444724e-02    3.8377133478e-04    4.6747842691e-05    1.1602071208e+00
  25.0100000    3.5292397394e-02    4.1530853509e-04    4.8497433704e-05    1.1867110449e+00
  25.5100000    3.6695693215e-02    4.4898040316e-04    5.0302676693e-05    1.2133187965e+00
  26.0100000    3.8194422577e-02    4.8636719572e-04    5.2156615868e-05    1.2400293770e+00
  26.5100000    3.9781050062e-02    5.2760917033e-04    5.4060025923e-05    1.2668428851e+00
  27.0100000    4.1414266082e-02    5.7181488469e-04    5.6037603350e-05    1.2937598736e+00
  27.5100000    4.3157430670e-02    6.2093326677e-04    5.8099574831e-05    1.3207812853e+00
