# time  Re_m-2(R=16)  Im_m-2(R=16)  Re_m-1(R=16)  Im_m-1(R=16)  Re_m0(R=16)  Im_m0(R=16)  Re_m1(R=16)  Im_m1(R=16)  Re_m2(R=16)  Im_m2(R=16)  Re_m-2(R=24)  Im_m-2(R=24)  Re_m-1(R=24)  Im_m-1(R=24)  Re_m0(R=24)  Im_m0(R=24)  Re_m1(R=24)  Im_m1(R=24)  Re_m2(R=24)  Im_m2(R=24)  Re_m-2(R=32)  Im_m-2(R=32)  Re_m-1(R=32)  Im_m-1(R=32)  Re_m0(R=32)  Im_m0(R=32)  Re_m1(R=32)  Im_m1(R=32)  Re_m2(R=32)  Im_m2(R=32)  Re_m-2(R=40)  Im_m-2(R=40)  Re_m-1(R=40)  Im_m-1(R=40)  Re_m0(R=40)  Im_m0(R=40)  Re_m1(R=40)  Im_m1(R=40)  Re_m2(R=40)  Im_m2(R=40)
3.9999999999999600e+00  4.8577832235124937e-05  1.3424186787116714e-05  1.3372505973486043e-05  -8.5784985047499486e-07  -3.9518023732774992e-05  8.4453373609561700e-08  -1.1617307269018939e-05  9.2698620352491405e-07  5.0267616608466650e-05  -1.3420417850306468e-05  6.0173952115793823e-06  1.7342937315322467e-07  1.7755763101940292e-07  7.9403786266129333e-09  -5.0102108789969296e-06  -3.7506733483475182e-09  -1.1932073325775551e-07  -6.4903981799923033e-08  5.9656791749359210e-06  -1.7080690285800172e-07  1.8337292364111874e-06  9.3384971043690574e-09  2.3823373086307222e-08  -1.6096564030518538e-09  -1.5017015890466441e-06  2.2210165671785511e-11  2.5919007609591038e-08  -7.4931927752887153e-09  1.8343096635806415e-06  -9.2855712866778147e-09  7.1816729144997545e-07  1.4443069398575326e-09  -1.4119906968297360e-09  -4.1241745210660860e-10  -5.8620681212566055e-07  1.8847687030101821e-12  -2.3549646961937952e-10  -3.2902602753789363e-09  7.1817011915737606e-07  -1.4374633605221042e-09
4.3999999999999497e+00  4.9291688437386674e-05  1.3025271464950477e-05  1.3181101242903053e-05  -1.3394851264591747e-07  -4.0576511318283516e-05  -1.8376730260510394e-07  -1.1575255654116607e-05  7.5327684313296269e-07  5.0009355787386608e-05  -1.3201736438244826e-05  6.0540274790137721e-06  1.6758187758225011e-07  -5.5217683743415195e-10  1.8304415655355393e-08  -4.7774051856630767e-06  -1.2025787783060178e-09  -1.7125200965625639e-07  -3.7622864597663207e-08  5.9618071725817791e-06  -1.7244431896144864e-07  1.8279396969612747e-06  8.1944910644220650e-09  2.8949845309816619e-08  -1.1794682647522444e-09  -1.5030179596539868e-06  3.7827544062937321e-12  2.5829465217325657e-08  -8.0965197386859373e-09  1.8289601830538307e-06  -8.1903408272528172e-09  7.1728610098869929e-07  1.4445662985864645e-09  -1.4166760749148576e-09  -4.1287341099217164e-10  -5.8551716959500811e-07  2.1055972333984619e-12  -2.4026620376879004e-10  -3.2898971048379568e-09  7.1728889074687208e-07  -1.4375278544028595e-09
4.7999999999999403e+00  5.0499370041938889e-05  1.3144648970280001e-05  1.3506235259911211e-05  7.4873388664693266e-08  -4.0546456722582796e-05  -2.0565176255233338e-07  -1.1698113187881494e-05  2.6881940387781767e-07  5.0340609750519860e-05  -1.3265327067905588e-05  6.0379078369886893e-06  1.3381244874716929e-07  4.1620098092242321e-08  4.9948828257387635e-08  -4.7764528549439210e-06  2.6151128202636640e-08  -1.7472682601460190e-07  -6.5918892810962051e-08  6.0383722679086639e-06  -1.2018921761596375e-07  1.8281669322714387e-06  8.2603920922351291e-10  2.2141254254133926e-08  -1.2154909811211781e-10  -1.5030890779740349e-06  4.9832715686173429e-12  2.8783686923797162e-08  -9.2101116771955357e-09  1.8270604744427158e-06  -8.4094342618908418e-10  7.1635887562846111e-07  1.4446728829753634e-09  -1.4029636738014093e-09  -4.0812440410070414e-10  -5.8477821362215158e-07  2.3479846899874861e-12  -2.2684971738714395e-10  -3.2947614220450353e-09  7.1636163939729986e-07  -1.4374159335161099e-09
5.1999999999999300e+00  5.0901229188405504e-05  1.3708178247278010e-05  1.4231210199616427e-05  -5.1715135711915334e-08  -4.0354821487746019e-05  -3.3490353312576572e-08  -1.1640134360989691e-05  2.3834695268424398e-07  5.1222875402143595e-05  -1.3807131841420810e-05  5.9184563102990707e-06  1.8712080927485443e-07  3.0074939426270871e-07  -1.3576645562221099e-08  -5.2319662401325763e-06  5.5267838618040628e-09  1.3527841999130464e-08  -4.0039525012536892e-08  5.9438668779297991e-06  -1.7523152570667590e-07  1.8265632630426196e-06  6.3759261603985445e-09  1.7386468321764812e-08  -1.4266563687706383e-09  -1.4923346051036160e-06  2.3639515162660294e-10  2.8768205393155861e-08  -8.1603344295505566e-09  1.8255968966650101e-06  -6.1235266566319069e-09  7.1536388374816347e-07  1.4439769218680333e-09  -1.4092212383678204e-09  -4.1356820491159504e-10  -5.8394648200977887e-07  2.5820171599315023e-12  -2.3178378023766810e-10  -3.2893948462811290e-09  7.1536632551851068e-07  -1.4365083347926291e-09
5.5999999999999304e+00  5.2044698498534016e-05  1.3098182254419551e-05  1.3534394845719823e-05  4.4231335552443980e-07  -4.0778056324455504e-05  -2.1033732638215935e-07  -1.1626717970091488e-05  2.4096385297263200e-07  5.1471346667186286e-05  -1.3351443849536661e-05  5.9119615879741260e-06  2.5707588328448133e-07  9.6860489007924425e-08  -1.4249388103834348e-07  -4.6557795775611444e-06  -4.1618814428810678e-08  -2.9572461966930260e-07  1.0921989997337630e-07  6.0408353902650388e-06  -2.9131263078938435e-07  1.8148577929158556e-06  1.1151889931335685e-08  2.9779598488566715e-08  -1.6040518699074806e-09  -1.4907814205674694e-06  -4.3732976244504326e-11  2.5839899965345903e-08  -7.5079339298906005e-09  1.8165044871987393e-06  -1.1154041192637472e-08  7.1430887858610657e-07  1.4453841394924367e-09  -1.4111350240254528e-09  -4.1329422741322254e-10  -5.8311248288916790e-07  2.9437451566410667e-12  -2.3797528557656973e-10  -3.2897994612472519e-09  7.1431228279380102e-07  -1.4376003987076492e-09
5.9999999999999201e+00  5.2425556015428388e-05  1.3195194694870602e-05  1.3295490820841544e-05  -3.2283903773981885e-07  -4.0824441378850001e-05  -8.3302241814182880e-08  -1.2259727171125607e-05  4.7851416178659658e-07  5.2262539967769603e-05  -1.3265897623348405e-05  5.9183114440633591e-06  2.2559586005152091e-07  3.7109514782933335e-08  -3.0650220995647595e-08  -4.3449035905973270e-06  2.7851756453885220e-08  -3.6900758052201767e-07  -1.4831710516026507e-09  6.0279574228245074e-06  -2.1267783433166774e-07  1.8091065167288025e-06  5.0234157808761226e-09  3.0740077206546639e-08  -3.9543586562250285e-10  -1.4909151623160919e-06  -6.1868458454125807e-10  2.5059706159530112e-08  -8.5160147205060023e-09  1.8095415210128166e-06  -5.5735694231988602e-09  7.1321333499993318e-07  1.4435525793882345e-09  -1.3981306836675875e-09  -4.0655171933254710e-10  -5.8223889852019404e-07  3.2527970475719106e-12  -2.2445167057136485e-10  -3.2970661225992200e-09  7.1321561792316926e-07  -1.4355127022347692e-09
6.3999999999999098e+00  5.2031566768132870e-05  1.4062915608696099e-05  1.4036586784394578e-05  -7.3990353396196929e-07  -3.9942740146294437e-05  5.5235051361520442e-08  -1.2425911810275508e-05  7.7950485825642965e-07  5.3465907149417884e-05  -1.4088572720199041e-05  5.7863490797806525e-06  2.0038446108615599e-07  2.7463069661932873e-07  1.6408751435547920e-07  -5.2686514273630893e-06  1.7870060242129516e-08  2.1528476798855922e-08  -1.0732990921821658e-07  5.6388102934789134e-06  -1.7375228222130048e-07  1.8105109368830729e-06  4.0894891363186004e-09  1.9789005226408768e-08  -1.5911486677567833e-09  -1.4831635015646115e-06  8.7879592139457143e-10  2.7583812457170890e-08  -9.4315978532898112e-09  1.8095218831564468e-06  -3.4358595726967322e-09  7.1205916890037520e-07  1.4322780724478078e-09  -1.4218814007804313e-09  -4.0820310842292494e-10  -5.8128823124336488e-07  2.9555799975728516e-12  -2.0992823022602017e-10  -3.2942365863211402e-09  7.1205516220966872e-07  -1.4243791020383495e-09
6.7999999999999003e+00  5.3278953554756179e-05  1.3584246631490422e-05  1.3453723576403663e-05  2.6944372517537057e-07  -3.9713047811707282e-05  -2.1493662769913923e-07  -1.2329202395423917e-05  5.0490727705577919e-07  5.3596415691675451e-05  -1.3810017219156519e-05  5.8796686548197007e-06  1.7824835906873061e-07  1.8948317170968496e-07  5.5426907226230646e-08  -5.0731002550218055e-06  -4.2479020265676396e-08  -1.6394001584168248e-08  -9.0929459107176962e-08  5.6986143679284134e-06  -2.1256784143861265e-07  1.8035321753445687e-06  1.0784728189186039e-08  2.1839675088690254e-08  -2.1040225679180757e-09  -1.4766216035535236e-06  1.5023668287740883e-09  2.6226496591086311e-08  -6.4589369645063598e-09  1.8052836265226968e-06  -9.3792636598098819e-09  7.1075373366216718e-07  1.4783173837297034e-09  -1.3734492438642491e-09  -4.2282784678799886e-10  -5.8025266175170817e-07  5.0083586502813754e-12  -2.8028304211824420e-10  -3.2803043576215711e-09  7.1077666761434727e-07  -1.4688378643360308e-09
7.1999999999998900e+00  5.5445326390217088e-05  1.2892184050722872e-05  1.2511563862469333e-05  1.8066688156649585e-07  -4.0896419563193984e-05  -2.2724178125411038e-07  -1.2689953878120236e-05  3.6431779763523916e-07  5.4490978582729439e-05  -1.3032584956929207e-05  6.0284949856146417e-06  1.7662810330833044e-07  -9.5081589231581530e-10  -1.6707599115125976e-07  -4.0265448057193691e-06  4.8217139708923893e-09  -3.2545563291793690e-07  -7.5807893583873252e-08  6.1032836541679750e-06  -1.9044988066040359e-07  1.7934986677827902e-06  9.1027423905082442e-09  2.6710997479184613e-08  7.2107842686734480e-10  -1.4733072225568904e-06  -2.7394929592851017e-09  2.3568585557519357e-08  -4.8795393145965665e-09  1.7947116010222645e-06  -1.1145411711948570e-08  7.0944894890730213e-07  1.4473480149836614e-09  -1.3980513251935741e-09  -4.0869879793067336e-10  -5.7918816630797001e-07  5.5105769275499054e-12  -2.5676660972246449e-10  -3.3017454974188027e-09  7.0944511175132605e-07  -1.4375361248261405e-09
7.5999999999998797e+00  5.6042588732187753e-05  1.3591220795691130e-05  1.3219399381769555e-05  -5.6570557347514010e-07  -4.0843480787867609e-05  -5.6278390932650251e-08  -1.2891857526794523e-05  7.7582041186052468e-07  5.6375818902033858e-05  -1.3611069802775367e-05  5.6249578207057023e-06  2.4515828137260055e-07  -5.2201174205950477e-08  -1.1339294569728409e-07  -4.3312919209490020e-06  3.1286813932714026e-08  -4.1687065188788083e-07  1.3371198052225794e-07  5.8548614744827091e-06  -2.1077635508863260e-07  1.7901571819890442e-06  -2.2636440049391276e-09  2.7356827231340718e-08  1.2818712057087316e-09  -1.4779811767211511e-06  -3.1689204831868270e-09  3.4461900206517977e-08  -1.3321399461971661e-08  1.7864072814657394e-06  -9.3153411185359625e-10  7.0820439703537232e-07  1.2731589277915280e-09  -1.6450852741834299e-09  -3.6830727577924214e-10  -5.7809062269676199e-07  -1.5340685255374692e-12  -1.5686979221243950e-11  -3.3279956101942243e-09  7.0811744091927119e-07  -1.2683403311123609e-09
7.9999999999998703e+00  5.6150815123722842e-05  1.4501144002049182e-05  1.4075811453967500e-05  -3.7621452489555889e-07  -3.9219079534932058e-05  3.1679124461949245e-08  -1.2950093528652274e-05  7.9055138258198409e-07  5.7366637348046246e-05  -1.4517844818089859e-05  5.2243998117430094e-06  2.9182295356133852e-07  1.1151752734193901e-07  4.3100894952497585e-08  -5.1160670282403679e-06  2.4468265401157490e-08  -2.1111784432621771e-07  1.7204786451915972e-07  5.3646358133297055e-06  -2.5614091881104152e-07  1.7936797311033343e-06  -4.5820344698348732e-09  1.7530926669482344e-08  -1.1537008347406788e-09  -1.4690759988340907e-06  4.0036238166723495e-09  3.8361883977335661e-08  -1.6075095743171177e-08  1.7859333281636043e-06  7.6462119985890243e-09  7.0634441953838473e-07  1.6323353664173807e-09  -1.1376993861150192e-09  -4.6019098501423287e-10  -5.7682385799428567e-07  7.0266966548242321e-12  -3.9515716793300191e-10  -3.2236572584850458e-09  7.0648620050048673e-07  -1.6211061691752700e-09
8.3999999999998707e+00  5.7716965441016534e-05  1.4159074180573366e-05  1.3369536147758487e-05  1.3657041960296278e-08  -3.8741983734622666e-05  3.5212117985998561e-08  -1.3232375030493285e-05  4.7024517727295641e-07  5.7995226994009882e-05  -1.4211820915880618e-05  5.6389683658947040e-06  2.0864352850532308e-07  4.7611706277873947e-07  1.4910492278437648e-07  -4.9758403203460481e-06  -3.2381449999895962e-08  1.7473123946489205e-07  -1.4562057583271888e-07  5.5033056967494791e-06  -2.4220815795284238e-07  1.7852734287730680e-06  7.7415250375629233e-09  3.0772774733517305e-09  -1.6845803679440051e-10  -1.4407480229688720e-06  5.6585823673420968e-09  1.8954074490593862e-08  -4.7349508699423608e-09  1.7810522035883348e-06  -1.5313768526104827e-09  7.0458627890067256e-07  1.8717343196910376e-09  -8.3887135751061761e-10  -5.0136442647360642e-10  -5.7545173033202300e-07  2.2873570310846836e-11  -8.0882676929992135e-10  -3.2428514967339293e-09  7.0476292371252441e-07  -1.8495333976550304e-09
8.7999999999998604e+00  5.9596816256192903e-05  1.3393023957129334e-05  1.2349669081953456e-05  3.8921166882314915e-09  -3.9127018143494119e-05  -1.6579097483434825e-07  -1.3471646721021632e-05  5.8265746451365572e-07  5.9122614130293556e-05  -1.3567485278440175e-05  6.0692554008300818e-06  1.7784784935589805e-07  5.0548097239636534e-07  7.9858692278781884e-08  -4.4282636630447162e-06  -6.3103175702078537e-08  1.2463582475567576e-07  -2.5288850268993423e-07  5.8467432019444627e-06  -2.3816406154042004e-07  1.7475058853039928e-06  2.1499482936083328e-08  3.7495016500555163e-08  -4.6595162179529391e-09  -1.4576070866576126e-06  -1.0732972215207559e-09  2.0641925374362728e-08  2.3493785735427902e-09  1.7664480656472991e-06  -2.2375993705448051e-08  7.0399465412635015e-07  7.6835396552283204e-10  -2.4062797533382073e-09  -2.5274472860387926e-10  -5.7425496358181237e-07  4.4110866952524208e-12  4.7783363844896881e-10  -3.5083974168391047e-09  7.0354821369371850e-07  -7.5760239392297162e-10
9.1999999999998501e+00  6.0588545113348080e-05  1.3703710469983229e-05  1.2490196769886095e-05  -3.6479803706980902e-07  -3.8561484774244590e-05  -2.2535775268243629e-07  -1.3837481390792757e-05  9.2321106678038746e-07  6.0619330928742055e-05  -1.3880519222454708e-05  5.6674745317824598e-06  3.7243829731460904e-07  5.6047540694413332e-08  -2.8259530751118303e-07  -4.0336735574543677e-06  4.5928891441625749e-08  -5.3378939175344092e-07  2.5000433331641283e-08  5.8592706979057864e-06  -3.4366810895625914e-07  1.7230645894183943e-06  2.1352438714115626e-08  7.5585324637561788e-08  -1.5889880004591362e-08  -1.4706398289234370e-06  -8.3657519561415544e-09  3.2905497017714707e-08  2.5107716260598124e-09  1.7551488361073418e-06  -3.0626774794430574e-08  7.0177756440004194e-07  8.6844594270321305e-10  -2.0913789974352905e-09  -3.1824382691804268e-10  -5.7296462151590357e-07  -1.2789651702356939e-11  6.3106311513888694e-10  -3.3143794551512413e-09  7.0165206046997088e-07  -8.6844347506738919e-10
9.5999999999998398e+00  6.1517561585244725e-05  1.4386191480138971e-05  1.2978149138230150e-05  -7.6502351921148005e-07  -3.7471588307475727e-05  -6.4946763816779915e-08  -1.4267668002253478e-05  1.0115415538686527e-06  6.2339766632774922e-05  -1.4468576975834815e-05  5.2398615410633561e-06  3.5277002618994231e-07  -3.1680734464791630e-07  -3.0987294403185595e-07  -4.1197034178622496e-06  4.0008112204615340e-08  -8.0020421721595351e-07  2.7984554105969336e-07  5.6290566267074987e-06  -3.3315761846163448e-07  1.7606143039393733e-06  -1.4480015362256888e-09  6.1697187043431446e-09  2.7745857069808960e-09  -1.3802780542261296e-06  -6.0009703242355928e-09  7.2847938161098048e-09  -1.3162457051749355e-08  1.7376181390756315e-06  -3.1082588310115941e-09  6.9765386586972490e-07  3.0367703962601090e-09  7.3987646933149861e-10  -7.1458024994474930e-10  -5.7065942162257787e-07  -1.8699123078998141e-11  -2.0599789075240495e-09  -2.8472985858494004e-09  6.9854067773108899e-07  -3.0520319052596586e-09
