# time  R_areal_min  r_at_R_areal_min
0.0000000000000000e+00  2.4991834546878172e-01  2.5000000000000000e-01
4.0000000000000002e-01  2.4991971842684513e-01  2.5000000000000000e-01
8.0000000000000004e-01  2.4991672001021933e-01  2.5000000000000000e-01
1.2000000000000000e+00  2.4991346758086752e-01  2.5000000000000000e-01
1.6000000000000001e+00  2.4990925167577122e-01  2.5000000000000000e-01
2.0000000000000000e+00  2.4990468789791123e-01  2.5000000000000000e-01
2.3999999999999901e+00  2.4990400881650993e-01  2.5000000000000000e-01
2.7999999999999798e+00  2.4990887762287306e-01  2.5000000000000000e-01
3.1999999999999802e+00  2.4991603345128480e-01  2.5000000000000000e-01
3.5999999999999699e+00  2.4992261275918301e-01  2.5000000000000000e-01
3.9999999999999600e+00  2.4992713962897642e-01  2.5000000000000000e-01
4.3999999999999497e+00  2.4992913447451970e-01  2.5000000000000000e-01
4.7999999999999403e+00  2.4992980882634305e-01  2.5000000000000000e-01
5.1999999999999300e+00  2.4992962615695299e-01  2.5000000000000000e-01
5.5999999999999304e+00  2.4992837369530777e-01  2.5000000000000000e-01
5.9999999999999201e+00  2.4992583512638741e-01  2.5000000000000000e-01
6.3999999999999098e+00  2.4992112160412766e-01  2.5000000000000000e-01
6.7999999999999003e+00  2.4991387723432523e-01  2.5000000000000000e-01
7.1999999999998900e+00  2.4990497762480118e-01  2.5000000000000000e-01
7.5999999999998797e+00  2.4989506610582177e-01  2.5000000000000000e-01
7.9999999999998703e+00  2.4988401820177286e-01  2.5000000000000000e-01
8.3999999999998707e+00  2.4987251950110892e-01  2.5000000000000000e-01
8.7999999999998604e+00  2.4986274036848241e-01  2.5000000000000000e-01
9.1999999999998501e+00  2.4985656831695646e-01  2.5000000000000000e-01
9.5999999999998398e+00  2.4985394657663770e-01  2.5000000000000000e-01
9.9999999999998295e+00  2.4985326556167359e-01  2.5000000000000000e-01
1.0399999999999800e+01  2.4985296374895835e-01  2.5000000000000000e-01
1.0799999999999800e+01  2.4985261631348787e-01  2.5000000000000000e-01
1.1199999999999800e+01  2.4985257750604348e-01  2.5000000000000000e-01
1.1599999999999801e+01  2.4985289119871509e-01  2.5000000000000000e-01
1.1999999999999799e+01  2.4985291459555850e-01  2.5000000000000000e-01
1.2399999999999800e+01  2.4985194010596662e-01  2.5000000000000000e-01
1.2799999999999800e+01  2.4984986397475450e-01  2.5000000000000000e-01
1.3199999999999800e+01  2.4984715780489217e-01  2.5000000000000000e-01
1.3599999999999801e+01  2.4984433735297246e-01  2.5000000000000000e-01
1.3999999999999700e+01  2.4984154296274008e-01  2.5000000000000000e-01
1.4399999999999700e+01  2.4983855300089583e-01  2.5000000000000000e-01
1.4799999999999701e+01  2.4983509163811438e-01  2.5000000000000000e-01
1.5199999999999701e+01  2.4983109011404672e-01  2.5000000000000000e-01
1.5599999999999699e+01  2.4982668926075816e-01  2.5000000000000000e-01
1.5999999999999700e+01  2.4982205560437490e-01  2.5000000000000000e-01
1.6399999999999800e+01  2.4981724288942275e-01  2.5000000000000000e-01
1.6799999999999802e+01  2.4981222289436775e-01  2.5000000000000000e-01
1.7199999999999900e+01  2.4980698947354493e-01  2.5000000000000000e-01
1.7600000000000001e+01  2.4980158246766815e-01  2.5000000000000000e-01
1.8000000000000000e+01  2.4979602155610445e-01  2.5000000000000000e-01
1.8400000000000102e+01  2.4979025604388666e-01  2.5000000000000000e-01
1.8800000000000100e+01  2.4978418614745171e-01  2.5000000000000000e-01
1.9200000000000198e+01  2.4977771374355101e-01  2.5000000000000000e-01
1.9600000000000300e+01  2.4977077159495387e-01  2.5000000000000000e-01
2.0000000000000298e+01  2.4976332613788502e-01  2.5000000000000000e-01
2.0400000000000400e+01  2.4975536819179250e-01  2.5000000000000000e-01
2.0800000000000502e+01  2.4974689863958402e-01  2.5000000000000000e-01
2.1200000000000500e+01  2.4973791519441588e-01  2.5000000000000000e-01
2.1600000000000598e+01  2.4972840981344710e-01  2.5000000000000000e-01
