# time  Re_m-2(R=8)  Im_m-2(R=8)  Re_m-1(R=8)  Im_m-1(R=8)  Re_m0(R=8)  Im_m0(R=8)  Re_m1(R=8)  Im_m1(R=8)  Re_m2(R=8)  Im_m2(R=8)  Re_m-2(R=16)  Im_m-2(R=16)  Re_m-1(R=16)  Im_m-1(R=16)  Re_m0(R=16)  Im_m0(R=16)  Re_m1(R=16)  Im_m1(R=16)  Re_m2(R=16)  Im_m2(R=16)
0.0000000000000000e+00  9.8742678503552467e-04  5.7585488831684304e-06  -2.2443077022849529e-06  -1.5837755809109906e-06  -7.5682236258035006e-04  1.1885520323620346e-07  -2.5410249138019408e-05  4.9368787063103567e-05  9.8780528251877706e-04  -5.7126276940220237e-06  8.5014403547979521e-05  2.3990795534418599e-07  -1.0543811152669397e-05  -5.5837466797264138e-06  -5.9237261310024307e-05  1.8037420338690868e-09  -1.0428706156055286e-05  5.5022480531970886e-06  8.1635228119759234e-05  -2.3532547925192598e-07
4.0000000000000002e-01  9.7890570102980839e-04  5.4795145598579052e-06  8.9926258144829527e-07  4.7738033468114686e-06  -7.7925465030950346e-04  -4.0903028706236782e-07  -5.3395276097883827e-06  2.1453492729239984e-05  9.7778071473727667e-04  -5.8250171601989576e-06  8.2722321004089587e-05  4.4970844421413611e-08  1.6694217736013379e-07  4.2126847853529750e-07  -6.7984195406976724e-05  4.9630812325806018e-09  1.6313885708217612e-07  -4.1756935159361162e-07  8.2027768419500901e-05  -3.1492906601880310e-08
8.0000000000000004e-01  9.3477746327632629e-04  7.4376544807038369e-06  5.7756826661389312e-06  1.6985637216212255e-05  -7.5787709425945875e-04  1.7716863034188282e-06  -4.1278058363101082e-06  1.5697369418811868e-05  9.3647429054581545e-04  -6.1229998527559976e-06  8.2520247648134261e-05  -1.6012498669006790e-08  -5.1675098423225659e-08  2.7280927918647642e-08  -6.9366626872117244e-05  -2.8514091115156309e-08  -2.1519162110108299e-08  3.9138991317225232e-08  8.2389652487860861e-05  -1.8220687680152406e-08
1.2000000000000000e+00  8.8502677528611788e-04  5.4403195397901039e-06  7.7671848401413842e-06  1.6956732376780618e-05  -7.1682913293886011e-04  -1.3702396019770711e-06  -3.8531097711061794e-06  1.2924393077103839e-05  8.8348727399823032e-04  -6.3891986010557865e-06  8.2687416402787742e-05  1.2538615670132972e-07  5.0501757352452107e-07  3.7591040650640640e-07  -6.7620748590472630e-05  1.0834087688888621e-07  4.1306020784294837e-07  -4.7430965221107571e-07  8.2352178495672792e-05  -3.0344491471405094e-08
1.6000000000000001e+00  7.7093495997080231e-04  3.7189982256995871e-06  4.0231984633816899e-06  1.7610402032111821e-05  -6.2526987852569156e-04  -3.7396490238302246e-07  -1.5286415874499763e-06  1.2583545885769853e-05  7.6451926068902307e-04  -3.9375614893855895e-06  8.2471746152442218e-05  -1.0225766313012175e-07  -2.1113517069414149e-07  -1.7592227282240090e-07  -6.7738266554853068e-05  -2.2263658942354935e-07  -6.2000465537312510e-08  1.4865164252557015e-07  8.2497090790320770e-05  -5.8296727295540725e-08
2.0000000000000000e+00  5.7400912458962789e-04  9.0309867687505998e-06  7.6831049253803002e-06  1.2274708105539117e-05  -4.6546988828520227e-04  2.1150138316775467e-06  -8.7253141953179788e-06  1.4927775163239981e-05  5.7543603881796319e-04  -7.4401288298134688e-06  8.2902790966150704e-05  -1.7821281381006064e-07  -1.0066098758778182e-07  2.6767269701541267e-07  -6.8121988016153680e-05  1.0544123191729003e-07  2.5072937496173294e-07  2.5198900369198569e-07  8.2631654545181147e-05  2.1698906973568753e-07
2.3999999999999901e+00  2.5444405221135491e-04  5.8046704439676421e-06  7.6286537129633476e-06  1.0393321359921953e-05  -1.9535801958359491e-04  -1.3637399815408136e-06  -5.2175947161592682e-06  1.7473278328933580e-05  2.6302292824609763e-04  -6.8330681463375648e-06  8.2771881706817594e-05  1.0661673243349102e-06  1.0240665198621227e-06  -5.7115287988924292e-07  -6.8616067646658167e-05  4.9025718570938269e-07  -6.1484180310747487e-07  -2.8544176900486134e-07  8.3477383983049147e-05  -6.0210728516722557e-07
2.7999999999999798e+00  -6.3555584227297695e-04  4.8013736068456638e-06  4.1496755552435650e-06  9.1947384156012667e-06  5.2891900604873842e-04  -3.7174114943708896e-07  -5.0053983546995079e-06  1.7909322808936304e-05  -6.2603138458089901e-04  -5.0664631592136221e-06  8.3213208535809027e-05  -8.1756897008397866e-07  -3.5336662921459664e-07  -4.9424542751342670e-07  -6.8961655556718941e-05  -1.0891320434009155e-06  4.9455092477673785e-07  4.2171752134230380e-07  8.4023181105728387e-05  -1.3807974548056830e-07
3.1999999999999802e+00  -1.7081068343298771e-03  5.9547234418473960e-06  4.8174083204682554e-07  1.2025332772702307e-05  1.4255368948055138e-03  1.3254805371929885e-07  -1.1209839911695828e-05  1.3837686829330968e-05  -1.7037622245836890e-03  -5.8749690220008455e-06  8.2175783844450900e-05  -8.6406979407755966e-07  -1.2522083896306905e-06  1.2271481802075903e-06  -6.6316559006038717e-05  5.2420794021698030e-07  9.5471894563360134e-07  6.2338484622443548e-07  8.1019932091523083e-05  1.3468774508180652e-06
3.5999999999999699e+00  -1.4824728735409042e-03  5.2534486312031171e-06  -1.5084830256578623e-07  2.4240697321029561e-05  1.2058976757334046e-03  -1.5726021230232029e-07  -1.0856226719870179e-05  2.2874930341091652e-06  -1.5069097012508647e-03  -5.4389267991691034e-06  8.2313892916556256e-05  1.0668081617074522e-06  7.9276344303833767e-07  2.5973116250670802e-07  -6.7127341139730366e-05  6.5857288807654409e-07  -8.1300711886485280e-07  -1.4897508721718975e-06  8.0498882292721400e-05  -5.6305785117393838e-07
