time  net_outward_flux  psi4_boundary_amp
0.0000000000000000e+00  0.0000000000000000e+00  7.2137980881836899e-05
8.0000000000000004e-01  -1.1314143922584386e-18  1.2066849225823891e-06
1.6000000000000001e+00  -1.3692596244687095e-18  5.9042917122909503e-07
2.3999999999999901e+00  -6.1247824194496657e-19  6.3203067092371232e-07
3.1999999999999802e+00  6.1451113534394945e-19  7.2995331114865761e-07
3.9999999999999600e+00  1.4916244752487813e-18  8.0622906512595421e-07
4.7999999999999403e+00  1.3578914634465116e-18  1.0122002116189249e-06
5.5999999999999304e+00  2.6209847895327492e-19  1.2470111344892405e-06
6.3999999999999098e+00  -9.9096086585158547e-19  1.5234662587919598e-06
7.1999999999998900e+00  -1.4424779771578347e-18  1.6934461928276310e-06
7.9999999999998703e+00  -7.2791686870053837e-19  1.5894925901489656e-06
8.7999999999998604e+00  6.3741751124017118e-19  1.8837481721376637e-06
9.5999999999998398e+00  1.6295610841989943e-18  2.2148318670607183e-06
1.0399999999999800e+01  1.3321145571057375e-18  2.1926238855950378e-06
1.1199999999999800e+01  1.0761087026133790e-18  2.9267435601236726e-06
1.1999999999999799e+01  1.4505754012226217e-18  3.6176597651766658e-06
1.2799999999999800e+01  1.5250910830578980e-17  2.8911393469433626e-06
1.3599999999999801e+01  9.5836742577921353e-17  2.6319782606748073e-06
1.4399999999999700e+01  6.0543227324434809e-16  3.9031406041602530e-06
1.5199999999999701e+01  2.5987276265501416e-15  4.4376375328860497e-06
1.5999999999999700e+01  1.4878498639492366e-14  5.6698326441172731e-06
1.6799999999999802e+01  4.7564537790191371e-14  6.9621253429714465e-06
1.7600000000000001e+01  1.8504122628652610e-13  7.9869245357741588e-06
1.8400000000000102e+01  8.1887037578781505e-13  9.7152262675292485e-06
1.9200000000000198e+01  1.6784188032288791e-12  1.0586297237543416e-05
2.0000000000000298e+01  8.8240434415415124e-12  1.3531747541055646e-05
2.0800000000000502e+01  1.6027730137694792e-11  1.9575933281832927e-05
2.1600000000000598e+01  6.2050885350497191e-11  2.1983123410942516e-05
2.2400000000000698e+01  1.2624071052951474e-10  2.8749185076507510e-05
2.3200000000000799e+01  3.6772472702081542e-10  3.1336539231395992e-05
2.4000000000000998e+01  7.3846323460783283e-10  3.6370185763246446e-05
2.4800000000001098e+01  1.7019684541035593e-09  4.5918867802141937e-05
2.5600000000001199e+01  2.9101018509271109e-09  4.7373310194195547e-05
2.6400000000001299e+01  8.2845289445319546e-09  4.4364302088437277e-05
2.7200000000001499e+01  9.7003589923829928e-09  4.5667738749833491e-05
2.8000000000001599e+01  4.1262105713970344e-08  4.4214397041975788e-05
2.8800000000001699e+01  4.8840040567137665e-08  3.7079400688296245e-05
2.9600000000001799e+01  1.1511029921151260e-07  3.6340478080870608e-05
3.0400000000001999e+01  1.9484013262969074e-07  4.0909742172782890e-05
3.1200000000002099e+01  1.8780067238780009e-07  4.4401652231978642e-05
3.2000000000002203e+01  4.1758517570320817e-07  4.2191615324638684e-05
3.2800000000002001e+01  3.6889537876517710e-07  3.8295585937110638e-05
3.3600000000001899e+01  5.1352020122258580e-07  3.8488548985260553e-05
3.4400000000001697e+01  6.7211821329015377e-07  4.2240598502808073e-05
3.5200000000001602e+01  5.7580914093800235e-07  4.5499688400747979e-05
3.6000000000001400e+01  6.9248744988604161e-07  4.7293581743079669e-05
3.6800000000001198e+01  6.2862903237555055e-07  4.4376261979759985e-05
3.7600000000001103e+01  5.9350955398657542e-07  4.2303154957180244e-05
3.8400000000000901e+01  6.0503125222574190e-07  4.1220278108981267e-05
3.9200000000000799e+01  5.8256979263624525e-07  4.0013700033852450e-05
4.0000000000000597e+01  7.5736563310752649e-07  4.0279486811067442e-05
