# time  Re(R=8)  Im(R=8)  Re(R=16)  Im(R=16)
0.0000000000000000e+00  -2.4254337147645697e-04  8.2571595947914477e-05  -5.8615856792114179e-05  -4.8405690575019252e-08
8.0000000000000004e-01  -2.5882275314659660e-04  2.8462200015406540e-04  4.4542963453971139e-05  -1.7759925959511968e-06
1.6000000000000001e+00  -4.0678938926374733e-04  -1.7547196074497448e-04  5.1138622984786090e-05  -3.6842514311627694e-06
2.3999999999999901e+00  -1.8967161048523171e-04  -1.9818055921075822e-04  5.9353024572394425e-05  -4.3163825662675891e-06
3.1999999999999802e+00  6.7968062237189683e-05  2.7181333983596146e-05  8.3214207353851205e-05  -1.5605422099793266e-06
3.9999999999999600e+00  1.5817127152675098e-04  9.3802577805794917e-05  6.6757885429331875e-05  1.5358110627337211e-05
4.7999999999999403e+00  2.4247216912041977e-04  2.7664667269761822e-05  7.4390997148393964e-05  -9.1694240296233032e-06
5.5999999999999304e+00  2.9674147763075070e-04  -2.0969789491003194e-07  8.8902647432993986e-05  -6.0279747919336635e-05
6.3999999999999098e+00  4.0519116125685255e-04  -1.9081273778525298e-05  1.0172503070783953e-04  -2.8738014194722134e-05
7.1999999999998900e+00  5.4268349944876378e-04  -4.6258095974791729e-05  5.8200887666289193e-05  -7.4654170477057879e-06
7.9999999999998703e+00  8.5033795029074502e-04  -2.4432116533154423e-05  4.9552854046311877e-05  1.0846129553685418e-04
8.7999999999998604e+00  8.1745477704907299e-04  -7.0500372640120752e-05  -4.8111238056303715e-05  1.4944258846679684e-04
9.5999999999998398e+00  1.1219613267076513e-03  4.6994468671908971e-05  -2.8026093583488848e-04  2.0071074212099456e-05
1.0399999999999800e+01  1.3116866230068009e-03  8.0874858717452165e-05  -2.8906662587561179e-04  -1.5279691864611981e-04
1.1199999999999800e+01  1.3103120760831453e-03  3.1960904283759349e-05  -1.7222021870392536e-04  -1.0326747162897620e-04
1.1999999999999799e+01  1.1662868996185276e-03  2.9263425079926412e-05  8.5202568941555992e-06  1.9457518566095297e-05
1.2799999999999800e+01  1.4088699966812728e-03  -9.6125099820944159e-05  -4.2041716580783121e-05  5.8803384188747289e-05
1.3599999999999801e+01  1.5249903356873572e-03  -1.5808092839853237e-04  8.9053330752469456e-05  5.1487655398377405e-05
1.4399999999999700e+01  1.5865542121090482e-03  9.0773809675145133e-05  -6.0906887391636223e-05  -7.7764519986654425e-05
1.5199999999999701e+01  1.5915886176235796e-03  2.4296757203725266e-04  3.7750418967343426e-06  -1.0669431206848727e-05
1.5999999999999700e+01  1.5269598159109183e-03  1.2042599718723753e-04  1.2662115646458585e-04  -3.9130976150206687e-05
1.6799999999999802e+01  1.7732978290753922e-03  -1.0621131169717732e-04  3.1005771932996775e-04  -6.9057131650007708e-05
1.7600000000000001e+01  2.1456031896779117e-03  -1.7289420500753427e-04  2.8699330962728988e-04  1.0468128719877119e-05
1.8400000000000102e+01  2.3614413558995001e-03  -4.8690696569816459e-05  3.3124586972885738e-04  9.1516198565403414e-05
1.9200000000000198e+01  2.5199746375269109e-03  6.0572410989651615e-05  1.7087692930353927e-04  3.7949013226614532e-05
2.0000000000000298e+01  2.6422591995295128e-03  6.3888039174472553e-05  -5.4596398718107051e-06  2.4514584896126300e-05
2.0800000000000502e+01  2.7342020793029000e-03  1.7562076273275814e-05  4.6195879024583619e-05  -1.1820700313764252e-04
2.1600000000000598e+01  2.8644237415693568e-03  -8.5613256568638698e-06  2.5651506295051384e-05  -1.6355630232184416e-04
2.2400000000000698e+01  3.0048864631690838e-03  2.6642573597186838e-06  -2.9235014830415976e-05  6.7142493677733935e-05
2.3200000000000799e+01  3.1223502776656217e-03  1.6230166075450777e-05  -1.6825556458572596e-04  2.4315481894630401e-04
2.4000000000000998e+01  3.2388178242301409e-03  1.2820982101010353e-05  -3.3837476835024124e-04  1.3563335649633334e-04
2.4800000000001098e+01  3.3661195121498051e-03  6.5267829305651815e-06  -2.4070120694523789e-04  -1.0534147282059152e-04
2.5600000000001199e+01  3.4999904480251978e-03  6.2766747200773690e-06  1.3029959359125195e-05  -2.0025102552161635e-04
2.6400000000001299e+01  3.6402676867583385e-03  7.5861976212445114e-06  1.2795470029408775e-04  -7.5734592428340912e-05
2.7200000000001499e+01  3.7879800532748587e-03  7.5116545306918239e-06  1.3572530971918431e-04  5.8643228020692945e-05
2.8000000000001599e+01  3.9432120191231646e-03  7.0948381994230815e-06  1.1142053973200688e-04  6.4992399767612409e-05
2.8800000000001699e+01  4.1064059394196805e-03  7.0912615047843223e-06  7.1014298700108032e-05  9.4543938346477464e-06
2.9600000000001799e+01  4.2772133953630298e-03  7.2521914492632930e-06  6.8408639587405810e-05  -1.8611983845694812e-05
3.0400000000001999e+01  4.4551165607051779e-03  7.2482715061940945e-06  8.8968599513067275e-05  -7.5389599255343291e-06
3.1200000000002099e+01  4.6411604944933214e-03  7.0175519356937676e-06  8.3514669631886372e-05  6.5852360072823694e-06
3.2000000000002203e+01  4.8362218537875735e-03  6.6742271007324921e-06  6.6107265983673721e-05  4.0723484879384890e-06
3.2800000000002001e+01  5.0376112432925597e-03  6.3499980087808413e-06  6.4829441023233055e-05  -3.1772553526682593e-06
3.3600000000001899e+01  5.2407266727531182e-03  6.0734934716521850e-06  7.6534830044592747e-05  -4.5014181402766231e-06
3.4400000000001697e+01  5.4440212425301551e-03  5.7519783758146087e-06  8.8023396145042721e-05  -3.0372959616616435e-06
3.5200000000001602e+01  5.6485745752567849e-03  5.2551895311182656e-06  9.3980223685492226e-05  -2.7676358866269419e-06
3.6000000000001400e+01  5.8549560720921358e-03  4.5799360983436407e-06  9.8747938589306830e-05  -3.2497375834882167e-06
3.6800000000001198e+01  6.0633163590589501e-03  3.9412513459019519e-06  1.0683028244572874e-04  -3.3505718408478580e-06
3.7600000000001103e+01  6.2755670623102690e-03  3.5302948574102877e-06  1.1565412268778859e-04  -3.0205909563194514e-06
