time  net_outward_flux  psi4_boundary_amp
0.0000000000000000e+00  0.0000000000000000e+00  2.6932559182780199e-08
4.0000000000000002e-01  -2.3826923002141369e-40  2.6931996516043916e-08
8.0000000000000004e-01  -4.3147455187231409e-40  2.6933043361054038e-08
1.2000000000000000e+00  -5.4265130593079754e-40  2.6933943757807913e-08
1.6000000000000001e+00  -5.5047629344362298e-40  2.6933876074838350e-08
2.0000000000000000e+00  -4.5331723196308717e-40  2.6927654716551145e-08
2.3999999999999901e+00  -2.6947657035552057e-40  2.6929558403280802e-08
2.7999999999999798e+00  -3.3837548477990303e-41  2.6942855502365995e-08
3.1999999999999802e+00  2.0863351758453576e-40  2.6938989759144104e-08
3.5999999999999699e+00  4.1150599830005772e-40  2.6914256623360525e-08
3.9999999999999600e+00  5.3592373712698544e-40  2.6906581943960614e-08
4.3999999999999497e+00  5.5813221376449498e-40  2.6932412991913842e-08
4.7999999999999403e+00  4.7395429561219833e-40  2.6961086471490633e-08
5.1999999999999300e+00  2.9944450501435519e-40  2.6954616863270253e-08
5.5999999999999304e+00  6.7750575996086963e-41  2.6916436793229227e-08
5.9999999999999201e+00  -1.7714703101060007e-40  2.6886119780243938e-08
6.3999999999999098e+00  -3.8867844386719662e-40  2.6896844581463140e-08
6.7999999999999003e+00  -5.2645455718711447e-40  2.6937127673912660e-08
7.1999999999998900e+00  -5.6397194137914276e-40  2.6957951766460943e-08
7.5999999999998797e+00  -4.9377669798330246e-40  2.6927062073505751e-08
7.9999999999998703e+00  -3.2902887325474904e-40  2.6865430144846556e-08
8.3999999999998707e+00  -1.0108781494930637e-40  2.6819069616139448e-08
8.7999999999998604e+00  1.4646038774353115e-40  2.6807627570266309e-08
9.1999999999998501e+00  3.6618044560995969e-40  2.6818186379262581e-08
9.5999999999998398e+00  5.1592773875335678e-40  2.6826195776313251e-08
9.9999999999998295e+00  5.6696340855429705e-40  2.6809615188120118e-08
1.0399999999999800e+01  5.0947261209322587e-40  2.6770503033938081e-08
1.0799999999999800e+01  3.5443014242825399e-40  2.6736472051630334e-08
1.1199999999999800e+01  1.3147064463980551e-40  2.6713489570579984e-08
1.1599999999999801e+01  -1.1680898849490303e-40  2.6666916066725066e-08
1.1999999999999799e+01  -3.4301077715507090e-40  2.6591640696385949e-08
1.2399999999999800e+01  -5.0399562721811138e-40  2.6552109271491705e-08
1.2799999999999800e+01  -5.6911187025940162e-40  2.6586949423849247e-08
1.3199999999999800e+01  -5.2602148202417418e-40  2.6630146981461537e-08
1.3599999999999801e+01  -3.8301385312265759e-40  2.6594023727481110e-08
1.3999999999999700e+01  -1.6738721164489590e-40  2.6492485209547172e-08
1.4399999999999700e+01  7.9759549108608642e-41  2.6412616594392635e-08
1.4799999999999701e+01  3.1134820648790212e-40  2.6388377452241309e-08
1.5199999999999701e+01  4.8332114010635464e-40  2.6385348668950093e-08
1.5599999999999699e+01  5.6306911299995022e-40  2.6376214146834269e-08
1.5999999999999700e+01  5.3557200948808433e-40  2.6349830444268112e-08
1.6399999999999800e+01  4.0611691832547732e-40  2.6296506481269948e-08
1.6799999999999802e+01  1.9926691630325401e-40  2.6224798777703224e-08
1.7199999999999900e+01  -4.5692587191072231e-41  2.6169669335988561e-08
1.7600000000000001e+01  -2.8226953644669368e-40  2.6156911445463778e-08
1.8000000000000000e+01  -4.6580940108044300e-40  2.6167767597703550e-08
1.8400000000000102e+01  -5.6143591527830467e-40  2.6157482941031557e-08
1.8800000000000100e+01  -5.5019503780114623e-40  2.6108640758507264e-08
1.9200000000000198e+01  -4.3426176554785150e-40  2.6048219138839824e-08
1.9600000000000300e+01  -2.3693279452650938e-40  2.6003826480910407e-08
2.0000000000000298e+01  3.0914727453239527e-41  2.5969222835941101e-08
