# time  total_activity  peak_activity  rms_radius  confined_frac  bary_x  bary_y  bary_z  r_conf  total_activity_proper  rms_radius_proper  confined_frac_proper  rms_radius_canon  confined_frac_canon  rms_radius_phantom  confined_frac_phantom  canon_mass_frac  min_chi
0.0000000000000000e+00  3.6917193041390775e+01  4.0754522640042493e-02  6.5891677663840076e+00  3.0205393281366744e-01  6.3445235297872856e+01  6.4000038955214364e+01  6.4000038659180206e+01  4.7999999999999998e+00  3.6717923240305467e+01  6.5915495433647449e+00  3.0119883119088420e-01  5.0453420920196992e+00  5.5926790123020897e-01  5.4266619748994795e+00  4.5503077099152456e-01  4.3040118683749323e-01  9.8430711913636626e-01
4.0000000000000002e-01  3.6925552680468058e+01  4.0753406610071347e-02  6.5890914316968932e+00  3.0207309977511682e-01  6.3444409989721834e+01  6.4000041953340613e+01  6.4000041681602056e+01  4.7999999999999998e+00  3.6725767171062017e+01  6.5914978346518964e+00  3.0075502619839878e-01  5.0457173844481176e+00  5.5904660488914237e-01  5.4263887197433212e+00  4.5508710139859454e-01  4.3028136264660066e-01  9.8426498982990462e-01
8.0000000000000004e-01  3.6934637464160069e+01  4.0746075976811763e-02  6.5889370691251559e+00  3.0211730456661995e-01  6.3442263751613446e+01  6.4000049606095175e+01  6.4000049394829503e+01  4.7999999999999998e+00  3.6733665523779734e+01  6.5913905376344832e+00  3.0079514773338489e-01  5.0467237467569870e+00  5.5873227226858524e-01  5.4257506226529717e+00  4.5515493126303808e-01  4.2996859331705006e-01  9.8413706622497432e-01
1.2000000000000000e+00  3.6943248674647513e+01  4.0747479485128066e-02  6.5888076048178812e+00  3.0226949767945827e-01  6.3439633144094969e+01  6.4000059606499420e+01  6.4000059496370540e+01  4.7999999999999998e+00  3.6740633933832072e+01  6.5913181144869641e+00  3.0019022334866080e-01  5.0479660327074054e+00  5.5844349483485556e-01  5.4251093510219182e+00  4.5513778516910863e-01  4.2958195044859276e-01  9.8394114828601753e-01
1.6000000000000001e+00  3.6951546576242400e+01  4.0762237332747676e-02  6.5887486146332428e+00  3.0262367887043762e-01  6.3437336300305773e+01  6.4000070317790630e+01  6.4000070350725480e+01  4.7999999999999998e+00  3.6746972560412033e+01  6.5913220094788647e+00  3.0021437892452002e-01  5.0490192511687999e+00  5.5828633000398031e-01  5.4247302603361494e+00  4.5497320838581778e-01  4.2923885621859947e-01  9.8371761199226992e-01
2.0000000000000000e+00  3.6960333586462653e+01  4.0781274427872882e-02  6.5887450025963581e+00  3.0235497883108176e-01  6.3435762708584697e+01  6.4000081576434980e+01  6.4000081789197964e+01  4.7999999999999998e+00  3.6753561474328357e+01  6.5913870337544891e+00  3.0022004114957435e-01  5.0497209868315940e+00  5.5829763424422429e-01  5.4246339500703753e+00  4.5467006227822770e-01  4.2899737661680476e-01  9.8340431154273455e-01
2.3999999999999901e+00  3.6970081173357357e+01  4.0791786067052083e-02  6.5887598474570348e+00  3.0234929981807745e-01  6.3434827534314771e+01  6.4000094892391999e+01  6.4000095301444446e+01  4.7999999999999998e+00  3.6760889671089977e+01  6.5914805704421155e+00  3.0021594517249034e-01  5.0502614918770288e+00  5.5843182224215127e-01  5.4246268927543246e+00  4.5430284274358979e-01  4.2884931910305374e-01  9.8296650927047946e-01
2.7999999999999798e+00  3.6980673938702495e+01  4.0789675280299621e-02  6.5887780280470807e+00  3.0234829047540890e-01  6.3434268353258553e+01  6.4000112426555987e+01  6.4000113019217508e+01  4.7999999999999998e+00  3.6768838139779930e+01  6.5915926607208082e+00  3.0053218801050968e-01  5.0510244193329541e+00  5.5859076512764050e-01  5.4244588716612290e+00  4.5396525477606925e-01  4.2876063648034379e-01  9.8247453789005823e-01
3.1999999999999802e+00  3.6991754146609281e+01  4.0781018291645349e-02  6.5888242611131531e+00  3.0235052876958368e-01  6.3433971689893795e+01  6.4000134681159224e+01  6.4000135431206260e+01  4.7999999999999998e+00  3.6777067568093116e+01  6.5917488213267115e+00  3.0084231618070650e-01  5.0523332201170428e+00  5.5867971984267328e-01  5.4239776919508476e+00  4.5371194219071220e-01  4.2871596504591847e-01  9.8202069581906148e-01
3.5999999999999699e+00  3.7003291846612171e+01  4.0773194332887119e-02  6.5889408216724776e+00  3.0234168586332133e-01  6.3434043625152810e+01  6.4000159690143519e+01  6.4000160577434428e+01  4.7999999999999998e+00  3.6785606388340497e+01  6.5919859410194350e+00  3.0096066282865719e-01  5.0542878627571222e+00  5.5865904492556162e-01  5.4231788598669981e+00  4.5353148320811792e-01  4.2872713349536434e-01  9.8144505542641169e-01
3.9999999999999600e+00  3.7015827525474833e+01  4.0769520973544048e-02  6.5891479837803173e+00  3.0230631731808005e-01  6.3434595822447982e+01  6.4000184978449113e+01  6.4000185995858232e+01  4.7999999999999998e+00  3.6795070391243108e+01  6.5923161824282541e+00  3.0135373090934819e-01  5.0567720000706986e+00  5.5855942309774698e-01  5.4221588867894592e+00  4.5336742806448133e-01  4.2880182229578134e-01  9.8079919212478328e-01
