# time  Re(R=16)  Im(R=16)  Re(R=24)  Im(R=24)  Re(R=32)  Im(R=32)  Re(R=40)  Im(R=40)
1.5199999999999701e+01  7.8697900424419984e-05  4.4571723456242106e-07  4.6255808049401825e-06  9.1033527166262798e-07  -1.0372859418258992e-06  1.5872938621872007e-07  -1.2556563894493522e-07  -2.0708596921476918e-09
1.5599999999999699e+01  8.4224619394605767e-05  -1.0641098476136576e-07  6.5528526323968312e-06  4.1327402946332771e-07  5.2044314887927542e-07  7.5911197968538286e-08  -1.1321003483320864e-07  2.8669631009954669e-11
1.5999999999999700e+01  8.9482895056174164e-05  -1.2875917005586108e-07  3.5504146041261232e-06  -5.7957875528283144e-07  7.9588794038875388e-07  -4.2146683904760812e-08  -1.3227693175461035e-07  2.6839222592981928e-09
1.6399999999999800e+01  9.6204854840503630e-05  2.4499318158114732e-07  6.0467302514279238e-07  -4.5395522116353766e-07  -8.7507559192054309e-07  -1.6965040229706387e-07  -1.3370139695879150e-07  1.4120421361263215e-09
1.6799999999999802e+01  1.0547354617612294e-04  1.9618036695600718e-07  1.8508263339183059e-06  3.9063523016115936e-07  -1.5048754146121708e-06  -9.0339200180300290e-08  -9.1504873077363450e-08  -3.7428127483306783e-09
1.7199999999999900e+01  1.1563807125972129e-04  -6.4283928042545617e-08  5.2313261686965688e-06  2.8673219981742053e-07  -3.6120408869988070e-07  4.4768588755857483e-08  -1.3121268389669858e-07  1.6458542912930644e-09
1.7600000000000001e+01  1.2518738346113222e-04  -1.7962243344274497e-07  7.0363034625121516e-06  -6.2028380688837094e-07  4.3051589529393240e-07  -4.4360455028122358e-08  -1.9357851835174723e-07  1.1353027382872208e-08
1.8000000000000000e+01  1.3496023410095300e-04  -2.7415792529920931e-07  7.5028685758659106e-06  -7.4538609090653080e-07  3.0775318232919050e-07  3.4743063239109724e-08  -3.7728608658941460e-09  -1.9992840722924867e-08
1.8400000000000102e+01  1.4539865663178435e-04  -3.2847694403749166e-07  9.5440016695249008e-06  1.2055999181298708e-07  3.5492274479570440e-07  3.4824964110236174e-07  9.5864277453709085e-08  -3.5735365325637683e-08
1.8800000000000100e+01  1.5579254451191882e-04  -2.8302083737309278e-07  1.4015440126188726e-05  7.2927243714520010e-07  7.4638046129306442e-07  2.5329047834195276e-07  -4.0352566694048616e-07  5.6019994712547739e-08
1.9200000000000198e+01  1.6682510723030520e-04  -1.1084623019506121e-07  1.9536664585587409e-05  4.9652584952896169e-07  6.3004208434877935e-07  -2.4531144392282356e-07  -6.0277028741906508e-07  8.4820246542088904e-08
1.9600000000000300e+01  1.7981016580343931e-04  2.6780566776225984e-07  2.5631965547782304e-05  -3.2563065192253711e-08  -6.1746503082390610e-07  -5.3907175342074199e-07  3.0909510159301978e-07  -8.0102182316528255e-08
2.0000000000000298e+01  1.9412490732126256e-04  5.7906672141498428e-07  3.2430250266463938e-05  -1.9383634441941360e-07  -1.9292366448991530e-06  -3.3391257382901525e-07  7.0912932048927478e-07  -1.5114913058560403e-07
2.0400000000000400e+01  2.0827351847041800e-04  4.4187066946341291e-07  3.8978929652076896e-05  1.5660786001253220e-08  -9.4625600415265229e-07  3.0283160593208656e-07  -4.9482442960121520e-07  2.6785195756259911e-08
2.0800000000000502e+01  2.2192214924444031e-04  2.0936908531716391e-08  4.4397438448530000e-05  1.3935964942656841e-08  2.0363175414923966e-06  7.3805261361599150e-07  -1.0072528686082616e-06  1.7170904198716164e-07
2.1200000000000500e+01  2.3523109104556507e-04  -2.6895450055576394e-07  4.8859292207384064e-05  -2.7701714505722438e-07  3.0525201160366356e-06  2.2860508659438986e-07  4.4631460588760181e-07  1.1165417379812709e-07
2.1600000000000598e+01  2.4791393570081273e-04  -3.1583212033485235e-07  5.3160621258236118e-05  -2.3880842087818088e-07  3.8036557436957519e-07  -6.1524117547277485e-07  1.1266360655083307e-06  -5.2909118883770082e-08
2.2000000000000600e+01  2.5988535147582193e-04  -2.2279766090950580e-07  5.8607432083489257e-05  1.3645835173359733e-07  -2.1110069317372893e-06  -4.8501838146195026e-07  -4.2469124147049088e-07  -1.5690603313226774e-07
2.2400000000000698e+01  2.7161837553747975e-04  -8.6530686944689912e-08  6.5616597905267292e-05  2.4469811802396332e-07  -5.8684391704403438e-07  3.2298005875704909e-07  -1.5176804908915679e-06  -9.4308899603069597e-08
2.2800000000000800e+01  2.8342279536284923e-04  2.7984490658035119e-08  7.2336522317325167e-05  5.9470137242033825e-08  3.2110805307600337e-06  3.8375341668025722e-07  -4.9670209516342900e-07  -1.6721800439783654e-08
2.3200000000000799e+01  2.9508305929148147e-04  1.0090152076034078e-07  7.7125807530169731e-05  -4.9562889533521820e-08  4.9899413685137403e-06  -3.0062350364069080e-07  7.0281203191377490e-07  -4.3201103447746467e-08
2.3600000000000900e+01  3.0647674773183421e-04  1.4797777650986864e-07  8.1001790429159495e-05  -3.0045054235358202e-08  3.9531747870966336e-06  -4.1408594170096594e-07  5.8901613733246115e-07  7.4032746327167843e-08
2.4000000000000998e+01  3.1821082914505852e-04  1.6311330471760341e-07  8.5488093261395086e-05  2.2765309030224665e-08  2.7763922049302322e-06  3.0515066565236109e-07  1.4685121582594107e-07  3.3931096596245177e-07
2.4400000000001000e+01  3.3136071778134288e-04  1.1885514787594510e-07  9.0682651584499623e-05  7.2360415438885374e-08  3.0918984609436480e-06  7.5774143919496140e-07  3.6565543643506319e-07  2.8971755068723508e-07
2.4800000000001098e+01  3.4655325218556951e-04  2.2042505135169821e-08  9.6830652517260337e-05  1.0299747743210098e-07  4.1906361741061386e-06  3.0488715655508677e-07  6.0292172546359819e-07  -1.7131159599721579e-07
2.5200000000001101e+01  3.6340871276586989e-04  -7.2662779768140761e-08  1.0464682638648312e-04  1.1949103413653910e-07  5.3391105823631289e-06  -4.8339894675705665e-07  -2.1879378404649775e-07  -5.6396982769047420e-07
2.5600000000001199e+01  3.8093151641044223e-04  -1.1126398483840227e-07  1.1341397955925917e-04  2.7274848303170154e-08  6.6440044530769159e-06  -7.6669259465742010e-07  -1.5530876839903201e-06  -4.3641633695470389e-07
2.6000000000001300e+01  3.9837276230223124e-04  -8.4875718964879034e-08  1.2150864001260147e-04  -2.6109167055217409e-07  8.3091976021031250e-06  -4.3451668228622226e-07  -1.2673211897060022e-06  2.0100094598766450e-07
2.6400000000001299e+01  4.1566784338731158e-04  -2.4387007512042816e-08  1.2880441862909742e-04  -5.1873453708615514e-07  1.0652752545744799e-05  -1.7667700637338076e-08  1.0923693436643607e-06  6.8337143800159543e-07
2.6800000000001400e+01  4.3316517261381013e-04  3.2026190883430455e-08  1.3660155300849883e-04  -4.2386854640700946e-07  1.4133137161025102e-05  2.2230454527219906e-07  2.6104133152496102e-06  3.1708877426178002e-07
2.7200000000001499e+01  4.5112707787384903e-04  6.0028651198075285e-08  1.4567801508098024e-04  -2.1350538278521012e-08  1.9011992247917367e-05  4.7706208220746436e-07  1.0354883800755452e-06  -4.1606112849168933e-07
2.7600000000001501e+01  4.6954718270360567e-04  5.3732846357813629e-08  1.5575412521471601e-04  3.6248957336001918e-07  2.5366422794802167e-05  6.3846867739016920e-07  -1.3568682976164506e-06  -3.7877585976384512e-07
2.8000000000001599e+01  4.8833184135696982e-04  2.4550983292312616e-08  1.6631008470802616e-04  4.9553405986409129e-07  3.2574239866719135e-05  3.4720915396308651e-07  -1.0331502240311886e-06  2.8631229938667568e-07
2.8400000000001601e+01  5.0752337030711739e-04  -5.6840436526218760e-09  1.7695314946577075e-04  3.5563054719057382e-07  3.8972858561370516e-05  -2.2042826319540496e-07  1.3525918274719768e-06  3.3648685648340080e-07
2.8800000000001699e+01  5.2731684862131287e-04  -1.9101184924364024e-08  1.8722733780071962e-04  6.0374424300643503e-08  4.3580777412123357e-05  -5.1666963758363877e-07  2.1654455714110891e-06  -3.6227031800050628e-07
2.9200000000001801e+01  5.4789893968128028e-04  -1.3552884543160531e-08  1.9667232283241147e-04  -2.0965973599509333e-07  4.7453560538095101e-05  -3.8593917787394187e-07  4.1342444695398365e-07  -5.9835257037405776e-07
2.9600000000001799e+01  5.6928758137895922e-04  -7.9463559097803815e-11  2.0516570203771506e-04  -3.1544807158281243e-07  5.1954419889795199e-05  -1.0236303481542461e-07  -1.2115026554141387e-06  8.9115671771643110e-08
3.0000000000001901e+01  5.9130328426306670e-04  1.0540987751460043e-08  2.1301632200258097e-04  -2.4619639992694758e-07  5.7084632002677810e-05  8.6125365912437932e-08  -6.0132038257374708e-07  7.1016106320428856e-07
3.0400000000001999e+01  6.1367107765140699e-04  1.7092412070716839e-08  2.2059560715132669e-04  -9.5825124699710690e-08  6.2471089671000218e-05  1.6344362384277489e-07  1.4880612679352000e-06  4.3406715714327475e-07
3.0800000000002001e+01  6.3615855565533452e-04  2.4781041484035765e-08  2.2791247450365616e-04  3.5435825377919156e-08  6.8066719638257468e-05  2.0353937888546974e-07  3.4044150501582068e-06  -2.9381361482326011e-07
3.1200000000002099e+01  6.5865452615242225e-04  3.6424825958384518e-08  2.3469231801054706e-04  1.0687861549858354e-07  7.3230460082663877e-05  1.6885045779271150e-07  4.3747006976480159e-06  -5.5081067419870149e-07
3.1600000000002101e+01  6.8116294949502549e-04  4.8990943548986587e-08  2.4094534255769277e-04  1.2756375465928097e-07  7.7064789864808006e-05  5.7255940839928631e-09  4.3401319179822734e-06  -1.8022843676710947e-07
3.2000000000002203e+01  7.0375648425375324e-04  5.7544828617475228e-08  2.4735644521248489e-04  1.1392892366910260e-07  8.0086759484518589e-05  -1.3348973706004843e-07  3.6853806833162120e-06  2.1620559724033598e-07
3.2400000000002102e+01  7.2654551558246940e-04  6.0180398088477635e-08  2.5495686191922081e-04  7.1033094493309231e-08  8.4044642898737891e-05  -5.5342470161482786e-08  3.1100282523887905e-06  2.7414266578629076e-07
3.2800000000002001e+01  7.4967676689802459e-04  5.8718419602424518e-08  2.6433876184380162e-04  5.4167684385805975e-09  8.9909042371886919e-05  1.4435130469310828e-07  3.2462149175471945e-06  1.9499206680305047e-07
3.3200000000001999e+01  7.7333159025979247e-04  5.6210041474093964e-08  2.7519065084468720e-04  -6.1296391297054240e-08  9.7049987347070271e-05  1.8346537548287807e-07  4.4825854081658673e-06  9.1756153362492650e-08
3.3600000000001899e+01  7.9769016563657671e-04  5.4925131105983617e-08  2.8658698212518068e-04  -1.0006225567465265e-07  1.0431585044946419e-04  -3.6824491674394841e-08  6.6907880098073549e-06  -1.8993844919366546e-07
3.4000000000001798e+01  8.2286348338738325e-04  5.6171950695976254e-08  2.9770547883854851e-04  -9.4598739637973230e-08  1.1117551720036566e-04  -3.3914121965288768e-07  9.0832269800385101e-06  -5.1189124509032963e-07
3.4400000000001697e+01  8.4883578569964449e-04  6.0680115431965553e-08  3.0830427659425799e-04  -5.2797113885439333e-08  1.1784747672699468e-04  -4.7547502935272505e-07  1.1302418809269357e-05  -4.5069901605262934e-07
3.4800000000001603e+01  8.7546721924342658e-04  6.8417903681522805e-08  3.1863515463715437e-04  -5.6502949650814628e-10  1.2485147098435892e-04  -3.3088116273521294e-07  1.4323498056298096e-05  4.5723343901183253e-08
3.5200000000001602e+01  9.0256739062427160e-04  7.8194192959947045e-08  3.2903340386080906e-04  3.4471799865612183e-08  1.3259166570201862e-04  1.2220887354733191e-08  1.9136326462530729e-05  5.2098132072238905e-07
3.5600000000001501e+01  9.2999612304316983e-04  8.7834104543355725e-08  3.3963234277025427e-04  3.7862692593453955e-08  1.4115132231372167e-04  3.4128367180240402e-07  2.5263937800494137e-05  5.7339265389145804e-07
3.6000000000001400e+01  9.5772681847947246e-04  9.4964993949069082e-08  3.5039889225005712e-04  1.4459964689209947e-08  1.5025899829409253e-04  4.6206829545997644e-07  3.1602317019623606e-05  2.6594570406374156e-07
3.6400000000001299e+01  9.8583797088713787e-04  9.7844451050373348e-08  3.6132948149051957e-04  -1.6818924418380161e-08  1.5937726298585872e-04  3.2604797737227374e-07  3.7643208806271812e-05  -7.2554570854857261e-08
3.6800000000001198e+01  1.0144510589581526e-03  9.5832700925480406e-08  3.7254342435958884e-04  -3.6541931625833693e-08  1.6791265109526699e-04  4.4819117672723705e-08  4.3074055090183041e-05  -2.6369688110676959e-07
3.7200000000001197e+01  1.0436650200329155e-03  8.9528069155000006e-08  3.8418858527469832e-04  -3.7226689938344670e-08  1.7549853336978010e-04  -2.0480918358118022e-07  4.7479232677179238e-05  -3.3464602102210085e-07
3.7600000000001103e+01  1.0735277265866195e-03  8.0671573615211712e-08  3.9628385441239575e-04  -2.5201200502155856e-08  1.8216080047877496e-04  -3.0096218840924149e-07  5.1193809815935185e-05  -2.8325115533113737e-07
3.8000000000001002e+01  1.1040474774825695e-03  7.1779090759866963e-08  4.0865796817320316e-04  -1.1627190941464766e-08  1.8818684526884118e-04  -2.3641897440464578e-07  5.5363690239601402e-05  -6.7229749108254123e-08
3.8400000000000901e+01  1.1352163519963120e-03  6.5456240524182128e-08  4.2102682267211166e-04  -2.3316369554137200e-09  1.9379087051451610e-04  -9.1252950035959838e-08  6.0548032534119587e-05  1.9938238138733269e-07
3.8800000000000800e+01  1.1670163554539429e-03  6.3565053137888263e-08  4.3313295790916152e-04  4.3493181746728549e-09  1.9891896761907327e-04  4.1703844504062243e-08  6.5965856577464377e-05  2.9536859597267172e-07
3.9200000000000799e+01  1.1994044956493430e-03  6.6587620332593957e-08  4.4484520386069371e-04  1.2088238896631261e-08  2.0343147828842903e-04  1.1395117737869514e-07  7.0475245396977443e-05  1.6026755163086847e-07
3.9600000000000698e+01  1.2322983381329656e-03  7.3465601683470104e-08  4.5617123964264487e-04  2.1088143918129104e-08  2.0750057600632394e-04  1.2672496505846531e-07  7.3848532831033854e-05  -3.7509241679427794e-08
4.0000000000000597e+01  1.2655851937774755e-03  8.1955375975607710e-08  4.6720938178256406e-04  2.8077642899093032e-08  2.1178953958082586e-04  1.0146269552120292e-07  7.6910570415113439e-05  -1.0154221522224245e-07
4.0400000000000503e+01  1.2991562579643019e-03  8.9333474118529577e-08  4.7809882295323284e-04  3.0180317278586180e-08  2.1715404267076940e-04  5.4592036595672745e-08  8.0739070558407926e-05  1.8330816794393524e-09
4.0800000000000502e+01  1.3329450136243749e-03  9.3211790245207998e-08  4.8899980948444491e-04  2.7707118183755671e-08  2.2407399454776254e-04  -3.8779078264570448e-09  8.5869628320767323e-05  1.3478490755323357e-07
4.1200000000000401e+01  1.3669470637746098e-03  9.2230244261581308e-08  5.0008505736052317e-04  2.3553207002230968e-08  2.3231035943770709e-04  -5.9889136851108186e-08  9.2073601231247633e-05  1.2448552815930332e-07
4.1600000000000300e+01  1.4012139539043749e-03  8.6438784034811156e-08  5.1150854150615115e-04  2.0843573147687570e-08  2.4108800708260266e-04  -9.3468343696428796e-08  9.8697764498529566e-05  -7.6797151650030158e-08
4.2000000000000199e+01  1.4358303710713971e-03  7.7264330019251446e-08  5.2334973667894830e-04  2.1345285957640232e-08  2.4963117588794391e-04  -9.0078341757946562e-08  1.0520586745254359e-04  -3.3792336299717808e-07
4.2400000000000098e+01  1.4708904004971106e-03  6.7074562588389117e-08  5.3556951471030005e-04  2.5332996924385003e-08  2.5759571126814844e-04  -5.2963007266243249e-08  1.1151947917431461e-04  -4.5158419354018699e-07
4.2800000000000097e+01  1.5064825102285542e-03  5.8472934771290542e-08  5.4801750254435892e-04  3.2040760172958045e-08  2.6509942994197881e-04  -3.4811551528797653e-09  1.1797626966653541e-04  -3.0507471808143897e-07
4.3200000000000003e+01  1.5426803811016876e-03  5.3542845540947307e-08  5.6049831030131338e-04  3.9962703184371120e-08  2.7244203305621013e-04  3.1767976347574526e-08  1.2500927352128812e-04  2.7886601529617063e-08
4.3599999999999902e+01  1.5795285822515215e-03  5.3265642342378096e-08  5.7286318756750586e-04  4.7079214914577680e-08  2.7983148334656093e-04  3.7197307609294113e-08  1.3279810161958845e-04  3.4322631652148644e-07
4.3999999999999801e+01  1.6170187521120181e-03  5.7269905529915414e-08  5.8507427786552561e-04  5.1317307644080125e-08  2.8732759229970709e-04  1.6250857222910916e-08  1.4110695533063144e-04  4.5458288114629673e-07
4.4399999999999700e+01  1.6550701393869454e-03  6.3963271764573342e-08  5.9720550659710060e-04  5.1193518608608803e-08  2.9495390493352322e-04  -1.3560990219276847e-08  1.4938180607265928e-04  3.1595878651024695e-07
4.4799999999999699e+01  1.6935376652592077e-03  7.0997681690706021e-08  6.0938632103714062e-04  4.6321696879994029e-08  3.0279058712046270e-04  -3.3839652959834713e-08  1.5702882660678413e-04  3.5965998211808369e-08
4.5199999999999598e+01  1.7322553379417903e-03  7.5949038755981557e-08  6.2173001646419234e-04  3.7568565812969154e-08  3.1093675024726367e-04  -3.6575883059017499e-08  1.6370093852044403e-04  -2.1152504854528453e-07
4.5599999999999497e+01  1.7710956445563470e-03  7.7034843005207281e-08  6.3429046721891831e-04  2.6846937707050011e-08  3.1939474583876973e-04  -2.5997750972569542e-08  1.6941169714645101e-04  -3.0436837385717293e-07
4.5999999999999403e+01  1.8100146482364493e-03  7.3655317567554895e-08  6.4706202361048391e-04  1.6622727182678714e-08  3.2800581338387358e-04  -1.1656220224877132e-08  1.7440093992097326e-04  -2.3377900681725298e-07
4.6399999999999302e+01  1.8490653992682062e-03  6.6577626988569051e-08  6.6000422180175064e-04  9.2323296110583580e-09  3.3650273801934136e-04  -8.2598816938752433e-11  1.7886756491698204e-04  -8.0789596216715128e-08
4.6799999999999301e+01  1.8883803720762165e-03  5.7694012679333319e-08  6.7306189985200430e-04  6.1722438770662461e-09  3.4463245656966986e-04  8.1445207884874828e-09  1.8281948320738304e-04  5.6850577592849158e-08
4.7199999999999200e+01  1.9281320625848012e-03  4.9426480360161827e-08  6.8616658116764546e-04  7.5993175830512242e-09  3.5225507811737113e-04  1.5346678195212687e-08  1.8620522721241666e-04  1.2524057543673476e-07
4.7599999999999099e+01  1.9684830870218039e-03  4.3967319546189984e-08  6.9922904498181254e-04  1.2253871078882815e-08  3.5936779576685446e-04  2.2452084526611456e-08  1.8921410298755500e-04  1.2585259321321197e-07
4.7999999999998998e+01  2.0095392389071287e-03  4.2592590202835841e-08  7.1214335963692868e-04  1.7858578172034965e-08  3.6606981310078604e-04  2.7859882541798657e-08  1.9242507530098119e-04  8.8009971287996330e-08
4.8399999999998897e+01  2.0513182644839199e-03  4.5266755262836245e-08  7.2481105555935628e-04  2.1847838608438542e-08  3.7251496708195055e-04  2.9559154564020370e-08  1.9658785883812772e-04  3.7678894736307697e-08
4.8799999999998903e+01  2.0937413590686859e-03  5.0671193739674700e-08  7.3717325990342640e-04  2.2164077167114459e-08  3.7888059104889375e-04  2.7490518885861205e-08  2.0216379640183965e-04  -1.2717106605529529e-08
4.9199999999998802e+01  2.1366483686489140e-03  5.6640885434250701e-08  7.4922932170319622e-04  1.7863032688258384e-08  3.8534534592192852e-04  2.3816905278019567e-08  2.0900335431351422e-04  -5.6086102148493104e-08
4.9599999999998701e+01  2.1798342017331487e-03  6.0856459559291246e-08  7.6103076751997878e-04  9.3618188731386115e-09  3.9205460456714924e-04  2.1383420486865170e-08  2.1643714661489822e-04  -8.2193699919973080e-08
