# time  total_canon  bary_x_canon  bary_y_canon  bary_z_canon  rms_radius_canon  total_phantom  bary_x_phantom  bary_y_phantom  bary_z_phantom  rms_radius_phantom
0.0000000000000000e+00  3.9099757158617727e+00  3.6000321410754722e+01  3.1999892785172239e+01  3.1999892785172243e+01  4.3375975227585535e+00  4.1970821715403250e+00  2.8000606202116504e+01  3.2000106826094509e+01  3.2000106826094502e+01  4.3741970615062398e+00
8.0000000000000004e-01  3.9123470953539976e+00  3.6000347441714474e+01  3.1999867221502978e+01  3.1999867221498736e+01  4.3378704683629978e+00  4.2009594827513599e+00  2.8000700543748486e+01  3.2000133346456650e+01  3.2000133346461993e+01  4.3740069791364773e+00
1.6000000000000001e+00  3.9145198321548289e+00  3.6000391003245575e+01  3.1999806046866947e+01  3.1999806046829981e+01  4.3384019066658599e+00  4.2052151941852607e+00  2.8000900084048219e+01  3.2000197519327628e+01  3.2000197519370822e+01  4.3736828924341244e+00
2.3999999999999901e+00  3.9181693169633367e+00  3.6000399904076581e+01  3.1999738231661322e+01  3.1999738231549497e+01  4.3387912202182761e+00  4.2081579463552439e+00  2.8001070615489294e+01  3.2000270096337729e+01  3.2000270096473351e+01  4.3733639571101426e+00
3.1999999999999802e+00  3.9236371663950149e+00  3.6000426440034936e+01  3.1999699166019912e+01  3.1999699165800966e+01  4.3392799269012832e+00  4.2091469064763878e+00  2.8001188918879354e+01  3.2000314251608373e+01  3.2000314251903369e+01  4.3728426524931692e+00
3.9999999999999600e+00  3.9297846614677807e+00  3.6000540326751775e+01  3.1999648445012319e+01  3.1999648444672093e+01  4.3402730479991050e+00  4.2091570635736222e+00  2.8001430218351071e+01  3.2000368075231421e+01  3.2000368075747708e+01  4.3718402556251412e+00
4.7999999999999403e+00  3.9348605942432444e+00  3.6000728210319089e+01  3.1999500417886349e+01  3.1999500417434760e+01  4.3417938478581988e+00  4.2096473619717223e+00  2.8001993161987567e+01  3.2000521590678765e+01  3.2000521591458110e+01  4.3704190413545545e+00
5.5999999999999304e+00  3.9386403853348035e+00  3.6000941594294126e+01  3.1999257329116883e+01  3.1999257328592620e+01  4.3433398583453124e+00  4.2111632172626479e+00  2.8002835282109320e+01  3.2000780032349269e+01  3.2000780033399508e+01  4.3687998521124065e+00
6.3999999999999098e+00  3.9428664736497931e+00  3.6001183968795040e+01  3.1999004701155684e+01  3.1999004700617615e+01  4.3446498182211339e+00  4.2128004327687147e+00  2.8003751841612395e+01  3.2001056422108228e+01  3.2001056423406141e+01  4.3670283964883438e+00
7.1999999999998900e+00  3.9487598079517703e+00  3.6001513299915906e+01  3.1998764670396302e+01  3.1998764669902460e+01  4.3463386097675043e+00  4.2136278426742368e+00  2.8004736176793667e+01  3.2001322449126228e+01  3.2001322450631925e+01  4.3648629628278552e+00
7.9999999999998703e+00  3.9550693817016231e+00  3.6001968122234580e+01  3.1998440100051237e+01  3.1998440099663064e+01  4.3491222830362659e+00  4.2142251908712893e+00  2.8006068493343488e+01  3.2001679159067187e+01  3.2001679160729651e+01  4.3621757147315208e+00
8.7999999999998604e+00  3.9595701293745162e+00  3.6002525494976140e+01  3.1997955196459220e+01  3.1997955196256687e+01  4.3527552395127733e+00  4.2158780150877320e+00  2.8007956036584616e+01  3.2002224443941749e+01  3.2002224445693685e+01  4.3594057723969533e+00
9.5999999999998398e+00  3.9622189561935919e+00  3.6003146095021208e+01  3.1997385681388842e+01  3.1997385681468291e+01  4.3565461612775449e+00  4.2188110654093727e+00  2.8010246522926053e+01  3.2002903336149231e+01  3.2002903337899632e+01  4.3571562482597122e+00
1.0399999999999800e+01  3.9654102185855100e+00  3.6003829617291281e+01  3.1996866551290594e+01  3.1996866551748266e+01  4.3611997214783216e+00  4.2220478312620848e+00  2.8012686527505583e+01  3.2003588195343042e+01  3.2003588196980040e+01  4.3557100548793413e+00
1.1199999999999800e+01  3.9707826074950647e+00  3.6004610771836418e+01  3.1996418893720374e+01  3.1996418894637255e+01  4.3694424668958680e+00  4.2251277089595316e+00  2.8015384351778618e+01  3.2004297293262411e+01  3.2004297294646612e+01  4.3557833181977541e+00
1.1999999999999799e+01  3.9770066860340423e+00  3.6005512939525786e+01  3.1995942987001090e+01  3.1995942988435637e+01  4.3834686013218853e+00  4.2290467480110356e+00  2.8018736625895137e+01  3.2005198231881856e+01  3.2005198232833713e+01  4.3592547931344257e+00
1.2799999999999800e+01  3.9820406429459907e+00  3.6006485228714951e+01  3.1995398712023171e+01  3.1995398714010513e+01  4.4037047489151488e+00  4.2348748394295583e+00  2.8022756113194582e+01  3.2006305058122933e+01  3.2006305058465813e+01  4.3677555163095416e+00
1.3599999999999801e+01  3.9863707427887869e+00  3.6007587787884184e+01  3.1994917950963266e+01  3.1994917953536742e+01  4.4308989832386256e+00  4.2428246915552421e+00  2.8027203969037373e+01  3.2007486957175828e+01  3.2007486956631269e+01  4.3834748135027333e+00
1.4399999999999700e+01  3.9917180730317989e+00  3.6008916331111607e+01  3.1994496774057662e+01  3.1994496777381048e+01  4.4633766426036372e+00  4.2530598040047973e+00  2.8032535123736153e+01  3.2008915857787976e+01  3.2008915856063332e+01  4.4117306911080449e+00
1.5199999999999701e+01  3.9984514310045722e+00  3.6010458154041835e+01  3.1993958209314794e+01  3.1993958213578750e+01  4.4993892784096730e+00  4.2639286354989210e+00  2.8037913598662865e+01  3.2010260842194178e+01  3.2010260839301885e+01  4.4498249110842707e+00
1.5999999999999700e+01  4.0048097857293952e+00  3.6012222897046286e+01  3.1993186803513250e+01  3.1993186808927057e+01  4.5376406968455081e+00  4.2746704253348558e+00  2.8043352284699992e+01  3.2011521565064015e+01  3.2011521560889804e+01  4.4929503030133535e+00
1.6799999999999802e+01  4.0094057890544041e+00  3.6014205822248435e+01  3.1992269939126899e+01  3.1992269945933909e+01  4.5776326673219518e+00  4.2861636170085742e+00  2.8049157266197973e+01  3.2012901644574363e+01  3.2012901638907529e+01  4.5416261873430059e+00
