# time  Re(R=8)  Im(R=8)  Re(R=16)  Im(R=16)
0.0000000000000000e+00  -1.0795678946663179e-07  -6.5354305160511551e-13  -6.8274053531987947e-07  8.2940354464397818e-17
8.0000000000000004e-01  -6.3447251212752531e-08  6.1776718158819624e-12  1.3308042347334326e-07  4.1627472538757703e-13
1.6000000000000001e+00  -2.5966568748224775e-07  -1.7236533233689259e-11  1.2507236368869577e-08  4.0549684453552051e-12
2.3999999999999901e+00  1.0690938418549676e-07  6.1643966793513969e-12  1.5618316219800056e-09  -9.6586722436438205e-11
3.1999999999999802e+00  -1.5809420475302490e-07  1.4074032804745758e-10  1.8569699744585868e-09  1.1292758661632005e-10
3.9999999999999600e+00  1.0005712716566055e-07  7.6228407486195512e-11  1.7566868455788097e-08  -4.0522399271728122e-11
4.7999999999999403e+00  -3.0327818849971245e-08  -9.8391624826393617e-10  -3.5604487152852547e-10  -5.4733608850712392e-11
5.5999999999999304e+00  -9.8254846522928574e-08  2.2038105689440600e-10  3.0419468721294393e-09  8.5829104640100691e-11
6.3999999999999098e+00  5.6756164151558382e-08  1.4199536190865546e-09  3.0404535474744689e-08  -1.4738597491413473e-10
7.1999999999998900e+00  -8.1717096835970453e-08  -7.9221700892903675e-10  -1.8690452723201828e-08  5.2513017524934603e-10
7.9999999999998703e+00  9.8247071843622514e-08  -3.9397029672810583e-10  1.9156177305413449e-08  -1.6586156400672620e-09
8.7999999999998604e+00  -1.7267905693954602e-07  1.1739470882932380e-09  -1.0847287132138596e-08  3.4799846479890198e-09
9.5999999999998398e+00  -4.3028503365866145e-09  -6.4433220288423721e-10  1.4165804495096104e-08  -4.0081185031743055e-09
1.0399999999999800e+01  6.2796260100999618e-08  -1.0242185779680799e-09  2.5506835934365990e-09  1.2799820153642289e-09
1.1199999999999800e+01  -8.2748584070976062e-08  6.9152929147330569e-10  -2.7979666062755264e-08  2.3131859876256646e-09
1.1999999999999799e+01  -4.4479787028903736e-09  3.9901892513485536e-10  8.3539611320113270e-08  -1.2096438848236360e-09
1.2799999999999800e+01  3.2875804288532919e-09  -2.7046372015575562e-10  -6.2107187814414057e-08  -4.4159229937876485e-09
1.3599999999999801e+01  -5.2525945064377590e-08  -2.2480202368893912e-11  -2.1104550993385085e-08  4.5423851852490285e-09
1.4399999999999700e+01  -2.3592519713770253e-10  3.7101636680266351e-11  -1.8964894095567946e-09  9.0562603497814105e-10
1.5199999999999701e+01  -2.1517425543670029e-08  -8.9436230315003701e-12  7.9066391524429508e-08  -1.4685994447426223e-09
1.5999999999999700e+01  -1.6275221814525582e-08  5.6711134783542388e-12  -1.4820584798252714e-08  -1.5099250336958525e-09
1.6799999999999802e+01  -6.9701823315837931e-09  -1.4302729783919093e-12  -8.8891670753298131e-08  4.6295709571210263e-10
1.7600000000000001e+01  -1.4605166202219307e-08  -2.7451532994142432e-12  1.3140988292973616e-08  1.3790985178916737e-09
1.8400000000000102e+01  -1.1040235691559021e-08  1.4449224959777730e-12  7.0114790711753470e-08  -6.5070270545158022e-10
1.9200000000000198e+01  -9.9902471386387477e-09  6.8765771067303168e-13  -2.2877640425719625e-08  -9.6672716368474490e-10
2.0000000000000298e+01  -9.6493930698926114e-09  -3.3867741948477145e-13  1.2046827465697586e-09  4.4843848728767384e-10
2.0800000000000502e+01  -6.0070293975898619e-09  1.4619263821492504e-13  1.1369243853238663e-08  5.1603821505201014e-10
2.1600000000000598e+01  -1.3616408916205766e-08  2.2374809613909955e-13  -2.6141604177078037e-08  -3.3538316993030217e-10
2.2400000000000698e+01  -5.0808880923097383e-09  2.9977078470681929e-14  -2.8415055386988702e-10  -2.6055091923128830e-10
2.3200000000000799e+01  -3.9136724071980853e-09  3.9313617842609770e-14  6.8442193317264168e-09  1.4256904262921273e-10
