# downsampled to dt=0.5 from the every-step stream
# time matter_min_NEC matter_min_WEC matter_min_SEC matter_min_DEC matter_integral_NEC_violation
   0.0100000   -2.1721179715e-04   -1.3257145422e-03   -1.3934071510e-03   -5.3617802089e-04    1.9223726367e-02
   0.5100000   -2.1824724302e-04   -1.3321106344e-03   -1.3998965804e-03   -5.3875032047e-04    1.9290656336e-02
   1.0100000   -2.2003251749e-04   -1.3428004685e-03   -1.4115348807e-03   -5.4311542280e-04    1.9344464806e-02
   1.5100000   -2.1901906776e-04   -1.3365806154e-03   -1.4041154991e-03   -5.4061785182e-04    1.9377151158e-02
   2.0100000   -2.1313919831e-04   -1.3012568612e-03   -1.3660765714e-03   -5.2621575073e-04    1.9384373387e-02
   2.5100000   -2.1226330460e-04   -1.2958861999e-03   -1.3609621283e-03   -5.2404330247e-04    1.9371964628e-02
   3.0100000   -2.1475987937e-04   -1.3108699236e-03   -1.3771187284e-03   -5.3015549783e-04    1.9364925396e-02
   3.5100000   -2.1574288655e-04   -1.3169563563e-03   -1.3835208753e-03   -5.3259769926e-04    1.9377864864e-02
   4.0100000   -2.1643135351e-04   -1.3211326967e-03   -1.3879390650e-03   -5.3429224560e-04    1.9412330518e-02
   4.5100000   -2.1678861978e-04   -1.3232387831e-03   -1.3902828527e-03   -5.3515930082e-04    1.9436624767e-02
   5.0100000   -2.1661500461e-04   -1.3222226055e-03   -1.3891684888e-03   -5.3473915484e-04    1.9454935182e-02
   5.5100000   -2.1668528845e-04   -1.3227049836e-03   -1.3896019409e-03   -5.3492324791e-04    1.9469341777e-02
   6.0100000   -2.1708263522e-04   -1.3251150263e-03   -1.3920503630e-03   -5.3590245458e-04    1.9478919136e-02
   6.5100000   -2.1709991616e-04   -1.3252095072e-03   -1.3920050818e-03   -5.3594500905e-04    1.9490141797e-02
   7.0100000   -2.1662700701e-04   -1.3223468014e-03   -1.3888669831e-03   -5.3478366101e-04    1.9507353720e-02
   7.5100000   -2.1604188080e-04   -1.3188096205e-03   -1.3850998913e-03   -5.3334616770e-04    1.9522887202e-02
   8.0100000   -2.1562266089e-04   -1.3162823454e-03   -1.3824632498e-03   -5.3231680883e-04    1.9532413566e-02
   8.5100000   -2.1549589315e-04   -1.3155312875e-03   -1.3817198266e-03   -5.3200744892e-04    1.9541036551e-02
   9.0100000   -2.1565901708e-04   -1.3165358044e-03   -1.3827978782e-03   -5.3241152987e-04    1.9552227586e-02
   9.5100000   -2.1597312013e-04   -1.3184504296e-03   -1.3847761739e-03   -5.3318701019e-04    1.9564409652e-02
  10.0100000   -2.1624651626e-04   -1.3201125844e-03   -1.3864394811e-03   -5.3386200376e-04    1.9577125135e-02
  10.5100000   -2.1633506418e-04   -1.3206507979e-03   -1.3869086892e-03   -5.3408170662e-04    1.9591424147e-02
  11.0100000   -2.1620516021e-04   -1.3198662661e-03   -1.3860151480e-03   -5.3376366447e-04    1.9607339602e-02
