# time  chi_mean_R8  chi_min_R8  chi_max_R8  lapse_mean_R8  lapse_min_R8  lapse_max_R8  K_mean_R8  K_min_R8  K_max_R8  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16
0.0000000000000000e+00  1.0029442422462667e+00  9.8582879880023822e-01  1.0210148457332220e+00  1.0016753866248918e+00  9.9064070094109158e-01  1.0145196647478312e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0013854480825890e+00  9.9701971203841511e-01  1.0060668170911673e+00  1.0008265478651144e+00  9.9849903360486059e-01  1.0033048104795623e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00
2.6666666666666600e-01  1.0029509159045076e+00  9.8581953635150832e-01  1.0210310645811989e+00  1.0016756683429775e+00  9.9067274658078863e-01  1.0144699743946461e+00  2.8141082088792426e-05  -4.5450569480813910e-04  5.1000852143075659e-04  1.0013840943071592e+00  9.9703775543852324e-01  1.0060380323509142e+00  1.0008259629530853e+00  9.9850708057505821e-01  1.0032925338365897e+00  -1.3123044573069276e-06  -2.0706336220311527e-04  1.8272804289235208e-04
5.3333333333333299e-01  1.0029563394696464e+00  9.8578470292079590e-01  1.0210852422160037e+00  1.0016638522173300e+00  9.9078005769338229e-01  1.0143126874416966e+00  2.7154785898015673e-05  -6.7353670595978420e-04  7.7416627438656833e-04  1.0013841476506955e+00  9.9703095359686467e-01  1.0060491064753201e+00  1.0008260316212438e+00  9.9850453794777927e-01  1.0032960123017740e+00  6.0977799530844565e-07  -8.7491698909564113e-05  6.9283746109997902e-05
8.0000000000000104e-01  1.0029621497810772e+00  9.8570874645944728e-01  1.0211915802826412e+00  1.0016416012317815e+00  9.9098320293377018e-01  1.0140193618312074e+00  3.3781908604564695e-05  -7.1545405566262644e-04  1.0031833241600108e-03  1.0013842382649565e+00  9.9702750893505343e-01  1.0060544555969246e+00  1.0008260600367733e+00  9.9850579957427366e-01  1.0032943190113002e+00  3.9984049597081126e-07  -5.8850692498364527e-05  4.5492162393477535e-05
1.0666666666666700e+00  1.0029693827740962e+00  9.8558441486852810e-01  1.0213625976669465e+00  1.0016125109518570e+00  9.9131477115919275e-01  1.0135644238102473e+00  4.3496123567934278e-05  -8.9658208042216691e-04  1.2356098413444114e-03  1.0013843030605503e+00  9.9702663626579346e-01  1.0060564731814934e+00  1.0008261020333764e+00  9.9850548405869544e-01  1.0032939408426040e+00  3.8276740007778761e-07  -4.8504524480926654e-05  3.6509442067665513e-05
1.3333333333333299e+00  1.0029788336214711e+00  9.8542280073786026e-01  1.0215889024489249e+00  1.0015773996952859e+00  9.9177708239301321e-01  1.0129472385260359e+00  5.7387348414450297e-05  -1.0435570950280213e-03  1.4492055389201482e-03  1.0013843712195152e+00  9.9702535354186095e-01  1.0060568672478616e+00  1.0008261363952609e+00  9.9850574563394312e-01  1.0032953173773191e+00  3.8551042195399310e-07  -2.1394064469821824e-05  2.4900711972972700e-05
1.6000000000000001e+00  1.0029911680983510e+00  9.8524252138781077e-01  1.0218424007600539e+00  1.0015352450525490e+00  9.9233514103507348e-01  1.0121968623685549e+00  7.2472109387997948e-05  -1.1806788952205549e-03  1.5813844257067593e-03  1.0013844452541971e+00  9.9702284015957288e-01  1.0060582908974007e+00  1.0008261622678916e+00  9.9850845929919962e-01  1.0032960234028290e+00  4.1829638078761335e-07  -1.3740029293745390e-05  2.4174011155451809e-05
1.8666666666666600e+00  1.0030059515674175e+00  9.8505411649633201e-01  1.0220991079295925e+00  1.0014863747738567e+00  9.9295310684391447e-01  1.0113614347646966e+00  8.5527509972212608e-05  -1.2716277770502028e-03  1.6908724475023333e-03  1.0013845451459820e+00  9.9702103605561165e-01  1.0060617881166602e+00  1.0008261451593385e+00  9.9851141799267962e-01  1.0032933118193512e+00  5.5007152176680830e-07  -1.3859805549369348e-05  2.4476098029182015e-05
2.1333333333333302e+00  1.0030227154836435e+00  9.8485373146218469e-01  1.0223411946091630e+00  1.0014315504645013e+00  9.9361504157102598e-01  1.0104918146269868e+00  9.7627541959315905e-05  -1.3490205566732065e-03  1.7119229124589862e-03  1.0013846805604611e+00  9.9702060864194075e-01  1.0060634201800358e+00  1.0008260527802089e+00  9.9851282420393828e-01  1.0032925814140952e+00  6.4859384426002898e-07  -1.3415087672599533e-05  3.1408084369921241e-05
2.3999999999999999e+00  1.0030413325944889e+00  9.8463678441606561e-01  1.0225623556098349e+00  1.0013711523607767e+00  9.9431515736531073e-01  1.0096277442016832e+00  1.0834791788725946e-04  -1.4006137198571821e-03  1.6953456866203654e-03  1.0013847609757551e+00  9.9701921939650495e-01  1.0060625223286681e+00  1.0008260164167178e+00  9.9851565815318766e-01  1.0032953447734991e+00  2.8395691082643562e-07  -2.3417859848718464e-05  2.9793876897663675e-05
