# time  Re_m-2(R=8)  Im_m-2(R=8)  Re_m-1(R=8)  Im_m-1(R=8)  Re_m0(R=8)  Im_m0(R=8)  Re_m1(R=8)  Im_m1(R=8)  Re_m2(R=8)  Im_m2(R=8)  Re_m-2(R=16)  Im_m-2(R=16)  Re_m-1(R=16)  Im_m-1(R=16)  Re_m0(R=16)  Im_m0(R=16)  Re_m1(R=16)  Im_m1(R=16)  Re_m2(R=16)  Im_m2(R=16)
0.0000000000000000e+00  -8.0342106005748990e-05  1.2088932471531933e-06  1.5400921941145681e-06  2.2738082923825409e-07  6.6780940558252343e-05  2.2092948604997102e-17  1.5400921957689387e-06  -2.2738083084857657e-07  -8.0342106005814218e-05  -1.2088932472637721e-06  -5.1533799002060187e-06  1.3825088201021796e-08  3.9196647797807833e-08  1.3494529374935082e-08  4.2370842535171001e-06  -1.6761312953394710e-17  3.9196651015571650e-08  -1.3494532439314205e-08  -5.1533799001669875e-06  -1.3825088124657000e-08
8.0000000000000004e-01  -8.0868420447446714e-05  1.2025536295454119e-06  1.1554288134538599e-06  2.2453135170637536e-07  6.7238410423648378e-05  7.5273700440121535e-17  1.1554288132389846e-06  -2.2453135169675717e-07  -8.0868420447343498e-05  -1.2025536297223054e-06  -5.1555887518843793e-06  1.3815499715390991e-08  3.9261322078414790e-08  1.3505708019365891e-08  4.2392660734585187e-06  -1.4441659129726747e-16  3.9261322084686645e-08  -1.3505707967690395e-08  -5.1555887522017583e-06  -1.3815499691525406e-08
1.6000000000000001e+00  -7.9546155047115216e-05  1.1745809545681875e-06  1.4674126696552205e-06  2.1553065872787844e-07  6.6099255071988154e-05  1.5589429635978584e-17  1.4674126694893511e-06  -2.1553065879411311e-07  -7.9546155047423766e-05  -1.1745809546730074e-06  -5.1591524129753384e-06  1.3819966670432548e-08  4.0186131571249434e-08  1.3459674810854567e-08  4.2429006740826054e-06  1.9298603455617416e-17  4.0186131532780586e-08  -1.3459674819145883e-08  -5.1591524127622173e-06  -1.3819966723171428e-08
2.3999999999999901e+00  -8.0755324952572346e-05  1.1834147031002652e-06  1.4240984073779684e-06  2.1244525718811564e-07  6.7124718887368311e-05  -5.2467338335299499e-17  1.4240984075749680e-06  -2.1244525704354678e-07  -8.0755324952483943e-05  -1.1834147029342102e-06  -5.1649634418802650e-06  1.3586308951445219e-08  4.7526227850454459e-08  1.3483819706387172e-08  4.2503833297711218e-06  -3.3458674919271719e-17  4.7526228317001476e-08  -1.3483819833045719e-08  -5.1649634418689308e-06  -1.3586308897053180e-08
3.1999999999999802e+00  -8.0999805392324259e-05  1.1911342238545191e-06  1.5354958991000003e-06  2.1308281563239056e-07  6.7402080020401685e-05  -1.6241856763601209e-19  1.5354958991988931e-06  -2.1308281539248385e-07  -8.0999805391988617e-05  -1.1911342240853737e-06  -5.1646314942994174e-06  1.4274636100531459e-08  3.4286697850568205e-08  1.3777647489870993e-08  4.2540959513604522e-06  2.2483032092626084e-17  3.4286698110009315e-08  -1.3777647478474025e-08  -5.1646314937675765e-06  -1.4274635679287414e-08
3.9999999999999600e+00  -8.2024687487857007e-05  1.1981665873281893e-06  1.6304754251754747e-06  2.2060605116346681e-07  6.8160379946935809e-05  -9.4291072413638273e-17  1.6304754252359732e-06  -2.2060605095408455e-07  -8.2024687487423855e-05  -1.1981665872714455e-06  -5.2179130080263599e-06  1.3307082156627216e-08  5.2170829150469540e-08  1.3355326357940400e-08  4.2744861260871387e-06  3.1608407546611055e-18  5.2170829221522898e-08  -1.3355326546661039e-08  -5.2179130077928024e-06  -1.3307087701818918e-08
4.7999999999999403e+00  -8.2719030562254650e-05  1.1820026642854058e-06  1.5112698695578323e-06  2.1562841141243992e-07  6.8895376431809196e-05  -9.5698417655501293e-17  1.5112698694618126e-06  -2.1562841135315102e-07  -8.2719030562374590e-05  -1.1820026643613898e-06  -5.0984900312967499e-06  1.3691589573076756e-08  2.0266337553677283e-08  1.3504117546314470e-08  4.1911256626660801e-06  -1.5264578248384606e-14  2.0266302419180500e-08  -1.3504112530088138e-08  -5.0984900326370380e-06  -1.3691636439867124e-08
5.5999999999999304e+00  -8.2179354610001696e-05  1.1841055226308481e-06  1.4721517159727813e-06  2.0958631994089315e-07  6.8241142470444702e-05  7.2635616325898017e-17  1.4721517158842291e-06  -2.0958632017048354e-07  -8.2179354609593317e-05  -1.1841055228231387e-06  -5.2675239734735079e-06  1.3850998724338260e-08  3.8552418206109713e-08  1.1866208553182855e-08  4.3468200251905135e-06  7.9808562482978394e-14  3.8552586671402037e-08  -1.1866232764570557e-08  -5.2675239886469987e-06  -1.3850497842189705e-08
6.3999999999999098e+00  -8.1870938964538555e-05  1.1845747990232492e-06  1.4572667463939312e-06  2.1518090071695204e-07  6.7960109706402945e-05  -8.7059740384691497e-17  1.4572667462122053e-06  -2.1518090005179213e-07  -8.1870938965131586e-05  -1.1845747989041110e-06  -5.2208468806855155e-06  1.4253862565491564e-08  5.4295195726424022e-08  1.3781461877307593e-08  4.2729633536757357e-06  -1.7646950846662056e-13  5.4294778353149595e-08  -1.3781363046611164e-08  -5.2208467762723019e-06  -1.4255742693025153e-08
7.1999999999998900e+00  -8.2655544513645138e-05  1.1851737360934461e-06  1.6255739500461801e-06  2.1615021883390498e-07  6.8779609858042118e-05  1.6058474130520653e-17  1.6255739496501482e-06  -2.1615021922183617e-07  -8.2655544513354396e-05  -1.1851737362121071e-06  -5.2320543124056235e-06  1.3153683023081421e-08  2.2180884909945136e-08  2.1118924237745837e-08  4.3118723424024101e-06  4.5029571775837399e-13  2.2182344986418873e-08  -2.1119479977153165e-08  -5.2320546646321688e-06  -1.3148193162223333e-08
7.9999999999998703e+00  -8.2729295850662599e-05  1.1830516021416435e-06  1.4339905568370195e-06  2.1268310424667392e-07  6.8757428274345071e-05  5.0711015519167707e-17  1.4339905563846091e-06  -2.1268310460976200e-07  -8.2729295849913077e-05  -1.1830516013490123e-06  -5.4044273037918487e-06  1.5693761834916486e-08  4.4578891555661389e-08  1.8130215787202548e-09  4.4387864889887075e-06  -1.8265775868033902e-12  4.4571722151937046e-08  -1.8103321896853942e-09  -5.4044266787802621e-06  -1.5709064724052762e-08
8.7999999999998604e+00  -8.2320895089849257e-05  1.1876173144337370e-06  1.5553395573128851e-06  2.1227752138069525e-07  6.8442060691622429e-05  6.6249644354134715e-16  1.5553395581989899e-06  -2.1227752150986148e-07  -8.2320895089592233e-05  -1.1876173125302782e-06  -5.5309345196526256e-06  1.3382327051145324e-08  6.0692835783512739e-08  2.1809583740796074e-08  4.5759543681011759e-06  6.1992586236308638e-12  6.0720864200726044e-08  -2.1818319630056445e-08  -5.5309332570338988e-06  -1.3352005210792756e-08
9.5999999999998398e+00  -8.2433057229692964e-05  1.1794356803758128e-06  1.5017842389951260e-06  2.1104169786883113e-07  6.8518431043470120e-05  -5.0947704053201344e-15  1.5017842254742305e-06  -2.1104169709803171e-07  -8.2433057228228776e-05  -1.1794356971071919e-06  -5.1839150087268083e-06  1.1551583909548018e-08  3.7357118999369639e-08  1.2243085151982420e-08  4.2467058040824153e-06  -1.0359178238553235e-11  3.7310379323620061e-08  -1.2240316715450893e-08  -5.1839283380936434e-06  -1.1569059133121083e-08
