# time  P_total  P_z_beam  beam_ratio  beaming_gain  wavezone_std
0.0000000000000000e+00  8.7241216927547035e-09  6.4828729358561050e-09  7.4521404633369315e-01  3.9808561853347726e+00  7.7319888728914021e-01
8.0000000000000004e-01  8.8386026076334904e-09  6.5677278471370408e-09  7.4518564374279550e-01  3.9807425749711820e+00  7.7442115331556904e-01
1.6000000000000001e+00  8.5513458809305282e-09  6.3555874678338850e-09  7.4523045226858642e-01  3.9809218090743457e+00  7.7093048963655630e-01
2.3999999999999901e+00  8.8134724623877312e-09  6.5495000104914239e-09  7.4505262827448182e-01  3.9802105130979273e+00  7.7372634895252412e-01
3.1999999999999802e+00  8.8720342756049260e-09  6.5890608965411193e-09  7.4466350938666959e-01  3.9786540375466783e+00  7.7436087943849186e-01
3.9999999999999600e+00  9.0914760842311265e-09  6.7567117538526190e-09  7.4593609089682089e-01  3.9837443635872836e+00  7.7502639399522244e-01
4.7999999999999403e+00  9.2542301748495473e-09  6.8698299355339404e-09  7.4488579726019544e-01  3.9795431890407817e+00  7.8120177785498301e-01
5.5999999999999304e+00  9.1226823999104392e-09  6.7825954307060729e-09  7.4472156879426332e-01  3.9788862751770533e+00  7.7309858686929611e-01
6.3999999999999098e+00  9.0521017398707324e-09  6.7315113092439254e-09  7.4633097401145787e-01  3.9853238960458315e+00  7.7452366988267507e-01
7.1999999999998900e+00  9.2380218800151990e-09  6.8607182427260191e-09  7.4456193794345338e-01  3.9782477517738135e+00  7.7578728207598802e-01
7.9999999999998703e+00  9.2504910180732192e-09  6.8747440806154234e-09  7.4545152346058852e-01  3.9818060938423541e+00  7.6953734457338152e-01
8.7999999999998604e+00  9.1638274307184040e-09  6.8087316116146767e-09  7.4396923823808181e-01  3.9758769529523272e+00  7.6338071652094108e-01
9.5999999999998398e+00  9.1821795597837575e-09  6.8234731702142225e-09  7.4591156418498294e-01  3.9836462567399318e+00  7.7732425074731681e-01
1.0399999999999800e+01  9.1001398393459794e-09  6.7630817175801939e-09  7.4685850912264939e-01  3.9874340364905976e+00  7.7191251745058553e-01
1.1199999999999800e+01  8.9615804204148718e-09  6.6597078128773171e-09  7.4458576998567039e-01  3.9783430799426815e+00  7.4622046308891610e-01
1.1999999999999799e+01  8.8792918409201253e-09  6.5975060575845906e-09  7.4348967219746043e-01  3.9739586887898417e+00  7.0966041094047827e-01
1.2799999999999800e+01  9.0040624014307040e-09  6.6893349943985575e-09  7.4461731574911638e-01  3.9784692629964655e+00  7.0653306850374409e-01
1.3599999999999801e+01  9.3068853502584800e-09  6.9149119431392452e-09  7.4729081182318269e-01  3.9891632472927308e+00  7.3114305681151193e-01
1.4399999999999700e+01  9.4075880440943051e-09  6.9923621898505943e-09  7.4649045895961441e-01  3.9859618358384576e+00  7.4438052997779058e-01
1.5199999999999701e+01  9.3104963963379157e-09  6.9190073255401233e-09  7.4439459308080802e-01  3.9775783723232321e+00  7.2204575059736087e-01
1.5999999999999700e+01  9.2674896220857357e-09  6.8859242500901381e-09  7.4474723815334176e-01  3.9789889526133670e+00  7.3040872966787029e-01
1.6799999999999802e+01  9.2630147154966031e-09  6.8829728875016814e-09  7.4504269379022103e-01  3.9801707751608841e+00  7.4970133062896238e-01
1.7600000000000001e+01  9.3087420849347776e-09  6.9165670285487410e-09  7.4525400764171701e-01  3.9810160305668680e+00  7.5032912973892019e-01
1.8400000000000102e+01  9.3975823040689875e-09  6.9826157721004821e-09  7.4633165212261621e-01  3.9853266084904648e+00  7.6523161529679573e-01
1.9200000000000198e+01  9.4651851373621272e-09  7.0330355837210018e-09  7.4589688521793529e-01  3.9835875408717412e+00  8.0330205647798458e-01
2.0000000000000298e+01  9.5212887679171803e-09  7.0745122139111287e-09  7.4415726557158113e-01  3.9766290622863245e+00  8.2088044825624384e-01
2.0800000000000502e+01  9.5838021702221049e-09  7.1208103863981320e-09  7.4360231061503801e-01  3.9744092424601520e+00  7.9461451293293195e-01
2.1600000000000598e+01  9.6558065126773222e-09  7.1745356132600648e-09  7.4512800070346574e-01  3.9805120028138630e+00  7.4825670108846465e-01
2.2400000000000698e+01  9.7166045824162511e-09  7.2196031939294616e-09  7.4588624058978281e-01  3.9835449623591312e+00  7.3817370438058905e-01
2.3200000000000799e+01  9.7634999828297240e-09  7.2543329724084463e-09  7.4525709750454139e-01  3.9810283900181656e+00  7.6017560093494763e-01
2.4000000000000998e+01  9.8224142888105044e-09  7.2980303805071448e-09  7.4498157287144484e-01  3.9799262914857794e+00  7.7389952349588820e-01
2.4800000000001098e+01  9.8983080128515339e-09  7.3541766737086070e-09  7.4499474882338945e-01  3.9799789952935578e+00  7.7729539053648222e-01
2.5600000000001199e+01  9.9824315001583934e-09  7.4166049789494414e-09  7.4492732664706296e-01  3.9797093065882518e+00  7.7495702118566689e-01
2.6400000000001299e+01  1.0066590660094665e-08  7.4791943300316220e-09  7.4510588973988101e-01  3.9804235589595240e+00  7.6578570822184511e-01
2.7200000000001499e+01  1.0144979236347470e-08  7.5374521665319698e-09  7.4517015161721467e-01  3.9806806064688587e+00  7.5803566913046883e-01
2.8000000000001599e+01  1.0221002661987529e-08  7.5937776771722920e-09  7.4509872032297442e-01  3.9803948812918977e+00  7.5514132271259760e-01
2.8800000000001699e+01  1.0301739024850772e-08  7.6535328967087677e-09  7.4507828433836876e-01  3.9803131373534750e+00  7.5485231044326995e-01
2.9600000000001799e+01  1.0387272844894152e-08  7.7169761161504810e-09  7.4512949602750311e-01  3.9805179841100125e+00  7.5544034231548174e-01
3.0400000000001999e+01  1.0472715088237676e-08  7.7803806851003743e-09  7.4516741513620510e-01  3.9806696605448204e+00  7.5564764355991698e-01
3.1200000000002099e+01  1.0556904169117454e-08  7.8427400124651264e-09  7.4508365052421999e-01  3.9803346020968799e+00  7.5501991611286434e-01
3.2000000000002203e+01  1.0644341407869688e-08  7.9074625833673197e-09  7.4498630834198720e-01  3.9799452333679488e+00  7.5375740561651949e-01
3.2800000000002001e+01  1.0739216787038401e-08  7.9777522739430836e-09  7.4498005973395076e-01  3.9799202389358030e+00  7.5219607045292314e-01
3.3600000000001899e+01  1.0840177240650939e-08  8.0526306420703935e-09  7.4510396907653254e-01  3.9804158763061301e+00  7.5075598839286073e-01
3.4400000000001697e+01  1.0942526391709252e-08  8.1285277026104872e-09  7.4521123769350961e-01  3.9808449507740384e+00  7.4981739732355634e-01
3.5200000000001602e+01  1.1044378701729995e-08  8.2039876877295925e-09  7.4522271099223092e-01  3.9808908439689237e+00  7.4947856956516656e-01
3.6000000000001400e+01  1.1148709752070018e-08  8.2811881283579950e-09  7.4512115229003451e-01  3.9804846091601380e+00  7.4964102084830364e-01
3.6800000000001198e+01  1.1260191484963970e-08  8.3636385170811029e-09  7.4487938812111287e-01  3.9795175524844515e+00  7.5016827767420380e-01
3.7600000000001103e+01  1.1377788599373270e-08  8.4508520712720271e-09  7.4486157836435551e-01  3.9794463134574221e+00  7.5073365718202334e-01
3.8400000000000901e+01  1.1496415185143490e-08  8.5390333712167686e-09  7.4502677736911394e-01  3.9801071094764557e+00  7.5120144023441859e-01
