# time  chi_mean_R8  chi_min_R8  chi_max_R8  lapse_mean_R8  lapse_min_R8  lapse_max_R8  K_mean_R8  K_min_R8  K_max_R8  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16
0.0000000000000000e+00  9.9878856467764066e-01  9.9190557267552382e-01  1.0037469922888542e+00  9.9930682138407811e-01  9.9549632983947245e-01  1.0019161770675713e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  9.9945010180541383e-01  9.9830793947233953e-01  1.0003928681056957e+00  9.9964343446408521e-01  9.9907991234925086e-01  1.0001061629232186e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00
8.0000000000000004e-01  9.9878852287732578e-01  9.9190485971827680e-01  1.0037468712994595e+00  9.9930691353862822e-01  9.9549360730957892e-01  1.0019176049945788e+00  8.1703467833962329e-10  -3.6019707454420751e-05  2.2898018453217839e-05  9.9945010131410372e-01  9.9830797433947582e-01  1.0003928438234049e+00  9.9964343629792174e-01  9.9907987968074718e-01  1.0001061923581409e+00  -2.0220221937943003e-09  -7.8403749080766664e-08  1.0738518210908075e-07
1.6000000000000001e+00  9.9878844331489713e-01  9.9190060345907038e-01  1.0037488684633311e+00  9.9930712848062442e-01  9.9550240201933671e-01  1.0019191441285622e+00  -1.0800470776638886e-07  -2.5711488097776052e-05  1.7915390826365690e-05  9.9945009950968144e-01  9.9830803274458779e-01  1.0003927833497748e+00  9.9964344201759447e-01  9.9907976523835040e-01  1.0001063044160097e+00  -4.7653887267561171e-09  -1.7293145152023794e-07  1.0921170539084963e-07
2.3999999999999901e+00  9.9878843677841012e-01  9.9189474286179158e-01  1.0037577745876316e+00  9.9930728961790283e-01  9.9553194394028788e-01  1.0018959168059454e+00  5.3667901075584104e-08  -9.4845621945149008e-06  1.3022623867478468e-05  9.9945009581554800e-01  9.9830831675469334e-01  1.0003926694112537e+00  9.9964345303456725e-01  9.9907922617480294e-01  1.0001065936971056e+00  -7.8397151704808435e-09  -3.3720937324828065e-07  4.1330528867578263e-07
3.1999999999999802e+00  9.9878857406062871e-01  9.9191023452604032e-01  1.0037498098795559e+00  9.9930701238019715e-01  9.9551150211148842e-01  1.0019019155949578e+00  2.6532729094261000e-07  -8.4908145156328330e-06  1.3196374414560840e-05  9.9945008756725007e-01  9.9830777493465783e-01  1.0003926217702401e+00  9.9964347365895467e-01  9.9908018293727441e-01  1.0001066705302979e+00  -2.4194154437300298e-08  -1.3910681636911566e-06  9.0659010690304018e-07
3.9999999999999600e+00  9.9878849131911895e-01  9.9190625348454342e-01  1.0037508911222952e+00  9.9930686006914082e-01  9.9551373547779676e-01  1.0018981184433300e+00  1.0569693942737529e-07  -6.7631847366104689e-06  8.9441135890262221e-06  9.9945006699310346e-01  9.9831200124148989e-01  1.0003893481096597e+00  9.9964352511281596e-01  9.9907238533924203e-01  1.0001131256938853e+00  -2.2220635623181625e-08  -5.2048975554589060e-06  7.2244592288505820e-06
4.7999999999999403e+00  9.9878822530630051e-01  9.9190384982742241e-01  1.0037501024688043e+00  9.9930711229530356e-01  9.9551823612622448e-01  1.0019013808379165e+00  -3.1510864529084293e-07  -9.3633848002447060e-06  8.2484518425334235e-06  9.9945009057715262e-01  9.9831341222548142e-01  1.0003886194699865e+00  9.9964350112545741e-01  9.9906668714566627e-01  1.0001168022072831e+00  4.9738744628955677e-08  -5.8114533398646025e-06  7.3321176146069781e-06
5.5999999999999304e+00  9.9878815830440026e-01  9.9191528962631592e-01  1.0037397899526201e+00  9.9930725092735428e-01  9.9549796174250038e-01  1.0019231318886745e+00  3.0032378453398216e-07  -2.1506923755114875e-05  2.1366171477132741e-05  9.9945009799728379e-01  9.9831140988112621e-01  1.0003893718969661e+00  9.9964347551294619e-01  9.9906864469550982e-01  1.0001169480587329e+00  -3.8046457672950616e-08  -5.1966625163035416e-06  6.5784877410559068e-06
6.3999999999999098e+00  9.9878798887743403e-01  9.9191850286610161e-01  1.0037358030477002e+00  9.9930737956064575e-01  9.9547879387885740e-01  1.0019432433311368e+00  -2.5519042058302309e-07  -2.0526966643165468e-05  2.5177983777024101e-05  9.9945007501558591e-01  9.9831098388008888e-01  1.0003891478561002e+00  9.9964352278045010e-01  9.9906926055297729e-01  1.0001178901765471e+00  -7.5482286899285443e-09  -4.2668348351986959e-06  5.7853674654862263e-06
7.1999999999998900e+00  9.9878793507873875e-01  9.9191485729336104e-01  1.0037415308298780e+00  9.9930737633419020e-01  9.9548190900565803e-01  1.0019413853367731e+00  4.5040382670425624e-07  -1.3738222845498571e-05  1.4920736300488636e-05  9.9945004083363242e-01  9.9831090955579638e-01  1.0003889976540401e+00  9.9964359425766469e-01  9.9906953262316445e-01  1.0001185932813030e+00  -7.4848160992762353e-08  -3.7623254122742068e-06  5.1201098212171219e-06
