# time  Re(R=8)  Im(R=8)  Re(R=16)  Im(R=16)
0.0000000000000000e+00  -1.5361209557837753e-04  4.8732140548407320e-08  1.2688714606589575e-05  -7.1139479336638107e-10
8.0000000000000004e-01  -1.4967883541750567e-04  1.3175884349499806e-07  -1.0470322166829211e-05  8.2193255482674597e-10
1.6000000000000001e+00  -1.5035773313624472e-04  -7.0671935389849390e-08  -1.0309734736810824e-05  -2.1880762106047836e-09
2.3999999999999901e+00  -1.5057249264147500e-04  2.0299985934782002e-07  -1.0274176065447090e-05  -4.1842521644683614e-09
3.1999999999999802e+00  -1.5195647276858678e-04  1.1297726013716493e-07  -1.0278654514123298e-05  2.0561382028824677e-08
3.9999999999999600e+00  -1.5293079955900837e-04  3.3139397970629417e-07  -1.0357868555177757e-05  -5.3160087061386329e-08
4.7999999999999403e+00  -1.5334469392934522e-04  -4.8717357815489569e-08  -1.0145110525768508e-05  8.2598797370963653e-08
5.5999999999999304e+00  -1.5357663322977926e-04  1.3941308540148792e-07  -1.0336148320938909e-05  -4.3718850898741941e-08
6.3999999999999098e+00  -1.5438758210231917e-04  -4.2088636375154549e-08  -1.0310846742223149e-05  -4.1336515701956846e-08
7.1999999999998900e+00  -1.5545237551501127e-04  2.1853171450691614e-07  -1.0314103995119997e-05  9.9571418347651537e-08
7.9999999999998703e+00  -1.5523002945283374e-04  2.8618001883880259e-08  -1.0203464340971456e-05  -7.6636671102506046e-08
8.7999999999998604e+00  -1.5622643195240010e-04  6.3304004541415582e-08  -1.0481084969476655e-05  1.5134099184810119e-08
9.5999999999998398e+00  -1.5629895582355369e-04  -7.7216457852447458e-08  -1.0121818032915535e-05  1.0629092915882956e-07
1.0399999999999800e+01  -1.5649796384769113e-04  1.4885826755551585e-08  -9.7579075855224746e-06  -5.6141613040875679e-08
1.1199999999999800e+01  -1.5703026257941650e-04  -6.1355298066629522e-08  -1.0297333014654118e-05  1.5461940675464678e-07
1.1999999999999799e+01  -1.5726189047732600e-04  2.3195061868718711e-08  -1.0563512279105390e-05  -2.0334402279573876e-08
1.2799999999999800e+01  -1.5773406377928760e-04  4.7687646703796509e-08  -1.0399288515633700e-05  5.4545331291660224e-08
1.3599999999999801e+01  -1.5913112072517597e-04  1.4507995781416979e-08  -9.7288660008233614e-06  -4.2534998047462640e-08
