# time  Re_m-2(R=8)  Im_m-2(R=8)  Re_m-1(R=8)  Im_m-1(R=8)  Re_m0(R=8)  Im_m0(R=8)  Re_m1(R=8)  Im_m1(R=8)  Re_m2(R=8)  Im_m2(R=8)  Re_m-2(R=16)  Im_m-2(R=16)  Re_m-1(R=16)  Im_m-1(R=16)  Re_m0(R=16)  Im_m0(R=16)  Re_m1(R=16)  Im_m1(R=16)  Re_m2(R=16)  Im_m2(R=16)
0.0000000000000000e+00  1.7758801389126770e-04  -1.6038508879978833e-05  -1.7096985225999410e-05  1.4371212270739547e-06  -1.5361209557837753e-04  4.8732140548407320e-08  1.0174430865134188e-05  -3.2499548943875661e-09  1.7476390336441702e-04  1.6281244216670868e-05  1.6267765514110850e-05  -6.0128148317493245e-07  -1.6305783199872321e-05  -3.6913343032866024e-07  1.2688714606589575e-05  -7.1139479336638107e-10  -1.6830145881241677e-05  3.6059334500059762e-07  1.5997642786505808e-05  5.8317827728774319e-07
8.0000000000000004e-01  1.8010754414565487e-04  -1.6782677131864322e-05  -1.6569625487653727e-05  -4.6403882991259526e-07  -1.4967883541750567e-04  1.3175884349499806e-07  1.4463066607908330e-05  1.9505983990376818e-06  1.8025711924934845e-04  1.6770876420016351e-05  1.2468947260160929e-05  -1.8754227894235698e-08  -1.7778999100405393e-08  -6.2844514558119408e-09  -1.0470322166829211e-05  8.2193255482674597e-10  -7.0532562127625591e-09  2.8274427958360150e-09  1.2463934303910482e-05  1.8900611223348185e-08
1.6000000000000001e+00  1.8172412881498800e-04  -1.5708409129785137e-05  -1.5962629250049437e-05  1.0513371612819146e-06  -1.5035773313624472e-04  -7.0671935389849390e-08  1.3932677777265310e-05  3.5859354138123345e-07  1.8017026453069068e-04  1.5541027961415344e-05  1.2510067594059128e-05  -3.3827847770067614e-08  -4.0482661319855702e-08  -3.0373103884454929e-08  -1.0309734736810824e-05  -2.1880762106047836e-09  4.1544623913701774e-09  2.2445094035397372e-08  1.2516952983619047e-05  3.1920980689080207e-08
2.3999999999999901e+00  1.8091959700621726e-04  -1.5913047078544196e-05  -1.6366062592231385e-05  2.3561854306460696e-07  -1.5057249264147500e-04  2.0299985934782002e-07  1.4152746551274152e-05  1.5714549301368150e-06  1.8126898616610643e-04  1.6063474871616010e-05  1.2492883170111962e-05  -1.7682823901207929e-09  -4.5583481937929048e-09  -1.8772332432298932e-08  -1.0274176065447090e-05  -4.1842521644683614e-09  3.8037755462006231e-09  6.8983845804560392e-09  1.2510353639912620e-05  -2.1349676616629590e-09
3.1999999999999802e+00  1.8266594399564043e-04  -1.5963968519015004e-05  -1.6555834718836033e-05  2.3035975745020264e-07  -1.5195647276858678e-04  1.1297726013716493e-07  1.4479758130926074e-05  1.4135572490553300e-06  1.8309715742892454e-04  1.6028920304134233e-05  1.2480946306892366e-05  -3.9066464986518994e-08  -6.7917153305898204e-08  -5.8525546499922368e-09  -1.0278654514123298e-05  2.0561382028824677e-08  8.2756050606849449e-09  3.5733954255717923e-08  1.2482330547735556e-05  5.6085403481773979e-08
3.9999999999999600e+00  1.8357584674158760e-04  -1.5412950109526632e-05  -1.6109868420201490e-05  4.0582318121822609e-07  -1.5293079955900837e-04  3.3139397970629417e-07  1.3626035950726101e-05  1.5731774570281023e-06  1.8376665509036523e-04  1.5635050721510662e-05  1.2581676466881619e-05  -4.2605937441370050e-08  -5.0095713444453399e-08  -4.2857804150715202e-08  -1.0357868555177757e-05  -5.3160087061386329e-08  -1.1460829008141165e-08  -4.6317939873203574e-08  1.2563466264520955e-05  -5.7370290184706235e-10
4.7999999999999403e+00  1.8480141715443102e-04  -1.5125142290493043e-05  -1.5593297912507944e-05  5.5835480034469981e-07  -1.5334469392934522e-04  -4.8717357815489569e-08  1.3536488162316309e-05  9.1514593907765050e-07  1.8446567801116065e-04  1.5058641420648199e-05  1.2388712215756703e-05  3.2816053663666244e-08  -1.1738395003814903e-08  8.3610014216409880e-08  -1.0145110525768508e-05  8.2598797370963653e-08  -1.1469699416027329e-08  5.3657971356034183e-08  1.2316527096292059e-05  4.1627820910886337e-08
5.5999999999999304e+00  1.8505088146639570e-04  -1.4876385752948376e-05  -1.5426308455500560e-05  5.4377741465760526e-07  -1.5357663322977926e-04  1.3941308540148792e-07  1.3343122539205587e-05  9.1105438591276659e-07  1.8462232841656123e-04  1.4964253956942194e-05  1.2495354225295194e-05  -1.0924910656674392e-07  -1.1020341006332853e-07  -9.9075518964349848e-08  -1.0336148320938909e-05  -4.3718850898741941e-08  5.3271493318260999e-08  1.7794560713204372e-08  1.2599321874170593e-05  7.6576091227378778e-08
6.3999999999999098e+00  1.8622015853125755e-04  -1.5257899866513273e-05  -1.5659705547628561e-05  6.6736076314843895e-07  -1.5438758210231917e-04  -4.2088636375154549e-08  1.3620204155821529e-05  1.0816969625103892e-06  1.8574103660367128e-04  1.5196745074202096e-05  1.2569413444905684e-05  -5.3488612009074263e-08  -6.2605070557602437e-08  -1.4562904366609576e-08  -1.0310846742223149e-05  -4.1336515701956846e-08  1.4796756575384119e-08  -5.1155910038930014e-08  1.2509857154157563e-05  8.2754214386977540e-09
7.1999999999998900e+00  1.8661260933829671e-04  -1.4457952441818746e-05  -1.5094870203404386e-05  7.3305214646296160e-08  -1.5545237551501127e-04  2.1853171450691614e-07  1.2846088934343144e-05  1.5744186639568321e-06  1.8727449765337283e-04  1.4616771411738739e-05  1.2411761105822052e-05  -9.8736433485698301e-08  -1.4946666543140627e-07  -6.7178316746965007e-08  -1.0314103995119997e-05  9.9571418347651537e-08  1.0952903819790211e-07  2.0923381495384308e-07  1.2641235167281725e-05  1.8689384324235380e-07
