# time  f_op  f_geo  geo_trustworthy  max_local_speed  superluminal_fraction  max_shift  structure_coherence  reachable  n_rays  n_reached  max_h_rel_drift  f_geo_evol  f_geo_evol_ok
0.0000000000000000e+00  4.3765584178785920e-03  7.5200250299936279e-03  1  1.0155769158132877e+00  0.0000000000000000e+00  0.0000000000000000e+00  nan  1  5  5  1.3187639288700668e-04  0.0000000000000000e+00  0
8.0000000000000004e-01  4.3654496754862463e-03  7.5341449774358861e-03  1  1.0156911264724924e+00  0.0000000000000000e+00  6.7588259416342646e-05  nan  1  5  5  1.4070718675129987e-04  0.0000000000000000e+00  0
1.6000000000000001e+00  4.3652779491406488e-03  7.5382638846298450e-03  1  1.0160237718019867e+00  0.0000000000000000e+00  2.4265931368576318e-04  nan  1  5  5  1.4625052704421798e-04  0.0000000000000000e+00  0
2.3999999999999901e+00  4.3687892439266988e-03  7.4984856505919423e-03  1  1.0156382566097553e+00  0.0000000000000000e+00  1.0061757160685796e-04  nan  1  5  5  1.3795346357397254e-04  0.0000000000000000e+00  0
3.1999999999999802e+00  4.3646159478490766e-03  7.4661672903579080e-03  1  1.0156076738399180e+00  0.0000000000000000e+00  1.2133322099315543e-04  nan  1  5  5  1.3937886578666752e-04  0.0000000000000000e+00  0
3.9999999999999600e+00  4.3368197133474501e-03  7.4505495844957694e-03  1  1.0155057992283965e+00  0.0000000000000000e+00  9.7126484413619885e-05  nan  1  5  5  1.3998229263177846e-04  0.0000000000000000e+00  0
4.7999999999999403e+00  4.3142833317449262e-03  7.4708641935648948e-03  1  1.0156179595155197e+00  0.0000000000000000e+00  6.8914602726718996e-05  nan  1  5  5  1.4087104171884126e-04  0.0000000000000000e+00  0
5.5999999999999304e+00  4.3135567010378897e-03  7.4664258592395229e-03  1  1.0155934557366422e+00  0.0000000000000000e+00  5.1146366134618983e-05  nan  1  5  5  1.4059622046854212e-04  0.0000000000000000e+00  0
6.3999999999999098e+00  4.3156082752410065e-03  7.4608269848222232e-03  1  1.0156009462021076e+00  0.0000000000000000e+00  3.8814361042634501e-05  nan  1  5  5  1.3959838222261462e-04  0.0000000000000000e+00  0
7.1999999999998900e+00  4.3112752227120257e-03  7.4532129104869990e-03  1  1.0155973997757015e+00  0.0000000000000000e+00  3.0496332501358434e-05  nan  1  5  5  1.3964951950749601e-04  0.0000000000000000e+00  0
7.9999999999998703e+00  4.3035689143567759e-03  7.4448881453403884e-03  1  1.0155862279264234e+00  0.0000000000000000e+00  2.4449958116771549e-05  nan  1  5  5  1.3944601816302877e-04  0.0000000000000000e+00  0
8.7999999999998604e+00  4.2984629156964122e-03  7.4375830961802428e-03  1  1.0155727997154651e+00  0.0000000000000000e+00  2.2090926377031695e-05  nan  1  5  5  1.3911943624864061e-04  0.0000000000000000e+00  0
9.5999999999998398e+00  4.2955884642193430e-03  7.4334293973710155e-03  1  1.0155645489052365e+00  0.0000000000000000e+00  1.9804545032609206e-05  nan  1  5  5  1.3892996277880724e-04  0.0000000000000000e+00  0
