# time  Re_m-2(R=16)  Im_m-2(R=16)  Re_m-1(R=16)  Im_m-1(R=16)  Re_m0(R=16)  Im_m0(R=16)  Re_m1(R=16)  Im_m1(R=16)  Re_m2(R=16)  Im_m2(R=16)  Re_m-2(R=24)  Im_m-2(R=24)  Re_m-1(R=24)  Im_m-1(R=24)  Re_m0(R=24)  Im_m0(R=24)  Re_m1(R=24)  Im_m1(R=24)  Re_m2(R=24)  Im_m2(R=24)  Re_m-2(R=32)  Im_m-2(R=32)  Re_m-1(R=32)  Im_m-1(R=32)  Re_m0(R=32)  Im_m0(R=32)  Re_m1(R=32)  Im_m1(R=32)  Re_m2(R=32)  Im_m2(R=32)  Re_m-2(R=40)  Im_m-2(R=40)  Re_m-1(R=40)  Im_m-1(R=40)  Re_m0(R=40)  Im_m0(R=40)  Re_m1(R=40)  Im_m1(R=40)  Re_m2(R=40)  Im_m2(R=40)
2.2000000000000600e+01  -1.3416900168772220e-03  2.0940747400032209e-04  2.0392722057899887e-04  -1.5415682249044860e-03  3.3513170781033049e-05  -2.6280463470065033e-07  -2.1638532455167257e-04  1.1032383668119331e-03  1.2986445457632834e-03  -2.1117742378581753e-04  5.3842680314965610e-04  1.1218635828496275e-04  1.1868962127200208e-04  1.0048312377959944e-03  4.5820671653735084e-04  4.3218991101772802e-06  -8.5132660123326740e-05  -1.2231329292228005e-03  -1.7050142690537449e-03  -9.9659209997724927e-05  2.5986048373384876e-04  4.7229344037842538e-05  5.1022824208797851e-05  -2.2190266866119288e-04  -3.6823045848203575e-04  1.0283304881429601e-06  -3.8176999137384517e-05  1.2581975729363535e-04  6.1998731744942906e-04  -4.4904131246057854e-05  2.2388096495155244e-07  -8.0029846753682584e-06  -1.1589658506905511e-05  1.0009865825733994e-05  7.2384614022303241e-06  2.5617432091266982e-06  8.1386310582454635e-06  2.9892852003847999e-07  -1.0225303934249922e-05  1.0116509264060389e-05
2.2400000000000698e+01  -1.0807140083855162e-03  2.6841462672766241e-04  2.5672638131164088e-04  -2.0727654262457170e-03  -5.2636733911113969e-04  1.6432920521397817e-05  -2.7748500624379802e-04  1.4070895050907455e-03  2.3901278860842257e-03  -2.5699574775195886e-04  4.7439208149545505e-04  1.5670142606580116e-04  1.7136159261810411e-04  9.9196428154968625e-04  5.2878947456197099e-04  1.6673137040743582e-05  -1.4750155011042447e-04  -1.1969540062369321e-03  -1.7529529879096077e-03  -1.5512959585913151e-04  1.5000567493546229e-04  4.5184366695734493e-05  5.2291960666900384e-05  -3.1500974599734424e-04  -3.5568587774779671e-04  -1.0265565743679630e-05  -4.2716250045981319e-05  2.0656612002352683e-04  6.7686594042744969e-04  -5.3463203725015759e-05  5.9443904109153490e-05  1.9437652929268537e-06  1.1124954016587956e-07  2.5289896419233118e-05  -2.8128424624343742e-05  8.7352269291064996e-06  1.0081899713076329e-06  -2.6419028556716584e-05  1.0520721524046066e-05  5.6119739781358218e-06
2.2800000000000800e+01  -1.0150342492347135e-03  2.5241115308314400e-04  2.4030222714747511e-04  -2.5706389170114781e-03  -9.7229759252437159e-04  2.7657939344522105e-05  -2.5287341474245710e-04  1.8320507316136989e-03  3.3755173765356982e-03  -2.2978892578560804e-04  5.3055962688980981e-04  8.4763930560371897e-05  1.2203108751580077e-04  1.0700393980143954e-03  5.4120346726007880e-04  -4.7309604894027232e-05  -1.2474914878312770e-04  -1.1887299830451326e-03  -1.7840834677491390e-03  -1.4440837331011321e-04  7.0486855595709816e-05  4.2452791244315889e-05  4.6373038621025064e-05  -4.3147880926768537e-04  -3.7588663146656635e-04  -1.8430951208331419e-06  -4.3153502446626959e-05  2.9438561779238949e-04  7.8486658377478400e-04  -4.6655701110310114e-05  9.7556440508971448e-05  1.3956239714688774e-05  1.7572315533450582e-05  1.3676642666525849e-05  -6.6438475641102218e-05  1.8620197467008499e-06  -1.1730270418411524e-05  -3.2423973048858595e-05  5.6120044957463999e-05  -1.1899910851869765e-05
2.3200000000000799e+01  -1.1680571766354664e-03  1.6254387088182211e-04  1.5109045855132237e-04  -2.7949792219262790e-03  -1.1155373634654654e-03  3.0534904433965752e-05  -1.4452579748433733e-04  2.2200062118160231e-03  3.8311820227657908e-03  -1.3372185092281377e-04  8.9272619643767964e-04  -3.9133853110760054e-05  -4.7332043789437923e-06  1.3085857163546944e-03  3.7592587140892179e-04  -8.4380012435645072e-05  -2.3463495035026597e-05  -1.2466944164777982e-03  -1.7170248363672547e-03  -4.5002457120612230e-05  2.6371312650172443e-05  4.5630683206050309e-05  4.1749586281477274e-05  -5.8205150152786914e-04  -4.2443857113984258e-04  1.7174689343892293e-05  -4.6529864655978423e-05  3.9773213987486975e-04  9.7910278291717936e-04  -3.6189201621505734e-05  6.6467450014820085e-05  8.2658087238717851e-06  1.3210885335619521e-05  -1.7288550776120236e-05  -6.6927778931651037e-05  -1.1237311497627150e-05  -1.0204403503549759e-05  1.4259250045016310e-06  8.6110915854024103e-05  -1.7265774270523833e-05
2.3600000000000900e+01  -1.4251885176403242e-03  2.5087687032917664e-05  1.4428839173486808e-05  -2.6307555829559741e-03  -9.2681874072768095e-04  1.5602789975293077e-05  5.7579453701727215e-06  2.4173217219075087e-03  3.6056228413554698e-03  -1.7741317285842177e-06  1.5201281874964033e-03  -4.6804936914917076e-05  -6.0469182183129104e-05  1.4726015752893672e-03  -4.6358395856013312e-05  -4.4603904993517178e-06  1.6419692715082967e-05  -1.3502673302901091e-03  -1.3390679072223790e-03  3.3452327926596743e-05  -6.0008249187207990e-05  5.3658576780028490e-05  3.8128770719928116e-05  -7.3666997450065380e-04  -4.3195264052740790e-04  3.1280259095354592e-05  -5.1818252988859839e-05  5.1287942317517128e-04  1.1584743593224622e-03  -3.1565604645475792e-05  -5.1864371336994806e-06  -9.8314011885155831e-06  -1.0510442213013701e-05  -3.1971200847396897e-05  -2.4520287323294540e-05  -9.2178326714177597e-06  6.1021571612691546e-06  4.1444247720596787e-05  6.2434290313402406e-05  1.6611165592578352e-06
2.4000000000000998e+01  -1.6706046494126552e-03  -1.2379524586932707e-04  -1.3315100963863893e-04  -2.0765271914560709e-03  -4.5426954791591808e-04  -1.7852847186569633e-05  1.4534464523950855e-04  2.3154300754144237e-03  2.7121708237407495e-03  1.2961323889942053e-04  1.9663753830779012e-03  3.5775795350131521e-05  -9.7078289113683983e-06  1.3140808764456342e-03  -5.1285606732299517e-04  6.5712346316690925e-05  -3.9581466774400937e-05  -1.3421089854601762e-03  -7.0098541248936363e-04  9.3357536485549006e-06  -2.4243205736582737e-04  5.8010898294923467e-05  3.1907510387009286e-05  -8.5622249687585450e-04  -3.6461840556828087e-04  2.5950109584526634e-05  -5.3786135546635049e-05  6.2402753329429412e-04  1.2119754413703174e-03  -3.6341550780203018e-05  -4.5313237726905345e-05  -1.4894676382065809e-05  -2.0382892149136199e-05  -1.6185602354924971e-05  1.9755021477523739e-05  6.5841893907406611e-06  1.4107137432116437e-05  4.0325016491892871e-05  4.1512513902120136e-06  1.9227609669927807e-05
2.4400000000001000e+01  -1.7463783198724896e-03  -2.3887810545219910e-04  -2.4710425586171956e-04  -1.2246022295610043e-03  1.4580288080896146e-04  -5.2116947158750906e-05  2.2803785294409464e-04  1.8798345296791199e-03  1.3685765027221779e-03  2.2529135921472158e-04  1.8297635597959300e-03  5.4019535971334981e-05  2.6397924296967562e-05  9.9567956852587240e-04  -6.3891979348489286e-04  3.1627445191973124e-05  -6.6992097447182957e-05  -1.1390975801807372e-03  -2.9091409357939930e-04  -3.4508936736492189e-05  -4.4693600219666672e-04  3.9232038743216426e-05  1.0820883839514896e-05  -9.1887343527213275e-04  -2.8212490466420056e-04  2.6868212749702933e-08  -3.7741220456701983e-05  7.3396936951229056e-04  1.1847491651792237e-03  -3.4286423957744796e-05  -2.4867036247922122e-05  -1.3019599232180745e-06  -4.0877624073190618e-06  7.7670564025551850e-06  2.5543963368095308e-05  1.1864147021456397e-05  3.2920244042018183e-06  1.9485896227532009e-06  -3.0937723923048235e-05  1.0776552034685155e-05
2.4800000000001098e+01  -1.5834212993725454e-03  -2.8539009166741227e-04  -2.9297409102912775e-04  -2.8223246493307104e-04  6.8924966248627641e-04  -6.3895956457474362e-05  2.3732446898566640e-04  1.2091807810747459e-03  -5.5918001117340204e-05  2.6217565611445510e-04  1.1411769248854012e-03  -2.1949179412520759e-06  -4.1610131124309168e-06  7.9695147013678948e-04  -2.6832676860739501e-04  -1.3935646429295058e-05  -1.5627131011517340e-05  -8.9136581616716638e-04  -5.1115819744770646e-04  -1.2682255248788128e-05  -5.3624079543326277e-04  -6.3359730682313511e-07  -3.0159796802916237e-05  -9.0150604563597248e-04  -2.5842713358828723e-04  -1.6651602244608987e-05  -7.9768128388259984e-07  8.3731520999951359e-04  1.1843850126359995e-03  -5.1071973284933218e-06  2.2635184330655102e-05  1.0628683366141911e-05  1.3128277694436446e-05  1.7626100146543080e-05  -3.9054615011504925e-06  1.1224918311941657e-06  -9.2669056203423595e-06  -2.9439169417855166e-05  -1.7976299632082111e-05  -8.7243257130469672e-06
2.5200000000001101e+01  -1.3150706623729948e-03  -2.6250663661400882e-04  -2.7082305772177040e-04  5.3316385861167147e-04  1.1183645726410413e-03  -4.2037073030895117e-05  1.9812315798734494e-04  4.7771935362820141e-04  -1.3133499715239174e-03  2.4445160930132328e-04  1.3503934998551720e-04  -3.5812289776475773e-05  -3.1439153579652801e-05  6.9666550487179038e-04  4.4065470672753843e-04  -7.3854594285009942e-07  3.4819622241131762e-05  -7.3002920662121069e-04  -1.2455233009252588e-03  3.2525308835503955e-05  -4.5906289700734708e-04  -2.3459090523290039e-05  -6.1491543767479216e-05  -7.8545789086847517e-04  -2.9499796439638883e-04  -6.1725990319405551e-06  2.2457006953879393e-05  8.7352886323643865e-04  1.1880665639168778e-03  2.7833411106293406e-05  5.5863907766094909e-05  8.0202431572971176e-06  1.0810078728785955e-05  1.5731627755041060e-05  -3.4550155767808794e-05  -6.3334087419289127e-06  -7.8225015406319206e-06  -3.2814595779691696e-05  1.2925376168691027e-05  -1.2117844297131058e-05
2.5600000000001199e+01  -1.1039372438803317e-03  -1.9507380155519291e-04  -2.0702085945898123e-04  1.1154336333771449e-03  1.4647513432289934e-03  5.2977345302752271e-06  1.4920252816053912e-04  -1.9149552286954700e-04  -2.3482667427357534e-03  1.9383409532088675e-04  -1.0067520401207976e-03  -2.7647081856950734e-05  -1.8906283977764059e-05  5.4198672071557115e-04  1.2509961396507605e-03  2.1392017341849986e-05  4.0619101318486626e-05  -6.0140683983233591e-04  -2.1144446380169800e-03  4.2081342965736627e-05  -2.6996048378828398e-04  -1.4226580109323148e-05  -5.3473012153634105e-05  -5.9670970027392908e-04  -3.5197081714892221e-04  -4.4394291676157343e-06  4.8311915931482730e-06  7.9195075210350494e-04  1.1093590656865188e-03  2.1218409323958997e-05  6.7350715423571686e-05  -2.0580526511730981e-06  -2.1821467393356801e-06  1.5574845158970691e-05  -4.3933192458342368e-05  -3.3052498522254553e-06  2.1500926815147576e-06  -2.6009738495875950e-05  2.5269825868886230e-05  -5.6945127643016015e-07
2.6000000000001300e+01  -9.8867532397119368e-04  -1.1155710265132982e-04  -1.2864101691427034e-04  1.4459995213489969e-03  1.7292337798966149e-03  5.4418194261612371e-05  1.0954176753529140e-04  -7.4504198605157231e-04  -3.1319823614758022e-03  1.2954208682622735e-04  -2.0472324230543034e-03  -2.9275336903111806e-05  -7.8624972665031466e-06  3.4397571982672345e-04  1.9566897225105481e-03  1.0816826003043090e-05  4.2481129871073939e-05  -4.4112908017913315e-04  -2.8214251226889209e-03  3.4820590126056354e-05  -2.5030344453748564e-05  -1.0562716455991441e-05  -2.8978850469574952e-05  -3.9487614809454287e-04  -4.1916419333167502e-04  -3.2293619262441589e-05  -1.9002656111735734e-05  6.4313709719575384e-04  9.8970118338009535e-04  -5.2936652388348223e-06  7.4414112704111244e-05  -9.6200821025719498e-06  -1.0890369454212572e-05  2.1484662968869069e-05  -3.9331943023830492e-05  -3.1613603422154706e-07  8.6461527491758075e-06  -2.7181050529153855e-05  2.0113240163502538e-05  8.5136290864379812e-06
2.6400000000001299e+01  -9.4936484247151406e-04  -3.5140462913154856e-05  -5.4134554821502320e-05  1.5343506597968984e-03  1.8902158071213734e-03  8.0586485451699541e-05  7.6429799042020426e-05  -1.1484453934033803e-03  -3.6127242730366236e-03  6.5044518327824776e-05  -2.6648322890296602e-03  -5.6361750490843351e-05  -2.7270511518134763e-05  2.0214689373527280e-04  2.3560216603554750e-03  -5.4075601472355837e-06  6.9745696431525693e-05  -2.8826377179612850e-04  -3.1628080838984243e-03  4.8643347873532269e-05  2.6443536047813469e-04  -4.8198142566068287e-05  -3.4179373556290528e-05  -2.0824661696593419e-04  -5.1095535266133764e-04  -5.2117091226765402e-05  7.5655390031043358e-06  5.1104390022422056e-04  9.4030744469652909e-04  1.3428835560121809e-05  9.2308549628423501e-05  -9.9325598625049238e-06  -1.1685304899758980e-05  2.4579236946714788e-05  -4.2357807071189103e-05  7.7594026289374787e-07  7.6650613386489804e-06  -3.2648719230298341e-05  2.8430752206231138e-05  9.5923999868491526e-06
2.6800000000001400e+01  -9.7694887328481040e-04  1.9941494637420190e-05  5.5548082886341254e-06  1.4242469700377033e-03  1.9556465454261714e-03  7.4810337425177328e-05  4.1313737661256218e-05  -1.3812773365271870e-03  -3.7900166515158562e-03  1.1128398203937512e-05  -2.6892858268125750e-03  -7.7553772305931048e-05  -5.6259229104345282e-05  1.2085066131626174e-04  2.3184829199592652e-03  1.4252195445334951e-06  9.9034051906297173e-05  -1.8033384033942079e-04  -2.9968642345560483e-03  7.6204562257045194e-05  5.8732285375282087e-04  -1.1607373275228920e-04  -7.6307195010363529e-05  -1.6767216819515410e-05  -6.1938355279200731e-04  -3.9137487162691916e-05  8.8005572658270571e-05  3.9169527981054069e-04  9.5036696109451291e-04  8.7246962169172296e-05  1.1707476690327927e-04  -2.9143002847183584e-06  -5.7905670506820587e-06  1.4498035321752344e-05  -6.3992348238116329e-05  4.5012763847530287e-06  2.0222302432176252e-06  -3.0380076916535882e-05  6.9535057274876347e-05  6.3433516062833055e-06
2.7200000000001499e+01  -1.0425959983335273e-03  5.3606919155550461e-05  4.8532129405343932e-05  1.1993567272908551e-03  1.9422029210417250e-03  4.7626353037582804e-05  -8.4854324895716055e-07  -1.4522151778675700e-03  -3.7152206452216734e-03  -2.8570112908251385e-05  -2.2290217835815767e-03  -7.1252083940659682e-05  -6.7935452481310076e-05  2.4626292281118299e-05  1.8756344857924698e-03  2.1278274032764611e-05  1.0102653264116841e-04  -7.7934152763046627e-05  -2.3236877272026207e-03  8.8088371949472389e-05  8.9093613496237173e-04  -1.5878806646898834e-04  -1.1375121083206084e-04  1.8993047857319327e-04  -7.0009436618086586e-04  -8.6665955446497972e-07  1.5933969750227435e-04  2.2515964714487491e-04  8.9892739008050901e-04  1.5443458259607027e-04  1.2632676181041186e-04  1.4790146575326447e-06  4.3457984843813943e-07  -2.5175586272180087e-06  -9.0143196303713811e-05  3.8398779740512000e-06  4.6354887411001596e-08  -1.6798604400016608e-05  1.1647108527644531e-04  2.4604092622238930e-06
2.7600000000001501e+01  -1.0772498138515031e-03  7.5726048770762277e-05  7.9623904560438292e-05  9.4327375304548231e-04  1.8384394162615678e-03  1.7277335472043330e-05  -4.8423630682132983e-05  -1.3875568189713637e-03  -3.4278993450016500e-03  -5.9037749800241654e-05  -1.5652272488673811e-03  -4.7654713107598546e-05  -5.9988223831720481e-05  -1.3773828926918658e-04  1.2070501097652135e-03  3.1150540661041868e-05  7.6092059119873618e-05  7.9705113936942736e-05  -1.3267148831194128e-03  7.5057311111274909e-05  1.0769621908505234e-03  -1.2795793502532601e-04  -9.7255807102665385e-05  3.7550643248042263e-04  -6.8544553234944450e-04  4.8297439735069906e-05  1.5441024457643496e-04  -7.8095433073656286e-06  6.9188728276971668e-04  1.5589168197322240e-04  1.0995502433123829e-04  -9.3176490964453866e-06  -5.6188826217060393e-06  -2.4126242825730595e-06  -9.6119272358737349e-05  -6.5193637974082102e-06  1.0132149581507703e-05  -1.8881249514361370e-06  1.1833326393463490e-04  4.9838464482025192e-06
2.8000000000001599e+01  -1.0264048810503165e-03  9.2054195346366087e-05  1.0103389136257500e-04  6.9885486130740002e-04  1.6280532496345983e-03  -4.6538379427925027e-06  -9.0793906663073581e-05  -1.2148990878329937e-03  -2.9511522948741657e-03  -8.4614097326824117e-05  -1.0197969768335410e-03  -2.6519410477437517e-05  -4.3265089932001902e-05  -3.6024089926338810e-04  5.7049473622637766e-04  2.1391724215870862e-05  4.2388572924912896e-05  3.0937542928389334e-04  -3.2354817184723111e-04  4.8318460850442748e-05  1.0513908011255822e-03  -6.7447664845636396e-05  -4.3237949539540874e-05  5.1913717217049447e-04  -5.1181994167863215e-04  5.7855219251656782e-05  9.8370875837009236e-05  -2.8557481175738595e-04  2.7970682725968855e-04  1.0138525190678661e-04  1.0463227021356899e-04  -3.0450931934953624e-05  -2.5822848529903670e-05  2.4018965327669037e-05  -8.7893132425531526e-05  -1.3968158708213420e-05  2.7872647335756647e-05  -1.2572429560682060e-06  8.1635594737148676e-05  1.9042948543762956e-05
2.8400000000001601e+01  -9.2258739134110416e-04  9.7721195980745502e-05  1.0796651168542137e-04  4.7587701009732557e-04  1.3517702534838619e-03  -1.7475138381113634e-05  -1.1274170814988178e-04  -9.6529716360971253e-04  -2.3658148578453767e-03  -1.0149216997682546e-04  -8.3634563142819993e-04  -1.3340320496992085e-05  -2.3487390982067998e-05  -6.0433869919978200e-04  1.9832340969712451e-04  -2.3740345374814271e-06  1.1255311918164616e-05  5.7515754706834350e-04  3.6994163382449022e-04  1.7558717353268713e-05  8.6783296320045887e-04  -6.8530061521727067e-05  -3.3354394259311538e-05  7.1001309759133454e-04  -1.9111281118782287e-04  -6.3639172339085160e-07  8.7783992080161182e-05  -5.9708055211326445e-04  -3.6443330614734136e-04  6.2113195523932568e-05  1.6662839619889288e-04  -4.2741497274559762e-05  -4.2761793052553863e-05  4.8924586586827737e-05  -1.1380790758361462e-04  -6.2600342114977410e-06  3.8644857502864266e-05  -1.4805535821417292e-05  9.6475019967020862e-05  3.6742296648973840e-05
2.8800000000001699e+01  -8.4237411997128259e-04  8.5495205539258811e-05  9.5545379287560012e-05  2.9193558870351915e-04  1.0978022201237891e-03  -2.5611673906996649e-05  -1.0589510724029939e-04  -6.9032718501460934e-04  -1.8218689979054017e-03  -1.0202695896602553e-04  -1.0359588187602107e-03  4.2877596517021210e-06  3.9184285223329055e-06  -8.3355716120270653e-04  1.5504621058948017e-04  -2.6766270714096574e-05  -2.2132983080206661e-05  8.1344179822994214e-04  6.3657409140295584e-04  -1.9393146759434021e-05  7.5809519312127751e-04  -9.4592826261262526e-05  -7.0015278773758214e-05  1.0089746417004614e-03  1.3449024125919857e-04  -3.9294584025964980e-05  1.1649816552606689e-04  -9.5539298563879324e-04  -1.1142530091920707e-03  6.4882939297024024e-05  2.9173720991875727e-04  -3.4285288035720683e-05  -3.7680764138643635e-05  4.1242113963986796e-05  -2.0435055053732629e-04  1.1148262149896072e-05  3.4434539484629884e-05  -2.2968644131335870e-05  2.2252919867170638e-04  4.2478831429251194e-05
2.9200000000001801e+01  -7.7798907453408895e-04  5.5910431487079246e-05  6.6698611419364578e-05  1.7262243227191167e-04  8.9841065012220465e-04  -3.1842211552282898e-05  -7.4995702444450367e-05  -4.5667784117900818e-04  -1.4046146785040333e-03  -8.3430000283702633e-05  -1.3803126938385906e-03  4.4523818576428585e-05  4.8757105979240155e-05  -1.0476968693547456e-03  2.7136721134781583e-04  -3.8980347005127062e-05  -7.1303601799449932e-05  9.7493451033193643e-04  6.6599097097533766e-04  -7.0640879728044116e-05  8.2458142531222729e-04  -2.5786449747070366e-05  -4.0725047990082381e-05  1.2258419193720040e-03  3.0985592904996071e-04  4.5087843953674490e-06  6.3615436810235301e-05  -1.3064388932603162e-03  -1.6397062724149384e-03  3.4376226053701898e-05  3.9102931152966999e-04  -6.5165592228021623e-06  -7.9527088133231683e-06  5.8788072337432733e-07  -3.1185161303102826e-04  2.3622081840328187e-05  1.5929666222044569e-05  -1.4102131291195976e-05  3.8552716710117901e-04  2.5162734790412097e-05
2.9600000000001799e+01  -6.6105032587968049e-04  1.8009044985120504e-05  3.0856658101711009e-05  1.1007603700476895e-04  7.0950452425712330e-04  -3.5297643162779461e-05  -3.3279958735694070e-05  -2.9704608141939415e-04  -1.0682169166284995e-03  -5.0676638297325349e-05  -1.5583338015577382e-03  1.1479476504644644e-04  1.1553317182691947e-04  -1.3000317881965171e-03  2.6839929727427763e-04  -3.3653329699199587e-05  -1.4292417095352060e-04  1.0753923030260473e-03  8.3498542040684844e-04  -1.3837851460264563e-04  8.4932382636232874e-04  1.0887432985278835e-04  8.4434947799209015e-05  1.1666695787621506e-03  3.6007529005701059e-04  3.6793590538652970e-05  -8.1496202770058645e-05  -1.4762477030747581e-03  -1.7540831000387779e-03  -7.6574298625383037e-05  3.7861021552255199e-04  2.7099717220848016e-05  2.9922010980794815e-05  -6.5435094633129213e-05  -3.5714567948206980e-04  1.7304998540253717e-05  -1.1902597655619072e-05  1.1988034697708669e-05  4.7668965605403773e-04  -1.2874401830053705e-05
3.0000000000001901e+01  -5.0828376667173814e-04  -1.6293936122231098e-05  -2.3665227637755635e-06  7.0631665949818777e-05  5.2236935687335656e-04  -3.2896783175706116e-05  5.4719553547342521e-06  -1.9016687758096175e-04  -7.7199415586908318e-04  -1.3327386570453282e-05  -1.4590894006852088e-03  1.9945657627009605e-04  1.9197602490217798e-04  -1.6600912541602322e-03  -5.8246913426871322e-06  -1.4747719675227704e-05  -2.2198120242805343e-04  1.2076976731795822e-03  1.4128552906584870e-03  -2.0858003477693587e-04  6.5549567907087773e-04  1.6492184470456465e-04  1.8002745389199235e-04  9.9536831185418565e-04  4.3381077451088855e-04  -1.4286911611261608e-05  -1.7777186679401405e-04  -1.3940223277035804e-03  -1.6900840548623860e-03  -1.8075338766949841e-04  2.6896773578334717e-04  4.2730826606712372e-05  4.8304067469660125e-05  -1.6079106799432583e-04  -3.3451686760297696e-04  -6.3670079071464285e-06  -3.2811593271266852e-05  7.2302437259145816e-05  5.1627927230973544e-04  -4.6376985343057504e-05
3.0400000000001999e+01  -4.1056350678657242e-04  -3.7280951905858678e-05  -2.5844767718125354e-05  3.9455654647529769e-05  3.9610631271431697e-04  -2.2524927799277351e-05  3.1391403812449148e-05  -1.0985009588500823e-04  -5.6524433012375701e-04  1.8360150157760687e-05  -1.2474550399203942e-03  2.5970400422057195e-04  2.4565636762102723e-04  -2.1260298577920906e-03  -4.5315040732968835e-04  8.4311131180280241e-06  -2.6898101892714344e-04  1.4660494940179057e-03  2.3280294088577902e-03  -2.4915479961581889e-04  4.3673315457365278e-04  1.1317230118451993e-04  1.5820578349770597e-04  1.0032547374077430e-03  5.4757328283748996e-04  -7.1658207874645825e-05  -1.5435418664822942e-04  -1.2460041466326672e-03  -1.7446418590482541e-03  -1.8196501561481708e-04  1.5496329399700294e-04  3.2739920754170187e-05  3.7236862948085244e-05  -2.7443589949918364e-04  -3.1454566815325934e-04  -1.6687521231995395e-05  -3.1265661805933128e-05  1.7774093799822314e-04  6.0286941751830565e-04  -4.5158224155559115e-05
3.0800000000002001e+01  -4.0509498443519335e-04  -4.0591098041811226e-05  -3.5059711278244098e-05  1.8623941285383447e-05  3.6327646779464958e-04  -6.5876454827225393e-06  4.0083213091260026e-05  -5.5793322004343890e-05  -4.8644227730677511e-04  3.6109494338406407e-05  -1.1601371632564441e-03  2.5384968587163228e-04  2.3886964366372009e-04  -2.5675471809588216e-03  -8.3368105621486595e-04  2.6693276429155577e-05  -2.4194421722758804e-04  1.8393879449445868e-03  3.2086524687643713e-03  -2.2638934235562718e-04  4.9520984413538088e-04  5.0026450925972274e-05  7.6874960592534359e-05  1.1920248571748002e-03  5.4498835821978992e-04  -5.9675677689045201e-05  -8.8940356507513044e-05  -1.2257399154125246e-03  -1.8415061233786904e-03  -1.0882957163368178e-04  9.4791619072142963e-05  2.6114096991640923e-05  2.7008465494739783e-05  -3.8065394386139584e-04  -3.3900461697808533e-04  8.2639112231288298e-06  -2.3365585866874885e-05  2.8183949756900134e-04  7.4208979415371135e-04  -2.1892401016939070e-05
3.1200000000002099e+01  -4.6579181239430668e-04  -2.8861573014920910e-05  -2.9938723375759328e-05  6.6507625109530320e-07  3.9702739792845450e-04  8.1814895260937012e-06  3.2999191987681477e-05  -2.6749382021734563e-05  -5.0027415914048994e-04  3.6602195053054159e-05  -1.2637039294144531e-03  1.6856423033065405e-04  1.5677340356497319e-04  -2.7783263159196978e-03  -9.6988277822401196e-04  3.2939712199560717e-05  -1.3380767258120525e-04  2.1959476116055416e-03  3.6548778090711642e-03  -1.3365387012793511e-04  8.6082753513731975e-04  3.0655956390602988e-05  2.0529484168542694e-05  1.3457070740022919e-03  3.2053900175490688e-04  -1.3076412512154191e-05  -5.6392125414037172e-05  -1.2992085483293993e-03  -1.7074595229816870e-03  -4.5623476522980153e-05  5.3342278591430244e-05  4.9061126646809884e-05  4.9901125481123209e-05  -4.8419349407990178e-04  -3.7512529447458271e-04  3.5792903737275877e-05  -4.0123999993145292e-05  3.3399401200368239e-04  8.6125896649568020e-04  -2.4903034900205242e-05
3.1600000000002101e+01  -5.7999614014022077e-04  -1.1206997761552129e-05  -1.6442334389094345e-05  -2.5528764720746163e-05  4.7503063974004955e-04  1.5346747685142303e-05  1.7418271982263475e-05  -6.7446391800749726e-06  -5.6774305412618672e-04  2.4250418478790032e-05  -1.4435597856482939e-03  2.9418970554501786e-05  2.1637840292101339e-05  -2.6132889838392454e-03  -8.3181794677352231e-04  2.1826227651100408e-05  1.5455112772350642e-05  2.3761849890210789e-03  3.4788913312785519e-03  -1.0485689274116648e-06  1.3199124322806441e-03  2.5733174767582397e-05  -1.0872025822100521e-06  1.3484629992910372e-03  -4.1959755540012338e-05  1.0647057179863263e-05  -4.3384042980852184e-05  -1.3279464497953186e-03  -1.2956083956556172e-03  -1.7868870483471907e-05  -3.5185560886478148e-05  7.9394969743855616e-05  8.2854631506410793e-05  -6.1565963305979551e-04  -3.8640506355019531e-04  2.7155497293709731e-05  -7.1498837601114321e-05  3.7679408682435761e-04  9.5743774886250543e-04  -5.9395953767622805e-05
3.2000000000002203e+01  -7.2374255415535451e-04  1.3634643542882794e-06  -3.8376243221932381e-06  -4.1703329691618404e-05  5.8427281224880711e-04  1.3295654081035835e-05  3.9737232363049418e-06  4.1002150129083276e-06  -6.8251939339841088e-04  9.4359059807644547e-06  -1.5758056734086331e-03  -1.2068441100006486e-04  -1.2348360822500649e-04  -2.0752036595260382e-03  -4.7306014904397028e-04  -6.8574256162838877e-06  1.5063823924820914e-04  2.2849698040617299e-03  2.7180189897706088e-03  1.2875985030837118e-04  1.6301524868582835e-03  7.7512333573931056e-06  -1.2324921563597920e-05  1.2389317544844803e-03  -3.4630426003530511e-04  1.2199463186426203e-05  -1.9122584114865442e-05  -1.2612166878371853e-03  -8.3821942669999149e-04  -1.7682556670472618e-06  -1.7597080600642811e-04  7.0911144714257368e-05  6.8014807934775238e-05  -7.6814394337884032e-04  -3.8321955216018483e-04  -7.3211125811654508e-07  -6.9587272320806662e-05  4.9284108071181271e-04  1.0863462089596345e-03  -6.9627845198216417e-05
