# time  f_op  f_geo  geo_trustworthy  max_local_speed  superluminal_fraction  max_shift  structure_coherence  reachable  n_rays  n_reached  max_h_rel_drift  f_geo_evol  f_geo_evol_ok
0.0000000000000000e+00  2.8287540379558530e-03  2.5974401284173999e-03  1  1.0327262618741870e+00  0.0000000000000000e+00  0.0000000000000000e+00  nan  1  5  5  6.3880161903590772e-05  0.0000000000000000e+00  0
2.6666666666666600e-01  2.8208522633911435e-03  2.6029950071837500e-03  1  1.0326809111539708e+00  0.0000000000000000e+00  1.0270666584949961e-05  nan  1  5  5  6.3799376648887986e-05  0.0000000000000000e+00  0
5.3333333333333299e-01  2.7878942054188464e-03  2.6136464991211024e-03  1  1.0325434903801729e+00  0.0000000000000000e+00  4.1003780981553266e-05  nan  1  5  5  6.4340297094149531e-05  0.0000000000000000e+00  0
8.0000000000000104e-01  2.7304320390417608e-03  2.6267536153910961e-03  1  1.0323135511253825e+00  0.0000000000000000e+00  7.1786910599819540e-05  nan  1  5  5  6.4250217670884873e-05  0.0000000000000000e+00  0
1.0666666666666700e+00  2.6601872651869818e-03  2.6413205023915563e-03  1  1.0319911968803110e+00  0.0000000000000000e+00  1.0253844310921824e-04  nan  1  5  5  6.6158406154333174e-05  0.0000000000000000e+00  0
1.3333333333333299e+00  2.5875135868552797e-03  2.6553638133967414e-03  1  1.0315776802736611e+00  0.0000000000000000e+00  1.5226625219277715e-04  nan  1  5  5  6.5538627667506588e-05  0.0000000000000000e+00  0
1.6000000000000001e+00  2.5207460690300563e-03  2.6671809835853029e-03  1  1.0310761716783123e+00  0.0000000000000000e+00  2.1925768362184952e-04  nan  1  5  5  6.7825963893222856e-05  0.0000000000000000e+00  0
1.8666666666666600e+00  2.4644364092316533e-03  2.6783437512282546e-03  1  1.0304928038533916e+00  0.0000000000000000e+00  2.9446552616132886e-04  nan  1  5  5  7.1317265956467646e-05  0.0000000000000000e+00  0
2.1333333333333302e+00  2.4219899292038075e-03  2.7003186007701348e-03  1  1.0298386985536325e+00  0.0000000000000000e+00  3.7134861965083544e-04  nan  1  5  5  7.2973170126465142e-05  0.0000000000000000e+00  0
2.3999999999999999e+00  2.3959938250307819e-03  2.7211871483525905e-03  1  1.0291237293874387e+00  0.0000000000000000e+00  4.5609703853697188e-04  nan  1  5  5  7.1128761747660447e-05  0.0000000000000000e+00  0
2.6666666666666701e+00  2.3862222213348271e-03  2.7196053013436548e-03  1  1.0283470168664810e+00  0.0000000000000000e+00  5.2304956349272279e-04  nan  1  5  5  6.8588740908915574e-05  0.0000000000000000e+00  0
2.9333333333333500e+00  2.3921662824015000e-03  2.6988487480826702e-03  1  1.0275532571608967e+00  0.0000000000000000e+00  5.9218979359123832e-04  nan  1  5  5  6.4719491439813053e-05  0.0000000000000000e+00  0
3.2000000000000202e+00  2.4148426724569681e-03  2.6630840541213498e-03  1  1.0266976549292670e+00  0.0000000000000000e+00  6.9844418741524109e-04  nan  1  5  5  5.7515263873066763e-05  0.0000000000000000e+00  0
3.4666666666666899e+00  2.4542398324397790e-03  2.6353844627281641e-03  1  1.0256088353172517e+00  0.0000000000000000e+00  8.6097328075799727e-04  nan  1  5  5  5.2298067587861062e-05  0.0000000000000000e+00  0
3.7333333333333698e+00  2.5085135688548256e-03  2.5381451311456966e-03  1  1.0239967994443837e+00  0.0000000000000000e+00  1.0402780152256714e-03  nan  1  5  5  5.0646249346768164e-05  0.0000000000000000e+00  0
4.0000000000000400e+00  2.5769986420736183e-03  2.4043588033575668e-03  1  1.0222975884244554e+00  0.0000000000000000e+00  1.2372611612232181e-03  nan  1  5  5  5.1882581126188819e-05  0.0000000000000000e+00  0
4.2666666666667101e+00  2.6614709145796065e-03  2.3032522693569278e-03  1  1.0212892858062395e+00  0.0000000000000000e+00  1.4525794716669781e-03  nan  1  5  5  5.2335284070763372e-05  0.0000000000000000e+00  0
4.5333333333333803e+00  2.7633303683211445e-03  2.1866760477366278e-03  1  1.0203937478716312e+00  0.0000000000000000e+00  1.6876569284620879e-03  nan  1  5  5  4.3876726926256106e-05  0.0000000000000000e+00  0
4.8000000000000602e+00  2.8815211402449590e-03  2.0706299449053172e-03  1  1.0195993717109744e+00  0.0000000000000000e+00  1.9409364021523571e-03  nan  1  5  5  4.5475384363382892e-05  0.0000000000000000e+00  0
5.0666666666667304e+00  3.0140458722657131e-03  1.9848232207967755e-03  1  1.0190450109115503e+00  0.0000000000000000e+00  2.2136759504187160e-03  nan  1  5  5  4.7718351324994419e-05  0.0000000000000000e+00  0
