# downsampled to dt=0.5 from the every-step stream
# time matter_min_NEC matter_min_WEC matter_min_SEC matter_min_DEC matter_integral_NEC_violation
   0.0066667   -1.1207551981e-04   -6.9414278883e-04   -7.0914415245e-04   -2.8906717340e-04    1.0149670248e-01
   0.5066667   -1.1204244206e-04   -6.9401121487e-04   -7.0886148910e-04   -2.8950006190e-04    1.0183819068e-01
   1.0066667   -1.1203846268e-04   -6.9407450580e-04   -7.0872432306e-04   -2.9094095607e-04    1.0211201065e-01
   1.5066667   -1.1224897790e-04   -6.9533735934e-04   -7.1004710864e-04   -2.9214659824e-04    1.0231443599e-01
   2.0066667   -1.1257478220e-04   -6.9722572515e-04   -7.1217478561e-04   -2.9219788098e-04    1.0247303553e-01
   2.5066667   -1.1274946684e-04   -6.9821755283e-04   -7.1322505469e-04   -2.9136818845e-04    1.0262575887e-01
   3.0066667   -1.1272748028e-04   -6.9814646915e-04   -7.1282928911e-04   -2.9080541215e-04    1.0277823803e-01
   3.5066667   -1.1265576712e-04   -6.9780153620e-04   -7.1216782998e-04   -2.9078017565e-04    1.0290921295e-01
   4.0066667   -1.1257585314e-04   -6.9736011527e-04   -7.1195533397e-04   -2.9098936389e-04    1.0300187593e-01
   4.5066667   -1.1197161901e-04   -6.9349794551e-04   -7.0785822279e-04   -2.9116158425e-04    1.0304690585e-01
   5.0066667   -1.1166750787e-04   -6.9161330695e-04   -7.0592439281e-04   -2.9098463508e-04    1.0302725307e-01
   5.5066667   -1.1132017262e-04   -6.8948335373e-04   -7.0384322941e-04   -2.9070320193e-04    1.0295149548e-01
   6.0066667   -1.1124323795e-04   -6.8902236279e-04   -7.0337224282e-04   -2.9056709259e-04    1.0290688147e-01
   6.5066667   -1.1215203298e-04   -6.9465158742e-04   -7.0904577244e-04   -2.9063834118e-04    1.0292724979e-01
   7.0066667   -1.1208576668e-04   -6.9416132582e-04   -7.0891548128e-04   -2.9080886084e-04    1.0291892512e-01
   7.5066667   -1.1265674934e-04   -6.9759449807e-04   -7.1248213892e-04   -2.9079240574e-04    1.0288862412e-01
   8.0066667   -1.1298133759e-04   -6.9969311695e-04   -7.1457337511e-04   -2.9049348576e-04    1.0289420452e-01
   8.5066667   -1.1335952249e-04   -7.0207589319e-04   -7.1698118434e-04   -2.9019234847e-04    1.0294261756e-01
   9.0066667   -1.1356836244e-04   -7.0337254028e-04   -7.1844874085e-04   -2.9009365407e-04    1.0304810505e-01
   9.5066667   -1.1371337785e-04   -7.0422200247e-04   -7.1945561584e-04   -2.9011728329e-04    1.0319930385e-01
  10.0066667   -1.1328957698e-04   -7.0161448874e-04   -7.1653972630e-04   -2.9013044445e-04    1.0332901046e-01
  10.5066667   -1.1220268527e-04   -6.9497886070e-04   -7.0918751551e-04   -2.9019367056e-04    1.0336551551e-01
  11.0066667   -1.1124575337e-04   -6.8912572526e-04   -7.0314320118e-04   -2.9034917677e-04    1.0335975350e-01
  11.5066667   -1.1055326719e-04   -6.8479587096e-04   -6.9911718580e-04   -2.9052296020e-04    1.0336771297e-01
  12.0066667   -1.1047737778e-04   -6.8428468552e-04   -6.9861358396e-04   -2.9070786915e-04    1.0343066223e-01
  12.5066667   -1.1079476840e-04   -6.8631214723e-04   -7.0030040830e-04   -2.9068087432e-04    1.0358574690e-01
  13.0066667   -1.1114191867e-04   -6.8849130081e-04   -7.0227710053e-04   -2.9058025059e-04    1.0373382633e-01
  13.5066667   -1.1175208524e-04   -6.9229844025e-04   -7.0632990456e-04   -2.9056340671e-04    1.0385173713e-01
  14.0066667   -1.1229300079e-04   -6.9561706218e-04   -7.1018382805e-04   -2.9042702188e-04    1.0397174368e-01
  14.5066667   -1.1230833432e-04   -6.9570786180e-04   -7.1036593855e-04   -2.9013892158e-04    1.0413470237e-01
