# time  Re(R=8)  Im(R=8)  Re(R=16)  Im(R=16)
0.0000000000000000e+00  -5.1870274853924991e-04  4.2428291574628578e-06  9.5924536721837979e-05  1.1642665661364253e-07
4.0000000000000002e-01  -6.2600785599772977e-04  1.5705466201081455e-05  7.5474702398660464e-05  -5.6957258456148955e-08
8.0000000000000004e-01  -5.5186517687553301e-04  1.3270272375203804e-05  7.4932276381751029e-05  6.9490697280304467e-08
1.2000000000000000e+00  -6.8355722379343257e-04  -4.6091973830637725e-06  7.9830929579257658e-05  -2.8928976386527037e-07
1.6000000000000001e+00  -1.0162055350596381e-03  7.5872381515069721e-06  7.0591346842990176e-05  -9.4426510735738031e-08
2.0000000000000000e+00  -1.2146123013239141e-03  1.7679804082102244e-05  4.2836493952317533e-05  2.1958393963113638e-06
2.3999999999999901e+00  -1.0986342919135257e-03  8.8644159966924293e-06  8.0244881391606062e-06  2.0932937416179588e-06
2.7999999999999798e+00  -6.6490200637972291e-04  -6.3392691086349882e-08  -1.9860775159678351e-05  -5.6339931436801369e-06
3.1999999999999802e+00  -9.7826666799579414e-05  -4.5548865376633513e-06  -4.2456493543980385e-05  -1.3044078438904403e-05
3.5999999999999699e+00  2.7151907019185652e-04  3.5476395840641349e-07  -8.3924289672206555e-05  -8.8820795317456918e-06
3.9999999999999600e+00  3.5405179310638653e-04  1.5904989422876863e-06  -1.5821738812110778e-04  6.3960936921682589e-06
4.3999999999999497e+00  3.0396276290608180e-04  -6.7510599499828851e-06  -2.3755328235672063e-04  2.3158032222753312e-05
4.7999999999999403e+00  1.5448815015611287e-04  -5.2524415747594727e-06  -3.0156018004615852e-04  3.3657287510797057e-05
5.1999999999999300e+00  9.6011712864566489e-06  3.3998968326309055e-06  -3.7971682046271729e-04  2.9651451402496987e-05
5.5999999999999304e+00  -9.0444652281731033e-05  2.4723413510542777e-06  -4.7300550279870792e-04  3.5102366377157688e-06
5.9999999999999201e+00  -2.8606103344438105e-04  -4.6931417236318407e-06  -5.2146389847168367e-04  -2.3387373634622223e-05
6.3999999999999098e+00  -4.6665532375662818e-04  -6.1925412402936054e-06  -5.1775100827163522e-04  -2.3303932544185282e-05
6.7999999999999003e+00  -4.2016002960490646e-04  -2.3175744605946524e-06  -5.1758155225024741e-04  -1.4179498129467851e-05
7.1999999999998900e+00  -6.5618199870530274e-04  -4.3274539194227549e-06  -5.2008242532683208e-04  -2.2131733328830666e-05
7.5999999999998797e+00  -1.1205929137716769e-03  -2.8508053680800580e-06  -4.8752906691357538e-04  -2.9671999690042188e-05
7.9999999999998703e+00  -1.0816218635282453e-03  1.6400811327736946e-05  -4.4301994116564754e-04  -1.5372426101063499e-05
8.3999999999998707e+00  -4.6133967020395696e-04  2.4182327999322262e-05  -4.3352521159902528e-04  6.1677070942726573e-06
8.7999999999998604e+00  2.6603187483885507e-04  5.0140447077568682e-07  -4.7339725421264244e-04  1.6232768605272482e-05
9.1999999999998501e+00  8.7757970786966541e-04  -1.6864854092351558e-05  -5.6908376633892273e-04  1.7716024307079493e-05
9.5999999999998398e+00  1.4609033179978049e-03  -8.0354717036999600e-06  -7.1023738688017163e-04  1.5951719617973175e-05
9.9999999999998295e+00  2.0504309329767590e-03  -1.3513491395083042e-06  -8.4047165814766633e-04  7.9347799518312888e-06
1.0399999999999800e+01  2.4461532741750112e-03  -4.9694600078334058e-06  -8.9609617018064310e-04  -3.0465207142353421e-06
1.0799999999999800e+01  2.3340959901983213e-03  1.7618133661886829e-05  -8.3628709539662258e-04  -5.1760696892611664e-06
1.1199999999999800e+01  1.7512533860271340e-03  4.0487870743877216e-05  -6.6998384593648706e-04  2.7211545049073167e-06
1.1599999999999801e+01  1.1159153388486456e-03  -9.3454167225018965e-06  -4.8890312429236324e-04  8.3609494853062334e-06
1.1999999999999799e+01  4.4292723153013824e-04  -4.2437256285964761e-05  -3.1588289932821235e-04  5.9522234057390816e-06
1.2399999999999800e+01  -2.7828371966405496e-04  1.0449290348606006e-05  -2.7815723738890152e-05  2.0345204652798840e-07
1.2799999999999800e+01  -4.4933274540868821e-04  2.2589791452971977e-05  3.3603058618376664e-04  -9.5166012568639499e-06
1.3199999999999800e+01  4.2542309665615213e-05  -1.5852995194402513e-05  5.1026163819645502e-04  -2.0127156864067060e-05
1.3599999999999801e+01  3.6013368942926552e-04  -9.6446607680151544e-06  4.4598626620009002e-04  -1.1298177645378777e-05
1.3999999999999700e+01  -1.0070687683055185e-05  1.7314082060326162e-05  3.7397305481494598e-04  1.0768870360800957e-05
1.4399999999999700e+01  -7.5310320539143203e-04  1.2974890765119126e-05  3.6518208634602378e-04  3.1952295180799490e-06
1.4799999999999701e+01  -1.4571872656555678e-03  -7.3638683677819004e-06  2.8046991171222540e-04  -2.5611828746819589e-05
1.5199999999999701e+01  -1.7193422461624676e-03  -1.7345931841634329e-05  6.9530390591596495e-05  -2.1788361214082349e-05
1.5599999999999699e+01  -1.3899739370657588e-03  -1.4560249616798129e-05  -2.0915730042031500e-04  -1.8475358789984846e-06
1.5999999999999700e+01  -8.0492401548216573e-04  -4.2583809816823021e-06  -5.0690727342326018e-04  3.9032913878204240e-06
1.6399999999999800e+01  -2.4614558279144176e-04  5.3843245744752370e-06  -6.9656729614580638e-04  3.1359784516238521e-05
1.6799999999999802e+01  2.7918333106630888e-04  3.2334128167126928e-06  -4.9897464654420891e-04  5.3368103675723715e-05
1.7199999999999900e+01  7.7349016704962061e-04  -1.3865516208339288e-05  2.3905572875261089e-04  -1.4566806389240480e-06
