# time  Re_m-2(R=8)  Im_m-2(R=8)  Re_m-1(R=8)  Im_m-1(R=8)  Re_m0(R=8)  Im_m0(R=8)  Re_m1(R=8)  Im_m1(R=8)  Re_m2(R=8)  Im_m2(R=8)  Re_m-2(R=16)  Im_m-2(R=16)  Re_m-1(R=16)  Im_m-1(R=16)  Re_m0(R=16)  Im_m0(R=16)  Re_m1(R=16)  Im_m1(R=16)  Re_m2(R=16)  Im_m2(R=16)
0.0000000000000000e+00  5.4535307933061488e-05  8.7967438080761601e-05  9.7292064943665506e-05  -9.6559854062337669e-06  -3.5046865929997293e-05  3.0012889741164590e-06  -1.1554141204787671e-04  2.0890990751378289e-05  6.5306957774428887e-05  -8.5770337969197659e-05  1.5282646729961960e-04  -2.8368157511481356e-06  -5.1344685019186654e-04  -4.2546728070073974e-04  3.3499263798368588e-06  -2.6060075704515785e-07  -5.0771300070890095e-04  4.2579275610330467e-04  1.5356103097155443e-04  2.7862918692705380e-06
2.6666666666666600e-01  6.6496593460102683e-05  9.7097989760078985e-05  9.1287821659755001e-05  -7.4806446462925452e-06  -4.8900533863008633e-05  -1.1353989397471727e-06  -1.0352279990785183e-04  7.6423339405352219e-06  6.9608658327010637e-05  -9.6788385737155890e-05  2.2519167617814179e-05  7.9547423912269663e-07  -2.0538388926608034e-05  -4.3604205109426527e-06  -1.6737440578445687e-05  6.3120432814223395e-08  -2.1684322516338784e-05  4.2779987858912291e-06  2.3028169043233100e-05  -7.6919669543044622e-07
5.3333333333333299e-01  6.1439717841469351e-05  9.4976908302010381e-05  9.1514623142650630e-05  -4.5834748745735895e-07  -4.9043922377033718e-05  -7.8698805938603975e-07  -1.0088852075734354e-04  -1.7777247638291306e-06  6.3249291068783730e-05  -9.6641358261202184e-05  1.9447119070035189e-05  1.0557852891458705e-06  6.8039013782704406e-06  6.0796447834759916e-06  -1.6970200847181438e-05  -8.0758808134746286e-08  5.3359304139968698e-06  -5.9807347061361060e-06  1.9189965893321311e-05  -1.0776131235204106e-06
8.0000000000000104e-01  6.3147994435739819e-05  9.7084687369386786e-05  8.8865249617533549e-05  -4.3017961341595054e-07  -5.0876395738021798e-05  -1.7537815270915493e-07  -1.0071128350091493e-04  1.3887466661614941e-06  6.6660139130771779e-05  -9.7283111888823331e-05  2.1432623121237793e-05  8.9720510857607501e-07  -2.5539819429358007e-06  -1.8605906935366007e-06  -1.6750061546232948e-05  1.0158815994280920e-07  -4.5008063894617028e-06  1.6888838717912212e-06  2.1600113248038402e-05  -8.6213506351731394e-07
1.0666666666666700e+00  6.0160252277877340e-05  9.5280083259417707e-05  8.8869607895651750e-05  -7.8176397153878171e-07  -4.8379628713226641e-05  8.5686253644113746e-07  -1.0010534991183038e-04  -5.2260311730806383e-07  6.0942912706439886e-05  -9.4561737144646299e-05  2.0790788064515608e-05  1.0653181400665024e-06  5.9699526831026028e-07  3.1332899957467700e-07  -1.5992774056367711e-05  7.6810579449014025e-08  -1.4898973044911862e-06  -2.4067026263277072e-07  2.1468106837280347e-05  -9.6747675315462767e-07
1.3333333333333299e+00  5.6751123854594467e-05  9.3973913971568082e-05  8.8425952919852531e-05  -8.8765546809459602e-07  -4.2361367593832357e-05  -5.8134810661003648e-07  -9.9363688868960780e-05  1.6662485240414270e-06  5.8317144724749035e-05  -9.4055314919833761e-05  2.0699091040566005e-05  6.7225711657853365e-07  1.1538248885832893e-06  3.0753856008296013e-07  -1.9655364268191173e-05  -1.6490586384747540e-07  5.0225459088307342e-07  -1.5774257407633186e-07  1.9554755369359035e-05  -7.3048605721186725e-07
1.6000000000000001e+00  5.9568287057141332e-05  9.3598023564473974e-05  8.6291451313016694e-05  -5.7539868452146728e-07  -4.6429477375450956e-05  -7.4047731523268495e-07  -9.8173722111357130e-05  9.4374925509662106e-07  6.1959712060291583e-05  -9.4437162075843866e-05  2.0617342164715790e-05  1.1191620495438596e-06  -9.3797135545321654e-07  -6.4387774970808964e-07  -1.5407211536262929e-05  9.4241142255560907e-08  -3.3517133982828770e-06  2.4801232835417792e-07  2.1264663220338435e-05  -1.1322869828172021e-06
1.8666666666666600e+00  5.6652366294219856e-05  9.3029841843495352e-05  8.3369836424268599e-05  -1.3340670014026008e-06  -4.6510090043743749e-05  6.6758402967047375e-08  -9.8519645332987064e-05  -1.8286737169874574e-07  5.8057974469319300e-05  -9.2832493249979172e-05  2.0833985323907533e-05  8.1634530551775147e-07  1.2105324146001903e-07  4.8845503337536096e-07  -1.3865657005109873e-05  -2.3983556736186949e-07  -1.5973003275756630e-06  2.1488769233942345e-07  2.1497731629032139e-05  -1.0604415164141602e-06
2.1333333333333302e+00  5.2968769498322970e-05  9.1716174885116264e-05  8.1425949491305933e-05  1.4222261507469822e-07  -4.3357091845793949e-05  2.6077225361620254e-09  -9.8449519855641572e-05  -1.9253494862699114e-07  5.3858077969700261e-05  -9.1360230725619782e-05  2.1576004436594892e-05  1.0314362218725252e-06  7.2033496211926996e-07  7.5507431115362390e-07  -1.7990350843087213e-05  2.0909318493435838e-07  4.8108890583369835e-07  -8.0298727093235136e-07  2.0089018676606499e-05  -6.8995671754784298e-07
2.3999999999999999e+00  5.3704143937536802e-05  9.0857924093376636e-05  8.0621140532158921e-05  5.1177351841062102e-07  -4.2002104461630916e-05  -2.9761037958683218e-07  -9.7899929664096904e-05  2.3966870363830675e-07  5.4463770874408764e-05  -9.1020296928769447e-05  2.0856641369718560e-05  1.3097371846147055e-06  4.5055639994303343e-07  -6.8883264916695542e-07  -1.8395965523420062e-05  2.7261245149044902e-07  -1.7671784705568164e-06  -8.7905264769464181e-08  2.0402746961606089e-05  -1.1162046157249009e-06
