# time  chi_mean_R8  chi_min_R8  chi_max_R8  lapse_mean_R8  lapse_min_R8  lapse_max_R8  K_mean_R8  K_min_R8  K_max_R8  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16
0.0000000000000000e+00  1.0024813253986691e+00  9.7990258418803400e-01  1.0257786582817487e+00  1.0014814769058495e+00  9.8465820586928743e-01  1.0192280647223337e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0013215673990903e+00  9.9424192295973424e-01  1.0092694797728359e+00  1.0008205201116207e+00  9.9705042494542728e-01  1.0049862155611873e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00
2.6666666666666600e-01  1.0024886444704855e+00  9.7988430936673276e-01  1.0257975230368213e+00  1.0014834466002285e+00  9.8471506235613404e-01  1.0191739130142718e+00  3.0590472397749150e-05  -9.2675498665013975e-04  5.8236337173304866e-04  1.0013209099388030e+00  9.9427678315095913e-01  1.0092421576890389e+00  1.0008202239208814e+00  9.9706587836469474e-01  1.0049699886150543e+00  -1.1137686129766107e-06  -2.7755404911719778e-04  2.4977773979221345e-04
5.3333333333333299e-01  1.0024939550840335e+00  9.7982931991336275e-01  1.0258540244298058e+00  1.0014771027707978e+00  9.8488536535190918e-01  1.0190103790791227e+00  2.5379796207203598e-05  -7.0680742005912610e-04  7.3493598018991636e-04  1.0013208431210068e+00  9.9426368141583787e-01  1.0092360771867905e+00  1.0008202094700314e+00  9.9706108183484909e-01  1.0049636203284518e+00  -1.3064950670825531e-07  -8.9870832528999927e-05  9.1687778388693702e-05
8.0000000000000104e-01  1.0024986671132030e+00  9.7973891023263704e-01  1.0259476145993276e+00  1.0014658329409998e+00  9.8516560514817664e-01  1.0187380143531233e+00  2.5883962871947467e-05  -9.3123019516590504e-04  9.7573431685446293e-04  1.0013208519106906e+00  9.9425663948170884e-01  1.0092311713312050e+00  1.0008201932856915e+00  9.9706399895804632e-01  1.0049660188176350e+00  1.8009367394984719e-08  -6.4152069817699804e-05  9.8479367638508317e-05
1.0666666666666700e+00  1.0025043463410070e+00  9.7961639826267710e-01  1.0260773178192726e+00  1.0014508824686095e+00  9.8554843905335676e-01  1.0183587537439738e+00  3.2299439612261657e-05  -1.1726633689867433e-03  1.2251001236685830e-03  1.0013208095861255e+00  9.9425504034285517e-01  1.0092184497522743e+00  1.0008202715825028e+00  9.9706383763954587e-01  1.0049916977534152e+00  -3.4096374082586233e-07  -1.0176662466747890e-04  7.3871239118423343e-05
1.3333333333333299e+00  1.0025125694214834e+00  9.7946898410008598e-01  1.0262410794704768e+00  1.0014302305552736e+00  9.8601847130957432e-01  1.0178769643965659e+00  4.4874892382953920e-05  -1.3832456812727456e-03  1.4775126338524959e-03  1.0013206137149373e+00  9.9425350401511625e-01  1.0092214903292676e+00  1.0008206827195454e+00  9.9706296011388573e-01  1.0050005842359870e+00  -9.4133599340896827e-07  -9.3496543339696993e-05  5.4446039279264235e-05
1.6000000000000001e+00  1.0025232919557676e+00  9.7930328928946864e-01  1.0264376048078252e+00  1.0014028981480807e+00  9.8655708227120020e-01  1.0172971102907256e+00  5.4828480721793628e-05  -1.5778650743520227e-03  1.6989656718627586e-03  1.0013203854557258e+00  9.9424996908971741e-01  1.0092235822350009e+00  1.0008213154377552e+00  9.9706556263871748e-01  1.0050075772562428e+00  -9.5749019558489875e-07  -1.0763492714694404e-04  5.1505889564302322e-05
1.8666666666666600e+00  1.0025347581078232e+00  9.7911035010078851e-01  1.0266761714595845e+00  1.0013714411123136e+00  9.8714439325238490e-01  1.0166074368889868e+00  5.9593261588713754e-05  -1.7238337279334192e-03  1.9350562092316297e-03  1.0013202946061042e+00  9.9424937400240210e-01  1.0092259482684476e+00  1.0008218563179305e+00  9.9706522704620881e-01  1.0050128814758181e+00  -5.1650285115867809e-07  -8.1711527060099968e-05  6.6370689171009855e-05
2.1333333333333302e+00  1.0025469190548084e+00  9.7885966772484923e-01  1.0269862329150357e+00  1.0013367278122738e+00  9.8781401730657070e-01  1.0157776827404927e+00  6.6648512056591928e-05  -1.8850516333374990e-03  2.1693398083988281e-03  1.0013203501745482e+00  9.9424794142219008e-01  1.0092495296461803e+00  1.0008221881360355e+00  9.9706717947256096e-01  1.0049791728750697e+00  -1.0474124921310847e-07  -8.2215422137523421e-05  9.5899211844428390e-05
2.3999999999999999e+00  1.0025612109872739e+00  9.7852917676509510e-01  1.0274102824399656e+00  1.0012968847460597e+00  9.8862305761449254e-01  1.0147667828038889e+00  7.7423798180577101e-05  -1.9709629619692817e-03  2.3986772916100873e-03  1.0013204608167707e+00  9.9423988134052710e-01  1.0092695983883020e+00  1.0008223826756955e+00  9.9707994061763938e-01  1.0049424098623823e+00  1.1397360288350790e-07  -8.7300236632410560e-05  8.2099041548985079e-05
