time  net_outward_flux  psi4_boundary_amp
0.0000000000000000e+00  0.0000000000000000e+00  1.0774675120093285e-04
2.6666666666666600e-01  -8.2613834932711114e-18  1.1488913971625936e-06
5.3333333333333299e-01  -1.5820682516647632e-17  1.5602904235224307e-06
8.0000000000000104e-01  -2.2066536335561778e-17  5.2998301730696709e-07
1.0666666666666700e+00  -2.6395535457189109e-17  1.3720775605715139e-07
1.3333333333333299e+00  -2.8281437440983344e-17  8.1885428676948572e-08
1.6000000000000001e+00  -2.7523701263559601e-17  7.9685475310341547e-08
1.8666666666666600e+00  -2.4301993610145254e-17  8.2015744217508408e-08
2.1333333333333302e+00  -1.9043004174303289e-17  8.3115356173009822e-08
2.3999999999999999e+00  -1.2284910142530189e-17  8.5571592292769801e-08
2.6666666666666701e+00  -4.5909240509344389e-18  8.8649214145692351e-08
2.9333333333333500e+00  3.4873855235252672e-18  9.1965755322283400e-08
3.2000000000000202e+00  1.1389938609452208e-17  9.5731730172841533e-08
3.4666666666666899e+00  1.8524886674158243e-17  9.8767373679892055e-08
3.7333333333333698e+00  2.4300067972107634e-17  1.0098841312350196e-07
4.0000000000000400e+00  2.8196123287195487e-17  1.0234079030034594e-07
4.2666666666667101e+00  2.9838933533332526e-17  1.0108368031122359e-07
4.5333333333333803e+00  2.9048270968023927e-17  9.9067854980033039e-08
4.8000000000000602e+00  2.5858371058647187e-17  9.7468711599569064e-08
5.0666666666667304e+00  2.0515357076230639e-17  9.6729183844193594e-08
5.3333333333333997e+00  1.3458215572400821e-17  9.5462830712704181e-08
5.6000000000000796e+00  5.2850416500965164e-18  9.4969975907690100e-08
5.8666666666667497e+00  -3.2969915399409495e-18  9.4511728130684861e-08
6.1333333333334199e+00  -1.1535866950056066e-17  9.4159267953062433e-08
6.4000000000000901e+00  -1.8705432473743328e-17  9.3756184190756573e-08
6.6666666666667700e+00  -2.4173056651704026e-17  9.2784169022058720e-08
6.9333333333334402e+00  -2.7456909748240887e-17  9.2959557292644802e-08
7.2000000000001103e+00  -2.8268503096325473e-17  9.3831582627234298e-08
7.4666666666667796e+00  -2.6537874705601492e-17  9.3634591173157453e-08
7.7333333333334604e+00  -2.2419851355397504e-17  9.2538754512405938e-08
8.0000000000001297e+00  -1.6280363170103793e-17  9.2523471656843705e-08
8.2666666666667705e+00  -8.6622042555779152e-18  9.3254489515740874e-08
8.5333333333334007e+00  -2.3499071414482567e-19  9.3404879375294603e-08
8.8000000000000398e+00  8.2578488486732086e-18  9.3882491626863409e-08
9.0666666666666806e+00  1.6056713733312205e-17  9.4402250180998666e-08
9.3333333333333197e+00  2.2481665332580679e-17  9.2868489713550317e-08
9.5999999999999499e+00  2.7054568959683124e-17  9.3030509340844298e-08
9.8666666666665908e+00  2.9496510334778503e-17  1.0150408919670351e-07
1.0133333333333200e+01  2.9486758596231341e-17  1.1580925707351413e-07
1.0399999999999901e+01  2.6535904215683735e-17  1.2134370410694047e-07
1.0666666666666501e+01  2.0647072083967402e-17  1.1937095508420570e-07
1.0933333333333101e+01  1.3289369250594100e-17  1.3698175025575921e-07
1.1199999999999800e+01  7.1560809470222587e-18  1.5191149554300692e-07
1.1466666666666400e+01  3.7520774968928306e-18  1.9256041387287594e-07
1.1733333333333100e+01  -1.9074874305522866e-18  1.8093084504500412e-07
1.1999999999999700e+01  -1.4446128308716950e-17  1.9262984486608448e-07
1.2266666666666300e+01  -1.9317691015805823e-17  1.6727493023687923e-07
1.2533333333332999e+01  -2.2051451603272719e-17  1.8762927692959265e-07
1.2799999999999599e+01  -1.4335278468938722e-17  1.8711810022099496e-07
1.3066666666666199e+01  1.9408589816558710e-16  1.8749586815786640e-07
1.3333333333332900e+01  4.4341376139858955e-16  1.9030270518417423e-07
1.3599999999999500e+01  2.6950510962253859e-16  1.7496919866407721e-07
1.3866666666666200e+01  1.7385218433843639e-15  1.7760346652191555e-07
1.4133333333332800e+01  5.9954045098594056e-15  1.6392375764112374e-07
1.4399999999999400e+01  5.8514804280263364e-15  1.7109601136906861e-07
1.4666666666666099e+01  9.1576435683544397e-15  1.8039016315163406e-07
1.4933333333332699e+01  5.1218289781037242e-14  1.8049773848699173e-07
1.5199999999999299e+01  1.1180635613087386e-13  1.8700953626119258e-07
1.5466666666666001e+01  1.2245061342449328e-13  1.7480840612388310e-07
1.5733333333332601e+01  1.8443681405498176e-13  1.8849404814617076e-07
1.5999999999999201e+01  4.6493793915658393e-13  1.7214430619766391e-07
1.6266666666666001e+01  7.8811842295384605e-13  1.8839614378320611e-07
1.6533333333332699e+01  1.0186228604651842e-12  1.9183593386900839e-07
1.6799999999999400e+01  1.5154068105273248e-12  1.9539183054532592e-07
1.7066666666666102e+01  2.0833940128640087e-12  2.2957690689335101e-07
1.7333333333332799e+01  2.1464409719928859e-12  2.1220680685006585e-07
1.7599999999999500e+01  3.3620133844194534e-12  2.3060269773651000e-07
1.7866666666666202e+01  7.5001478639647859e-12  2.2388847501112549e-07
1.8133333333332899e+01  1.0355193190919632e-11  2.0044315558335008e-07
1.8399999999999601e+01  8.5541013015295664e-12  2.0189714702851375e-07
1.8666666666666298e+01  1.7156178873821197e-11  1.9385120064801786e-07
1.8933333333333000e+01  6.1502514917057946e-11  1.7291307684091866e-07
1.9199999999999701e+01  1.3330866263987057e-10  1.9928714457659557e-07
1.9466666666666502e+01  1.7468820857914078e-10  2.0307752317738998e-07
1.9733333333333199e+01  1.5177750225855643e-10  1.8276222715331080e-07
1.9999999999999901e+01  1.5407548459099517e-10  2.1781319333100005e-07
2.0266666666666602e+01  3.5721977515730862e-10  2.3160442587753235e-07
2.0533333333333299e+01  8.1480866455083550e-10  2.0567147844334901e-07
2.0800000000000001e+01  1.3122866027641100e-09  1.9366365670164255e-07
2.1066666666666698e+01  1.5306899663515680e-09  2.1650433438168791e-07
2.1333333333333400e+01  1.4180924930513580e-09  2.4115029480957691e-07
2.1600000000000101e+01  1.3927440624625483e-09  2.5363087239906704e-07
2.1866666666666799e+01  2.1179709589389246e-09  2.6760303301378639e-07
2.2133333333333500e+01  3.9195239129513308e-09  2.7559845646804051e-07
2.2400000000000201e+01  6.2751042606119258e-09  2.7419280467487165e-07
2.2666666666666998e+01  7.9971443998639339e-09  2.9792154243603503e-07
2.2933333333333699e+01  8.2944792076142689e-09  3.2724289917818714e-07
2.3200000000000401e+01  7.8615181596638243e-09  3.4809775873532314e-07
2.3466666666667098e+01  8.6567141735519695e-09  3.4970858291232295e-07
2.3733333333333800e+01  1.2149664575443961e-08  3.5568296182207344e-07
2.4000000000000501e+01  1.7640149542056695e-08  3.9417677010892985e-07
2.4266666666667199e+01  2.2530240663548804e-08  4.1669655586746806e-07
2.4533333333333900e+01  2.4513118604421800e-08  4.4013932349965897e-07
2.4800000000000601e+01  2.3619166200013104e-08  4.6007029382169371e-07
2.5066666666667299e+01  2.2188396999888758e-08  4.9717942714012709e-07
2.5333333333334000e+01  2.2873012669741387e-08  5.2843697137261219e-07
2.5600000000000701e+01  2.6534539325205920e-08  5.3523988918801446e-07
2.5866666666667498e+01  3.1778035865091666e-08  5.7141643516905894e-07
2.6133333333334200e+01  3.6241126339695768e-08  6.2466841742619397e-07
2.6400000000000901e+01  3.8301750771503033e-08  6.7077457858156329e-07
2.6666666666667599e+01  3.7860317996442553e-08  7.1501900405476983e-07
2.6933333333334300e+01  3.6025604540943378e-08  7.5138703356598635e-07
2.7200000000001001e+01  3.4452766462288463e-08  7.9207582221153459e-07
2.7466666666667699e+01  3.4814111194039223e-08  8.3517760882708855e-07
2.7733333333334400e+01  3.8163768265920206e-08  8.8464705541749098e-07
2.8000000000001101e+01  4.4095040377254682e-08  9.4101194822132114e-07
2.8266666666667799e+01  5.0438728608781768e-08  9.8797757864615346e-07
2.8533333333334500e+01  5.4334942757937381e-08  1.0286094591670606e-06
2.8800000000001202e+01  5.4283514982258007e-08  1.0788546905254913e-06
2.9066666666667999e+01  5.1554358180323165e-08  1.1440492722687218e-06
