# time  total_canon  bary_x_canon  bary_y_canon  bary_z_canon  rms_radius_canon  total_phantom  bary_x_phantom  bary_y_phantom  bary_z_phantom  rms_radius_phantom
0.0000000000000000e+00  1.5899812677914262e+01  3.8000871045946631e+01  3.1999852789305766e+01  3.1999852477483323e+01  5.0451565406776409e+00  2.1014717702818189e+01  2.6001189137590583e+01  3.2000156475253306e+01  3.2000156575979616e+01  5.4268792182302716e+00
2.6666666666666600e-01  1.5899980613474501e+01  3.8000879801557382e+01  3.1999847677122609e+01  3.1999847389587245e+01  5.0452729260455405e+00  2.1018114369336367e+01  2.6001217773822248e+01  3.2000162514928554e+01  3.2000162607686207e+01  5.4267949064074337e+00
5.3333333333333299e-01  1.5897783135055995e+01  3.8000905538126005e+01  3.1999833719034488e+01  3.1999833495541782e+01  5.0456080173554225e+00  2.1024219973645060e+01  2.6001298172203164e+01  3.2000178979410940e+01  3.2000179052278455e+01  5.4265662224533662e+00
8.0000000000000104e-01  1.5893809925043987e+01  3.8000942286359312e+01  3.1999812410219533e+01  3.1999812281918146e+01  5.0461033948551233e+00  2.1032181066833715e+01  2.6001416155073994e+01  3.2000203720148768e+01  3.2000203763840062e+01  5.4262557494949917e+00
1.0666666666666700e+00  1.5888924770620090e+01  3.8000980812873784e+01  3.1999785235539100e+01  3.1999785226856819e+01  5.0466731795801447e+00  2.1040951628836261e+01  2.6001553451165034e+01  3.2000234523207638e+01  3.2000234529570413e+01  5.4259372103008774e+00
1.3333333333333299e+00  1.5884041267962228e+01  3.8001011307658011e+01  3.1999753783176804e+01  3.1999753912910570e+01  5.0472296224504518e+00  2.1049580757414780e+01  2.6001691928263870e+01  3.2000269244730724e+01  3.2000269205735570e+01  5.4256724191607786e+00
1.6000000000000001e+00  1.5879897804172277e+01  3.8001025364955673e+01  3.1999719355768622e+01  3.1999719639412579e+01  5.0477095666448983e+00  2.1057428037122698e+01  2.6001817566246022e+01  3.2000306321177412e+01  3.2000306228011979e+01  5.4254937268990897e+00
1.8666666666666600e+00  1.5876914066139776e+01  3.8001017053018522e+01  3.1999682674558283e+01  3.1999683127078843e+01  5.0480925868241622e+00  2.1064249714459173e+01  2.6001922568800993e+01  3.2000345086204561e+01  3.2000344929464944e+01  5.4253970469973263e+00
2.1333333333333302e+00  1.5875172561500651e+01  3.8000982885823305e+01  3.1999643918977217e+01  3.1999644554950272e+01  5.0484045409264677e+00  2.1070143828975439e+01  2.6002005092813228e+01  3.2000385720506195e+01  3.2000385491449059e+01  5.4253469572402544e+00
2.3999999999999999e+00  1.5874517051442165e+01  3.8000920928615130e+01  3.1999603056916012e+01  3.1999603886458353e+01  5.0487064464960438e+00  2.1075386291298656e+01  2.6002067012581183e+01  3.2000428859222808e+01  3.2000428551124351e+01  5.4252907176856002e+00
2.6666666666666701e+00  1.5874713207304451e+01  3.8000829720288856e+01  3.1999560257946150e+01  3.1999561281418156e+01  5.0490741174680656e+00  2.1080239936445501e+01  2.6002110766907901e+01  3.2000474984278114e+01  3.2000474593222940e+01  5.4251758980006306e+00
2.9333333333333500e+00  1.5875596892867728e+01  3.8000707781423593e+01  3.1999516146383769e+01  3.1999517352968045e+01  5.0495763238525937e+00  2.1084819361560285e+01  2.6002136827319742e+01  3.2000523890305068e+01  3.2000523415217756e+01  5.4249651713910785e+00
3.2000000000000202e+00  1.5877149922239036e+01  3.8000554141310154e+01  3.1999471720199065e+01  3.1999473092461916e+01  5.0502583583303648e+00  2.1089059540748163e+01  2.6002143179133260e+01  3.2000574577504324e+01  3.2000574019801967e+01  5.4246434769931868e+00
3.4666666666666899e+00  1.5879476149596430e+01  3.8000369815921260e+01  3.1999427906129920e+01  3.1999429427497699e+01  5.0511349378851813e+00  2.1092794415293206e+01  2.6002127326915165e+01  3.2000625727189458e+01  3.2000625090646089e+01  5.4242170150821938e+00
3.7333333333333698e+00  1.5882690484357944e+01  3.8000159754435373e+01  3.1999384906296534e+01  3.1999386566169076e+01  5.0521927413023473e+00  2.1095906265093955e+01  2.6002090126843481e+01  3.2000676565984080e+01  3.2000675856397351e+01  5.4237070632866278e+00
4.0000000000000400e+00  1.5886770633538386e+01  3.7999934499670253e+01  3.1999341620978417e+01  3.1999343414889083e+01  5.0533993847377898e+00  2.1098477490336194e+01  2.6002039840224246e+01  3.2000727704480788e+01  3.2000726928356329e+01  5.4231430264802887e+00
4.2666666666667101e+00  1.5891441110770202e+01  3.7999710745437739e+01  3.1999295439931121e+01  3.1999297366244768e+01  5.0547134162095775e+00  2.1100877731284207e+01  2.6001994656299594e+01  3.2000781567284719e+01  3.2000780729795700e+01  5.4225584379310332e+00
4.5333333333333803e+00  1.5896149261685332e+01  3.7999510216787947e+01  3.1999242569005855e+01  3.1999244625058644e+01  5.0560902830425443e+00  2.1103746443329371e+01  2.6001982456507903e+01  3.2000842209952026e+01  3.2000841313176082e+01  5.4219914566826741e+00
4.8000000000000602e+00  1.5900155602554268e+01  3.7999356844550576e+01  3.1999178852259931e+01  3.1999181031587053e+01  5.0574822261798849e+00  2.1107871556894999e+01  2.6002037474423425e+01  3.2000914536555037e+01  3.2000913578653623e+01  5.4214887609914442e+00
